Apr 24 00:15:53 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 24 00:15:53 ubuntu dstat.sh[65491]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 24 00:15:53 ubuntu dstat.sh[65491]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 24 00:15:53 ubuntu dstat.sh[65491]: 24-04 00:15:53|                   | 965M 1376M  163M 5121M|           |           |           |           |1.32 0.88 0.49|2.0   0    |           |           | 10    5    0   17    0
Apr 24 00:15:54 ubuntu dstat.sh[65491]: 24-04 00:15:54| 18  21  59   0   0| 966M 1375M  163M 5121M|  20k   10k|   0  2040k|   0  44.0 |5381  3866 |1.32 0.88 0.49|1.5   0 349|   0     0 |           | 10    5    0   17    0
Apr 24 00:15:55 ubuntu dstat.sh[65491]: 24-04 00:15:55| 17  21  59   1   0| 964M 1376M  164M 5121M|  42k   13k|   0  1754k|   0  50.5 |5364  3825 |1.32 0.88 0.49|2.0   0 330|   0     0 |           | 10    6    0   17    0
Apr 24 00:15:56 ubuntu dstat.sh[65491]: 24-04 00:15:56| 29  19  51   0   0| 982M 1357M  164M 5121M|  20k   11k|   0  1430k|   0  45.1 |5586  4788 |1.32 0.88 0.49|2.0   0 255|   0     0 |           | 10    6    0   17    0
Apr 24 00:15:57 ubuntu dstat.sh[65491]: 24-04 00:15:57| 31  16  51   0   0| 998M 1341M  164M 5122M|  38k   12k|   0  1462k|   0  46.9 |5880  6394 |1.53 0.93 0.51|2.0   0 187|   0     0 |           | 10    5    0   17    1
Apr 24 00:15:58 ubuntu dstat.sh[65491]: 24-04 00:15:58| 21   9  68   0   0|1127M 1193M  164M 5261M| 176k   11k|   0  2074k|   0  65.9 |3550  3366 |1.53 0.93 0.51|2.0   0  74|   0     0 |           | 11    6    0   17    2
Apr 24 00:15:59 ubuntu dstat.sh[65491]: 24-04 00:15:59| 37  15  47   1   0|1143M 1157M  165M 5278M|4875B 1622B|   0    15M|   0   583 |4711  3121 |1.53 0.93 0.51|2.0   0 175|   0     0 |           | 11    8    0   17    2
Apr 24 00:16:00 ubuntu dstat.sh[65491]: 24-04 00:16:00| 40   8  48   0   0|1207M 1079M  165M 5290M|5219B 1403B|  32k 2522k|2.00  60.9 |3547  2437 |1.53 0.93 0.51|2.0   0  35|   0     0 |           | 11    6    0   19    2
Apr 24 00:16:01 ubuntu dstat.sh[65491]: 24-04 00:16:01| 41   6  48   1   0|1258M  999M  167M 5314M|4102B 1187B|   0  4636k|   0   145 |3289  2362 |1.53 0.93 0.51|3.0   0   0|   0     0 |           | 11    6    0   19    2
Apr 24 00:16:02 ubuntu dstat.sh[65491]: 24-04 00:16:02| 39   7  46   6   0|1264M  960M  168M 5343M|4886B 1460B|   0    26M|   0  1737 |8454    14k|1.65 0.96 0.52|2.0   0  20|   0     0 |           | 11    8    0   19    2
Apr 24 00:16:03 ubuntu dstat.sh[65491]: 24-04 00:16:03| 33   8  45  11   0|1289M  938M  169M 5337M|  11k 4276B|   0    57M|   0  4030 |  17k   31k|1.65 0.96 0.52|3.0   0  63|   0     0 |           | 11    6    0   19    0
Apr 24 00:16:04 ubuntu dstat.sh[65491]: 24-04 00:16:04| 42  10  47   1   0|1203M 1024M  169M 5337M|3699B  595B|   0  7477k|   0   381 |4201  3766 |1.65 0.96 0.52|2.0   0  94|   0     0 |           | 11    4    0   19    0
Apr 24 00:16:05 ubuntu dstat.sh[65491]: 24-04 00:16:05| 40   7  52   0   0|1267M  954M  169M 5343M|  10k 3753B|   0  3495k|   0  91.0 |3038  1924 |1.65 0.96 0.52|2.0   0  18|   0     0 |           | 11    4    0   19    0
Apr 24 00:16:06 ubuntu dstat.sh[65491]: 24-04 00:16:06| 41   6  52   1   0|1248M  967M  170M 5348M|  11k 4512B|   0  6283k|   0   271 |3465  2656 |1.65 0.96 0.52|2.0   0  28|   0     0 |           | 11    4    0   19    1
Apr 24 00:16:07 ubuntu dstat.sh[65491]: 24-04 00:16:07| 43  10  45   0   0|1266M  948M  170M 5348M|4505B 1619B|   0    84k|   0  1.00 |8700    15k|1.68 0.98 0.53|2.0   0  13|   0     0 |           | 11    4    0   19    0
Apr 24 00:16:08 ubuntu dstat.sh[65491]: 24-04 00:16:08| 43  11  45   0   0|1233M  981M  170M 5348M|4489B 1609B|   0    84k|   0  1.00 |9563    16k|1.68 0.98 0.53|4.0   0  81|   0     0 |           | 11    4    0   19    0
Apr 24 00:16:09 ubuntu dstat.sh[65491]: 24-04 00:16:09| 28  25  45   0   0|1107M 1119M  170M 5337M|4412B 1512B|   0  2064k|   0  22.0 |5976  4516 |1.68 0.98 0.53|3.0   0 400|   0     0 |           | 11    4    0   19    0
