Jun 26 09:25:24 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 26 09:25:24 ubuntu dstat.sh[65973]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 26 09:25:24 ubuntu dstat.sh[65973]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 26 09:25:24 ubuntu dstat.sh[65973]: 26-06 09:25:24|                   |1012M 1338M  163M 5110M|           |           |           |           |1.31 0.65 0.42|1.0   0    |           |           | 10    3    0   17    0
Jun 26 09:25:25 ubuntu dstat.sh[65973]: 26-06 09:25:25|  8  20  70   0   0|1018M 1332M  163M 5110M|5374B 1497B|   0  3597k|   0  25.0 |5107  3391 |1.31 0.65 0.42|2.0   0 280|   0     0 |           | 10    3    0   17    0
Jun 26 09:25:26 ubuntu dstat.sh[65973]: 26-06 09:25:26|  9  21  69   0   0|1001M 1349M  163M 5110M|5392B 1623B|   0  8205B|   0  13.5 |5070  3320 |1.31 0.65 0.42|1.0   0 283|   0     0 |           | 10    3    0   17    0
Jun 26 09:25:27 ubuntu dstat.sh[65973]: 26-06 09:25:27| 10  23  66   0   0| 988M 1362M  163M 5110M|2880B    0 |   0    24k|   0  6.00 |5524  4795 |1.28 0.65 0.43|1.0   0 282|   0     0 |           | 10    3    0   17    0
Jun 26 09:25:28 ubuntu dstat.sh[65973]: 26-06 09:25:28| 15  17  67   0   0| 968M 1382M  163M 5110M|5640B 1503B|   0    16k|   0  3.98 |5386  4749 |1.28 0.65 0.43|2.0   0 230|   0     0 |           | 10    3    0   17    0
Jun 26 09:25:29 ubuntu dstat.sh[65973]: 26-06 09:25:29| 15  11  73   0   0|1069M 1281M  163M 5232M|6123B 1570B|   0  1304k|   0  74.2 |4682  5871 |1.28 0.65 0.43|2.0   0  74|   0     0 |           | 11    3    0   17    0
Jun 26 09:25:30 ubuntu dstat.sh[65973]: 26-06 09:25:30|  7   8  84   0   0|1074M 1276M  163M 5232M|9015B 1788B|   0   276k|   0  7.99 |2346  1994 |1.28 0.65 0.43|1.0   0  81|   0     0 |           | 11    5    0   17    0
Jun 26 09:25:31 ubuntu dstat.sh[65973]: 26-06 09:25:31| 17  13  69   0   0|1077M 1272M  163M 5232M|6553B 3324B|   0   144k|   0  12.0 |3824  2515 |1.28 0.65 0.43|1.0   0 147|   0     0 |           | 11    6    0   17    0
Jun 26 09:25:32 ubuntu dstat.sh[65973]: 26-06 09:25:32| 18   8  73   0   0|1098M 1251M  163M 5233M|8265B 2202B|  32k 1229k|2.00  31.0 |2744  2180 |1.26 0.66 0.43|1.0   0  53|   0     0 |           | 11    6    0   19    0
Jun 26 09:25:33 ubuntu dstat.sh[65973]: 26-06 09:25:33| 25   4  70   0   0|1141M 1207M  164M 5233M|  11k 1434B|   0  1175k|   0  6.97 |1952  1373 |1.26 0.66 0.43|4.0   0   0|   0     0 |           | 11    6    0   19    0
Jun 26 09:25:34 ubuntu dstat.sh[65973]: 26-06 09:25:34| 26   6  59   7   0|1186M 1157M  164M 5237M|  18k 9697B|   0    20M|   0  1625 |7599    13k|1.26 0.66 0.43|1.0 1.0  13|   0     0 |           | 11    9    0   19    0
Jun 26 09:25:35 ubuntu dstat.sh[65973]: 26-06 09:25:35| 16   6  61  12   0|1188M 1149M  165M 5242M|  32k 6924B|   0    39M|   0  3259 |  14k   26k|1.26 0.66 0.43|3.0 1.0  54|   0     0 |           | 11   10    0   19    0
Jun 26 09:25:36 ubuntu dstat.sh[65973]: 26-06 09:25:36| 29   8  57   5   0|1187M 1148M  166M 5243M|  24k   13k|   0    31M|   0  1988 |7268    11k|1.26 0.66 0.43|3.0   0  90|   0     0 |           | 11    8    0   19    0
Jun 26 09:25:37 ubuntu dstat.sh[65973]: 26-06 09:25:37| 35   4  58   1   0|1252M 1083M  166M 5243M|  43k   14k|   0  3084k|   0   213 |2794  1808 |1.32 0.68 0.44|2.0   0 2.0|   0     0 |           | 11    8    0   19    0
Jun 26 09:25:38 ubuntu dstat.sh[65973]: 26-06 09:25:38| 40   3  55   1   0|1273M 1057M  166M 5248M|  23k   13k|   0  6733k|   0   308 |3061  2572 |1.32 0.68 0.44|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 26 09:25:39 ubuntu dstat.sh[65973]: 26-06 09:25:39| 42   7  50   1   0|1256M 1051M  166M 5269M| 165k 4227B|   0  2255k|   0  82.0 |3238  2065 |1.32 0.68 0.44|2.0   0  12|   0     0 |           | 11    6    0   19    2
Jun 26 09:25:40 ubuntu dstat.sh[65973]: 26-06 09:25:40| 45   4  48   0   0|1253M 1031M  167M 5289M|5073B 1611B|   0  1340k|   0  35.8 |2951  1695 |1.32 0.68 0.44|4.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 26 09:25:41 ubuntu dstat.sh[65973]: 26-06 09:25:41| 33  20  46   1   0|1206M 1056M  168M 5308M|4905B 1629B|   0    13M|   0   108 |5825  4486 |1.32 0.68 0.44|2.0   0 363|   0     0 |           | 11    6    0   19    2
Jun 26 09:25:42 ubuntu dstat.sh[65973]: 26-06 09:25:42| 31  24  42   1   0|1185M 1061M  169M 5321M|5661B 1617B|   0  3155k|   0   119 |6784  6289 |1.46 0.72 0.45|3.0   0 377|   0     0 |           | 11    6    0   19    2
Jun 26 09:25:43 ubuntu dstat.sh[65973]: 26-06 09:25:43| 50  16  33   0   0|1202M 1014M  170M 5347M|4917B 1711B|   0  2113k|   0  66.9 |5162  5335 |1.46 0.72 0.45|4.0   0 192|   0     0 |           | 11    7    0   19    2
Jun 26 09:25:44 ubuntu dstat.sh[65973]: 26-06 09:25:44| 65   9  25   1   0|1222M 1006M  170M 5334M|5310B 2102B|   0  1366k|   0  50.1 |3721  1750 |1.46 0.72 0.45|4.0   0  11|   0     0 |           | 11    5    0   13    0
Jun 26 09:25:45 ubuntu dstat.sh[65973]: 26-06 09:25:45| 60  10  29   0   0|1291M  931M  170M 5339M|  11k 4560B|   0  3523k|   0   148 |3735  1835 |1.46 0.72 0.45|4.0   0  25|   0     0 |           | 11    5    0   13    1
Jun 26 09:25:46 ubuntu dstat.sh[65973]: 26-06 09:25:46| 49  15  33   0   0|1355M  862M  171M 5343M|5347B 1563B|   0    17M|   0   236 |  11k   20k|1.46 0.72 0.45|2.0   0 126|   0     0 |           | 11    4    0   13    0
Jun 26 09:25:47 ubuntu dstat.sh[65973]: 26-06 09:25:47| 38  11  49   0   0|1439M  777M  171M 5344M|4432B 1083B|   0    96k|   0  3.01 |  11k   19k|1.50 0.74 0.46|3.0   0  35|   0     0 |           | 11    4    0   13    0
Jun 26 09:25:48 ubuntu dstat.sh[65973]: 26-06 09:25:48| 42   8  49   0   0|1440M  784M  171M 5337M|4196B  917B|   0  1995k|   0  13.0 |2992  1657 |1.50 0.74 0.46|3.0   0  15|   0     0 |           | 11    4    0   13    0
Jun 26 09:25:49 ubuntu dstat.sh[65973]: 26-06 09:25:49| 46   6  47   1   0|1444M  779M  171M 5337M|4052B 1078B|   0  4439k|   0   323 |5070  5524 |1.50 0.74 0.46|5.0   0  27|   0     0 |           | 11   10    0   13    0
Jun 26 09:25:50 ubuntu dstat.sh[65973]: 26-06 09:25:50| 21   8  70   0   0|1414M  809M  171M 5337M|5056B 1622B|   0   308k|   0  65.1 |2769  1949 |1.50 0.74 0.46|2.0   0  92|   0     0 |           | 11    4    0   15    0
Jun 26 09:25:51 ubuntu dstat.sh[65973]: 26-06 09:25:51| 19   4  76   0   0|1447M  776M  171M 5337M|6642B 3710B|   0    29M|   0   199 |2076  1546 |1.50 0.74 0.46|2.0   0   0|   0     0 |           | 11    5    0   15    0
Jun 26 09:25:52 ubuntu dstat.sh[65973]: 26-06 09:25:52| 21   3  73   1   0|1427M  796M  171M 5338M|8524B 4104B| 268k 5660k|66.0  63.0 |2827  2858 |1.46 0.75 0.47|3.0   0 2.0|   0     0 |           | 11   27    0   15    0
