Jun 18 14:03:28 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 14:03:28 ubuntu dstat.sh[64898]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 14:03:28 ubuntu dstat.sh[64898]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 14:03:28 ubuntu dstat.sh[64898]: 18-06 14:03:28|                   | 959M 1400M  165M 5101M|           |           |           |           |1.65 1.11 0.59|1.0   0    |           |           | 10    5    1   18    0
Jun 18 14:03:29 ubuntu dstat.sh[64898]: 18-06 14:03:29| 18  20  59   0   0| 964M 1394M  165M 5102M|  43k   15k|   0  2956k|   0   106 |6813  5980 |1.65 1.11 0.59|1.5   0 544|   0     0 |           | 10    6    1   18    0
Jun 18 14:03:30 ubuntu dstat.sh[64898]: 18-06 14:03:30| 27  19  52   1   0| 988M 1369M  165M 5102M|  22k   13k|   0  2687k|   0  86.5 |6257  5858 |1.65 1.11 0.59|1.0   0 454|   0     0 |           | 10    6    1   17    0
Jun 18 14:03:31 ubuntu dstat.sh[64898]: 18-06 14:03:31| 34  17  48   0   0|1127M 1229M  166M 5225M|  41k   12k|   0  1727k|   0  54.0 |7135    22k|1.68 1.13 0.60|1.0   0 258|   0     0 |           | 11    6    1   18    0
Jun 18 14:03:32 ubuntu dstat.sh[64898]: 18-06 14:03:32| 26   9  65   1   0|1125M 1214M  166M 5241M| 181k   14k|   0  2004k|   0  57.0 |3446  2644 |1.68 1.13 0.60|3.0   0 100|   0     0 |           | 11    7    1   18    1
Jun 18 14:03:33 ubuntu dstat.sh[64898]: 18-06 14:03:33| 39  11  48   0   0|1140M 1180M  167M 5257M|4585B 1748B|  16k 1884k|1.00  83.8 |4611  3558 |1.68 1.13 0.60|2.0   0 182|   0     0 |           | 11    6    1   20    2
Jun 18 14:03:34 ubuntu dstat.sh[64898]: 18-06 14:03:34| 44   6  49   1   0|1193M 1108M  167M 5273M|4521B 1459B|  16k 3982k|1.00   101 |2828  1703 |1.68 1.13 0.60|2.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 18 14:03:35 ubuntu dstat.sh[64898]: 18-06 14:03:35| 40   6  49   5   0|1214M 1059M  168M 5297M|4120B 1244B|   0    18M|   0   835 |6141  8814 |1.68 1.13 0.60|3.0   0  10|   0     0 |           | 11    8    1   19    2
Jun 18 14:03:36 ubuntu dstat.sh[64898]: 18-06 14:03:36| 33   6  44  16   0|1240M 1008M  170M 5318M|4554B 1296B|4097B   43M|1.00  3521 |  14k   26k|1.79 1.16 0.62|2.0   0  54|   0     0 |           | 11    8    1   19    2
Jun 18 14:03:37 ubuntu dstat.sh[64898]: 18-06 14:03:37| 38  10  43   6   0|1172M 1048M  172M 5341M|4799B 1616B|   0    36M|   0  2510 |9384    15k|1.79 1.16 0.62|2.0   0  93|   0     0 |           | 11    6    1   19    2
Jun 18 14:03:38 ubuntu dstat.sh[64898]: 18-06 14:03:38| 43   7  48   0   0|1274M  961M  172M 5325M|4851B 2012B|   0  1508k|   0   104 |3193  1848 |1.79 1.16 0.62|3.0   0  19|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:39 ubuntu dstat.sh[64898]: 18-06 14:03:39| 40   6  53   1   0|1262M  967M  172M 5331M|  12k 4699B|   0    10M|   0   729 |3694  3243 |1.79 1.16 0.62|2.0   0  28|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:40 ubuntu dstat.sh[64898]: 18-06 14:03:40| 45   8  45   0   0|1265M  962M  172M 5333M|4845B 1640B|   0   796k|   0  27.0 |  11k   18k|1.79 1.16 0.62|4.0   0  15|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:41 ubuntu dstat.sh[64898]: 18-06 14:03:41| 41  11  45   0   0|1266M  961M  172M 5333M|4682B 1590B|   0  3136k|   0   268 |  12k   20k|1.80 1.17 0.62|2.0   0 107|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:42 ubuntu dstat.sh[64898]: 18-06 14:03:42| 28  25  45   0   0|1181M 1054M  172M 5326M|4674B 1639B|   0   600k|   0  40.0 |6408  5051 |1.80 1.17 0.62|2.0   0 473|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:43 ubuntu dstat.sh[64898]: 18-06 14:03:43| 31  19  48   0   0|1173M 1062M  172M 5326M|4774B 1583B|   0    20k|   0  4.99 |6993  8028 |1.80 1.17 0.62|1.0   0 318|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:44 ubuntu dstat.sh[64898]: 18-06 14:03:44| 41  14  45   0   0|1226M 1009M  172M 5326M|4754B 1285B|   0  8209B|   0  2.00 |3844  2609 |1.80 1.17 0.62|3.0   0 131|   0     0 |           | 11    5    1   19    0
Jun 18 14:03:45 ubuntu dstat.sh[64898]: 18-06 14:03:45| 48   3  49   0   0|1249M  985M  172M 5327M|5072B 1528B|   0  2095k|   0   167 |2732  1212 |1.80 1.17 0.62|2.0   0   0|   0     0 |           | 11    5    1   19    0
Jun 18 14:03:46 ubuntu dstat.sh[64898]: 18-06 14:03:46| 42  10  48   0   0|1265M  967M  172M 5329M|7600B 1568B|   0  1134k|   0   101 |4215  4844 |1.82 1.19 0.63|1.0   0  17|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:47 ubuntu dstat.sh[64898]: 18-06 14:03:47|  8  10  80   1   0|1284M  947M  172M 5329M|6065B 1692B|   0  2350k|   0   107 |3225  2955 |1.82 1.19 0.63|1.0   0 123|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:48 ubuntu dstat.sh[64898]: 18-06 14:03:48| 22   3  74   0   0|1355M  877M  172M 5329M|5074B 1562B|   0   108k|   0  3.99 |1845  1410 |1.82 1.19 0.63|1.0   0   0|   0     0 |           | 11    4    1   19    0
Jun 18 14:03:49 ubuntu dstat.sh[64898]: 18-06 14:03:49| 25   1  74   0   0|1374M  857M  172M 5329M|4848B 1641B|   0     0 |   0     0 |1812  1195 |1.82 1.19 0.63|1.0   0   0|   0     0 |           | 11    6    1   19    0
Jun 18 14:03:50 ubuntu dstat.sh[64898]: 18-06 14:03:50| 20   6  69   2   0|1275M  956M  172M 5329M|4199B 1619B|   0    30M|   0   575 |4662  6067 |1.82 1.19 0.63|1.0   0  44|   0     0 |           | 11    4    1   21    0
Jun 18 14:03:51 ubuntu dstat.sh[64898]: 18-06 14:03:51| 23   3  73   1   0|1335M  897M  172M 5329M|4367B 1511B|   0  1415k|   0  38.0 |1860  1349 |1.75 1.18 0.63|1.0   0   0|   0     0 |           | 11    4    1   21    0
Jun 18 14:03:52 ubuntu dstat.sh[64898]: 18-06 14:03:52| 18   3  77   1   0|1335M  896M  172M 5330M|7996B 5336B| 268k 1236k|66.0  58.0 |2568  2773 |1.75 1.18 0.63|1.0   0 1.0|   0     0 |           | 11   25    1   21    0
Jun 18 14:03:53 ubuntu dstat.sh[64898]: 18-06 14:03:53| 20   5  74   0   0|1339M  892M  172M 5330M|8602B 5340B|   0  1002k|   0  35.1 |2656  2169 |1.75 1.18 0.63|1.0   0  45|   0     0 |           | 11   28    1   22    0
Jun 18 14:03:54 ubuntu dstat.sh[64898]: 18-06 14:03:54| 19   3  77   0   0|1348M  883M  172M 5330M|7578B 3784B|   0    40k|   0  3.99 |1770  1283 |1.75 1.18 0.63|1.0   0   0|   0     0 |           | 11   29    1   16    0
Jun 18 14:03:55 ubuntu dstat.sh[64898]: 18-06 14:03:55| 21   9  68   0   0|1328M  903M  172M 5330M|9354B 5735B|   0    38M|   0   562 |3862  3095 |1.75 1.18 0.63|3.0   0 156|   0     0 |           | 11   28    1   17    0
Jun 18 14:03:56 ubuntu dstat.sh[64898]: 18-06 14:03:56| 43   6  51   0   0|1436M  795M  172M 5330M|7920B 4244B|   0     0 |   0     0 |2803  1352 |1.77 1.20 0.64|  0   0   0|   0     0 |           | 11   30    1   17    0
Jun 18 14:03:57 ubuntu dstat.sh[64898]: 18-06 14:03:57| 32   5  62   0   0|1439M  792M  172M 5330M|  21k   17k|   0  3266k|   0  72.1 |6505  8584 |1.77 1.20 0.64|2.0   0   0|   0     0 |           | 11   29    1   18    0
Jun 18 14:03:58 ubuntu dstat.sh[64898]: 18-06 14:03:58| 56  25  19   0   0|1448M  783M  172M 5330M|5419B 2049B|   0   248k|   0  24.0 |5608  4888 |1.77 1.20 0.64|6.0   0 578|   0     0 |           | 11   28    1   18    0
Jun 18 14:03:59 ubuntu dstat.sh[64898]: 18-06 14:03:59| 85  15   0   0   0|1694M  536M  172M 5330M|  13k 9320B|   0     0 |   0     0 |5431  3342 |1.77 1.20 0.64|6.0   0   0|   0     0 |           | 11   30    1   18    0
Jun 18 14:04:00 ubuntu dstat.sh[64898]: 18-06 14:04:00| 79  10  10   0   0|1793M  438M  172M 5330M|  32k   29k|   0   971k|   0  53.9 |7187    10k|1.77 1.20 0.64|7.0   0 1.0|   0     0 |           | 11   33    1   19    0
Jun 18 14:04:01 ubuntu dstat.sh[64898]: 18-06 14:04:01| 59  15  26   0   0|1548M  682M  172M 5330M|  15k   11k|   0   427k|   0  39.9 |7140  8489 |1.79 1.21 0.65|1.0   0 310|   0     0 |           | 11   28    1   24    0
Jun 18 14:04:02 ubuntu dstat.sh[64898]: 18-06 14:04:02| 21   3  75   0   0|1539M  691M  172M 5330M|6232B 3588B|   0   440k|   0  11.0 |1779  1281 |1.79 1.21 0.65|  0   0   0|   0     0 |           | 11   29    1   23    0
Jun 18 14:04:03 ubuntu dstat.sh[64898]: 18-06 14:04:03| 17   2  80   0   0|1524M  707M  172M 5330M|  10k 6670B|   0   208k|   0  19.0 |2700  3091 |1.79 1.21 0.65|2.0   0   0|   0     0 |           | 11   28    1   24    0
Jun 18 14:04:04 ubuntu dstat.sh[64898]: 18-06 14:04:04| 20   7  73   0   0|1488M  743M  172M 5330M|5557B 1513B|   0   152k|   0  10.0 |2625  1879 |1.79 1.21 0.65|2.0   0  68|   0     0 |           | 11   28    1   24    0
Jun 18 14:04:05 ubuntu dstat.sh[64898]: 18-06 14:04:05| 19   2  78   0   0|1495M  735M  172M 5330M|  11k 6974B|   0   140k|   0  10.0 |2303  2220 |1.79 1.21 0.65|3.0   0   0|   0     0 |           | 11   29    1   24    0
Jun 18 14:04:06 ubuntu dstat.sh[64898]: 18-06 14:04:06| 11  17  70   1   0|1455M  775M  172M 5330M|8979B 3337B|   0    58M|   0   466 |5733  5266 |1.65 1.19 0.64|1.0   0 286|   0     0 |           | 11   28    1   25    0
Jun 18 14:04:07 ubuntu dstat.sh[64898]: 18-06 14:04:07| 15  31  51   0   0|1436M  794M  172M 5330M|5572B 1568B|   0    40k|   0  10.0 |5912  4576 |1.65 1.19 0.64|4.0   0 627|   0     0 |           | 11   28    1   24    0
Jun 18 14:04:08 ubuntu dstat.sh[64898]: 18-06 14:04:08| 83  17   0   0   0|1592M  638M  172M 5331M|6586B 3719B|   0   184k|   0  13.0 |4983  2709 |1.65 1.19 0.64|4.0   0 126|   0     0 |           | 11   29    1   24    0
Jun 18 14:04:09 ubuntu dstat.sh[64898]: 18-06 14:04:09| 76  10  15   0   0|1707M  523M  172M 5331M|  34k   30k|   0    72k|   0  9.00 |7609  9454 |1.65 1.19 0.64|3.0   0   0|   0     0 |           | 11   32    1   24    0
