Jun 04 11:46:39 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 11:46:39 ubuntu dstat.sh[64925]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 11:46:39 ubuntu dstat.sh[64925]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 11:46:39 ubuntu dstat.sh[64925]: 04-06 11:46:39|                   |1000M 1324M  164M 5137M|           |           |           |           |1.21 0.88 0.50|1.0   0    |           |           | 10    6    1   17    0
Jun 04 11:46:40 ubuntu dstat.sh[64925]: 04-06 11:46:40| 21  21  56   1   0|1007M 1317M  164M 5137M|  36k   16k|   0  3558k|   0   180 |6756  6175 |1.21 0.88 0.50|2.0   0 467|   0     0 |           | 10    6    1   17    0
Jun 04 11:46:41 ubuntu dstat.sh[64925]: 04-06 11:46:41| 24  22  53   1   0| 997M 1326M  164M 5138M|  44k   15k|   0  2273k|   0   128 |6586  5830 |1.19 0.88 0.50|2.0   0 422|   0     0 |           | 10    6    1   17    0
Jun 04 11:46:42 ubuntu dstat.sh[64925]: 04-06 11:46:42| 31  17  50   0   0| 984M 1322M  164M 5153M| 186k   16k|   0  2210k|   0  58.0 |5578  5191 |1.19 0.88 0.50|3.0   0 232|   0     0 |           | 10    5    1   17    1
Jun 04 11:46:43 ubuntu dstat.sh[64925]: 04-06 11:46:43| 31  10  56   0   0|1087M 1203M  165M 5288M|4992B 1695B|   0  4998k|   0  79.8 |5083  5757 |1.19 0.88 0.50|1.0   0  74|   0     0 |           | 11    4    1   17    2
Jun 04 11:46:44 ubuntu dstat.sh[64925]: 04-06 11:46:44| 34  10  54   0   0|1102M 1170M  166M 5303M|5133B 1462B|   0  2764k|   0   101 |3806  2564 |1.19 0.88 0.50|2.0   0  97|   0     0 |           | 11    6    1   17    2
Jun 04 11:46:45 ubuntu dstat.sh[64925]: 04-06 11:46:45| 35  15  48   2   0|1120M 1127M  167M 5326M|4473B 1512B|   0  3644k|   0   146 |4898  3786 |1.19 0.88 0.50|2.0   0 185|   0     0 |           | 11    6    1   19    2
Jun 04 11:46:46 ubuntu dstat.sh[64925]: 04-06 11:46:46| 41   7  49   1   0|1173M 1043M  168M 5352M|3873B 1023B|  32k 4357k|1.99  95.7 |3081  2021 |1.26 0.90 0.51|2.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 04 11:46:47 ubuntu dstat.sh[64925]: 04-06 11:46:47| 44   6  48   0   0|1212M 1010M  169M 5344M|5049B 2046B|   0  2584k|   0  63.0 |3139  1921 |1.26 0.90 0.51|4.0   0 2.0|   0     0 |           | 11    4    1   19    0
Jun 04 11:46:48 ubuntu dstat.sh[64925]: 04-06 11:46:48| 28   8  49  11   0|1246M  968M  170M 5351M|  11k 4329B|   0    30M|   0  2830 |  13k   23k|1.26 0.90 0.51|2.0 1.0  86|   0     0 |           | 11    7    1   19    0
Jun 04 11:46:49 ubuntu dstat.sh[64925]: 04-06 11:46:49| 39  10  41   8   0|1191M 1012M  170M 5361M|4812B 1702B|   0    49M|   0  3437 |  13k   26k|1.26 0.90 0.51|4.0   0 102|   0     0 |           | 11    4    1   19    0
Jun 04 11:46:50 ubuntu dstat.sh[64925]: 04-06 11:46:50| 45  11  40   1   0|1244M  958M  171M 5360M|4046B 1510B|   0  9433k|   0   552 |  13k   28k|1.26 0.90 0.51|2.0   0  56|   0     0 |           | 11    4    1   20    0
Jun 04 11:46:51 ubuntu dstat.sh[64925]: 04-06 11:46:51| 43  10  46   0   0|1274M  928M  171M 5361M|4486B 1462B|   0  3244k|   0   210 |  12k   20k|1.40 0.94 0.52|3.0   0  19|   0     0 |           | 11    4    1   20    0
Jun 04 11:46:52 ubuntu dstat.sh[64925]: 04-06 11:46:52| 44   8  48   1   0|1218M  992M  171M 5353M|4728B 1567B|   0  6607k|   0   367 |3640  2961 |1.40 0.94 0.52|2.0   0  20|   0     0 |           | 11    4    1   20    0
Jun 04 11:46:53 ubuntu dstat.sh[64925]: 04-06 11:46:53| 33   7  59   0   0|1258M  952M  171M 5353M|4519B 1508B|   0   514k|   0  24.9 |2842  1750 |1.40 0.94 0.52|1.0   0  66|   0     0 |           | 11    4    1   19    0
Jun 04 11:46:54 ubuntu dstat.sh[64925]: 04-06 11:46:54| 19   6  73   0   0|1243M  967M  171M 5353M|4740B 1620B|   0     0 |   0     0 |2559  1616 |1.40 0.94 0.52|1.0   0  68|   0     0 |           | 11    4    1   19    0
Jun 04 11:46:55 ubuntu dstat.sh[64925]: 04-06 11:46:55|  8  21  69   0   0|1204M 1005M  171M 5353M|4573B 1699B|   0    12k|   0  3.01 |5116  3422 |1.40 0.94 0.52|2.0   0 276|   0     0 |           | 11    4    1   19    0
Jun 04 11:46:56 ubuntu dstat.sh[64925]: 04-06 11:46:56|  9  21  68   0   0|1118M 1091M  171M 5354M|4811B 1618B|   0    56k|   0  11.0 |5421  3772 |1.36 0.94 0.52|1.0   0 317|   0     0 |           | 11    4    1   19    0
Jun 04 11:46:57 ubuntu dstat.sh[64925]: 04-06 11:46:57| 24  16  59   0   0|1134M 1076M  171M 5354M|4623B 1621B|   0    12k|   0  3.00 |6076  7115 |1.36 0.94 0.52|3.0   0 225|   0     0 |           | 11    4    1   17    0
Jun 04 11:46:58 ubuntu dstat.sh[64925]: 04-06 11:46:58| 44   9  46   0   0|1209M 1000M  171M 5354M|4409B 1560B|   0    15M|   0  99.6 |3314  2024 |1.36 0.94 0.52|2.0   0  49|   0     0 |           | 11    5    1   17    0
Jun 04 11:46:59 ubuntu dstat.sh[64925]: 04-06 11:46:59| 44   7  48   0   0|1228M  980M  171M 5355M|4500B 1620B|   0   896k|   0  40.0 |2909  1795 |1.36 0.94 0.52|3.0   0   0|   0     0 |           | 11    5    1   17    0
Jun 04 11:47:00 ubuntu dstat.sh[64925]: 04-06 11:47:00| 37  10  52   0   0|1244M  963M  171M 5357M|4574B 1625B|   0  3740k|   0   167 |4007  4514 |1.36 0.94 0.52|1.0   0 101|   0     0 |           | 11    4    1   17    0
Jun 04 11:47:01 ubuntu dstat.sh[64925]: 04-06 11:47:01| 15   6  78   0   0|1298M  908M  171M 5357M|5139B 1509B|   0   383k|   0  3.99 |2144  1807 |1.34 0.94 0.53|1.0   0  39|   0     0 |           | 11    4    1   13    0
Jun 04 11:47:02 ubuntu dstat.sh[64925]: 04-06 11:47:02| 22   3  73   0   0|1337M  869M  171M 5357M|4247B 1349B|   0     0 |   0     0 |1757  1248 |1.34 0.94 0.53|1.0   0   0|   0     0 |           | 11    4    1   13    0
Jun 04 11:47:03 ubuntu dstat.sh[64925]: 04-06 11:47:03| 23   4  72   1   0|1354M  853M  171M 5357M|3782B  650B|   0    19M|   0   572 |3092  3587 |1.34 0.94 0.53|1.0   0 1.0|   0     0 |           | 11   10    1   13    0
