Jun 26 05:19:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 26 05:19:28 ubuntu dstat.sh[65226]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 26 05:19:28 ubuntu dstat.sh[65226]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 26 05:19:28 ubuntu dstat.sh[65226]: 26-06 05:19:28|                   |1036M 1323M  162M 5104M|           |           |           |           |1.40 0.88 0.48|1.0   0    |           |           | 10    3    0   17    0
Jun 26 05:19:29 ubuntu dstat.sh[65226]: 26-06 05:19:29|  8  20  71   0   0|1030M 1328M  162M 5104M|5709B 1623B|   0   152k|   0  13.0 |5122  3506 |1.34 0.88 0.47|1.5   0 288|   0     0 |           | 10    3    0   17    0
Jun 26 05:19:30 ubuntu dstat.sh[65226]: 26-06 05:19:30|  8  21  69   0   0|1022M 1336M  162M 5104M|6410B 1362B|   0  3320k|   0  17.0 |5208  3510 |1.29 0.87 0.47|1.0   0 299|   0     0 |           | 10    3    0   17    0
Jun 26 05:19:31 ubuntu dstat.sh[65226]: 26-06 05:19:31| 13  19  66   0   0| 983M 1376M  162M 5104M|7061B 2121B|   0    20k|   0  5.00 |4872  4777 |1.29 0.87 0.47|1.0   0 263|   0     0 |           | 10    3    0   17    0
Jun 26 05:19:32 ubuntu dstat.sh[65226]: 26-06 05:19:32| 16  19  64   0   0| 960M 1399M  162M 5104M|6042B 2022B|   0   272k|   0  8.99 |5886  7253 |1.29 0.87 0.47|1.0   0 252|   0     0 |           | 10    4    0   17    0
Jun 26 05:19:33 ubuntu dstat.sh[65226]: 26-06 05:19:33|  9  10  78   0   0|1057M 1301M  163M 5226M|4814B 2268B|   0  4093B|   0  1.00 |3574  3462 |1.29 0.87 0.47|2.0   0  85|   0     0 |           | 11    6    0   17    0
Jun 26 05:19:34 ubuntu dstat.sh[65226]: 26-06 05:19:34| 16  11  71   0   0|1068M 1291M  163M 5226M|8053B 2360B|   0    88k|   0  11.0 |3446  2324 |1.27 0.87 0.48|2.0   0 131|   0     0 |           | 11    6    0   17    0
Jun 26 05:19:35 ubuntu dstat.sh[65226]: 26-06 05:19:35| 18   8  73   0   0|1107M 1251M  163M 5226M|4456B 1457B|  32k 1387k|2.00  28.0 |2922  2489 |1.27 0.87 0.48|1.0   0  79|   0     0 |           | 11    6    0   19    0
Jun 26 05:19:36 ubuntu dstat.sh[65226]: 26-06 05:19:36| 23   3  73   0   0|1152M 1204M  163M 5227M|4789B 1459B|   0     0 |   0     0 |1778  1351 |1.27 0.87 0.48|1.0   0   0|   0     0 |           | 11    6    0   19    0
Jun 26 05:19:37 ubuntu dstat.sh[65226]: 26-06 05:19:37| 16   4  70   7   0|1168M 1183M  163M 5231M|6542B 1714B|   0    17M|   0  1394 |7161    13k|1.27 0.87 0.48|  0 1.0  10|   0     0 |           | 11    7    0   19    1
Jun 26 05:19:38 ubuntu dstat.sh[65226]: 26-06 05:19:38| 12   6  66  13   0|1171M 1174M  164M 5236M|7077B 1631B|   0    28M|   0  2777 |  13k   25k|1.27 0.87 0.48|  0 2.0  63|   0     0 |           | 11    7    0   19    1
Jun 26 05:19:39 ubuntu dstat.sh[65226]: 26-06 05:19:39| 18  10  67   4   0|1093M 1251M  165M 5237M|4809B 1455B|   0    27M|   0  1700 |7372    12k|1.24 0.87 0.48|1.0   0  85|   0     0 |           | 11    5    0   19    1
