Jun 11 02:56:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 11 02:56:27 ubuntu dstat.sh[66031]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 11 02:56:27 ubuntu dstat.sh[66031]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 11 02:56:27 ubuntu dstat.sh[66031]: 11-06 02:56:27|                   | 977M 1323M  164M 5159M|           |           |           |           |1.10 0.87 0.49|4.0   0    |           |           | 10    4    0   17    0
Jun 11 02:56:28 ubuntu dstat.sh[66031]: 11-06 02:56:28| 22  21  56   0   0| 975M 1324M  164M 5159M|  23k 5637B|   0  1820k|   0   132 |6136  4819 |1.10 0.87 0.49|3.5   0 447|   0     0 |           | 10    4    0   17    0
Jun 11 02:56:29 ubuntu dstat.sh[66031]: 11-06 02:56:29| 20  22  57   0   0| 963M 1336M  164M 5160M|  34k   12k|   0  1823k|   0  99.0 |5961  4940 |1.09 0.87 0.49|3.0   0 394|   0     0 |           | 10    6    0   17    0
Jun 11 02:56:30 ubuntu dstat.sh[66031]: 11-06 02:56:30| 25  19  54   0   0| 974M 1324M  164M 5160M|  35k   16k|   0  2064k|   0  64.0 |6074  6771 |1.09 0.87 0.49|2.0   0 282|   0     0 |           | 10    6    0   17    0
Jun 11 02:56:31 ubuntu dstat.sh[66031]: 11-06 02:56:31| 25  14  57   1   0|1097M 1201M  164M 5282M|  39k   12k|   0  1433k|   0  45.0 |5116  6203 |1.09 0.87 0.49|2.0   0 102|   0     0 |           | 11    8    0   17    0
Jun 11 02:56:32 ubuntu dstat.sh[66031]: 11-06 02:56:32| 32  10  55   0   0|1116M 1181M  164M 5283M|  22k   12k|   0  1628k|   0  53.9 |3805  2453 |1.09 0.87 0.49|3.0   0 102|   0     0 |           | 11    7    0   17    1
Jun 11 02:56:33 ubuntu dstat.sh[66031]: 11-06 02:56:33| 25  14  59   1   0|1133M 1143M  164M 5302M| 172k 8274B|  32k 7167k|2.00   138 |4334  3229 |1.09 0.87 0.50|2.0   0 158|   0     0 |           | 11    6    0   19    2
Jun 11 02:56:34 ubuntu dstat.sh[66031]: 11-06 02:56:34| 41   7  48   1   0|1188M 1070M  165M 5316M|5082B 1565B|   0  2362k|   0  68.0 |3017  1910 |1.09 0.87 0.50|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 11 02:56:35 ubuntu dstat.sh[66031]: 11-06 02:56:35| 41   5  48   4   0|1201M 1038M  166M 5333M|5392B 1518B|   0    12M|   0   761 |5693  7834 |1.09 0.87 0.50|4.0   0  10|   0     0 |           | 11    8    0   19    2
Jun 11 02:56:36 ubuntu dstat.sh[66031]: 11-06 02:56:36| 30   7  45  15   0|1223M  984M  168M 5361M|4690B 1134B|   0    45M|   0  3469 |  14k   26k|1.09 0.87 0.50|5.0 1.0  45|   0     0 |           | 11    8    0   19    2
