Jun 17 03:24:23 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 03:24:24 ubuntu dstat.sh[64934]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 03:24:24 ubuntu dstat.sh[64934]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 03:24:24 ubuntu dstat.sh[64934]: 17-06 03:24:24|                   | 947M 1408M  163M 5106M|           |           |           |           |1.42 0.92 0.51|2.0   0    |           |           | 10    6    0   17    0
Jun 17 03:24:25 ubuntu dstat.sh[64934]: 17-06 03:24:25| 22  22  55   1   0| 963M 1392M  163M 5106M|  24k   14k|   0  5250k|   0  72.9 |5546  4162 |1.42 0.92 0.51|2.0   0 376|   0     0 |           | 10    6    0   17    0
Jun 17 03:24:26 ubuntu dstat.sh[64934]: 17-06 03:24:26| 22  21  55   1   0| 967M 1386M  163M 5107M|  43k   14k|   0  2001k|   0  68.0 |5567  4076 |1.42 0.92 0.51|2.0   0 360|   0     0 |           | 10    5    0   17    1
Jun 17 03:24:27 ubuntu dstat.sh[64934]: 17-06 03:24:27| 28  19  51   0   0| 962M 1391M  163M 5107M|  21k   12k|   0  1631k|   0  47.0 |5541  5499 |1.42 0.92 0.51|2.0 1.0 280|   0     0 |           | 10    5    0   17    1
Jun 17 03:24:28 ubuntu dstat.sh[64934]: 17-06 03:24:28| 37  18  42   1   0|1085M 1242M  163M 5249M| 166k 5448B|   0  1757k|   0  58.0 |5744  7212 |1.42 0.92 0.51|2.0   0 153|   0     0 |           | 11    4    0   17    2
Jun 17 03:24:29 ubuntu dstat.sh[64934]: 17-06 03:24:29| 25   8  65   0   0|1091M 1212M  164M 5274M|4490B 1400B|   0  3848k|   0   221 |3063  2360 |1.38 0.92 0.51|3.0   0  72|   0     0 |           | 11    6    0   17    2
Jun 17 03:24:30 ubuntu dstat.sh[64934]: 17-06 03:24:30| 39  12  48   1   0|1105M 1177M  165M 5292M|3867B 1244B|   0  1606k|   0  62.1 |4244  2764 |1.38 0.92 0.51|3.0   0 144|   0     0 |           | 11    6    0   17    2
Jun 17 03:24:31 ubuntu dstat.sh[64934]: 17-06 03:24:31| 38  10  48   1   0|1158M 1106M  166M 5306M|4849B 1561B|  32k 4662k|1.99   143 |4005  3054 |1.38 0.92 0.51|4.0   0  66|   0     0 |           | 11    6    0   19    2
Jun 17 03:24:32 ubuntu dstat.sh[64934]: 17-06 03:24:32| 43   6  49   1   0|1200M 1033M  167M 5333M|4863B 1621B|   0  3274k|   0  75.0 |3125  1952 |1.38 0.92 0.51|5.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 17 03:24:33 ubuntu dstat.sh[64934]: 17-06 03:24:33| 39   6  46   6   0|1268M  972M  168M 5325M|5434B 2055B|   0    23M|   0  1864 |8775    14k|1.38 0.92 0.51|2.0 1.0  15|   0     0 |           | 11    6    0   19    0
Jun 17 03:24:34 ubuntu dstat.sh[64934]: 17-06 03:24:34| 27   9  47  15   0|1257M  971M  169M 5335M|  11k 4442B|   0    50M|   0  4186 |  15k   29k|1.51 0.96 0.53|  0 2.0  94|   0     0 |           | 11    7    0   19    0
Jun 17 03:24:35 ubuntu dstat.sh[64934]: 17-06 03:24:35| 41  11  42   3   0|1199M 1027M  169M 5336M|5075B 1575B|   0    16M|   0  1063 |  14k   25k|1.51 0.96 0.53|4.0   0  91|   0     0 |           | 11    4    0   19    0
Jun 17 03:24:36 ubuntu dstat.sh[64934]: 17-06 03:24:36| 42  10  47   0   0|1235M  990M  169M 5337M|4999B 1136B|   0  2572k|   0  66.1 |9294    15k|1.51 0.96 0.53|3.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 17 03:24:37 ubuntu dstat.sh[64934]: 17-06 03:24:37| 43   9  48   0   0|1200M 1032M  169M 5330M|4787B 1566B|   0  5653k|   0   311 |5815  7039 |1.51 0.96 0.53|3.0   0  27|   0     0 |           | 11    4    0   19    0
Jun 17 03:24:38 ubuntu dstat.sh[64934]: 17-06 03:24:38| 43   7  48   0   0|1194M 1039M  169M 5330M|4464B 1509B|   0   667k|   0  40.9 |3019  1552 |1.51 0.96 0.53|3.0   0  25|   0     0 |           | 11    4    0   19    0
Jun 17 03:24:39 ubuntu dstat.sh[64934]: 17-06 03:24:39| 28   3  68   0   0|1213M 1019M  169M 5330M|5034B 1565B|   0  4094B|   0  1.00 |2280  1392 |1.55 0.97 0.53|2.0   0  50|   0     0 |           | 11    4    0   19    0
Jun 17 03:24:40 ubuntu dstat.sh[64934]: 17-06 03:24:40| 11  18  70   0   0|1159M 1074M  169M 5330M|4583B 1558B|   0    22M|   0   629 |5245  3507 |1.55 0.97 0.53|3.0   0 276|   0     0 |           | 11    4    0   19    0
Jun 17 03:24:41 ubuntu dstat.sh[64934]: 17-06 03:24:41|  9  21  68   0   0|1120M 1113M  169M 5330M|4713B 1507B|   0    28k|   0  6.98 |5080  3407 |1.55 0.97 0.53|3.0   0 274|   0     0 |           | 11    4    0   19    0
Jun 17 03:24:42 ubuntu dstat.sh[64934]: 17-06 03:24:42| 16  20  63   0   0|1090M 1142M  169M 5331M|5508B 1516B|   0    56k|   0  8.02 |6234  6394 |1.55 0.97 0.53|2.0   0 252|   0     0 |           | 11    4    0   13    0
Jun 17 03:24:43 ubuntu dstat.sh[64934]: 17-06 03:24:43| 38  13  48   0   0|1156M 1077M  169M 5331M|5689B 1131B|   0   567k|   0  1.99 |3916  2776 |1.55 0.97 0.53|3.0   0 131|   0     0 |           | 11    5    0   13    0
Jun 17 03:24:44 ubuntu dstat.sh[64934]: 17-06 03:24:44| 46   5  49   0   0|1219M 1013M  169M 5331M|5264B 1298B|   0  2115k|   0   205 |2790  1502 |1.59 0.99 0.54|2.0   0   0|   0     0 |           | 11    5    0   13    0
Jun 17 03:24:45 ubuntu dstat.sh[64934]: 17-06 03:24:45| 44   8  47   0   0|1260M  971M  169M 5333M|4502B 1186B|   0  1042k|   0  40.9 |3393  3217 |1.59 0.99 0.54|4.0   0   0|   0     0 |           | 11    5    0   13    0
Jun 17 03:24:46 ubuntu dstat.sh[64934]: 17-06 03:24:46| 12  10  76   0   0|1256M  973M  169M 5333M|4982B 1566B|   0    11M|   0  91.0 |3417  3198 |1.59 0.99 0.54|1.0   0 118|   0     0 |           | 11    4    0   14    0
Jun 17 03:24:47 ubuntu dstat.sh[64934]: 17-06 03:24:47| 10   4  85   0   0|1276M  953M  169M 5333M|4493B 1568B|   0   373k|   0  4.01 |1572  1464 |1.59 0.99 0.54|2.0   0  23|   0     0 |           | 11    4    0   14    0
Jun 17 03:24:48 ubuntu dstat.sh[64934]: 17-06 03:24:48| 22   3  74   0   0|1332M  897M  169M 5333M|4388B 1565B|   0  8185B|   0  2.00 |1807  1304 |1.59 0.99 0.54|2.0   0   0|   0     0 |           | 11    4    0   14    0
Jun 17 03:24:49 ubuntu dstat.sh[64934]: 17-06 03:24:49| 24   2  73   0   0|1351M  878M  169M 5334M|4209B 1614B|   0  1171k|   0  9.96 |1824  1289 |1.54 0.99 0.55|6.0   0 1.0|   0     0 |           | 11    6    0   14    0
Jun 17 03:24:50 ubuntu dstat.sh[64934]: 17-06 03:24:50| 22   5  71   2   0|1276M  953M  169M 5334M|4175B 1624B|   0  3796k|   0   318 |4192  5326 |1.54 0.99 0.55|2.0   0  42|   0     0 |           | 11    4    0   16    0
Jun 17 03:24:51 ubuntu dstat.sh[64934]: 17-06 03:24:51| 23   4  73   0   0|1306M  923M  169M 5334M|4421B 1619B|   0    33M|   0   270 |2100  1898 |1.54 0.99 0.55|2.0   0   0|   0     0 |           | 11    4    0   16    0
Jun 17 03:24:52 ubuntu dstat.sh[64934]: 17-06 03:24:52| 18   2  77   0   0|1326M  903M  169M 5334M|8482B 5541B|   0  3158k|   0  45.0 |2386  2409 |1.54 0.99 0.55|3.0   0 2.0|   0     0 |           | 11   17    0   16    0
Jun 17 03:24:53 ubuntu dstat.sh[64934]: 17-06 03:24:53| 20   5  74   1   0|1310M  918M  169M 5334M|8530B 5715B| 269k 1055k|66.2  6.02 |2624  2087 |1.54 0.99 0.55|1.0   0  44|   0     0 |           | 11   28    0   17    0
Jun 17 03:24:54 ubuntu dstat.sh[64934]: 17-06 03:24:54| 20   4  73   0   0|1373M  855M  169M 5334M|3646B  699B|   0    48k|   0  4.98 |1706  1195 |1.50 0.99 0.55|2.0   0 1.0|   0     0 |           | 11   28    0   17    0
Jun 17 03:24:55 ubuntu dstat.sh[64934]: 17-06 03:24:55| 17   2  79   0   0|1382M  846M  169M 5334M|  11k 8373B|   0     0 |   0     0 |1922  1523 |1.50 0.99 0.55|2.0   0   0|   0     0 |           | 11   28    0   16    0
Jun 17 03:24:56 ubuntu dstat.sh[64934]: 17-06 03:24:56| 29  14  56   0   0|1454M  774M  169M 5334M|5121B 1564B|   0   250k|   0  5.03 |3812  2353 |1.50 0.99 0.55|3.0   0 157|   0     0 |           | 11   28    0   16    0
Jun 17 03:24:57 ubuntu dstat.sh[64934]: 17-06 03:24:57| 36   5  57   0   0|1487M  741M  169M 5334M|  12k 9020B|   0    44k|   0  1.00 |3211  2405 |1.50 0.99 0.55|3.0   0 1.0|   0     0 |           | 11   30    0   16    0
Jun 17 03:24:58 ubuntu dstat.sh[64934]: 17-06 03:24:58| 38   6  56   0   0|1349M  879M  169M 5334M|  15k   12k|   0   320k|   0  26.0 |5836  7354 |1.50 0.99 0.55|4.0   0  17|   0     0 |           | 11   28    0   17    0
Jun 17 03:24:59 ubuntu dstat.sh[64934]: 17-06 03:24:59| 61  30   9   0   0|1477M  751M  169M 5335M|4723B 1564B|   0   212k|   0  20.0 |5781  4690 |1.62 1.03 0.56|6.0   0 560|   0     0 |           | 11   28    0   17    0
Jun 17 03:25:00 ubuntu dstat.sh[64934]: 17-06 03:25:00| 83  15   0   0   0|1705M  523M  169M 5335M|  14k   11k|   0  2695k|   0  97.2 |5511  3398 |1.62 1.03 0.56|5.0   0   0|   0     0 |           | 11   31    0   17    0
Jun 17 03:25:01 ubuntu dstat.sh[64934]: 17-06 03:25:01| 77  11  11   0   0|1787M  441M  169M 5335M|  37k   30k|   0    54M|   0   383 |9252    12k|1.62 1.03 0.56|8.0   0   0|   0     0 |           | 11   32    0   19    0
Jun 17 03:25:02 ubuntu dstat.sh[64934]: 17-06 03:25:02| 59  16  23   0   0|1520M  708M  169M 5335M|  12k 8128B|   0   821k|   0  56.8 |6827  7450 |1.62 1.03 0.56|2.0   0 312|   0     0 |           | 11   28    0   23    0
Jun 17 03:25:03 ubuntu dstat.sh[64934]: 17-06 03:25:03| 19   3  78   0   0|1516M  711M  169M 5335M|9256B 3987B|   0  1397k|   0  15.1 |1727  1315 |1.62 1.03 0.56|4.0   0   0|   0     0 |           | 11   29    0   23    0
Jun 17 03:25:04 ubuntu dstat.sh[64934]: 17-06 03:25:04| 19   3  76   0   0|1469M  759M  169M 5335M|  10k 6231B|   0   998k|   0  65.1 |3176  3442 |1.57 1.03 0.56|2.0   0  18|   0     0 |           | 11   28    0   24    0
Jun 17 03:25:05 ubuntu dstat.sh[64934]: 17-06 03:25:05| 20   7  72   0   0|1471M  757M  169M 5335M|5349B 1657B|   0   183k|   0  13.0 |2382  1611 |1.57 1.03 0.56|2.0   0  50|   0     0 |           | 11   28    0   24    0
Jun 17 03:25:06 ubuntu dstat.sh[64934]: 17-06 03:25:06| 17   4  78   0   0|1472M  756M  169M 5335M|  11k 7299B|   0    39M|   0   233 |2480  2609 |1.57 1.03 0.56|1.0   0   0|   0     0 |           | 11   29    0   24    0
