Jun 12 23:57:06 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 12 23:57:06 ubuntu dstat.sh[65332]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 12 23:57:06 ubuntu dstat.sh[65332]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 12 23:57:06 ubuntu dstat.sh[65332]: 12-06 23:57:06|                   |1037M 1291M  163M 5133M|           |           |           |           |1.54 1.03 0.56|3.0   0    |           |           | 10    6    0   17    0
Jun 12 23:57:07 ubuntu dstat.sh[65332]: 12-06 23:57:07| 21  21  57   0   0|1041M 1287M  163M 5133M|  40k   17k|   0  2707k|   0   148 |6745  5978 |1.54 1.03 0.56|3.0   0 552|   0     0 |           | 10    6    0   17    0
Jun 12 23:57:08 ubuntu dstat.sh[65332]: 12-06 23:57:08| 27  18  53   1   0|1009M 1318M  163M 5134M|  46k   16k|   0  2332k|   0   114 |6352  6096 |1.54 1.03 0.56|3.0   0 457|   0     0 |           | 10    6    0   17    0
Jun 12 23:57:09 ubuntu dstat.sh[65332]: 12-06 23:57:09| 33  16  50   0   0|1143M 1166M  163M 5272M| 180k   14k|   0  1895k|   0  54.9 |6458  8848 |1.65 1.06 0.58|2.0   0 219|   0     0 |           | 11    5    0   17    1
Jun 12 23:57:10 ubuntu dstat.sh[65332]: 12-06 23:57:10| 28   6  64   1   0|1145M 1146M  164M 5288M|5188B 1749B|   0    12M|   0   595 |3325  2396 |1.65 1.06 0.58|3.0   0  77|   0     0 |           | 11    6    0   17    2
Jun 12 23:57:11 ubuntu dstat.sh[65332]: 12-06 23:57:11| 39  12  48   1   0|1144M 1129M  164M 5303M|4473B 1668B|   0  1923k|   0  50.2 |4607  3213 |1.65 1.06 0.58|2.0   0 197|   0     0 |           | 11    6    0   19    2
Jun 12 23:57:12 ubuntu dstat.sh[65332]: 12-06 23:57:12| 43   6  48   1   0|1192M 1056M  165M 5325M|4852B 1710B|  32k 5894k|2.00   209 |3511  2572 |1.65 1.06 0.58|2.0   0  10|   0     0 |           | 11    6    0   19    2
Jun 12 23:57:13 ubuntu dstat.sh[65332]: 12-06 23:57:13| 46   6  47   1   0|1229M  998M  166M 5342M|3822B 1298B|   0  3661k|   0   177 |3333  2736 |1.65 1.06 0.58|5.0   0  34|   0     0 |           | 11    6    0   19    2
Jun 12 23:57:14 ubuntu dstat.sh[65332]: 12-06 23:57:14| 36   8  42  12   0|1241M  951M  168M 5372M|4823B 1460B|   0    47M|   0  3294 |  15k   38k|1.92 1.12 0.60|2.0 1.0  60|   0     0 |           | 11    8    0   20    2
Jun 12 23:57:15 ubuntu dstat.sh[65332]: 12-06 23:57:15| 41   9  45   4   0|1176M 1031M  168M 5357M|5228B 1993B|   0    38M|   0  2130 |9104    16k|1.92 1.12 0.60|4.0   0 118|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:16 ubuntu dstat.sh[65332]: 12-06 23:57:16| 40   6  54   0   0|1234M  966M  168M 5363M|  11k 3698B|   0  2373k|   0  41.9 |2885  1733 |1.92 1.12 0.60|3.0   0  18|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:17 ubuntu dstat.sh[65332]: 12-06 23:57:17| 45   8  45   0   0|1216M  982M  169M 5364M|4640B 1459B|   0  6967k|   0   375 |  13k   21k|1.92 1.12 0.60|2.0   0  24|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:18 ubuntu dstat.sh[65332]: 12-06 23:57:18| 43  10  46   0   0|1234M  965M  169M 5364M|4951B 1512B|   0  1948k|   0  13.0 |  12k   21k|1.92 1.12 0.60|2.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:19 ubuntu dstat.sh[65332]: 12-06 23:57:19| 44   7  49   0   0|1193M 1014M  169M 5357M|4617B 1570B|   0   449k|   0  14.0 |3306  1811 |1.93 1.14 0.61|2.0   0  54|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:20 ubuntu dstat.sh[65332]: 12-06 23:57:20| 25  23  51   0   0|1133M 1073M  169M 5357M|4392B 1498B|   0    40k|   0  9.99 |6674  5673 |1.93 1.14 0.61|3.0   0 584|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:21 ubuntu dstat.sh[65332]: 12-06 23:57:21| 18  15  66   0   0|1117M 1089M  169M 5357M|4734B 1514B|   0    80k|   0  5.01 |5885  7640 |1.93 1.14 0.61|1.0   0 252|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:22 ubuntu dstat.sh[65332]: 12-06 23:57:22| 45  10  43   0   0|1197M 1009M  169M 5358M|4786B 1563B|   0     0 |   0     0 |3774  2397 |1.93 1.14 0.61|2.0   0 124|   0     0 |           | 11    5    0   19    0
Jun 12 23:57:23 ubuntu dstat.sh[65332]: 12-06 23:57:23| 46   5  49   0   0|1231M  974M  169M 5358M|5193B 1512B|   0   184k|   0  1.00 |2674  1180 |1.93 1.14 0.61|3.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 12 23:57:24 ubuntu dstat.sh[65332]: 12-06 23:57:24| 42  11  46   0   0|1261M  942M  169M 5361M|4647B 1461B|   0  1142k|   0  4.01 |4065  5165 |1.93 1.15 0.62|1.0   0 103|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:25 ubuntu dstat.sh[65332]: 12-06 23:57:25| 13   5  81   0   0|1270M  933M  169M 5361M|4848B 1616B|   0  1903k|   0  80.8 |2174  2277 |1.93 1.15 0.62|2.0   0  37|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:26 ubuntu dstat.sh[65332]: 12-06 23:57:26| 23   4  73   0   0|1319M  884M  169M 5361M|5178B 1620B|   0    15M|   0  95.0 |2044  1458 |1.93 1.15 0.62|3.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 12 23:57:27 ubuntu dstat.sh[65332]: 12-06 23:57:27| 23   3  72   2   0|1338M  865M  169M 5361M|4992B 1624B|   0  3709k|   0   213 |3301  4072 |1.93 1.15 0.62|4.0   0 1.0|   0     0 |           | 11   10    0   19    0
Jun 12 23:57:28 ubuntu dstat.sh[65332]: 12-06 23:57:28| 22   4  72   0   0|1325M  877M  169M 5361M|4971B 1617B|   0  5294k|   0   294 |2723  2729 |1.93 1.15 0.62|1.0   0  42|   0     0 |           | 11    4    0   21    0
Jun 12 23:57:29 ubuntu dstat.sh[65332]: 12-06 23:57:29| 20   2  78   0   0|1364M  838M  169M 5361M|6728B 4002B|   0   831k|   0  58.0 |1710  1315 |1.86 1.15 0.62|1.0   0   0|   0     0 |           | 11    9    0   21    0
Jun 12 23:57:30 ubuntu dstat.sh[65332]: 12-06 23:57:30| 22   3  74   1   0|1369M  833M  169M 5361M|8107B 5047B| 268k 1500k|66.0   104 |2835  2903 |1.86 1.15 0.62|1.0   0 3.0|   0     0 |           | 11   29    0   21    0
Jun 12 23:57:31 ubuntu dstat.sh[65332]: 12-06 23:57:31| 20   6  73   0   0|1356M  846M  169M 5361M|7709B 4073B|   0    13M|   0   139 |2632  2083 |1.86 1.15 0.62|1.0   0  43|   0     0 |           | 11   28    0   22    0
Jun 12 23:57:32 ubuntu dstat.sh[65332]: 12-06 23:57:32| 18   3  77   0   0|1361M  841M  169M 5361M|  10k 5710B|   0     0 |   0     0 |1839  1308 |1.86 1.15 0.62|1.0   0 1.0|   0     0 |           | 11   29    0   16    0
Jun 12 23:57:33 ubuntu dstat.sh[65332]: 12-06 23:57:33| 28  11  61   0   0|1405M  797M  169M 5361M|9088B 4366B|   0  1890k|   0  98.3 |3749  2857 |1.86 1.15 0.62|3.0   0 157|   0     0 |           | 11   28    0   17    0
Jun 12 23:57:34 ubuntu dstat.sh[65332]: 12-06 23:57:34| 36   5  58   0   0|1495M  707M  169M 5361M|  14k 9463B|   0    84k|   0  3.99 |3064  2291 |1.87 1.16 0.63|2.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 12 23:57:35 ubuntu dstat.sh[65332]: 12-06 23:57:35| 38   6  54   1   0|1458M  744M  169M 5362M|  16k   12k|   0  2667k|   0  69.2 |6839  8652 |1.87 1.16 0.63|4.0   0  86|   0     0 |           | 11   28    0   18    0
Jun 12 23:57:36 ubuntu dstat.sh[65332]: 12-06 23:57:36| 71  27   2   0   0|1532M  670M  169M 5362M|5111B 1633B|   0    30M|   0   196 |5824  4965 |1.87 1.16 0.63|6.0   0 492|   0     0 |           | 11   28    0   18    0
Jun 12 23:57:37 ubuntu dstat.sh[65332]: 12-06 23:57:37| 87  13   0   0   0|1747M  455M  169M 5362M|  16k   13k|   0     0 |   0     0 |5741  3790 |1.87 1.16 0.63|7.0   0   0|   0     0 |           | 11   32    0   18    0
Jun 12 23:57:38 ubuntu dstat.sh[65332]: 12-06 23:57:38| 82   8   9   0   0|1786M  415M  169M 5362M|  36k   32k|   0  1461k|   0   110 |8369    13k|1.87 1.16 0.63|6.0   0   0|   0     0 |           | 11   30    0   22    0
Jun 12 23:57:39 ubuntu dstat.sh[65332]: 12-06 23:57:39| 39  13  46   0   0|1557M  644M  169M 5362M|5525B 2329B|   0   987k|   0   144 |4701  4838 |2.28 1.26 0.66|2.0   0 308|   0     0 |           | 11   28    0   24    0
Jun 12 23:57:40 ubuntu dstat.sh[65332]: 12-06 23:57:40| 18   3  78   0   0|1549M  652M  169M 5362M|7759B 4857B|   0   157k|   0  8.05 |1960  1682 |2.28 1.26 0.66|2.0   0   0|   0     0 |           | 11   29    0   23    0
Jun 12 23:57:41 ubuntu dstat.sh[65332]: 12-06 23:57:41| 16   6  75   0   0|1480M  721M  169M 5362M|7193B 4109B|   0    33M|   0   643 |3627  3831 |2.28 1.26 0.66|1.0   0  68|   0     0 |           | 11   28    0   24    0
Jun 12 23:57:42 ubuntu dstat.sh[65332]: 12-06 23:57:42| 20   3  77   0   0|1496M  705M  169M 5362M|6832B 3763B|   0  4105B|   0  1.00 |1701  1186 |2.28 1.26 0.66|2.0   0 1.0|   0     0 |           | 11   29    0   24    0
Jun 12 23:57:43 ubuntu dstat.sh[65332]: 12-06 23:57:43| 18   5  77   0   0|1458M  744M  169M 5362M|9777B 6310B|   0   573k|   0  22.0 |3231  3446 |2.28 1.26 0.66|1.0   0  56|   0     0 |           | 11   28    0   25    0
Jun 12 23:57:44 ubuntu dstat.sh[65332]: 12-06 23:57:44| 15  29  55   0   0|1429M  773M  169M 5362M|4679B 1620B|   0  1928k|   0  87.0 |6774  5835 |2.34 1.29 0.67|5.0   0 832|   0     0 |           | 11   28    0   24    0
Jun 12 23:57:45 ubuntu dstat.sh[65332]: 12-06 23:57:45| 84  16   0   0   0|1593M  608M  169M 5362M|4796B 1566B|   0   196k|   0  12.0 |4966  2687 |2.34 1.29 0.67|6.0   0 150|   0     0 |           | 11   28    0   24    0
Jun 12 23:57:46 ubuntu dstat.sh[65332]: 12-06 23:57:46| 76  11  12   0   0|1708M  493M  169M 5362M|  33k   30k|   0    67M|   0   439 |6787  8151 |2.34 1.29 0.67|7.0   0   0|   0     0 |           | 11   33    0   24    0
Jun 12 23:57:47 ubuntu dstat.sh[65332]: 12-06 23:57:47| 73  13  13   0   0|1580M  621M  169M 5362M|  27k   22k|   0  1791k|   0  82.0 |9512    14k|2.34 1.29 0.67|8.0   0 193|   0     0 |           | 11   28    0   25    0
Jun 12 23:57:48 ubuntu dstat.sh[65332]: 12-06 23:57:48| 85  15   0   0   0|1623M  578M  169M 5362M|4683B 1621B|   0   180k|   0  11.0 |5099  3090 |2.34 1.29 0.67|6.0   0 118|   0     0 |           | 11   28    0   25    0
Jun 12 23:57:49 ubuntu dstat.sh[65332]: 12-06 23:57:49| 86  10   3   0   0|1790M  411M  169M 5363M|  30k   27k|   0  1344k|   0   134 |6804  7386 |2.55 1.35 0.70|4.0   0   0|   0     0 |           | 11   34    0   25    0
Jun 12 23:57:50 ubuntu dstat.sh[65332]: 12-06 23:57:50| 77  10  11   0   0|1676M  525M  169M 5363M|  43k   37k|   0   359k|   0  31.9 |8400    16k|2.55 1.35 0.70|5.0   0 150|   0     0 |           | 11   28    0   30    0
