Jun 28 11:52:25 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 28 11:52:25 ubuntu dstat.sh[65490]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 28 11:52:25 ubuntu dstat.sh[65490]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 28 11:52:25 ubuntu dstat.sh[65490]: 28-06 11:52:25|                   |1028M 1321M  165M 5109M|           |           |           |           |1.48 0.88 0.49|3.0   0    |           |           | 10    5    0   17    1
Jun 28 11:52:26 ubuntu dstat.sh[65490]: 28-06 11:52:26| 23  21  53   1   0|1040M 1309M  165M 5109M|  24k   13k|   0  2715k|   0   103 |6913  6300 |1.48 0.88 0.49|2.5   0 585|   0     0 |           | 10    5    0   17    1
Jun 28 11:52:27 ubuntu dstat.sh[65490]: 28-06 11:52:27| 25  20  55   0   0|1003M 1345M  165M 5110M|  37k   10k|   0  2085k|   0  81.0 |6645  6310 |1.48 0.88 0.49|2.0   0 470|   0     0 |           | 10    5    0   17    1
Jun 28 11:52:28 ubuntu dstat.sh[65490]: 28-06 11:52:28| 33  15  50   0   0|1114M 1213M  165M 5251M| 182k   15k|   0  2283k|   0  64.8 |6885  8448 |1.52 0.90 0.50|2.0   0 194|   0     0 |           | 11    5    0   17    1
Jun 28 11:52:29 ubuntu dstat.sh[65490]: 28-06 11:52:29| 31   7  61   1   0|1114M 1197M  166M 5265M|4797B 1525B|   0  1253k|   0  59.0 |3304  2496 |1.52 0.90 0.50|5.0   0  85|   0     0 |           | 11    6    0   17    2
Jun 28 11:52:30 ubuntu dstat.sh[65490]: 28-06 11:52:30| 39  13  48   0   0|1116M 1177M  166M 5280M|4756B 1625B|   0  1838k|   0  52.2 |4772  3396 |1.52 0.90 0.50|4.0   0 196|   0     0 |           | 11    6    0   19    2
Jun 28 11:52:31 ubuntu dstat.sh[65490]: 28-06 11:52:31| 42   7  49   1   0|1173M 1091M  167M 5305M|5177B 1453B|  32k 4868k|1.99   143 |3300  2331 |1.52 0.90 0.50|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 28 11:52:32 ubuntu dstat.sh[65490]: 28-06 11:52:32| 45   5  49   1   0|1212M 1023M  169M 5330M|4730B 1567B|   0  3968k|   0   121 |3323  2493 |1.52 0.90 0.50|3.0   0 1.0|   0     0 |           | 11    8    0   19    2
Jun 28 11:52:33 ubuntu dstat.sh[65490]: 28-06 11:52:33| 31   7  46  14   0|1236M  993M  170M 5332M|6157B 2105B|   0    64M|   0  3927 |  15k   27k|1.48 0.90 0.50|2.0   0  54|   0     0 |           | 11    6    0   19    0
Jun 28 11:52:34 ubuntu dstat.sh[65490]: 28-06 11:52:34| 40  11  45   4   0|1225M 1004M  171M 5333M|6830B 2682B|   0    32M|   0  2158 |9896    16k|1.48 0.90 0.50|2.0   0 136|   0     0 |           | 11    5    0   19    0
