Jun 23 06:42:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 23 06:42:02 ubuntu dstat.sh[65063]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 23 06:42:02 ubuntu dstat.sh[65063]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 23 06:42:02 ubuntu dstat.sh[65063]: 23-06 06:42:02|                   | 958M 1399M  163M 5104M|           |           |           |           |1.42 0.93 0.52|3.0   0    |           |           | 10    6    0   17    0
Jun 23 06:42:03 ubuntu dstat.sh[65063]: 23-06 06:42:03| 24  21  53   0   0| 963M 1394M  164M 5105M|  27k   15k|   0  3369k|   0   150 |6659  5745 |1.40 0.93 0.52|3.0 0.5 534|   0     0 |           | 10    6    0   17    0
Jun 23 06:42:04 ubuntu dstat.sh[65063]: 23-06 06:42:04| 27  19  53   0   0| 974M 1381M  164M 5105M|  40k   13k|   0  1741k|   0   105 |6467  6067 |1.38 0.93 0.52|1.0   0 444|   0     0 |           | 10    6    0   17    0
Jun 23 06:42:05 ubuntu dstat.sh[65063]: 23-06 06:42:05| 29  17  53   1   0|1007M 1330M  164M 5158M| 183k   15k|   0  2009k|   0  53.8 |7297  8359 |1.38 0.93 0.52|2.0   0 237|   0     0 |           | 11    5    0   17    1
Jun 23 06:42:06 ubuntu dstat.sh[65063]: 23-06 06:42:06| 25   7  66   1   0|1098M 1222M  165M 5259M|5941B 1754B|   0  4855k|   0  77.1 |3148  2748 |1.38 0.93 0.52|2.0   0  68|   0     0 |           | 11    6    0   17    2
Jun 23 06:42:07 ubuntu dstat.sh[65063]: 23-06 06:42:07| 39  12  48   0   0|1113M 1188M  165M 5274M|4601B 1515B|   0  1423k|   0  39.1 |4378  2808 |1.38 0.93 0.52|3.0   0 165|   0     0 |           | 11    6    0   17    2
Jun 23 06:42:08 ubuntu dstat.sh[65063]: 23-06 06:42:08| 39   9  49   1   0|1173M 1104M  166M 5295M|4545B 1566B|  36k 4327k|3.00   133 |3687  2907 |1.43 0.95 0.53|2.0   0  50|   0     0 |           | 11    6    0   19    2
Jun 23 06:42:09 ubuntu dstat.sh[65063]: 23-06 06:42:09| 45   5  49   0   0|1211M 1049M  167M 5309M|4330B 1620B|   0  3192k|   0  72.0 |3117  1859 |1.43 0.95 0.53|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 23 06:42:10 ubuntu dstat.sh[65063]: 23-06 06:42:10| 35   7  47  10   0|1221M 1002M  169M 5340M|4382B 1621B|   0    39M|   0  3056 |  13k   24k|1.43 0.95 0.53|2.0   0  52|   0     0 |           | 11    8    0   19    2
Jun 23 06:42:11 ubuntu dstat.sh[65063]: 23-06 06:42:11| 37  10  44   6   0|1198M 1038M  170M 5328M|4964B 1932B|   0    41M|   0  3114 |  12k   21k|1.43 0.95 0.53|3.0   0 124|   0     0 |           | 11    4    0   19    0
