Apr 16 00:54:04 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 16 00:54:04 ubuntu dstat.sh[65834]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 16 00:54:04 ubuntu dstat.sh[65834]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 16 00:54:04 ubuntu dstat.sh[65834]: 16-04 00:54:04|                   | 978M 1352M  166M 5128M|           |           |           |           |1.41 0.91 0.50|3.0   0    |           |           | 10    4    0   17    0
Apr 16 00:54:05 ubuntu dstat.sh[65834]: 16-04 00:54:05| 22  21  55   0   0| 992M 1338M  166M 5128M|  21k   10k|   0  8997k|   0   647 |6534  4855 |1.41 0.91 0.50|2.5   0 479|   0     0 |           | 10    4    0   17    0
Apr 16 00:54:06 ubuntu dstat.sh[65834]: 16-04 00:54:06| 17  22  60   1   0| 998M 1332M  166M 5129M|  40k   14k|   0  1665k|   0   350 |6506  5286 |1.41 0.91 0.50|1.0   0 423|   0     0 |           | 10    6    0   17    0
Apr 16 00:54:07 ubuntu dstat.sh[65834]: 16-04 00:54:07| 32  18  49   0   0| 989M 1340M  166M 5129M|  20k   11k|   0  1421k|   0  43.0 |5380  4897 |1.41 0.91 0.50|2.0   0 254|   0     0 |           | 10    6    0   17    0
Apr 16 00:54:08 ubuntu dstat.sh[65834]: 16-04 00:54:08| 25  10  61   0   0|1151M 1177M  166M 5251M|  40k   13k|   0  1547k|   0  47.8 |4486  4834 |1.37 0.91 0.51|  0   0  74|   0     0 |           | 11    5    0   17    1
Apr 16 00:54:09 ubuntu dstat.sh[65834]: 16-04 00:54:09| 32  12  56   1   0|1143M 1168M  166M 5268M| 183k   13k|   0  2283k|   0  69.2 |4024  2772 |1.37 0.91 0.51|2.0   0 109|   0     0 |           | 11    6    0   17    2
Apr 16 00:54:10 ubuntu dstat.sh[65834]: 16-04 00:54:10| 36  14  47   1   0|1185M 1108M  167M 5282M|5897B 1508B|  16k 7202k|1.00   104 |4685  3577 |1.37 0.91 0.51|2.0   0 174|   0     0 |           | 11    6    0   19    2
Apr 16 00:54:11 ubuntu dstat.sh[65834]: 16-04 00:54:11| 43   6  48   0   0|1239M 1035M  168M 5298M|5837B 1620B|  16k 2556k|1.00  48.0 |3049  1907 |1.37 0.91 0.51|2.0   0   0|   0     0 |           | 11    6    0   19    2
Apr 16 00:54:12 ubuntu dstat.sh[65834]: 16-04 00:54:12| 40   7  48   5   0|1270M  976M  169M 5323M|5294B 1624B|   0    15M|   0   850 |5930  8226 |1.37 0.91 0.51|2.0   0  10|   0     0 |           | 11    8    0   19    2
Apr 16 00:54:13 ubuntu dstat.sh[65834]: 16-04 00:54:13| 34   7  44  13   0|1262M  947M  171M 5355M|4377B 1566B|   0    60M|   0  3921 |  15k   30k|1.66 0.98 0.53|3.0 1.0  57|   0     0 |           | 11    8    0   19    2
Apr 16 00:54:14 ubuntu dstat.sh[65834]: 16-04 00:54:14| 36   8  49   3   0|1203M 1015M  172M 5345M|  11k 4386B|   0    22M|   0  1548 |7125    10k|1.66 0.98 0.53|2.0   0  90|   0     0 |           | 11    4    0   19    0
Apr 16 00:54:15 ubuntu dstat.sh[65834]: 16-04 00:54:15| 43   8  49   0   0|1243M  974M  172M 5345M|5049B 1753B|   0  1211k|   0  56.0 |2936  1679 |1.66 0.98 0.53|1.0   0  35|   0     0 |           | 11    4    1   19    0
Apr 16 00:54:16 ubuntu dstat.sh[65834]: 16-04 00:54:16| 42   5  52   1   0|1203M 1008M  172M 5350M|  10k 3611B|   0  6978k|   0   374 |3243  2744 |1.66 0.98 0.53|2.0   0  12|   0     0 |           | 11    4    0   19    0
Apr 16 00:54:17 ubuntu dstat.sh[65834]: 16-04 00:54:17| 38   6  53   0   0|1207M  997M  172M 5355M|  12k 4612B|   0  1439k|   0   106 |2949  1730 |1.66 0.98 0.53|2.0   0  18|   0     0 |           | 11    4    0   19    0
Apr 16 00:54:18 ubuntu dstat.sh[65834]: 16-04 00:54:18| 46   7  46   0   0|1224M  979M  173M 5356M|4906B 1566B|   0    92k|   0  2.00 |  11k   18k|1.69 1.00 0.54|3.0   0  14|   0     0 |           | 11    4    0   19    0
Apr 16 00:54:19 ubuntu dstat.sh[65834]: 16-04 00:54:19| 30  26  43   0   0|1186M 1018M  173M 5356M|4136B 1084B|   0  1305k|   0  93.4 |  14k   21k|1.69 1.00 0.54|4.0   0 470|   0     0 |           | 11    4    0   19    0
Apr 16 00:54:20 ubuntu dstat.sh[65834]: 16-04 00:54:20| 34  21  43   0   0|1132M 1083M  173M 5345M|4871B 1456B|   0  2768k|   0   166 |6540  6754 |1.69 1.00 0.54|3.0   0 367|   0     0 |           | 11    4    0   19    0
Apr 16 00:54:21 ubuntu dstat.sh[65834]: 16-04 00:54:21| 41  17  42   0   0|1152M 1063M  173M 5345M|4201B 1131B|   0  8173B|   0  2.00 |5575  5628 |1.69 1.00 0.54|2.0   0 235|   0     0 |           | 11    5    0   19    0
Apr 16 00:54:22 ubuntu dstat.sh[65834]: 16-04 00:54:22| 46   5  49   0   0|1235M  980M  173M 5346M|3654B 1134B|   0   452k|   0  42.0 |2747  1309 |1.69 1.00 0.54|3.0   0   0|   0     0 |           | 11    5    0   19    0
Apr 16 00:54:23 ubuntu dstat.sh[65834]: 16-04 00:54:23| 42  10  47   0   0|1254M  960M  173M 5347M|4261B 1353B|   0   513k|   0  38.1 |3856  3913 |1.72 1.01 0.55|3.0   0   0|   0     0 |           | 11    5    0   19    0
Apr 16 00:54:24 ubuntu dstat.sh[65834]: 16-04 00:54:24| 14   9  75   0   0|1265M  947M  173M 5348M|4267B 1496B|   0  2992k|   0   223 |3663  3489 |1.72 1.01 0.55|1.0   0 118|   0     0 |           | 11    4    0   17    0
Apr 16 00:54:25 ubuntu dstat.sh[65834]: 16-04 00:54:25| 18   6  74   0   0|1321M  891M  173M 5348M|5557B 1513B|   0    14M|   0  88.1 |2264  1911 |1.72 1.01 0.55|3.0   0  22|   0     0 |           | 11    4    0   17    0
Apr 16 00:54:26 ubuntu dstat.sh[65834]: 16-04 00:54:26| 22   3  74   0   0|1351M  862M  173M 5348M|5946B 1567B|   0     0 |   0     0 |1767  1301 |1.72 1.01 0.55|1.0   0   0|   0     0 |           | 11    4    0   17    0
Apr 16 00:54:27 ubuntu dstat.sh[65834]: 16-04 00:54:27| 22   3  72   1   0|1367M  846M  173M 5348M|6596B 1619B|   0  3158k|   0   411 |3668  4750 |1.72 1.01 0.55|1.0   0 1.0|   0     0 |           | 11   10    0   17    0
Apr 16 00:54:28 ubuntu dstat.sh[65834]: 16-04 00:54:28| 21   5  73   0   0|1302M  910M  173M 5348M|4497B 1619B|   0   372k|   0  3.00 |2266  1554 |1.66 1.01 0.55|1.0   0  42|   0     0 |           | 11    4    0   15    0
Apr 16 00:54:29 ubuntu dstat.sh[65834]: 16-04 00:54:29| 19   3  78   0   0|1328M  884M  173M 5349M|6776B 3963B| 144k 2244k|7.00  46.0 |1655  1141 |1.66 1.01 0.55|3.0   0 1.0|   0     0 |           | 11   11    0   15    0
Apr 16 00:54:30 ubuntu dstat.sh[65834]: 16-04 00:54:30| 22   4  72   1   0|1336M  876M  173M 5349M|6118B 4079B| 269k   42M|66.2   629 |3526  3946 |1.66 1.01 0.55|  0   0 3.0|   0     0 |           | 11   29    0   15    0
Apr 16 00:54:31 ubuntu dstat.sh[65834]: 16-04 00:54:31| 19   6  74   0   0|1303M  908M  173M 5349M|7413B 4208B|   0  1266k|   0  63.9 |2435  2006 |1.66 1.01 0.55|2.0   0  43|   0     0 |           | 11   28    0   16    0
Apr 16 00:54:32 ubuntu dstat.sh[65834]: 16-04 00:54:32| 18   3  78   0   0|1340M  871M  173M 5349M|8296B 6178B|   0  2346k|   0  20.0 |1796  1346 |1.66 1.01 0.55|1.0   0   0|   0     0 |           | 11   29    0   16    0
Apr 16 00:54:33 ubuntu dstat.sh[65834]: 16-04 00:54:33| 24  13  62   0   0|1384M  828M  173M 5349M|7270B 3878B|   0    16k|   0  4.00 |3805  2780 |1.61 1.01 0.55|2.0   0 156|   0     0 |           | 11   28    0   17    0
Apr 16 00:54:34 ubuntu dstat.sh[65834]: 16-04 00:54:34| 35   6  57   0   0|1474M  738M  173M 5349M|  12k 9380B|   0    44k|   0  1.00 |2938  2164 |1.61 1.01 0.55|2.0   0   0|   0     0 |           | 11   30    0   17    0
Apr 16 00:54:35 ubuntu dstat.sh[65834]: 16-04 00:54:35| 36   8  55   0   0|1418M  793M  173M 5349M|  16k   12k|   0   458k|   0  43.2 |6547  8340 |1.61 1.01 0.55|5.0   0  97|   0     0 |           | 11   28    0   18    0
Apr 16 00:54:36 ubuntu dstat.sh[65834]: 16-04 00:54:36| 69  28   3   0   0|1508M  703M  173M 5349M|4655B 1458B|   0  9520k|   0   478 |5826  4561 |1.61 1.01 0.55|6.0   0 481|   0     0 |           | 11   28    0   16    0
Apr 16 00:54:37 ubuntu dstat.sh[65834]: 16-04 00:54:37| 85  12   1   0   0|1712M  499M  173M 5349M|  19k   16k|   0   564k|   0  4.00 |5392  3598 |1.61 1.01 0.55|6.0   0   0|   0     0 |           | 11   32    0   16    0
Apr 16 00:54:38 ubuntu dstat.sh[65834]: 16-04 00:54:38| 77  12  10   0   0|1687M  524M  173M 5350M|  34k   30k|   0   744k|   0  68.0 |8518    13k|1.80 1.06 0.57|3.0   0 150|   0     0 |           | 11   29    0   21    0
Apr 16 00:54:39 ubuntu dstat.sh[65834]: 16-04 00:54:39| 23  10  65   0   0|1523M  688M  173M 5350M|7527B 3536B|   0   368k|   0  25.0 |4041  3485 |1.80 1.06 0.57|1.0   0 161|   0     0 |           | 11   28    0   22    0
Apr 16 00:54:40 ubuntu dstat.sh[65834]: 16-04 00:54:40| 19   2  77   0   0|1506M  705M  173M 5350M|8559B 5053B|   0   372k|   0  11.0 |1966  1651 |1.80 1.06 0.57|1.0   0   0|   0     0 |           | 11   29    0   22    0
Apr 16 00:54:41 ubuntu dstat.sh[65834]: 16-04 00:54:41| 22   8  68   0   0|1434M  777M  173M 5350M|8116B 4479B|   0    23M|   0   165 |4457    11k|1.80 1.06 0.57|1.0   0 104|   0     0 |           | 11   28    0   24    0
