Jun 18 17:38:44 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 17:38:44 ubuntu dstat.sh[64853]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 17:38:44 ubuntu dstat.sh[64853]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 17:38:44 ubuntu dstat.sh[64853]: 18-06 17:38:44|                   | 963M 1398M  164M 5101M|           |           |           |           |1.29 0.89 0.48|2.0   0    |           |           | 10    4    1   18    1
Jun 18 17:38:45 ubuntu dstat.sh[64853]: 18-06 17:38:45| 15  20  63   0   0| 967M 1393M  164M 5101M|  39k   13k|   0  2448k|   0  95.9 |6504  5499 |1.29 0.89 0.48|1.5   0 485|   0     0 |           | 10    4    1   18    1
Jun 18 17:38:46 ubuntu dstat.sh[64853]: 18-06 17:38:46| 25  19  56   0   0| 971M 1388M  164M 5102M|  20k   10k|   0  1684k|   0  75.9 |6445  6066 |1.29 0.89 0.48|2.0   0 431|   0     0 |           | 10    5    1   18    1
Jun 18 17:38:47 ubuntu dstat.sh[64853]: 18-06 17:38:47| 30  15  54   1   0| 958M 1400M  164M 5102M|  43k   15k|   0  2971k|   0  64.1 |6233  7716 |1.26 0.89 0.49|4.0   0 263|   0     0 |           | 10    5    1   18    1
Jun 18 17:38:48 ubuntu dstat.sh[64853]: 18-06 17:38:48| 26  10  62   1   0|1091M 1259M  164M 5232M| 143k   14k|   0  1882k|   0  54.9 |4170  3549 |1.26 0.89 0.49|4.0   0 107|   0     0 |           | 11    7    1   17    1
Jun 18 17:38:49 ubuntu dstat.sh[64853]: 18-06 17:38:49| 38  12  49   0   0|1135M 1194M  165M 5250M|  47k 3774B|  16k 2548k|1.00  86.7 |4558  3510 |1.26 0.89 0.49|3.0   0 180|   0     0 |           | 11    6    1   19    2
Jun 18 17:38:50 ubuntu dstat.sh[64853]: 18-06 17:38:50| 44   7  48   1   0|1195M 1109M  166M 5271M|4221B 1621B|  20k 3287k|2.00  50.0 |3035  1839 |1.26 0.89 0.49|4.0   0 1.0|   0     0 |           | 11    6    1   19    2
Jun 18 17:38:51 ubuntu dstat.sh[64853]: 18-06 17:38:51| 41   5  48   5   0|1222M 1057M  167M 5294M|4884B 1721B|   0    17M|   0  1073 |7137    11k|1.26 0.89 0.49|7.0 1.0  10|   0     0 |           | 11    8    1   19    2
Jun 18 17:38:52 ubuntu dstat.sh[64853]: 18-06 17:38:52| 37   6  45  10   0|1232M 1023M  168M 5313M|4802B 1453B|   0    43M|   0  2855 |  14k   25k|1.32 0.91 0.49|5.0   0  72|   0     0 |           | 11    6    1   19    2
Jun 18 17:38:53 ubuntu dstat.sh[64853]: 18-06 17:38:53| 42  10  45   3   0|1217M 1009M  169M 5338M|5038B 1619B|   0    26M|   0  1492 |6591  8935 |1.32 0.91 0.49|3.0   0  75|   0     0 |           | 11    6    1   19    2
