Jun 18 12:51:00 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 12:51:00 ubuntu dstat.sh[65107]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 12:51:00 ubuntu dstat.sh[65107]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 12:51:00 ubuntu dstat.sh[65107]: 18-06 12:51:00|                   |1048M 1296M  166M 5112M|           |           |           |           |1.42 0.96 0.49|3.0   0    |           |           | 10    6    0   18    0
Jun 18 12:51:01 ubuntu dstat.sh[65107]: 18-06 12:51:01| 21  22  55   1   0|1052M 1293M  166M 5113M|  37k   16k|   0  3314k|   0   122 |6782  6028 |1.42 0.96 0.49|3.0   0 538|   0     0 |           | 10    6    0   18    0
Jun 18 12:51:02 ubuntu dstat.sh[65107]: 18-06 12:51:02| 28  19  53   1   0|1010M 1333M  166M 5113M|  45k   15k|   0  2233k|   0   100 |6522  6447 |1.42 0.96 0.49|4.0   0 459|   0     0 |           | 10    6    0   18    0
Jun 18 12:51:03 ubuntu dstat.sh[65107]: 18-06 12:51:03| 33  14  52   0   0|1112M 1213M  166M 5253M| 180k   14k|   0  2180k|   0  58.8 |6860  9573 |1.42 0.96 0.49|2.0   0 207|   0     0 |           | 11    5    0   18    1
Jun 18 12:51:04 ubuntu dstat.sh[65107]: 18-06 12:51:04| 37  10  53   1   0|1123M 1183M  167M 5269M|5866B 1689B|   0  1467k|   0  67.1 |3890  2803 |1.47 0.98 0.50|2.0   0 107|   0     0 |           | 11    6    0   17    2
Jun 18 12:51:05 ubuntu dstat.sh[65107]: 18-06 12:51:05| 40  10  48   1   0|1148M 1141M  168M 5284M|6430B 1623B|  32k 3045k|2.00   177 |4572  3340 |1.47 0.98 0.50|2.0   0 175|   0     0 |           | 11    6    0   19    2
Jun 18 12:51:06 ubuntu dstat.sh[65107]: 18-06 12:51:06| 43   7  49   1   0|1208M 1051M  169M 5309M|5480B 1621B|   0  5487k|   0   141 |3389  2413 |1.47 0.98 0.50|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 18 12:51:07 ubuntu dstat.sh[65107]: 18-06 12:51:07| 39   5  48   7   0|1242M  983M  171M 5338M|4857B 1616B|4085B   23M|1.00  1480 |8426    14k|1.47 0.98 0.50|1.0 1.0  28|   0     0 |           | 11    8    0   19    2
Jun 18 12:51:08 ubuntu dstat.sh[65107]: 18-06 12:51:08| 38   7  44   9   0|1184M 1039M  172M 5337M|5126B 2145B|   0    55M|   0  3876 |  15k   29k|1.47 0.98 0.50|3.0   0  74|   0     0 |           | 11    4    0   19    0
Jun 18 12:51:09 ubuntu dstat.sh[65107]: 18-06 12:51:09| 41   9  51   0   0|1261M  962M  172M 5337M|8914B 2893B|   0  4426k|   0   275 |3753  2747 |1.51 1.00 0.51|1.0   0  90|   0     0 |           | 11    5    0   19    0
Jun 18 12:51:10 ubuntu dstat.sh[65107]: 18-06 12:51:10| 43   5  51   1   0|1293M  923M  172M 5343M|7053B 3275B|   0  5938k|   0   124 |3052  1883 |1.51 1.00 0.51|3.0   0 4.0|   0     0 |           | 11    4    0   19    0
Jun 18 12:51:11 ubuntu dstat.sh[65107]: 18-06 12:51:11| 44   9  45   1   0|1250M  964M  172M 5344M|4651B 1625B|   0  8751k|   0   500 |  12k   21k|1.51 1.00 0.51|2.0   0  23|   0     0 |           | 11    4    0   19    0
Jun 18 12:51:12 ubuntu dstat.sh[65107]: 18-06 12:51:12| 44   8  46   0   0|1272M  943M  172M 5344M|3735B 1457B|   0  1814k|   0  75.9 |  12k   20k|1.51 1.00 0.51|2.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 18 12:51:13 ubuntu dstat.sh[65107]: 18-06 12:51:13| 33  20  46   0   0|1160M 1062M  172M 5337M|4315B 1569B|   0   301k|   0  29.1 |6140  5041 |1.51 1.00 0.51|2.0   0 493|   0     0 |           | 11    4    0   19    0
Jun 18 12:51:14 ubuntu dstat.sh[65107]: 18-06 12:51:14| 25  17  57   0   0|1108M 1114M  172M 5337M|4339B 1508B|   0    28k|   0  6.98 |7192  9153 |1.47 1.00 0.51|1.0   0 384|   0     0 |           | 11    4    0   19    0
Jun 18 12:51:15 ubuntu dstat.sh[65107]: 18-06 12:51:15| 47  13  39   0   0|1187M 1035M  172M 5337M|4758B 1458B|   0  4096B|   0  1.00 |4755    17k|1.47 1.00 0.51|3.0   0 167|   0     0 |           | 11    5    0   20    0
Jun 18 12:51:16 ubuntu dstat.sh[65107]: 18-06 12:51:16| 47   4  48   0   0|1233M  988M  172M 5338M|4954B 1458B|   0   452k|   0  44.0 |2760  1172 |1.47 1.00 0.51|3.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 18 12:51:17 ubuntu dstat.sh[65107]: 18-06 12:51:17| 41   9  49   0   0|1257M  962M  172M 5340M|5436B 1463B|   0  1232k|   0   110 |3370  3746 |1.47 1.00 0.51|2.0   0  40|   0     0 |           | 11    4    0   20    0
Jun 18 12:51:18 ubuntu dstat.sh[65107]: 18-06 12:51:18| 12   7  79   0   0|1291M  928M  172M 5340M|4742B 1453B|   0  2089k|   0   108 |2806  2628 |1.47 1.00 0.51|2.0   0 100|   0     0 |           | 11    4    0   20    0
Jun 18 12:51:19 ubuntu dstat.sh[65107]: 18-06 12:51:19| 22   3  73   0   0|1342M  877M  172M 5340M|5743B 1565B|   0   488k|   0  41.0 |1865  1387 |1.43 1.00 0.51|2.0   0   0|   0     0 |           | 11    4    0   20    0
Jun 18 12:51:20 ubuntu dstat.sh[65107]: 18-06 12:51:20| 24   3  73   0   0|1370M  849M  172M 5340M|4363B 1516B|   0    16M|   0   149 |2153  1976 |1.43 1.00 0.51|2.0   0 1.0|   0     0 |           | 11   10    0   20    0
