Jun 14 13:43:01 jammy-provider-cloud-0000007220 systemd[1]: Started Devstack devstack@dstat.service.
Jun 14 13:43:01 jammy-provider-cloud-0000007220 dstat.sh[57178]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jun 14 13:43:01 jammy-provider-cloud-0000007220 dstat.sh[57178]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 14 13:43:01 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:01|                   | 996M 1970M  155M 4518M|           |           |           |           |1.72 1.00 0.49|5.0   0    |           |   0     0 |  9    4    3   17    2
Jun 14 13:43:02 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:02| 23  29  47   0   0|1007M 1959M  155M 4519M|4526B 1461B| 417k 1659k|4.01   140 |4104  7255 |1.72 1.00 0.49|3.5   0 722|   0     0 |   0     0 |  9    4    3   17    2
Jun 14 13:43:03 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:03| 36  18  45   0   0| 988M 1962M  155M 4534M|5864B 1564B| 747k 4000k|7.00   156 |4256  9337 |1.72 1.00 0.49|2.0   0 537|   0     0 |   0     0 |  9    4    3   17    2
Jun 14 13:43:04 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:04| 36  16  47   1   0|1125M 1801M  156M 4675M|5567B 1724B|   0  3668k|   0   153 |4645    10k|1.67 1.00 0.49|3.0   0 139|   0     0 |   0     0 | 10    6    3   17    2
Jun 14 13:43:05 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:05| 38  12  49   1   0|1144M 1752M  157M 4701M|5273B 1455B| 216k 4136k|8.98   142 |2481  4045 |1.67 1.00 0.49|2.0   0 195|   0     0 |   0     0 | 10    6    3   19    2
Jun 14 13:43:06 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:06| 42   4  53   1   0|1137M 1770M  158M 4690M|  11k 4262B| 616k 1513k|13.0  24.0 |1310  1438 |1.67 1.00 0.49|2.0   0 2.0|   0     0 |   0     0 | 10    4    3   13    0
Jun 14 13:43:07 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:07| 37   9  47   5   0|1199M 1701M  158M 4696M|5087B 1568B|  12k   20M|1.00  1786 |  16k   33k|1.67 1.00 0.49|4.0 2.0  56|   0     0 |   0     0 | 10    6    3   13    0
Jun 14 13:43:08 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:08| 39   8  44   9   0|1109M 1786M  159M 4700M|7454B 1512B|   0    43M|   0  3186 |  13k   28k|1.67 1.00 0.49|5.0   0  92|   0     0 |   0     0 | 10    4    3   13    0
Jun 14 13:43:09 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:09| 45   7  47   0   0|1149M 1746M  159M 4700M|6538B 1563B|   0  2666k|   0   137 |5175    11k|1.69 1.02 0.50|2.0 2.0  27|   0     0 |   0     0 | 10    4    3   13    0
Jun 14 13:43:10 jammy-provider-cloud-0000007220 dstat.sh[57178]: 14-06 13:43:10| 46   5  49   0   0|1086M 1808M  159M 4700M|5141B 1589B|   0   805k|   0  32.1 |1364  1512 |1.69 1.02 0.50|4.0   0  24|   0     0 |   0     0 | 10    4    3   13    0
