Jun 30 06:55:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 30 06:55:29 ubuntu dstat.sh[65414]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 30 06:55:29 ubuntu dstat.sh[65414]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 30 06:55:29 ubuntu dstat.sh[65414]: 30-06 06:55:29|                   |1045M 1314M  165M 5100M|           |           |           |           |1.29 0.98 0.54|1.0 1.0    |           |           | 10    6    0   18    0
Jun 30 06:55:30 ubuntu dstat.sh[65414]: 30-06 06:55:30| 16  20  62   0   0|1041M 1318M  165M 5101M|  23k   13k|   0  4472k|   0  78.0 |6241  5111 |1.29 0.98 0.54|1.5 0.5 503|   0     0 |           | 10    6    0   18    0
Jun 30 06:55:31 ubuntu dstat.sh[65414]: 30-06 06:55:31| 26  19  54   1   0|1023M 1334M  166M 5101M|  36k   12k|   0  1612k|   0  65.5 |6248  5802 |1.29 0.98 0.54|3.0   0 445|   0     0 |           | 10    6    0   18    0
Jun 30 06:55:32 ubuntu dstat.sh[65414]: 30-06 06:55:32| 31  15  52   0   0|1057M 1299M  166M 5163M|  25k   13k|   0  1678k|   0  51.0 |6441  7898 |1.82 1.10 0.58|2.0   0 232|   0     0 |           | 11    5    0   18    1
Jun 30 06:55:33 ubuntu dstat.sh[65414]: 30-06 06:55:33| 25   8  67   0   0|1119M 1214M  166M 5245M| 172k 7739B|   0  2360k|   0   160 |3153  2374 |1.82 1.10 0.58|2.0   0  82|   0     0 |           | 11    6    0   18    2
Jun 30 06:55:34 ubuntu dstat.sh[65414]: 30-06 06:55:34| 38  12  48   1   0|1129M 1187M  167M 5259M|4597B 1079B|   0  2470k|   0  87.9 |4742  3513 |1.82 1.10 0.58|2.0   0 200|   0     0 |           | 11    6    0   20    2
Jun 30 06:55:35 ubuntu dstat.sh[65414]: 30-06 06:55:35| 45   6  48   0   0|1183M 1114M  167M 5275M|4477B 1079B|  32k 6264k|2.00  72.0 |3122  2018 |1.82 1.10 0.58|2.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 30 06:55:36 ubuntu dstat.sh[65414]: 30-06 06:55:36| 44   5  49   1   0|1230M 1039M  169M 5299M|4565B 1082B|   0  4480k|   0   157 |3458  2642 |1.82 1.10 0.58|3.0   0 1.0|   0     0 |           | 11    8    0   20    2
Jun 30 06:55:37 ubuntu dstat.sh[65414]: 30-06 06:55:37| 31   7  46  13   0|1238M  994M  171M 5331M|4298B 1079B|   0    41M|   0  2771 |  14k   25k|1.92 1.13 0.59|2.0 1.0  51|   0     0 |           | 11    8    0   20    2
Jun 30 06:55:38 ubuntu dstat.sh[65414]: 30-06 06:55:38| 39   7  41  12   0|1222M 1014M  172M 5325M|5049B 1561B|   0    45M|   0  3087 |  12k   21k|1.92 1.13 0.59|2.0   0  59|   0     0 |           | 11    4    0   20    0
Jun 30 06:55:39 ubuntu dstat.sh[65414]: 30-06 06:55:39| 38   9  52   0   0|1314M  922M  172M 5325M|  12k 3878B|   0  1316k|   0  92.7 |3335  2174 |1.92 1.13 0.59|3.0   0  87|   0     0 |           | 11    5    0   20    0
Jun 30 06:55:40 ubuntu dstat.sh[65414]: 30-06 06:55:40| 45   6  48   0   0|1331M  898M  172M 5331M|5815B 1254B|   0  9957k|   0   608 |4558  4926 |1.92 1.13 0.59|4.0   0 8.0|   0     0 |           | 11    4    0   20    0
Jun 30 06:55:41 ubuntu dstat.sh[65414]: 30-06 06:55:41| 43   9  46   0   0|1307M  921M  172M 5332M|6073B 1083B|   0  3353k|   0   249 |  11k   18k|1.92 1.13 0.59|2.0   0  24|   0     0 |           | 11    4    0   20    0
Jun 30 06:55:42 ubuntu dstat.sh[65414]: 30-06 06:55:42| 44   8  46   0   0|1322M  906M  172M 5332M|4600B 1078B|   0   176k|   0  2.00 |  12k   20k|1.92 1.15 0.60|2.0   0  15|   0     0 |           | 11    4    0   20    0
Jun 30 06:55:43 ubuntu dstat.sh[65414]: 30-06 06:55:43| 33  20  46   0   0|1233M 1003M  172M 5325M|3800B  974B|   0   321k|   0  23.0 |5815  4678 |1.92 1.15 0.60|3.0   0 430|   0     0 |           | 11    4    0   20    0
Jun 30 06:55:44 ubuntu dstat.sh[65414]: 30-06 06:55:44| 20  19  60   0   0|1146M 1090M  172M 5325M|4182B 1165B|   0    32k|   0  8.00 |7533  8897 |1.92 1.15 0.60|1.0   0 422|   0     0 |           | 11    4    0   20    0
Jun 30 06:55:45 ubuntu dstat.sh[65414]: 30-06 06:55:45| 37  12  50   0   0|1224M 1011M  172M 5325M|4449B  971B|   0   128k|   0  4.00 |3801  2642 |1.92 1.15 0.60|3.0   0 156|   0     0 |           | 11    5    0   20    0
Jun 30 06:55:46 ubuntu dstat.sh[65414]: 30-06 06:55:46| 47   3  49   0   0|1266M  970M  172M 5326M|4314B 1079B|   0   492k|   0  44.0 |2767  1195 |1.92 1.15 0.60|3.0   0   0|   0     0 |           | 11    5    0   20    0
Jun 30 06:55:47 ubuntu dstat.sh[65414]: 30-06 06:55:47| 44   9  48   0   0|1282M  951M  172M 5328M|3733B  972B|   0  1076k|   0  91.0 |2995  3002 |1.93 1.16 0.61|3.0   0   0|   0     0 |           | 11    5    0   20    0
Jun 30 06:55:48 ubuntu dstat.sh[65414]: 30-06 06:55:48| 21  10  68   1   0|1315M  918M  172M 5328M|4002B 1080B|   0  2553k|   0   205 |3913  3948 |1.93 1.16 0.61|2.0   0 141|   0     0 |           | 11    4    0   21    0
Jun 30 06:55:49 ubuntu dstat.sh[65414]: 30-06 06:55:49| 23   3  74   0   0|1363M  870M  172M 5328M|4101B  972B|   0     0 |   0     0 |1835  1251 |1.93 1.16 0.61|2.0   0   0|   0     0 |           | 11    4    0   21    0
Jun 30 06:55:50 ubuntu dstat.sh[65414]: 30-06 06:55:50| 23   3  71   1   0|1381M  851M  172M 5328M|4242B 1080B|   0    17M|   0   266 |2959  3246 |1.93 1.16 0.61|2.0 1.0 1.0|   0     0 |           | 11   10    0   21    0
Jun 30 06:55:51 ubuntu dstat.sh[65414]: 30-06 06:55:51| 20   6  71   0   0|1332M  900M  172M 5328M|4672B 1078B|   0   983k|   0   137 |3326  3675 |1.93 1.16 0.61|1.0   0  43|   0     0 |           | 11    4    0   23    0
Jun 30 06:55:52 ubuntu dstat.sh[65414]: 30-06 06:55:52| 21   2  76   0   0|1333M  899M  172M 5329M|5938B 2936B|   0     0 |   0     0 |1674  1065 |1.86 1.16 0.61|  0   0   0|   0     0 |           | 11    5    0   23    0
Jun 30 06:55:53 ubuntu dstat.sh[65414]: 30-06 06:55:53| 19   3  74   2   0|1346M  886M  172M 5329M|7783B 3842B| 268k 5510k|66.0   280 |2914  3329 |1.86 1.16 0.61|1.0   0 1.0|   0     0 |           | 11   25    0   23    0
Jun 30 06:55:54 ubuntu dstat.sh[65414]: 30-06 06:55:54| 20   6  74   0   0|1345M  887M  172M 5329M|8045B 4847B|   0     0 |   0     0 |2621  1997 |1.86 1.16 0.61|1.0   0  45|   0     0 |           | 11   28    0   24    0
Jun 30 06:55:55 ubuntu dstat.sh[65414]: 30-06 06:55:55| 20   5  75   0   0|1397M  834M  172M 5329M|6953B 3465B|   0    38M|   0   337 |2508  2347 |1.86 1.16 0.61|1.0   0   0|   0     0 |           | 11   29    0   24    0
Jun 30 06:55:56 ubuntu dstat.sh[65414]: 30-06 06:55:56| 18  11  70   0   0|1364M  867M  172M 5329M|9194B 5692B|   0   148k|   0  11.0 |3593  2736 |1.86 1.16 0.61|2.0   0 146|   0     0 |           | 11   28    0   19    0
Jun 30 06:55:57 ubuntu dstat.sh[65414]: 30-06 06:55:57| 43   8  49   0   0|1476M  756M  172M 5329M|4350B 1078B|   0    68k|   0  3.99 |2898  1482 |1.87 1.17 0.62|3.0   0  10|   0     0 |           | 11   28    0   19    0
Jun 30 06:55:58 ubuntu dstat.sh[65414]: 30-06 06:55:58| 31   5  63   0   0|1483M  748M  172M 5329M|  19k   15k|   0  5248k|   0   164 |4649  5526 |1.87 1.17 0.62|2.0   0   0|   0     0 |           | 11   30    0   19    0
Jun 30 06:55:59 ubuntu dstat.sh[65414]: 30-06 06:55:59| 46  21  32   0   0|1437M  794M  172M 5329M|8743B 5043B|   0   315k|   0  37.9 |6323  6625 |1.87 1.17 0.62|6.0   0 461|   0     0 |           | 11   28    0   20    0
Jun 30 06:56:00 ubuntu dstat.sh[65414]: 30-06 06:56:00| 82  18   0   0   0|1669M  562M  172M 5329M|6613B 2985B|   0  8011k|   0   415 |5400  2973 |1.87 1.17 0.62|5.0   0 116|   0     0 |           | 11   29    0   20    0
Jun 30 06:56:01 ubuntu dstat.sh[65414]: 30-06 06:56:01| 78  12   8   0   0|1802M  429M  172M 5329M|  30k   26k|   0   288k|   0  13.0 |8164  8748 |1.87 1.17 0.62|3.0   0 1.0|   0     0 |           | 11   34    0   20    0
Jun 30 06:56:02 ubuntu dstat.sh[65414]: 30-06 06:56:02| 72  12  14   0   0|1566M  665M  172M 5329M|  23k   19k|   0   768k|   0  71.0 |7980    11k|2.12 1.24 0.64|2.0   0 209|   0     0 |           | 11   28    0   26    0
Jun 30 06:56:03 ubuntu dstat.sh[65414]: 30-06 06:56:03| 20   9  71   0   0|1440M  791M  172M 5329M|4773B 1078B|   0   479k|   0  13.0 |2993  2294 |2.12 1.24 0.64|1.0   0 101|   0     0 |           | 11   28    0   26    0
Jun 30 06:56:04 ubuntu dstat.sh[65414]: 30-06 06:56:04| 19   2  78   0   0|1461M  770M  172M 5329M|9595B 5507B|   0   144k|   0  9.99 |2084  1769 |2.12 1.24 0.64|1.0   0   0|   0     0 |           | 11   29    0   24    0
Jun 30 06:56:05 ubuntu dstat.sh[65414]: 30-06 06:56:05| 17   7  75   0   0|1429M  802M  172M 5329M|7546B 3480B|   0    33M|   0   274 |3914  4026 |2.12 1.24 0.64|1.0   0  68|   0     0 |           | 11   28    0   25    0
Jun 30 06:56:06 ubuntu dstat.sh[65414]: 30-06 06:56:06| 20   3  77   0   0|1439M  792M  172M 5329M|7133B 3439B|   0   746k|   0  9.02 |1968  1615 |2.12 1.24 0.64|1.0   0   0|   0     0 |           | 11   29    0   25    0
Jun 30 06:56:07 ubuntu dstat.sh[65414]: 30-06 06:56:07| 17   7  76   1   0|1405M  826M  172M 5330M|8691B 5588B|   0  1393k|   0  94.0 |3828  4196 |2.11 1.25 0.65|1.0   0 130|   0     0 |           | 11   28    0   26    0
Jun 30 06:56:08 ubuntu dstat.sh[65414]: 30-06 06:56:08| 14  28  57   0   0|1403M  828M  172M 5330M|4363B 1080B|   0    36k|   0  9.00 |6502  5431 |2.11 1.25 0.65|4.0   0 718|   0     0 |           | 11   28    0   26    0
Jun 30 06:56:09 ubuntu dstat.sh[65414]: 30-06 06:56:09| 83  18   0   0   0|1596M  635M  172M 5330M|4097B 1066B|   0   180k|   0  14.0 |4931  2835 |2.11 1.25 0.65|5.0   0 190|   0     0 |           | 11   28    0   26    0
Jun 30 06:56:10 ubuntu dstat.sh[65414]: 30-06 06:56:10| 78   8  12   0   0|1716M  515M  172M 5330M|  31k   28k|   0    35M|   0   180 |6837  7854 |2.11 1.25 0.65|5.0   0   0|   0     0 |           | 11   33    0   26    0
Jun 30 06:56:11 ubuntu dstat.sh[65414]: 30-06 06:56:11| 74  11  15   0   0|1646M  585M  172M 5330M|  27k   22k|   0    26M|   0   182 |9839    14k|2.11 1.25 0.65|5.0   0 150|   0     0 |           | 11   28    0   27    0
