Jun 24 18:08:36 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 24 18:08:36 ubuntu dstat.sh[65441]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 24 18:08:36 ubuntu dstat.sh[65441]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 24 18:08:36 ubuntu dstat.sh[65441]: 24-06 18:08:36|                   |1004M 1339M  165M 5116M|           |           |           |           |1.32 0.90 0.49|2.0   0    |           |           | 10    6    0   18    0
Jun 24 18:08:37 ubuntu dstat.sh[65441]: 24-06 18:08:37| 19  21  58   1   0|1007M 1335M  165M 5116M|  39k   17k|   0  3210k|   0   121 |6562  5967 |1.32 0.90 0.49|2.0   0 537|   0     0 |           | 10    6    0   18    0
Jun 24 18:08:38 ubuntu dstat.sh[65441]: 24-06 18:08:38| 26  19  54   0   0|1005M 1336M  165M 5117M|  43k   14k|   0  3497k|   0   133 |6407  6080 |1.32 0.90 0.49|2.0   0 455|   0     0 |           | 10    6    0   17    0
Jun 24 18:08:39 ubuntu dstat.sh[65441]: 24-06 18:08:39| 33  15  49   0   0|1104M 1232M  165M 5232M|  23k   13k|   0  1623k|   0  50.0 |6241  8154 |1.32 0.90 0.49|2.0   0 217|   0     0 |           | 11    5    0   17    1
Jun 24 18:08:40 ubuntu dstat.sh[65441]: 24-06 18:08:40| 21   6  70   1   0|1119M 1195M  166M 5264M| 170k 5553B|   0  1622k|   0  54.1 |2773  2302 |1.32 0.90 0.49|2.0   0  67|   0     0 |           | 11    6    0   17    2
Jun 24 18:08:41 ubuntu dstat.sh[65441]: 24-06 18:08:41| 37  13  48   0   0|1137M 1152M  167M 5284M|4657B 1459B|   0  2033k|   0  63.0 |4314  2887 |1.37 0.92 0.50|2.0   0 147|   0     0 |           | 11    6    0   17    2
Jun 24 18:08:42 ubuntu dstat.sh[65441]: 24-06 18:08:42| 45  11  41   0   0|1203M 1069M  167M 5300M|4787B 1616B|  32k 2278k|1.99  54.9 |4467    15k|1.37 0.92 0.50|2.0   0 105|   0     0 |           | 11    6    0   20    2
Jun 24 18:08:43 ubuntu dstat.sh[65441]: 24-06 18:08:43| 43   5  48   1   0|1212M 1040M  168M 5315M|4578B 1458B|   0  8999k|   0   248 |3387  2399 |1.37 0.92 0.50|2.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 24 18:08:44 ubuntu dstat.sh[65441]: 24-06 18:08:44| 37   7  46   7   0|1234M  983M  170M 5345M|5220B 1620B|   0    22M|   0  1693 |8614    14k|1.37 0.92 0.50|3.0 1.0  28|   0     0 |           | 11    8    0   20    2
Jun 24 18:08:45 ubuntu dstat.sh[65441]: 24-06 18:08:45| 33   8  41  13   0|1251M  969M  171M 5340M|5383B 2084B|4065B   62M|0.99  4932 |  17k   32k|1.37 0.92 0.50|2.0   0  55|   0     0 |           | 11    6    0   19    0
