Jun 26 20:58:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 26 20:58:30 ubuntu dstat.sh[65476]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 26 20:58:30 ubuntu dstat.sh[65476]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 26 20:58:30 ubuntu dstat.sh[65476]: 26-06 20:58:30|                   |1010M 1352M  164M 5099M|           |           |           |           |1.44 0.90 0.49|3.0   0    |           |           | 10    4    0   18    0
Jun 26 20:58:31 ubuntu dstat.sh[65476]: 26-06 20:58:31| 22  21  56   0   0|1006M 1356M  164M 5099M|  27k   10k|   0  1485k|   0  53.0 |6692  5787 |1.44 0.90 0.49|2.0   0 552|   0     0 |           | 10    4    0   18    0
Jun 26 20:58:32 ubuntu dstat.sh[65476]: 26-06 20:58:32| 24  17  56   1   0| 986M 1375M  164M 5100M|  47k   17k|   0  2384k|   0  67.0 |6470  6324 |1.44 0.90 0.49|1.0   0 468|   0     0 |           | 10    6    0   17    0
Jun 26 20:58:33 ubuntu dstat.sh[65476]: 26-06 20:58:33| 30  14  54   1   0|1134M 1226M  164M 5222M|  42k   13k|   0  2533k|   0  57.8 |6866  9247 |1.44 0.90 0.49|1.0   0 193|   0     0 |           | 11    5    0   17    1
Jun 26 20:58:34 ubuntu dstat.sh[65476]: 26-06 20:58:34| 35  11  54   0   0|1123M 1236M  164M 5223M|  21k   13k|   0  1488k|   0  49.1 |4369    15k|1.44 0.90 0.49|2.0   0 142|   0     0 |           | 11    7    0   18    1
Jun 26 20:58:35 ubuntu dstat.sh[65476]: 26-06 20:58:35| 35  11  51   0   0|1140M 1194M  165M 5246M| 174k 8831B|  32k 2863k|2.00  73.9 |4539  3433 |1.40 0.90 0.49|4.0   0 176|   0     0 |           | 11    7    0   20    1
Jun 26 20:58:36 ubuntu dstat.sh[65476]: 26-06 20:58:36| 45   6  49   1   0|1200M 1112M  166M 5263M|5832B 1645B|   0  5003k|   0   142 |3123  1843 |1.40 0.90 0.49|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 26 20:58:37 ubuntu dstat.sh[65476]: 26-06 20:58:37| 41   5  48   5   0|1215M 1069M  167M 5288M|5750B 1567B|   0    20M|   0  1523 |6889    13k|1.40 0.90 0.49|2.0   0  28|   0     0 |           | 11    8    0   19    2
Jun 26 20:58:38 ubuntu dstat.sh[65476]: 26-06 20:58:38| 37   6  43  11   0|1210M 1052M  168M 5306M|5199B 1347B|   0    70M|   0  4763 |  16k   29k|1.40 0.90 0.49|3.0   0  54|   0     0 |           | 11    6    0   19    2
Jun 26 20:58:39 ubuntu dstat.sh[65476]: 26-06 20:58:39| 42   8  48   1   0|1233M  999M  170M 5332M|4576B 1190B|   0  3374k|   0   209 |3768  2785 |1.40 0.90 0.49|2.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 26 20:58:40 ubuntu dstat.sh[65476]: 26-06 20:58:40| 46   4  49   1   0|1271M  969M  170M 5322M|5793B 2047B|   0  2694k|   0   169 |3192  2095 |1.45 0.92 0.50|2.0   0 2.0|   0     0 |           | 11    4    0   19    0
Jun 26 20:58:41 ubuntu dstat.sh[65476]: 26-06 20:58:41| 40   6  52   1   0|1294M  945M  170M 5324M|  12k 4447B|   0  8237k|   0   490 |3912  3630 |1.45 0.92 0.50|2.0   0  43|   0     0 |           | 11    5    0   19    0
Jun 26 20:58:42 ubuntu dstat.sh[65476]: 26-06 20:58:42| 46   6  47   0   0|1278M  955M  170M 5329M|5314B 1791B|   0  1466k|   0  77.9 |  11k   18k|1.45 0.92 0.50|2.0   0 8.0|   0     0 |           | 11    4    0   19    0
Jun 26 20:58:43 ubuntu dstat.sh[65476]: 26-06 20:58:43| 34  21  44   0   0|1247M  985M  170M 5330M|4936B 1667B|   0   169k|   0  7.02 |  14k   22k|1.45 0.92 0.50|2.0   0 443|   0     0 |           | 11    4    0   19    0
Jun 26 20:58:44 ubuntu dstat.sh[65476]: 26-06 20:58:44| 34  22  42   0   0|1153M 1087M  170M 5323M|4791B 1617B|   0  2711k|   0   138 |6727  8843 |1.45 0.92 0.50|4.0   0 387|   0     0 |           | 11    4    0   19    0
Jun 26 20:58:45 ubuntu dstat.sh[65476]: 26-06 20:58:45| 61  13  26   0   0|1209M 1030M  170M 5323M|5789B 1623B|   0  4104B|   0  1.00 |4267  2874 |1.66 0.97 0.52|5.0   0 168|   0     0 |           | 11    5    0   19    0
Jun 26 20:58:46 ubuntu dstat.sh[65476]: 26-06 20:58:46| 47   4  48   0   0|1257M  982M  170M 5324M|4962B 1565B|   0   300k|   0  39.0 |2963  1406 |1.66 0.97 0.52|2.0   0  38|   0     0 |           | 11    5    0   19    0
Jun 26 20:58:47 ubuntu dstat.sh[65476]: 26-06 20:58:47| 44   8  47   0   0|1287M  950M  170M 5326M|5101B 1620B|   0  1216k|   0   108 |3154  3201 |1.66 0.97 0.52|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 26 20:58:48 ubuntu dstat.sh[65476]: 26-06 20:58:48|  3   7  88   0   0|1282M  954M  170M 5326M|4891B 1512B|   0    14M|   0   228 |2725  2937 |1.66 0.97 0.52|2.0   0 124|   0     0 |           | 10    4    0   20    0
Jun 26 20:58:49 ubuntu dstat.sh[65476]: 26-06 20:58:49| 21   5  73   0   0|1355M  881M  170M 5326M|5392B 1617B|   0   859k|   0  45.9 |2018  1547 |1.66 0.97 0.52|1.0   0  17|   0     0 |           | 11    4    0   20    0
Jun 26 20:58:50 ubuntu dstat.sh[65476]: 26-06 20:58:50| 24   2  74   0   0|1377M  859M  170M 5326M|4163B  971B|   0     0 |   0     0 |1675  1079 |1.60 0.97 0.52|3.0   0   0|   0     0 |           | 11    4    0   20    0
