Jun 17 16:05:37 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 16:05:37 ubuntu dstat.sh[64831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 16:05:37 ubuntu dstat.sh[64831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 16:05:37 ubuntu dstat.sh[64831]: 17-06 16:05:37|                   | 949M 1415M  163M 5099M|           |           |           |           |1.43 0.98 0.52|1.0   0    |           |           | 10    4    0   19    0
Jun 17 16:05:38 ubuntu dstat.sh[64831]: 17-06 16:05:38| 22  21  56   0   0| 962M 1401M  163M 5099M|  23k 8225B|   0  2092k|   0  83.0 |6722  5768 |1.43 0.98 0.52|1.5   0 537|   0     0 |           | 10    4    0   19    0
Jun 17 16:05:39 ubuntu dstat.sh[64831]: 17-06 16:05:39| 22  18  58   1   0| 949M 1413M  163M 5100M|  45k   16k|   0  3567k|   0   119 |6579  6143 |1.43 0.98 0.52|2.0   0 463|   0     0 |           | 10    6    0   17    0
Jun 17 16:05:40 ubuntu dstat.sh[64831]: 17-06 16:05:40| 31  15  52   1   0|1111M 1249M  163M 5223M|  23k   14k|   0  1690k|   0  51.0 |6650  8424 |2.12 1.13 0.57|  0   0 227|   0     0 |           | 11    6    0   17    0
Jun 17 16:05:41 ubuntu dstat.sh[64831]: 17-06 16:05:41| 19   6  75   1   0|1118M 1242M  163M 5223M|  39k   12k|   0  1381k|   0  46.0 |2556  2131 |2.12 1.13 0.57|1.0   0  76|   0     0 |           | 11    7    0   17    1
Jun 17 16:05:42 ubuntu dstat.sh[64831]: 17-06 16:05:42| 26  12  61   1   0|1113M 1230M  164M 5239M| 180k   15k|   0  1749k|   0  59.0 |4335  3275 |2.12 1.13 0.57|2.0   0 191|   0     0 |           | 11    7    0   19    1
Jun 17 16:05:43 ubuntu dstat.sh[64831]: 17-06 16:05:43| 43   7  49   1   0|1181M 1144M  164M 5254M|4252B 1631B|  32k 2823k|2.00  82.0 |3302  2226 |2.12 1.13 0.57|2.0   0  15|   0     0 |           | 11    6    0   19    2
Jun 17 16:05:44 ubuntu dstat.sh[64831]: 17-06 16:05:44| 46   5  48   0   0|1216M 1089M  165M 5271M|4395B 1290B|   0  6040k|   0  54.7 |3150  1905 |2.12 1.13 0.57|3.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 17 16:05:45 ubuntu dstat.sh[64831]: 17-06 16:05:45| 33   8  44  12   0|1242M 1029M  167M 5300M|4963B 1465B|   0    72M|   0  5392 |  19k   37k|2.19 1.17 0.58|5.0   0  67|   0     0 |           | 11    8    0   19    2
Jun 17 16:05:46 ubuntu dstat.sh[64831]: 17-06 16:05:46| 41   8  46   4   0|1170M 1086M  168M 5313M|4619B 1452B|   0    22M|   0  1624 |7177    11k|2.19 1.17 0.58|3.0   0  90|   0     0 |           | 11    6    0   19    2
Jun 17 16:05:47 ubuntu dstat.sh[64831]: 17-06 16:05:47| 45   5  48   1   0|1229M  997M  169M 5338M|4490B 1460B|   0  4605k|   0   330 |3314  2323 |2.19 1.17 0.58|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 17 16:05:48 ubuntu dstat.sh[64831]: 17-06 16:05:48| 45   7  47   1   0|1209M 1031M  169M 5324M|4965B 1939B|   0  7392k|   0   448 |3953  3575 |2.19 1.17 0.58|3.0   0  29|   0     0 |           | 11    4    0   19    0
Jun 17 16:05:49 ubuntu dstat.sh[64831]: 17-06 16:05:49| 39   6  53   0   0|1245M  989M  170M 5329M|  11k 4573B|   0  1800k|   0  97.0 |2857  1830 |2.19 1.17 0.58|4.0   0  18|   0     0 |           | 11    4    0   19    0
Jun 17 16:05:50 ubuntu dstat.sh[64831]: 17-06 16:05:50| 42  12  45   0   0|1241M  991M  170M 5331M|3926B 1461B|   0  4104B|   0  1.00 |  12k   20k|2.17 1.18 0.59|4.0   0 192|   0     0 |           | 11    4    0   19    0
Jun 17 16:05:51 ubuntu dstat.sh[64831]: 17-06 16:05:51| 31  25  42   0   0|1260M  972M  170M 5331M|4035B 1451B|   0   231k|   0  14.9 |  15k   23k|2.17 1.18 0.59|4.0   0 544|   0     0 |           | 11    4    0   19    0
Jun 17 16:05:52 ubuntu dstat.sh[64831]: 17-06 16:05:52| 49  19  32   0   0|1151M 1089M  170M 5324M|4112B 1463B|   0  2629k|   0   137 |5614  5337 |2.17 1.18 0.59|4.0   0 237|   0     0 |           | 11    5    0   19    0
