Jun 19 21:36:06 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 19 21:36:07 ubuntu dstat.sh[65105]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 19 21:36:07 ubuntu dstat.sh[65105]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 19 21:36:07 ubuntu dstat.sh[65105]: 19-06 21:36:07|                   | 956M 1389M  163M 5115M|           |           |           |           |1.31 0.94 0.52|3.0   0    |           |           | 10    6    0   17    0
Jun 19 21:36:08 ubuntu dstat.sh[65105]: 19-06 21:36:08| 18  21  59   0   0| 962M 1383M  163M 5115M|  40k   17k|   0  2442k|   0   141 |5685  4280 |1.31 0.94 0.52|2.0   0 336|   0     0 |           | 10    6    0   17    0
Jun 19 21:36:09 ubuntu dstat.sh[65105]: 19-06 21:36:09| 22  22  54   1   0| 969M 1375M  163M 5116M|  41k   12k|   0  1719k|   0  97.4 |5713  4194 |1.31 0.94 0.52|2.0   0 349|   0     0 |           | 10    6    0   17    0
Jun 19 21:36:10 ubuntu dstat.sh[65105]: 19-06 21:36:10| 28  20  50   1   0| 965M 1379M  163M 5116M|  24k   13k|   0  1796k|   0  50.0 |5675  5722 |1.31 0.94 0.52|1.0   0 296|   0     0 |           | 10    5    0   17    1
Jun 19 21:36:11 ubuntu dstat.sh[65105]: 19-06 21:36:11| 39  18  39   0   0|1105M 1214M  163M 5255M| 175k 8647B|   0  1819k|   0  55.0 |6948    21k|1.85 1.06 0.56|7.0   0 191|   0     0 |           | 12    5    0   17    2
Jun 19 21:36:12 ubuntu dstat.sh[65105]: 19-06 21:36:12| 34  11  53   0   0|1115M 1184M  164M 5277M|4165B 1026B|   0  5371k|   0  82.0 |3940  3744 |1.85 1.06 0.56|4.0   0 101|   0     0 |           | 11    6    0   18    2
Jun 19 21:36:13 ubuntu dstat.sh[65105]: 19-06 21:36:13| 38  13  48   1   0|1126M 1150M  165M 5299M|4550B 1567B|  16k 1702k|1.00  62.1 |4590  3433 |1.85 1.06 0.56|3.0   0 180|   0     0 |           | 11    6    0   20    2
Jun 19 21:36:14 ubuntu dstat.sh[65105]: 19-06 21:36:14| 41   7  48   1   0|1184M 1072M  166M 5313M|3781B  969B|  16k 4380k|1.00   130 |3228  2339 |1.85 1.06 0.56|2.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 19 21:36:15 ubuntu dstat.sh[65105]: 19-06 21:36:15| 43   5  48   1   0|1211M 1016M  167M 5339M|4356B 1296B|   0  3180k|   0  84.0 |3048  1943 |1.85 1.06 0.56|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 19 21:36:16 ubuntu dstat.sh[65105]: 19-06 21:36:16| 32   8  45  14   0|1235M  994M  168M 5335M|5160B 1671B|   0    37M|   0  3019 |  13k   23k|1.86 1.08 0.57|2.0   0  45|   0     0 |           | 11    6    0   19    0
Jun 19 21:36:17 ubuntu dstat.sh[65105]: 19-06 21:36:17| 33   7  46  11   0|1269M  956M  169M 5338M|9622B 3715B|   0    43M|   0  3372 |  12k   23k|1.86 1.08 0.57|1.0   0  72|   0     0 |           | 11    5    0   19    0
Jun 19 21:36:18 ubuntu dstat.sh[65105]: 19-06 21:36:18| 40   9  49   0   0|1249M  968M  169M 5344M|7728B 2639B|   0  3858k|   0   127 |3654  2405 |1.86 1.08 0.57|2.0   0  79|   0     0 |           | 11    4    0   19    0
