Jun 25 20:19:13 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 25 20:19:13 ubuntu dstat.sh[65209]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 25 20:19:13 ubuntu dstat.sh[65209]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 25 20:19:13 ubuntu dstat.sh[65209]: 25-06 20:19:13|                   | 956M 1404M  165M 5100M|           |           |           |           |1.69 1.03 0.53|1.0   0    |           |           | 10    3    0   17    0
Jun 25 20:19:14 ubuntu dstat.sh[65209]: 25-06 20:19:14|  7  20  70   0   0| 962M 1398M  165M 5100M|4817B 1507B|   0   187k|   0  9.97 |4784  3064 |1.66 1.03 0.53|1.5   0 253|   0     0 |           | 10    3    0   17    0
Jun 25 20:19:15 ubuntu dstat.sh[65209]: 25-06 20:19:15| 10  20  68   0   0| 965M 1395M  165M 5100M|9948B 3677B|   0    88k|   0  7.99 |4856  3078 |1.63 1.03 0.53|1.0   0 258|   0     0 |           | 10    4    0   17    0
Jun 25 20:19:16 ubuntu dstat.sh[65209]: 25-06 20:19:16| 10  21  66   0   0| 975M 1385M  165M 5100M|  12k 1832B|   0   172k|   0  12.0 |5085  3150 |1.63 1.03 0.53|2.0   0 265|   0     0 |           | 10    4    0   17    0
Jun 25 20:19:17 ubuntu dstat.sh[65209]: 25-06 20:19:17| 30  18  50   0   0| 993M 1367M  165M 5101M|  30k   12k|   0  4704k|   0  53.7 |6385  6500 |1.63 1.03 0.53|2.0   0 305|   0     0 |           | 10    6    0   17    0
Jun 25 20:19:18 ubuntu dstat.sh[65209]: 25-06 20:19:18| 24  11  62   1   0|1104M 1255M  166M 5223M|  39k   17k|   0  3928k|   0   233 |4799  5616 |1.63 1.03 0.53|  0   0  74|   0     0 |           | 11    5    0   17    1
Jun 25 20:19:19 ubuntu dstat.sh[65209]: 25-06 20:19:19| 31  10  57   0   0|1124M 1233M  166M 5223M|  44k   14k|   0  1888k|   0  67.0 |3958  2758 |1.58 1.03 0.54|2.0   0 115|   0     0 |           | 11    7    0   17    1
Jun 25 20:19:20 ubuntu dstat.sh[65209]: 25-06 20:19:20| 32  13  54   0   0|1151M 1206M  166M 5223M|  23k   13k|  16k 2620k|1.00  74.9 |4408  3304 |1.58 1.03 0.54|2.0   0 166|   0     0 |           | 11    7    0   19    1
Jun 25 20:19:21 ubuntu dstat.sh[65209]: 25-06 20:19:21| 41   7  50   1   0|1198M 1130M  166M 5250M| 166k 4976B|  16k 3591k|1.00  73.1 |3168  2079 |1.58 1.03 0.54|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 25 20:19:22 ubuntu dstat.sh[65209]: 25-06 20:19:22| 40   6  48   4   0|1214M 1087M  168M 5272M|4743B 1621B|   0    15M|   0   990 |6131  9164 |1.58 1.03 0.54|2.0   0  10|   0     0 |           | 11    8    0   19    2
Jun 25 20:19:23 ubuntu dstat.sh[65209]: 25-06 20:19:23| 38   7  43  11   0|1218M 1055M  169M 5296M|4654B 1562B|   0    63M|   0  4484 |  15k   30k|1.58 1.03 0.54|3.0   0  72|   0     0 |           | 11    8    0   19    2
Jun 25 20:19:24 ubuntu dstat.sh[65209]: 25-06 20:19:24| 40   9  48   1   0|1176M 1080M  170M 5310M|4484B 1609B|   0  4291k|   0   249 |3892  2853 |1.61 1.04 0.54|3.0   0  76|   0     0 |           | 11    6    0   19    2
Jun 25 20:19:25 ubuntu dstat.sh[65209]: 25-06 20:19:25| 44   5  49   0   0|1218M 1010M  171M 5334M|4777B 1563B|   0  2711k|   0   128 |3037  1963 |1.61 1.04 0.54|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 25 20:19:26 ubuntu dstat.sh[65209]: 25-06 20:19:26| 45   6  48   1   0|1151M 1087M  172M 5323M|5359B 1994B|   0  9479k|   0   570 |4019  3649 |1.61 1.04 0.54|3.0   0  12|   0     0 |           | 11    4    0   19    0
Jun 25 20:19:27 ubuntu dstat.sh[65209]: 25-06 20:19:27| 39   7  53   0   0|1241M  996M  172M 5324M|  12k 4513B|   0   705k|   0  44.1 |2920  1648 |1.61 1.04 0.54|2.0   0  33|   0     0 |           | 11    5    0   19    0
Jun 25 20:19:28 ubuntu dstat.sh[65209]: 25-06 20:19:28| 46   5  47   0   0|1221M 1010M  172M 5329M|5952B 1685B|   0  1196k|   0  60.0 |7076    10k|1.61 1.04 0.54|4.0   0  20|   0     0 |           | 11    4    0   19    0
Jun 25 20:19:29 ubuntu dstat.sh[65209]: 25-06 20:19:29| 29  27  43   0   0|1237M  993M  172M 5330M|4501B 1620B|   0   108k|   0  6.00 |  13k   20k|1.64 1.06 0.55|3.0   0 432|   0     0 |           | 11    4    0   19    0
Jun 25 20:19:30 ubuntu dstat.sh[65209]: 25-06 20:19:30| 32  24  42   0   0|1183M 1055M  172M 5323M|4364B 1565B|   0  2551k|   0   108 |9412    13k|1.64 1.06 0.55|5.0   0 328|   0     0 |           | 11    4    0   15    0
Jun 25 20:19:31 ubuntu dstat.sh[65209]: 25-06 20:19:31| 56  17  26   0   0|1201M 1037M  172M 5324M|4788B 1512B|   0    20k|   0  3.00 |5071  4164 |1.64 1.06 0.55|4.0   0 213|   0     0 |           | 11    5    0   15    0
Jun 25 20:19:32 ubuntu dstat.sh[65209]: 25-06 20:19:32| 50   6  43   0   0|1222M 1015M  172M 5324M|4796B 1566B|   0   412k|   0  35.0 |3123  1531 |1.64 1.06 0.55|3.0   0  50|   0     0 |           | 11    5    0   15    0
Jun 25 20:19:33 ubuntu dstat.sh[65209]: 25-06 20:19:33| 43   9  48   0   0|1253M  983M  172M 5325M|4652B 1512B|   0    17M|   0   200 |3084  2255 |1.64 1.06 0.55|3.0   0   0|   0     0 |           | 11    5    0   15    0
Jun 25 20:19:34 ubuntu dstat.sh[65209]: 25-06 20:19:34| 24  13  61   0   0|1282M  952M  172M 5327M|5020B 1564B|   0  4542k|   0   275 |4712  4940 |1.67 1.07 0.56|3.0   0 142|   0     0 |           | 11    4    0   13    0
Jun 25 20:19:35 ubuntu dstat.sh[65209]: 25-06 20:19:35| 21   4  73   0   0|1343M  891M  172M 5327M|4918B 1619B|   0   372k|   0  4.00 |1811  1292 |1.67 1.07 0.56|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 25 20:19:36 ubuntu dstat.sh[65209]: 25-06 20:19:36| 24   2  74   0   0|1368M  866M  172M 5327M|5374B 1622B|   0     0 |   0     0 |1766  1146 |1.67 1.07 0.56|1.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 25 20:19:37 ubuntu dstat.sh[65209]: 25-06 20:19:37| 21   4  71   2   0|1308M  926M  172M 5327M|4611B 1568B|   0  4957k|   0   540 |4261  5530 |1.67 1.07 0.56|1.0   0  37|   0     0 |           | 11    4    0   15    0
Jun 25 20:19:38 ubuntu dstat.sh[65209]: 25-06 20:19:38| 21   6  72   0   0|1374M  860M  172M 5327M|4897B 1563B|   0    27M|   0   338 |2411  1844 |1.67 1.07 0.56|1.0   0 6.0|   0     0 |           | 11    4    0   15    0
Jun 25 20:19:39 ubuntu dstat.sh[65209]: 25-06 20:19:39| 20   2  77   0   0|1384M  850M  172M 5327M|7698B 4004B|   0   772k|   0  22.0 |2174  1987 |1.62 1.07 0.56|1.0   0 1.0|   0     0 |           | 11   13    0   15    0
Jun 25 20:19:40 ubuntu dstat.sh[65209]: 25-06 20:19:40| 20   3  76   0   0|1381M  852M  172M 5327M|  10k 7397B| 268k 1385k|66.0  19.0 |2374  2167 |1.62 1.07 0.56|2.0   0 2.0|   0     0 |           | 11   28    0   16    0
Jun 25 20:19:41 ubuntu dstat.sh[65209]: 25-06 20:19:41| 21   5  73   0   0|1401M  832M  172M 5327M|4286B 1252B|   0  2257k|   0  14.0 |2216  1510 |1.62 1.07 0.56|1.0   0  43|   0     0 |           | 11   28    0   16    0
Jun 25 20:19:42 ubuntu dstat.sh[65209]: 25-06 20:19:42| 18   3  78   0   0|1427M  806M  172M 5327M|8793B 5646B|   0    64k|   0  4.00 |1720  1273 |1.62 1.07 0.56|1.0   0   0|   0     0 |           | 11   29    0   15    0
Jun 25 20:19:43 ubuntu dstat.sh[65209]: 25-06 20:19:43| 20  13  65   0   0|1409M  824M  172M 5327M|7294B 4060B|   0    19M|   0   111 |3813  2877 |1.62 1.07 0.56|3.0   0 156|   0     0 |           | 11   28    0   16    0
Jun 25 20:19:44 ubuntu dstat.sh[65209]: 25-06 20:19:44| 40   6  53   0   0|1440M  793M  172M 5327M|7711B 4955B|   0     0 |   0     0 |2665  1383 |1.65 1.09 0.57|1.0   0 1.0|   0     0 |           | 11   30    0   16    0
Jun 25 20:19:45 ubuntu dstat.sh[65209]: 25-06 20:19:45| 33   5  60   0   0|1442M  791M  172M 5328M|  19k   14k|   0   509k|   0  6.01 |5650  6847 |1.65 1.09 0.57|2.0   0   0|   0     0 |           | 11   29    0   16    1
Jun 25 20:19:46 ubuntu dstat.sh[65209]: 25-06 20:19:46| 48  25  26   0   0|1375M  858M  172M 5328M|7290B 3476B|   0   288k|   0  31.0 |5716  5263 |1.65 1.09 0.57|6.0   0 489|   0     0 |           | 11   28    0   16    0
Jun 25 20:19:47 ubuntu dstat.sh[65209]: 25-06 20:19:47| 80  18   0   0   0|1636M  597M  172M 5328M|4966B 1566B|   0  4096B|   0  1.00 |4914  2869 |1.65 1.09 0.57|6.0   0  95|   0     0 |           | 11   28    0   16    0
Jun 25 20:19:48 ubuntu dstat.sh[65209]: 25-06 20:19:48| 83  12   3   0   0|1786M  447M  172M 5328M|  27k   24k|   0   500k|   0  14.0 |6306  6845 |1.65 1.09 0.57|4.0   0   0|   0     0 |           | 11   33    1   16    0
Jun 25 20:19:49 ubuntu dstat.sh[65209]: 25-06 20:19:49| 69  13  17   0   0|1488M  744M  172M 5328M|  28k   23k|   0  2592k|   0   205 |8995    13k|1.92 1.15 0.59|2.0   0 229|   0     0 |           | 11   28    0   22    0
Jun 25 20:19:50 ubuntu dstat.sh[65209]: 25-06 20:19:50| 25   7  66   0   0|1456M  777M  172M 5328M|4706B 1510B|   0   200k|   0  11.0 |2650  1938 |1.92 1.15 0.59|1.0   0  81|   0     0 |           | 11   28    0   22    0
Jun 25 20:19:51 ubuntu dstat.sh[65209]: 25-06 20:19:51| 17   3  80   0   0|1460M  773M  172M 5328M|  11k 7682B|   0   140k|   0  6.00 |2592  2765 |1.92 1.15 0.59|2.0   0   0|   0     0 |           | 11   29    0   22    0
Jun 25 20:19:52 ubuntu dstat.sh[65209]: 25-06 20:19:52| 18   8  73   0   0|1459M  773M  172M 5328M|5531B 2500B|   0   236k|   0  20.0 |3011  2500 |1.92 1.15 0.59|1.0   0  68|   0     0 |           | 11   28    0   23    0
Jun 25 20:19:53 ubuntu dstat.sh[65209]: 25-06 20:19:53| 18   3  77   0   0|1456M  777M  172M 5328M|8459B 5527B|   0    34M|   0   255 |2520  2295 |1.92 1.15 0.59|2.0   0   0|   0     0 |           | 11   29    0   23    0
Jun 25 20:19:54 ubuntu dstat.sh[65209]: 25-06 20:19:54| 18   5  75   0   0|1429M  804M  172M 5328M|7819B 4699B|   0  1941k|   0  86.2 |3384  3549 |1.85 1.15 0.60|1.0   0  49|   0     0 |           | 11   28    0   24    0
Jun 25 20:19:55 ubuntu dstat.sh[65209]: 25-06 20:19:55|  7  23  68   0   0|1418M  814M  172M 5328M|5160B 1662B|   0   464k|   0  86.0 |5875  4168 |1.85 1.15 0.60|2.0   0 477|   0     0 |           | 11   28    0   24    0
Jun 25 20:19:56 ubuntu dstat.sh[65209]: 25-06 20:19:56| 64  27   9   0   0|1521M  712M  172M 5328M|5537B 1662B|   0    40k|   0  10.0 |5759  4268 |1.85 1.15 0.60|6.0   0 514|   0     0 |           | 11   28    0   24    0
Jun 25 20:19:57 ubuntu dstat.sh[65209]: 25-06 20:19:57| 78   9  12   0   0|1706M  527M  172M 5328M|  15k   12k|   0   596k|   0  15.0 |5001  2894 |1.85 1.15 0.60|5.0   0   0|   0     0 |           | 11   32    1   24    0
Jun 25 20:19:58 ubuntu dstat.sh[65209]: 25-06 20:19:58| 64   9  26   0   0|1660M  573M  172M 5328M|  36k   32k|   0    59M|   0   328 |9272    14k|1.85 1.15 0.60|4.0   0  30|   0     0 |           | 11   30    0   25    0
Jun 25 20:19:59 ubuntu dstat.sh[65209]: 25-06 20:19:59| 79  19   1   0   0|1618M  614M  172M 5328M|  14k 9504B|   0   404k|   0  38.0 |6547  7715 |2.26 1.25 0.63|6.0   0 250|   0     0 |           | 11   28    0   25    0
Jun 25 20:20:00 ubuntu dstat.sh[65209]: 25-06 20:20:00| 88  12   0   0   0|1715M  517M  172M 5329M|  13k 9385B|   0  1344k|   0   139 |5596  3630 |2.26 1.25 0.63|6.0   0  30|   0     0 |           | 11   30    0   25    0
Jun 25 20:20:01 ubuntu dstat.sh[65209]: 25-06 20:20:01| 81   9   8   0   0|1781M  451M  172M 5329M|  33k   28k|   0   168k|   0  12.0 |7393  9579 |2.26 1.25 0.63|6.0   0   0|   0     0 |           | 11   31    0   27    0
Jun 25 20:20:02 ubuntu dstat.sh[65209]: 25-06 20:20:02| 67  14  18   0   0|1640M  592M  172M 5329M|  30k   26k|   0   437k|   0  37.1 |9227    13k|2.26 1.25 0.63|2.0   0 218|   0     0 |           | 11   29    0   29    0
Jun 25 20:20:03 ubuntu dstat.sh[65209]: 25-06 20:20:03| 53   9  37   0   0|1554M  678M  172M 5329M|9434B 5234B|   0   272k|   0  8.99 |4339  3240 |2.26 1.25 0.63|2.0   0  80|   0     0 |           | 11   29    0   29    0
Jun 25 20:20:04 ubuntu dstat.sh[65209]: 25-06 20:20:04| 33   4  62   0   0|1558M  674M  172M 5329M|  18k   14k|   0   304k|   0  18.0 |4979  5998 |2.08 1.23 0.63|4.0   0 1.0|   0     0 |           | 11   29    0   30    0
Jun 25 20:20:05 ubuntu dstat.sh[65209]: 25-06 20:20:05| 53  20  27   0   0|1477M  754M  172M 5329M|9310B 5516B|   0   220k|   0  15.0 |5260  4585 |2.08 1.23 0.63|3.0   0 379|   0     0 |           | 11   28    0   31    0
