Jun 10 15:36:53 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 10 15:36:54 ubuntu dstat.sh[65456]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 10 15:36:54 ubuntu dstat.sh[65456]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 10 15:36:54 ubuntu dstat.sh[65456]: 10-06 15:36:54|                   | 922M 1415M  162M 5129M|           |           |           |           |1.62 1.00 0.60|2.0   0    |           |           | 10    2    1   17    0
Jun 10 15:36:55 ubuntu dstat.sh[65456]: 10-06 15:36:55| 53  25  22   0   0| 953M 1372M  162M 5138M|5167B 1460B|   0  3165k|   0   126 |6960  5917 |1.62 1.00 0.60|2.5   0 610|   0     0 |           | 10    2    1   17    0
Jun 10 15:36:56 ubuntu dstat.sh[65456]: 10-06 15:36:56| 35  19  44   0   0| 976M 1335M  163M 5149M|  17k 7142B|   0  1525k|   0  76.6 |6452  5749 |1.62 1.00 0.60|1.0   0 484|   0     0 |           | 10    4    1   17    0
Jun 10 15:36:57 ubuntu dstat.sh[65456]: 10-06 15:36:57| 38  18  44   0   0|1111M 1200M  163M 5272M| 225k 6552B|   0  4102B|   0  1.00 |5927  7368 |1.65 1.02 0.61|1.0   0 184|   0     0 |           | 11    3    1   17    0
Jun 10 15:36:58 ubuntu dstat.sh[65456]: 10-06 15:36:58| 20   2  76   0   0|1123M 1188M  163M 5272M|  15k 6023B|   0   292k|   0  10.0 |2038  1523 |1.65 1.02 0.61|1.0   0  24|   0     0 |           | 11    6    1   17    0
Jun 10 15:36:59 ubuntu dstat.sh[65456]: 10-06 15:36:59| 23  10  66   0   0|1126M 1185M  163M 5272M|  16k 3276B|   0   236k|   0  14.0 |3540  2209 |1.65 1.02 0.61|2.0   0 104|   0     0 |           | 11    7    1   17    0
Jun 10 15:37:00 ubuntu dstat.sh[65456]: 10-06 15:37:00| 25  12  62   0   0|1142M 1169M  163M 5272M|  20k   10k|  16k 1481k|1.00  51.0 |4155  3201 |1.65 1.02 0.61|1.0   0 172|   0     0 |           | 11    7    0   19    0
Jun 10 15:37:01 ubuntu dstat.sh[65456]: 10-06 15:37:01| 31   4  64   1   0|1175M 1133M  163M 5273M|  42k   13k|  16k 5738k|1.00   242 |2433  1658 |1.65 1.02 0.61|4.0   0   0|   0     0 |           | 11    8    0   19    0
Jun 10 15:37:02 ubuntu dstat.sh[65456]: 10-06 15:37:02| 33   4  57   5   0|1207M 1098M  164M 5276M|  23k   13k|   0    10M|   0   878 |6138  8933 |1.76 1.05 0.62|5.0   0  10|   0     0 |           | 11   10    0   19    0
Jun 10 15:37:03 ubuntu dstat.sh[65456]: 10-06 15:37:03| 26   6  53  13   0|1218M 1079M  165M 5282M|  41k   13k|   0    39M|   0  3312 |  14k   26k|1.76 1.05 0.62|3.0   0  66|   0     0 |           | 11    9    0   19    1
Jun 10 15:37:04 ubuntu dstat.sh[65456]: 10-06 15:37:04| 34   9  51   3   0|1141M 1135M  166M 5302M| 176k   11k|   0    28M|   0  1722 |7741    11k|1.76 1.05 0.62|2.0   0  82|   0     0 |           | 11    6    0   19    2
Jun 10 15:37:05 ubuntu dstat.sh[65456]: 10-06 15:37:05| 45   6  49   1   0|1214M 1045M  167M 5315M|5012B 1620B|   0  1908k|   0  89.0 |2981  1909 |1.76 1.05 0.62|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 10 15:37:06 ubuntu dstat.sh[65456]: 10-06 15:37:06| 46   5  48   0   0|1185M 1057M  167M 5330M|5365B 1662B|   0  1955k|   0  82.0 |3070  1787 |1.76 1.05 0.62|2.0   0  10|   0     0 |           | 11    6    0   19    2
Jun 10 15:37:07 ubuntu dstat.sh[65456]: 10-06 15:37:07| 43   6  47   2   0|1218M  999M  168M 5352M|5156B 1618B|   0    10M|   0   642 |3778  3685 |1.78 1.07 0.63|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 10 15:37:08 ubuntu dstat.sh[65456]: 10-06 15:37:08| 42   9  48   1   0|1189M 1009M  169M 5367M|4394B 1625B|   0  2239k|   0   108 |3957  2812 |1.78 1.07 0.63|2.0   0 125|   0     0 |           | 11    6    0   19    2
Jun 10 15:37:09 ubuntu dstat.sh[65456]: 10-06 15:37:09| 30  24  45   1   0|1188M  984M  170M 5390M|4622B 1621B|   0  2917k|   0   118 |6323  5240 |1.78 1.07 0.63|3.0   0 443|   0     0 |           | 11    6    0   19    2
Jun 10 15:37:10 ubuntu dstat.sh[65456]: 10-06 15:37:10| 42  20  37   0   0|1180M 1009M  170M 5373M|5359B 2098B|   0   280k|   0  11.0 |6402    14k|1.78 1.07 0.63|4.0   0 289|   0     0 |           | 11    4    0   20    0
Jun 10 15:37:11 ubuntu dstat.sh[65456]: 10-06 15:37:11| 59  15  26   0   0|1255M  927M  170M 5379M|  11k 4729B|   0  2237k|   0  69.9 |4505  3108 |1.78 1.07 0.63|3.0   0 148|   0     0 |           | 11    5    0   19    0
Jun 10 15:37:12 ubuntu dstat.sh[65456]: 10-06 15:37:12| 68  10  21   0   0|1328M  852M  170M 5381M|4770B 1462B|   0   325k|   0  17.0 |  11k   18k|1.88 1.10 0.64|4.0   0  14|   0     0 |           | 11    5    0   19    0
Jun 10 15:37:13 ubuntu dstat.sh[65456]: 10-06 15:37:13| 62  16  20   0   0|1327M  851M  170M 5383M|4779B 1613B|   0    26M|   0   617 |  13k   23k|1.88 1.10 0.64|3.0   0  13|   0     0 |           | 11    5    0   19    0
Jun 10 15:37:14 ubuntu dstat.sh[65456]: 10-06 15:37:14| 24  10  64   0   0|1301M  884M  170M 5376M|4276B 1190B|   0   798k|   0  37.1 |3493  2999 |1.88 1.10 0.64|1.0   0 135|   0     0 |           | 11    4    0   20    0
Jun 10 15:37:15 ubuntu dstat.sh[65456]: 10-06 15:37:15| 38   9  52   0   0|1363M  822M  170M 5376M|4171B 1245B|   0   457k|   0  6.01 |3179  2091 |1.88 1.10 0.64|1.0   0  88|   0     0 |           | 11    4    0   14    0
Jun 10 15:37:16 ubuntu dstat.sh[65456]: 10-06 15:37:16| 24   2  74   0   0|1363M  822M  170M 5376M|5272B 1563B|   0     0 |   0     0 |1712  1121 |1.88 1.10 0.64|1.0   0   0|   0     0 |           | 11    4    0   14    0
Jun 10 15:37:17 ubuntu dstat.sh[65456]: 10-06 15:37:17| 24   2  72   1   0|1370M  815M  170M 5377M|4788B 1350B|   0  1400k|   0   173 |3489  4564 |1.81 1.10 0.65|1.0   0 1.0|   0     0 |           | 11    4    0   16    0
Jun 10 15:37:18 ubuntu dstat.sh[65456]: 10-06 15:37:18| 20   7  73   1   0|1356M  829M  170M 5377M|4712B 1245B|   0  2987k|   0   153 |2495  2237 |1.81 1.10 0.65|3.0   0  43|   0     0 |           | 11    4    0   16    0
Jun 10 15:37:19 ubuntu dstat.sh[65456]: 10-06 15:37:19| 19   2  78   0   0|1369M  815M  170M 5377M|7510B 4089B|   0   592k|   0  7.00 |1916  1543 |1.81 1.10 0.65|1.0   0 1.0|   0     0 |           | 11   11    0   16    0
Jun 10 15:37:20 ubuntu dstat.sh[65456]: 10-06 15:37:20| 19   3  75   0   0|1367M  817M  170M 5377M|  11k 7230B| 268k 3099k|65.9  87.9 |2775  2875 |1.81 1.10 0.65|1.0   0 2.0|   0     0 |           | 11   28    0   17    0
Jun 10 15:37:21 ubuntu dstat.sh[65456]: 10-06 15:37:21| 20   6  74   0   0|1389M  795M  170M 5377M|5499B 1580B|   0     0 |   0     0 |2272  1599 |1.81 1.10 0.65|1.0   0  43|   0     0 |           | 11   28    0   17    0
Jun 10 15:37:22 ubuntu dstat.sh[65456]: 10-06 15:37:22| 17   2  79   0   0|1403M  781M  170M 5377M|  11k 7567B|   0     0 |   0     0 |1916  1606 |1.66 1.08 0.64|1.0   0   0|   0     0 |           | 11   29    0   17    0
Jun 10 15:37:23 ubuntu dstat.sh[65456]: 10-06 15:37:23| 25  14  58   0   0|1422M  762M  170M 5377M|5921B 2545B|   0    16M|   0   157 |4107  2915 |1.66 1.08 0.64|2.0   0 156|   0     0 |           | 11   28    0   18    0
Jun 10 15:37:24 ubuntu dstat.sh[65456]: 10-06 15:37:24| 36   6  58   0   0|1483M  701M  170M 5377M|  11k 7900B|   0   650k|   0  5.01 |3036  2128 |1.66 1.08 0.64|3.0   0 6.0|   0     0 |           | 11   30    0   18    0
Jun 10 15:37:25 ubuntu dstat.sh[65456]: 10-06 15:37:25| 35   4  60   0   0|1480M  704M  170M 5377M|  17k   14k|   0   492k|   0  83.0 |5043  6952 |1.66 1.08 0.64|3.0   0   0|   0     0 |           | 11   28    0   19    0
