Jun 29 07:47:21 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 29 07:47:21 ubuntu dstat.sh[65139]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 29 07:47:21 ubuntu dstat.sh[65139]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 29 07:47:21 ubuntu dstat.sh[65139]: 29-06 07:47:21|                   | 952M 1405M  164M 5101M|           |           |           |           |1.17 0.91 0.50|1.0   0    |           |           | 10    6    0   17    0
Jun 29 07:47:22 ubuntu dstat.sh[65139]: 29-06 07:47:22| 23  21  54   0   0| 972M 1385M  164M 5102M|  24k   13k|   0  1923k|   0  72.0 |7024  6406 |1.25 0.93 0.50|1.0   0 566|   0     0 |           | 10    6    0   17    0
Jun 29 07:47:23 ubuntu dstat.sh[65139]: 29-06 07:47:23| 27  18  53   1   0| 995M 1362M  164M 5102M|  40k   12k|   0  1864k|   0  69.0 |6590  6470 |1.32 0.94 0.51|1.0   0 472|   0     0 |           | 10    5    0   17    1
Jun 29 07:47:24 ubuntu dstat.sh[65139]: 29-06 07:47:24| 32  14  52   0   0|1121M 1214M  165M 5244M| 182k   13k|   0  2132k|   0  58.9 |6417  8968 |1.32 0.94 0.51|1.0   0 193|   0     0 |           | 11    5    0   17    1
Jun 29 07:47:25 ubuntu dstat.sh[65139]: 29-06 07:47:25| 27   8  64   1   0|1132M 1187M  166M 5257M|5307B 1742B|   0    12M|   0   555 |3425  2945 |1.32 0.94 0.51|2.0   0  77|   0     0 |           | 11    6    0   17    2
Jun 29 07:47:26 ubuntu dstat.sh[65139]: 29-06 07:47:26| 39  11  47   0   0|1152M 1149M  166M 5272M|4859B 1186B|   0  1745k|   0  40.9 |4371  2954 |1.32 0.94 0.51|3.0   0 175|   0     0 |           | 11    8    0   18    2
Jun 29 07:47:27 ubuntu dstat.sh[65139]: 29-06 07:47:27| 42   7  49   1   0|1214M 1061M  167M 5296M|5182B 1404B|  32k 5309k|2.00   160 |3442  2781 |1.45 0.98 0.52|2.0   0  30|   0     0 |           | 11    6    0   19    2
Jun 29 07:47:28 ubuntu dstat.sh[65139]: 29-06 07:47:28| 44   6  49   1   0|1258M  986M  168M 5322M|5492B 1512B|   0  3164k|   0  73.0 |2942  1914 |1.45 0.98 0.52|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 29 07:47:29 ubuntu dstat.sh[65139]: 29-06 07:47:29| 34   6  47  13   0|1269M  971M  170M 5322M|5433B 2051B|   0    34M|   0  2381 |  13k   22k|1.45 0.98 0.52|1.0 1.0  46|   0     0 |           | 11    6    0   19    0
Jun 29 07:47:30 ubuntu dstat.sh[65139]: 29-06 07:47:30| 38   7  44  10   0|1268M  968M  170M 5325M|5007B 2001B|   0    41M|   0  2776 |  12k   22k|1.45 0.98 0.52|3.0   0  71|   0     0 |           | 11    5    0   19    0
Jun 29 07:47:31 ubuntu dstat.sh[65139]: 29-06 07:47:31| 38  10  50   2   0|1206M 1024M  170M 5331M|  11k 4186B|   0    17M|   0   875 |5220  6247 |1.45 0.98 0.52|3.0   0  78|   0     0 |           | 11    4    0   19    0
Jun 29 07:47:32 ubuntu dstat.sh[65139]: 29-06 07:47:32| 46   7  46   0   0|1245M  983M  170M 5333M|4971B 1512B|   0  3197k|   0   212 |  12k   20k|1.50 0.99 0.53|2.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 29 07:47:33 ubuntu dstat.sh[65139]: 29-06 07:47:33| 43  10  45   0   0|1225M 1003M  170M 5333M|5669B 1561B|   0  7797k|   0   345 |  13k   21k|1.50 0.99 0.53|2.0   0  30|   0     0 |           | 11    4    0   19    0
Jun 29 07:47:34 ubuntu dstat.sh[65139]: 29-06 07:47:34| 44   7  49   0   0|1201M 1035M  170M 5325M|5202B 1565B|   0   863k|   0  22.0 |2951  1546 |1.50 0.99 0.53|3.0   0  10|   0     0 |           | 11    4    0   19    0
Jun 29 07:47:35 ubuntu dstat.sh[65139]: 29-06 07:47:35| 27  15  57   0   0|1166M 1070M  170M 5325M|5053B 1624B|   0    68k|   0  3.01 |4997  3644 |1.50 0.99 0.53|2.0   0 339|   0     0 |           | 11    4    0   19    0
Jun 29 07:47:36 ubuntu dstat.sh[65139]: 29-06 07:47:36|  9  21  69   0   0|1114M 1122M  170M 5326M|5202B 1565B|   0    40k|   0  9.99 |5799  4286 |1.50 0.99 0.53|3.0   0 382|   0     0 |           | 11    4    0   19    0
Jun 29 07:47:37 ubuntu dstat.sh[65139]: 29-06 07:47:37| 26  15  58   0   0|1134M 1102M  170M 5326M|5892B 1568B|   0  4102B|   0  1.00 |6668  8103 |1.70 1.04 0.55|4.0   0 254|   0     0 |           | 11    4    0   19    0
Jun 29 07:47:38 ubuntu dstat.sh[65139]: 29-06 07:47:38| 46   5  48   0   0|1242M  994M  170M 5326M|6225B 1616B|   0    20k|   0  1.00 |2969  1517 |1.70 1.04 0.55|3.0   0  24|   0     0 |           | 11    5    0   19    0
Jun 29 07:47:39 ubuntu dstat.sh[65139]: 29-06 07:47:39| 44   7  49   0   0|1259M  976M  170M 5326M|6175B 1619B|   0  1231k|   0  52.0 |2847  1437 |1.70 1.04 0.55|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 29 07:47:40 ubuntu dstat.sh[65139]: 29-06 07:47:40| 34  11  55   0   0|1290M  943M  170M 5329M|5931B 1567B|   0    17M|   0   251 |4741  5157 |1.70 1.04 0.55|  0   0 118|   0     0 |           | 11    4    0   19    0
