Jun 08 14:33:38 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 14:33:39 ubuntu dstat.sh[65407]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 14:33:39 ubuntu dstat.sh[65407]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 14:33:39 ubuntu dstat.sh[65407]: 08-06 14:33:39|                   | 973M 1348M  163M 5140M|           |           |           |           |1.99 0.99 0.53|3.0   0    |           |           | 10    2    0   18    0
Jun 08 14:33:40 ubuntu dstat.sh[65407]: 08-06 14:33:40| 40  23  35   0   0| 988M 1332M  163M 5141M|  15k 5574B|   0  3834k|   0   145 |7173  6775 |1.99 0.99 0.53|2.0   0 616|   0     0 |           | 10    3    0   18    0
Jun 08 14:33:41 ubuntu dstat.sh[65407]: 08-06 14:33:41| 32  21  47   0   0| 989M 1328M  163M 5144M| 227k 8329B|   0   380k|   0  81.9 |6328  5948 |1.99 0.99 0.53|3.0   0 462|   0     0 |           | 10    3    0   18    0
Jun 08 14:33:42 ubuntu dstat.sh[65407]: 08-06 14:33:42| 35  19  44   0   0|1017M 1300M  163M 5145M|  14k 5736B|   0  3873k|   0  30.9 |6248  6671 |1.99 0.99 0.53|1.0   0 272|   0     0 |           | 10    5    0   18    0
Jun 08 14:33:43 ubuntu dstat.sh[65407]: 08-06 14:33:43| 23   9  64   1   0|1119M 1197M  163M 5267M|  23k 7627B|   0  1059k|   0  28.1 |3545  3586 |1.99 0.99 0.53|2.0   0  68|   0     0 |           | 11    7    0   18    0
Jun 08 14:33:44 ubuntu dstat.sh[65407]: 08-06 14:33:44| 24  10  64   0   0|1123M 1192M  163M 5267M|  39k   13k|   0  1463k|   0  54.9 |3597  2434 |1.91 0.99 0.53|2.0   0 116|   0     0 |           | 11    8    0   18    0
Jun 08 14:33:45 ubuntu dstat.sh[65407]: 08-06 14:33:45| 30  11  57   1   0|1158M 1156M  164M 5268M|  23k   13k|  32k 2775k|2.00  80.1 |3903  2901 |1.91 0.99 0.53|4.0   0 112|   0     0 |           | 11    8    0   20    0
Jun 08 14:33:46 ubuntu dstat.sh[65407]: 08-06 14:33:46| 35   5  57   0   0|1210M 1102M  164M 5269M|  41k   13k|   0  2920k|   0  57.8 |2803  1824 |1.91 0.99 0.53|2.0   0 6.0|   0     0 |           | 11    8    0   20    0
Jun 08 14:33:47 ubuntu dstat.sh[65407]: 08-06 14:33:47| 33   5  55   6   0|1206M 1083M  165M 5291M| 181k   14k|   0    17M|   0  1301 |7353    11k|1.91 0.99 0.53|3.0 1.0  11|   0     0 |           | 11    9    0   20    1
Jun 08 14:33:48 ubuntu dstat.sh[65407]: 08-06 14:33:48| 32   9  40  15   0|1215M 1050M  167M 5310M|4545B 1752B|   0    66M|   0  4836 |  18k   34k|1.91 0.99 0.53|3.0   0  72|   0     0 |           | 11    8    0   20    2
