Apr 01 01:53:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 01 01:53:15 ubuntu dstat.sh[65682]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 01 01:53:15 ubuntu dstat.sh[65682]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 01 01:53:15 ubuntu dstat.sh[65682]: 01-04 01:53:15|                   |1050M 1297M  165M 5112M|           |           |           |           |1.03 0.87 0.51|3.0   0    |           |           | 10    6    0   17    0
Apr 01 01:53:16 ubuntu dstat.sh[65682]: 01-04 01:53:16| 19  21  57   1   0|1047M 1300M  165M 5113M|  27k   16k|   0  2037k|   0  67.0 |5516  4122 |1.03 0.87 0.51|3.0   0 360|   0     0 |           | 10    6    0   17    0
Apr 01 01:53:17 ubuntu dstat.sh[65682]: 01-04 01:53:17| 23  21  54   1   0|1032M 1314M  166M 5113M|  38k   12k|   0  1677k|   0  61.0 |5496  4052 |1.03 0.87 0.51|5.0   0 354|   0     0 |           | 10    6    0   17    0
Apr 01 01:53:18 ubuntu dstat.sh[65682]: 01-04 01:53:18| 28  19  51   0   0|1029M 1316M  166M 5114M|  22k   13k|   0  4976k|   0  63.0 |5683  5471 |1.18 0.90 0.53|4.0   0 262|   0     0 |           | 10    5    0   17    1
Apr 01 01:53:19 ubuntu dstat.sh[65682]: 01-04 01:53:19| 34  17  46   1   0|1124M 1195M  166M 5258M| 171k   10k|   0  2344k|   0  84.9 |6480  8650 |1.18 0.90 0.53|2.0   0 160|   0     0 |           | 11    4    0   17    2
Apr 01 01:53:20 ubuntu dstat.sh[65682]: 01-04 01:53:20| 34   9  56   0   0|1123M 1176M  167M 5277M|5182B 1404B|   0  1416k|   0  38.0 |3692  2603 |1.18 0.90 0.53|3.0   0 100|   0     0 |           | 11    6    0   17    2
Apr 01 01:53:21 ubuntu dstat.sh[65682]: 01-04 01:53:21| 38  13  48   1   0|1171M 1107M  168M 5295M|3399B  595B|  16k 1943k|1.00  74.1 |4648  3427 |1.18 0.90 0.53|4.0   0 185|   0     0 |           | 11    6    0   19    2
Apr 01 01:53:22 ubuntu dstat.sh[65682]: 01-04 01:53:22| 43   7  49   1   0|1218M 1038M  169M 5313M|4665B 1615B|  16k 5251k|1.00   134 |3143  2111 |1.18 0.90 0.53|3.0   0   0|   0     0 |           | 11    6    0   19    2
Apr 01 01:53:23 ubuntu dstat.sh[65682]: 01-04 01:53:23| 42   6  48   3   0|1243M  984M  170M 5337M|4996B 1625B|   0    11M|   0   660 |5517  7114 |1.25 0.92 0.53|5.0 1.0  10|   0     0 |           | 11    8    0   19    2
Apr 01 01:53:24 ubuntu dstat.sh[65682]: 01-04 01:53:24| 30   6  48  14   0|1274M  961M  172M 5327M|  11k 4276B|   0    37M|   0  3470 |  15k   27k|1.25 0.92 0.53|1.0 1.0  62|   0     0 |           | 11    6    0   19    0
Apr 01 01:53:25 ubuntu dstat.sh[65682]: 01-04 01:53:25| 36  10  49   4   0|1244M  990M  172M 5329M|  11k 3780B|   0    29M|   0  2015 |8204    12k|1.25 0.92 0.53|3.0   0 120|   0     0 |           | 11    5    0   19    0
Apr 01 01:53:26 ubuntu dstat.sh[65682]: 01-04 01:53:26| 42   7  49   0   0|1290M  938M  172M 5333M|4680B 1632B|   0  1768k|   0  40.0 |2873  1693 |1.25 0.92 0.53|3.0   0  19|   0     0 |           | 11    4    0   19    0
