Jan 07 09:06:31 jammy-provider-cloud-0000007891 systemd[1]: Started Devstack devstack@dstat.service.
Jan 07 09:06:31 jammy-provider-cloud-0000007891 dstat.sh[58154]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jan 07 09:06:31 jammy-provider-cloud-0000007891 dstat.sh[58154]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jan 07 09:06:31 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:31|                   | 966M 1939M  159M 4570M|           |           |           |           |1.95 1.06 0.53|5.0   0    |           |   0     0 |  9    6    3   16    0
Jan 07 09:06:32 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:32| 20  19  59   0   0| 971M 1933M  159M 4571M| 240k   18k|   0    12M|   0   400 |4197  7160 |1.95 1.06 0.53|4.0   0 603|   0     0 |   0     0 |  9    6    3   16    0
Jan 07 09:06:33 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:33| 27  16  54   1   0| 987M 1916M  159M 4572M|  62k   14k|   0  2236k|   0   268 |4426  8021 |1.95 1.06 0.53|2.0   0 474|   0     0 |   0     0 |  9    5    3   16    1
Jan 07 09:06:34 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:34| 26  11  62   1   0|1114M 1765M  159M 4716M|5060k   46k|   0  7068k|   0  87.8 |5672  9759 |1.95 1.07 0.54|  0 1.0  78|   0     0 |   0     0 | 10    4    3   16    2
Jan 07 09:06:35 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:35| 38  13  48   1   0|1133M 1715M  160M 4744M|5021B 1738B|  80k 4430k|1.00   152 |2555  3866 |1.95 1.07 0.54|3.0   0 210|   0     0 |   0     0 | 10    6    3   16    2
Jan 07 09:06:36 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:36| 41   9  49   1   0|1186M 1628M  161M 4772M|6236B 1690B|   0  5572k|   0   158 |2006  3354 |1.95 1.07 0.54|3.0   0  78|   0     0 |   0     0 | 10    6    3   18    2
Jan 07 09:06:37 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:37| 39   5  55   1   0|1144M 1681M  162M 4761M|  11k 4535B|   0  9700k|   0   453 |3020  5137 |1.95 1.07 0.54|2.0   0  12|   0     0 |   0     0 | 10    6    3   18    0
Jan 07 09:06:38 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:38| 34   9  44  13   0|1183M 1631M  163M 4771M|5216B 1568B|   0    37M|   0  3069 |  18k   38k|1.95 1.07 0.54|2.0 1.0  76|   0     0 |   0     0 | 10    6    3   18    0
Jan 07 09:06:39 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:39| 41  10  44   2   0|1145M 1669M  163M 4771M|5032B 1655B|   0    22M|   0  1418 |  13k   26k|1.96 1.09 0.55|2.0   0  90|   0     0 |   0     0 | 10    4    3   18    0
Jan 07 09:06:40 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:40| 46   5  49   0   0|1156M 1657M  163M 4771M|5998B 1622B|   0  2864k|   0   119 |1256  1439 |1.96 1.09 0.55|2.0   0  13|   0     0 |   0     0 | 10    4    3   18    0
Jan 07 09:06:41 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:41| 36   6  58   0   0|1094M 1719M  163M 4771M|5690B 1619B|   0  6966k|   0   376 |1764  3126 |1.96 1.09 0.55|1.0   0  62|   0     0 |   0     0 | 10    4    3   18    0
Jan 07 09:06:42 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:42| 24   2  74   0   0|1039M 1774M  163M 4771M|7748B 1790B|   0   212k|   0  13.0 | 886  1210 |1.96 1.09 0.55|1.0   0  14|   0     0 |   0     0 | 10    4    3   18    0
Jan 07 09:06:43 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:43| 12  17  71   0   0|1042M 1771M  163M 4772M|8119B 1567B|   0    20k|   0  5.00 |2772  4340 |1.96 1.09 0.55|1.0   0 376|   0     0 |   0     0 | 10    4    3   18    0
Jan 07 09:06:44 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:44| 12  19  68   0   0|1046M 1767M  163M 4772M|7209B 1617B|   0    36k|   0  8.98 |3475  5587 |1.80 1.07 0.54|1.0   0 358|   0     0 |   0     0 | 10    4    3   18    0
Jan 07 09:06:45 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:45| 39  12  50   0   0|1146M 1667M  163M 4772M|7312B 1609B|   0     0 |   0     0 |3899  7951 |1.80 1.07 0.54|2.0   0 169|   0     0 |   0     0 | 10    5    3   18    0
Jan 07 09:06:46 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:46| 48   2  49   0   0|1206M 1606M  163M 4773M|5332B 1619B|   0   388k|   0  42.0 |1247  1295 |1.80 1.07 0.54|2.0   0 1.0|   0     0 |   0     0 | 10    5    3   18    0
Jan 07 09:06:47 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:47| 32  11  56   0   0|1263M 1546M  163M 4777M|  42k 1620B|   0  1644k|   0  84.0 |3108  7721 |1.80 1.07 0.54|1.0   0 150|   0     0 |   0     0 | 10    4    3   19    0
Jan 07 09:06:48 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:48|  4   3  92   0   0|1240M 1569M  163M 4775M|6030B 1617B|   0   363k|   0  2.99 |1300  1787 |1.80 1.07 0.54|1.0   0  23|   0     0 |   0     0 | 10    4    3   20    0
Jan 07 09:06:49 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:49| 23   3  74   0   0|1314M 1495M  163M 4775M|5616B 1620B|   0   568k|   0  41.0 |1152  1627 |1.74 1.07 0.55|1.0   0 2.0|   0     0 |   0     0 | 10    4    3   19    0
Jan 07 09:06:50 jammy-provider-cloud-0000007891 dstat.sh[58154]: 07-01 09:06:50| 24   1  73   1   0|1336M 1473M  163M 4775M|7374B 1788B|   0  1212k|   0   178 |2535  4562 |1.74 1.07 0.55|1.0   0 1.0|   0     0 |   0     0 | 10   10    3   19    0
