Jun 24 12:04:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 24 12:04:08 ubuntu dstat.sh[65441]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 24 12:04:08 ubuntu dstat.sh[65441]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 24 12:04:08 ubuntu dstat.sh[65441]: 24-06 12:04:08|                   | 949M 1408M  163M 5104M|           |           |           |           |1.35 0.92 0.52|1.0   0    |           |           | 10    5    0   19    0
Jun 24 12:04:09 ubuntu dstat.sh[65441]: 24-06 12:04:09| 19  21  58   0   0| 956M 1401M  163M 5104M|  42k   14k|   0  2178k|   0   128 |5607  4115 |1.35 0.92 0.52|2.5   0 361|   0     0 |           | 10    6    0   18    0
Jun 24 12:04:10 ubuntu dstat.sh[65441]: 24-06 12:04:10| 23  23  52   0   0| 972M 1384M  164M 5104M|  24k   14k|   0  1833k|   0  92.4 |5614  4157 |1.35 0.92 0.52|4.0   0 356|   0     0 |           | 10    6    0   18    0
Jun 24 12:04:11 ubuntu dstat.sh[65441]: 24-06 12:04:11| 26  20  53   1   0| 980M 1375M  164M 5105M|  45k   15k|   0  2091k|   0  65.2 |5853  5498 |1.35 0.92 0.52|4.0   0 282|   0     0 |           | 10    6    0   18    0
Jun 24 12:04:12 ubuntu dstat.sh[65441]: 24-06 12:04:12| 33  15  49   1   0|1029M 1309M  164M 5169M| 181k   15k|   0  1986k|   0  51.6 |6399  7352 |1.33 0.92 0.53|3.0   0 163|   0     0 |           | 11    5    0   18    1
Jun 24 12:04:13 ubuntu dstat.sh[65441]: 24-06 12:04:13| 24   9  64   1   0|1096M 1224M  165M 5258M|5138B 1654B|4120B 5098k|1.01  82.5 |3297  2875 |1.33 0.92 0.53|4.0   0  68|   0     0 |           | 11    6    0   18    2
Jun 24 12:04:14 ubuntu dstat.sh[65441]: 24-06 12:04:14| 38  12  47   0   0|1109M 1193M  165M 5273M|4637B 1458B|   0  2891k|   0   102 |4026  2535 |1.33 0.92 0.53|3.0   0 132|   0     0 |           | 11    6    0   18    2
Jun 24 12:04:15 ubuntu dstat.sh[65441]: 24-06 12:04:15| 39  10  48   1   0|1156M 1125M  166M 5292M|4556B 1618B|  32k 3481k|2.00  89.9 |3921  2876 |1.33 0.92 0.53|3.0   0  85|   0     0 |           | 11    6    0   20    2
Jun 24 12:04:16 ubuntu dstat.sh[65441]: 24-06 12:04:16| 42   6  48   1   0|1202M 1060M  167M 5307M|5042B 1615B|   0  4758k|   0   219 |3353  2247 |1.33 0.92 0.53|3.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 24 12:04:17 ubuntu dstat.sh[65441]: 24-06 12:04:17| 40   6  47   6   0|1220M 1010M  168M 5336M|5972B 1629B|   0    22M|   0  1440 |8396    13k|1.38 0.94 0.53|2.0 1.0  10|   0     0 |           | 11    8    0   20    2
Jun 24 12:04:18 ubuntu dstat.sh[65441]: 24-06 12:04:18| 33   9  42  14   0|1253M  982M  170M 5328M|6451B 1935B|   0    53M|   0  4267 |  17k   32k|1.38 0.94 0.53|3.0   0  80|   0     0 |           | 11    6    0   20    0
Jun 24 12:04:19 ubuntu dstat.sh[65441]: 24-06 12:04:19| 36  11  51   1   0|1227M 1002M  170M 5333M|  11k 4490B|   0  9362k|   0   578 |4823  5425 |1.38 0.94 0.53|4.0   0 109|   0     0 |           | 11    5    0   20    0
Jun 24 12:04:20 ubuntu dstat.sh[65441]: 24-06 12:04:20| 45   9  45   0   0|1273M  955M  170M 5334M|5088B 1796B|   0  2279k|   0   111 |  11k   19k|1.38 0.94 0.53|3.0   0 8.0|   0     0 |           | 11    4    0   20    0
Jun 24 12:04:21 ubuntu dstat.sh[65441]: 24-06 12:04:21| 45   8  45   1   0|1178M 1049M  170M 5335M|4715B 1458B|   0  8240k|   0   466 |9572    15k|1.38 0.94 0.53|3.0   0  22|   0     0 |           | 11    4    0   20    0
Jun 24 12:04:22 ubuntu dstat.sh[65441]: 24-06 12:04:22| 42   9  48   0   0|1191M 1044M  170M 5328M|4848B 1616B|   0   678k|   0  35.9 |4880  5339 |1.43 0.96 0.54|3.0   0  16|   0     0 |           | 11    4    0   20    0
Jun 24 12:04:23 ubuntu dstat.sh[65441]: 24-06 12:04:23| 45   6  49   0   0|1221M 1013M  170M 5328M|4897B 1464B|   0  4112B|   0  1.00 |2983  1425 |1.43 0.96 0.54|3.0   0  25|   0     0 |           | 11    4    0   20    0
Jun 24 12:04:24 ubuntu dstat.sh[65441]: 24-06 12:04:24| 14  20  64   0   0|1107M 1127M  170M 5328M|5024B 1657B|   0  7260k|   0  33.9 |5097  3491 |1.43 0.96 0.54|3.0   0 301|   0     0 |           | 11    4    0   20    0
Jun 24 12:04:25 ubuntu dstat.sh[65441]: 24-06 12:04:25|  9  21  69   0   0|1091M 1143M  170M 5328M|4993B 1666B|   0    32k|   0  8.02 |5151  3439 |1.43 0.96 0.54|2.0   0 270|   0     0 |           | 11    4    0   20    0
Jun 24 12:04:26 ubuntu dstat.sh[65441]: 24-06 12:04:26| 14  20  64   0   0|1093M 1142M  170M 5329M|4034B 1135B|   0    16k|   0  4.00 |5939  6514 |1.43 0.96 0.54|3.0   0 250|   0     0 |           | 11    4    0   20    0
Jun 24 12:04:27 ubuntu dstat.sh[65441]: 24-06 12:04:27| 37  14  48   0   0|1170M 1064M  170M 5329M|4244B 1397B|   0   689k|   0  3.98 |4351  3607 |1.56 0.99 0.56|3.0   0 160|   0     0 |           | 11    5    0   20    0
Jun 24 12:04:28 ubuntu dstat.sh[65441]: 24-06 12:04:28| 47   5  48   0   0|1239M  995M  170M 5329M|4152B  972B|   0   656k|   0  90.0 |2961  1673 |1.56 0.99 0.56|3.0   0   0|   0     0 |           | 11    5    0   20    0
Jun 24 12:04:29 ubuntu dstat.sh[65441]: 24-06 12:04:29| 44  10  46   1   0|1263M  969M  170M 5331M|3997B 1026B|   0    20M|   0   262 |4474  4744 |1.56 0.99 0.56|5.0   0   0|   0     0 |           | 11    5    0   20    0
Jun 24 12:04:30 ubuntu dstat.sh[65441]: 24-06 12:04:30| 13   9  77   0   0|1267M  965M  170M 5332M|4966B 1615B|   0   335k|   0  29.9 |3323  2868 |1.56 0.99 0.56|1.0   0 118|   0     0 |           | 11    4    0   15    0
Jun 24 12:04:31 ubuntu dstat.sh[65441]: 24-06 12:04:31| 15   6  79   0   0|1281M  950M  170M 5332M|5211B 1462B|   0  8216B|   0  2.01 |1897  1613 |1.56 0.99 0.56|3.0   0  22|   0     0 |           | 11    4    0   15    0
