Jun 09 19:01:40 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 09 19:01:40 ubuntu dstat.sh[65351]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 09 19:01:40 ubuntu dstat.sh[65351]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 09 19:01:40 ubuntu dstat.sh[65351]: 09-06 19:01:40|                   | 943M 1388M  163M 5133M|           |           |           |           |1.45 1.04 0.58|3.0   0    |           |           | 10    2    0   17    0
Jun 09 19:01:41 ubuntu dstat.sh[65351]: 09-06 19:01:41| 53  24  22   0   0| 963M 1361M  163M 5138M|5240B 2112B|   0  5021k|   0   216 |7000  5920 |1.45 1.04 0.58|3.0   0 603|   0     0 |           | 10    2    0   17    0
Jun 09 19:01:42 ubuntu dstat.sh[65351]: 09-06 19:01:42| 33  19  46   0   0| 970M 1346M  163M 5145M| 234k   11k|   0  1039k|   0   121 |6684  6180 |1.49 1.06 0.58|2.0   0 499|   0     0 |           | 10    3    0   17    0
Jun 09 19:01:43 ubuntu dstat.sh[65351]: 09-06 19:01:43| 43  16  40   0   0|1111M 1205M  163M 5267M|  10k 3746B|   0   176k|   0  5.99 |6373  7115 |1.49 1.06 0.58|1.0   0 191|   0     0 |           | 11    4    0   17    0
Jun 09 19:01:44 ubuntu dstat.sh[65351]: 09-06 19:01:44| 31  10  58   0   0|1128M 1187M  163M 5267M|  29k 9572B|   0  1016k|   0  33.0 |3787  2627 |1.49 1.06 0.58|2.0   0 111|   0     0 |           | 11    7    0   17    0
Jun 09 19:01:45 ubuntu dstat.sh[65351]: 09-06 19:01:45| 25  11  62   1   0|1144M 1170M  163M 5268M|  44k   14k|  16k 2344k|1.00  73.9 |4365  3409 |1.49 1.06 0.58|2.0   0 185|   0     0 |           | 11    8    0   19    0
Jun 09 19:01:46 ubuntu dstat.sh[65351]: 09-06 19:01:46| 37   5  57   1   0|1216M 1096M  164M 5269M|  23k   13k|  16k 3781k|1.00  64.1 |2711  1703 |1.49 1.06 0.58|2.0   0   0|   0     0 |           | 11    8    0   19    0
Jun 09 19:01:47 ubuntu dstat.sh[65351]: 09-06 19:01:47| 33   5  57   5   0|1243M 1064M  164M 5273M|  41k   13k|   0    17M|   0  1297 |6687    10k|1.61 1.09 0.60|2.0   0  10|   0     0 |           | 11   10    0   19    0
Jun 09 19:01:48 ubuntu dstat.sh[65351]: 09-06 19:01:48| 27   7  50  13   0|1249M 1030M  166M 5299M| 183k   14k|   0    47M|   0  3937 |  16k   30k|1.61 1.09 0.60|4.0 1.0  74|   0     0 |           | 11    9    0   19    1
Jun 09 19:01:49 ubuntu dstat.sh[65351]: 09-06 19:01:49| 41  10  47   1   0|1175M 1087M  167M 5312M|4309B 1522B|   0    17M|   0   968 |5752  7238 |1.61 1.09 0.60|2.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 09 19:01:50 ubuntu dstat.sh[65351]: 09-06 19:01:50| 45   6  49   1   0|1240M 1005M  167M 5328M|4522B 1459B|   0  2286k|   0   115 |3035  1839 |1.61 1.09 0.60|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 09 19:01:51 ubuntu dstat.sh[65351]: 09-06 19:01:51| 46   5  47   2   0|1149M 1067M  168M 5352M|3880B 1242B|   0    11M|   0   601 |4020  4165 |1.61 1.09 0.60|3.0   0  10|   0     0 |           | 11    6    0   19    2
Jun 09 19:01:52 ubuntu dstat.sh[65351]: 09-06 19:01:52| 43   6  49   1   0|1216M  972M  169M 5376M|4489B 1350B|   0  3415k|   0   175 |2956  1992 |1.64 1.11 0.60|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 09 19:01:53 ubuntu dstat.sh[65351]: 09-06 19:01:53| 44   6  49   1   0|1242M  951M  170M 5370M|4968B 1940B|   0  3672k|   0   289 |3474  2289 |1.64 1.11 0.60|3.0   0  59|   0     0 |           | 11    4    0   19    0
Jun 09 19:01:54 ubuntu dstat.sh[65351]: 09-06 19:01:54| 26  23  49   0   0|1199M  994M  170M 5369M|  10k 3667B|   0   532k|   0  10.0 |6034  4599 |1.64 1.11 0.60|2.0   0 436|   0     0 |           | 11    5    0   19    0
Jun 09 19:01:55 ubuntu dstat.sh[65351]: 09-06 19:01:55| 35  22  41   0   0|1204M  981M  170M 5376M|5707B 2524B|   0  1320k|   0  43.0 |5906  6798 |1.64 1.11 0.60|3.0   0 345|   0     0 |           | 11    4    0   19    0
Jun 09 19:01:56 ubuntu dstat.sh[65351]: 09-06 19:01:56| 57  18  24   0   0|1243M  942M  170M 5377M|4966B 1616B|   0    92k|   0  2.00 |  12k   19k|1.64 1.11 0.60|3.0   0 144|   0     0 |           | 11    5    0   19    0
Jun 09 19:01:57 ubuntu dstat.sh[65351]: 09-06 19:01:57| 66  12  21   0   0|1321M  862M  170M 5378M|5372B 1715B|   0    10M|   0   523 |  12k   18k|1.83 1.15 0.62|3.0   0  19|   0     0 |           | 11    5    0   19    0
Jun 09 19:01:58 ubuntu dstat.sh[65351]: 09-06 19:01:58| 64  13  22   0   0|1296M  893M  170M 5373M|4651B 1622B|   0  4521k|   0   132 |4673  4229 |1.83 1.15 0.62|4.0   0  11|   0     0 |           | 11    5    0   19    0
Jun 09 19:01:59 ubuntu dstat.sh[65351]: 09-06 19:01:59| 31  11  58   0   0|1325M  864M  170M 5373M|4585B 1662B|   0   660k|   0  28.0 |4251  4072 |1.83 1.15 0.62|2.0   0 207|   0     0 |           | 11    4    0   19    0
Jun 09 19:02:00 ubuntu dstat.sh[65351]: 09-06 19:02:00| 23   3  73   0   0|1373M  816M  170M 5373M|4674B 1621B|   0     0 |   0     0 |1786  1257 |1.83 1.15 0.62|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 09 19:02:01 ubuntu dstat.sh[65351]: 09-06 19:02:01| 23   3  73   1   0|1390M  798M  170M 5373M|5197B 1458B|   0  1484k|   0   190 |3498  4461 |1.83 1.15 0.62|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
Jun 09 19:02:02 ubuntu dstat.sh[65351]: 09-06 19:02:02| 21   5  72   0   0|1346M  842M  170M 5373M|5385B 1618B|   0    16M|   0   223 |2603  2458 |1.77 1.15 0.63|1.0   0  42|   0     0 |           | 11    4    0   15    0
Jun 09 19:02:03 ubuntu dstat.sh[65351]: 09-06 19:02:03| 20   2  77   0   0|1383M  805M  170M 5373M|7347B 3841B|   0  1251k|   0  12.0 |1842  1487 |1.77 1.15 0.63|1.0   0   0|   0     0 |           | 11   11    0   15    0
Jun 09 19:02:04 ubuntu dstat.sh[65351]: 09-06 19:02:04| 21   3  74   1   0|1391M  797M  170M 5374M|  10k 6741B| 268k 1008k|66.0  24.0 |2849  2928 |1.77 1.15 0.63|1.0   0 3.0|   0     0 |           | 11   29    0   15    0
Jun 09 19:02:05 ubuntu dstat.sh[65351]: 09-06 19:02:05| 21   5  73   0   0|1377M  811M  170M 5374M|5236B 2448B|   0  1378k|   0  76.1 |2367  1715 |1.77 1.15 0.63|1.0   0  43|   0     0 |           | 11   28    0   16    0
Jun 09 19:02:06 ubuntu dstat.sh[65351]: 09-06 19:02:06| 18   2  79   0   0|1402M  786M  170M 5374M|  11k 7436B|   0    52k|   0  3.99 |1955  1615 |1.77 1.15 0.63|1.0   0   0|   0     0 |           | 11   29    0   16    0
