Jun 18 15:54:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 15:54:03 ubuntu dstat.sh[64901]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 15:54:03 ubuntu dstat.sh[64901]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 15:54:03 ubuntu dstat.sh[64901]: 18-06 15:54:03|                   | 930M 1432M  162M 5101M|           |           |           |           |1.12 0.83 0.47|3.0   0    |           |           | 10    3    0   18    1
Jun 18 15:54:04 ubuntu dstat.sh[64901]: 18-06 15:54:04| 18  21  59   0   0| 938M 1424M  162M 5101M|  22k   11k|   0  3501k|   0  91.9 |6825  6024 |1.12 0.83 0.47|2.5   0 539|   0     0 |           | 10    4    0   18    1
Jun 18 15:54:05 ubuntu dstat.sh[64901]: 18-06 15:54:05| 23  18  57   0   0| 946M 1415M  162M 5102M|  47k   16k|   0  2581k|   0   117 |6526  6237 |1.12 0.83 0.47|2.0   0 448|   0     0 |           | 10    5    0   17    1
Jun 18 15:54:06 ubuntu dstat.sh[64901]: 18-06 15:54:06| 31  16  52   1   0| 987M 1373M  162M 5120M|  46k   14k|   0  1801k|   0  57.0 |7393  8651 |1.27 0.86 0.48|1.0   0 230|   0     0 |           | 11    5    0   17    1
Jun 18 15:54:07 ubuntu dstat.sh[64901]: 18-06 15:54:07| 20   6  72   1   0|1105M 1254M  162M 5225M|  25k   14k|   0  1754k|   0  52.1 |2923  2494 |1.27 0.86 0.48|1.0   0  76|   0     0 |           | 11    7    0   17    1
Jun 18 15:54:08 ubuntu dstat.sh[64901]: 18-06 15:54:08| 36  12  51   0   0|1113M 1220M  163M 5249M| 167k 5620B|   0  2249k|   0  80.8 |4512  3159 |1.27 0.86 0.48|3.0   0 180|   0     0 |           | 11    6    0   19    2
Jun 18 15:54:09 ubuntu dstat.sh[64901]: 18-06 15:54:09| 43   8  48   1   0|1183M 1125M  164M 5270M|4381B 1620B|  32k 6818k|2.00  86.0 |3438  2255 |1.27 0.86 0.48|2.0   0  26|   0     0 |           | 11    6    0   19    2
Jun 18 15:54:10 ubuntu dstat.sh[64901]: 18-06 15:54:10| 45   5  48   1   0|1219M 1067M  165M 5289M|4491B 1660B|   0  2605k|   0  63.0 |3166  1910 |1.27 0.86 0.48|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 18 15:54:11 ubuntu dstat.sh[64901]: 18-06 15:54:11| 29   6  46  16   0|1232M 1031M  166M 5307M|4200B 1516B|   0    43M|   0  3104 |  12k   23k|1.33 0.88 0.49|1.0 1.0  46|   0     0 |           | 11    8    0   19    2
Jun 18 15:54:12 ubuntu dstat.sh[64901]: 18-06 15:54:12| 35   7  43  12   0|1233M  997M  168M 5336M|4593B 1561B|   0    53M|   0  3976 |  14k   25k|1.33 0.88 0.49|2.0   0  36|   0     0 |           | 11    6    0   19    2
Jun 18 15:54:13 ubuntu dstat.sh[64901]: 18-06 15:54:13| 40  10  48   1   0|1203M 1037M  168M 5325M|4991B 1998B|   0  2748k|   0   232 |3957  2631 |1.33 0.88 0.49|2.0   0  77|   0     0 |           | 11    4    0   19    0
