Jun 16 11:25:38 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 16 11:25:38 ubuntu dstat.sh[65297]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 16 11:25:38 ubuntu dstat.sh[65297]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 16 11:25:38 ubuntu dstat.sh[65297]: 16-06 11:25:38|                   | 996M 1366M  164M 5099M|           |           |           |           |1.51 0.99 0.55|1.0   0    |           |           | 10    5    0   17    1
Jun 16 11:25:39 ubuntu dstat.sh[65297]: 16-06 11:25:39| 23  21  54   0   0|1002M 1360M  164M 5099M|  22k   12k|   0  1703k|   0  55.0 |5593  4123 |1.51 0.99 0.55|2.0   0 350|   0     0 |           | 10    5    0   17    1
Jun 16 11:25:40 ubuntu dstat.sh[65297]: 16-06 11:25:40| 22  21  55   1   0| 996M 1365M  164M 5100M|  41k   13k|   0  1798k|   0  55.5 |5541  4026 |1.51 0.99 0.55|4.0   0 346|   0     0 |           | 10    5    0   17    1
Jun 16 11:25:41 ubuntu dstat.sh[65297]: 16-06 11:25:41| 27  20  51   1   0|1003M 1341M  164M 5116M| 186k   15k|   0  5502k|   0  69.0 |6010  5923 |1.55 1.01 0.55|3.0   0 253|   0     0 |           | 10    4    0   17    2
Jun 16 11:25:42 ubuntu dstat.sh[65297]: 16-06 11:25:42| 40  17  41   0   0|1004M 1325M  165M 5128M|5608B 1441B|   0  1609k|   0  67.2 |6364  6616 |1.55 1.01 0.55|2.0   0 194|   0     0 |           | 10    4    0   17    2
Jun 16 11:25:43 ubuntu dstat.sh[65297]: 16-06 11:25:43| 32  13  56   0   0|1120M 1189M  166M 5267M|4748B 1473B|   0  1431k|   0  32.3 |4294  3691 |1.55 1.01 0.55|2.0   0  96|   0     0 |           | 11    6    0   17    2
Jun 16 11:25:44 ubuntu dstat.sh[65297]: 16-06 11:25:44| 38  13  48   0   0|1138M 1150M  166M 5286M|4170B 1511B|   0  2998k|   0   136 |4489  2972 |1.55 1.01 0.55|2.0   0 170|   0     0 |           | 11    8    0   18    2
Jun 16 11:25:45 ubuntu dstat.sh[65297]: 16-06 11:25:45| 41   8  48   2   0|1179M 1089M  167M 5301M|4279B 1500B|  32k 4773k|2.00   141 |3576  2787 |1.55 1.01 0.55|2.0   0  30|   0     0 |           | 11    6    0   19    2
Jun 16 11:25:46 ubuntu dstat.sh[65297]: 16-06 11:25:46| 42   6  48   1   0|1211M 1029M  168M 5326M|4457B 1458B|   0  3507k|   0  78.0 |3124  2031 |1.59 1.03 0.56|1.0 1.0   0|   0     0 |           | 11    6    0   19    2
Jun 16 11:25:47 ubuntu dstat.sh[65297]: 16-06 11:25:47| 37   9  45   8   0|1231M 1014M  170M 5319M|5440B 2051B|   0    30M|   0  2501 |  11k   19k|1.59 1.03 0.56|1.0 1.0  57|   0     0 |           | 11    6    0   19    0
