Jun 14 07:05:45 jammy-provider-cloud-0000007209 systemd[1]: Started Devstack devstack@dstat.service.
Jun 14 07:05:45 jammy-provider-cloud-0000007209 dstat.sh[57136]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jun 14 07:05:45 jammy-provider-cloud-0000007209 dstat.sh[57136]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 14 07:05:45 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:45|                   | 981M 1986M  155M 4518M|           |           |           |           |1.40 0.90 0.45|3.0   0    |           |   0     0 |  9    4    4   18    2
Jun 14 07:05:46 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:46| 26  25  47   0   0| 998M 1968M  155M 4519M|4926B 1134B|1156k 1876k|13.0  74.0 |4770  8402 |1.40 0.90 0.45|2.5   0 693|   0     0 |   0     0 |  9    4    4   18    2
Jun 14 07:05:47 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:47| 36  19  44   0   0| 979M 1967M  155M 4537M|3375B  884B|8192B 2952k|7.00  83.0 |4518  9650 |1.40 0.90 0.45|2.0   0 532|   0     0 |   0     0 |  9    4    4   18    2
Jun 14 07:05:48 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:48| 32  10  57   1   0|1105M 1816M  157M 4680M|  43k 1512B|   0  3859k|   0   168 |3380  7582 |1.40 0.90 0.45|1.0   0  48|   0     0 |   0     0 | 10    4    4   18    2
Jun 14 07:05:49 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:49| 25   7  66   1   0|1110M 1785M  157M 4702M|  13k 3698B|   0  2752k|   0  92.0 |1712  2602 |1.36 0.90 0.46|4.0   0  91|   0     0 |   0     0 | 10    7    4   18    2
Jun 14 07:05:50 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:50| 39  12  48   0   0|1109M 1800M  158M 4689M|7910B 2230B| 660k  995k|15.0  28.0 |2340  3373 |1.36 0.90 0.46|2.0   0 200|   0     0 |   0     0 | 10    4    4   20    0
Jun 14 07:05:51 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:51| 47   6  46   0   0|1148M 1758M  158M 4690M|8555B 1638B| 172k 3735k|6.99  22.0 |9579    18k|1.36 0.90 0.46|2.0   0  14|   0     0 |   0     0 | 10    4    4   20    0
Jun 14 07:05:52 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:52| 38   9  48   4   0|1200M 1700M  158M 4696M|8250B 1515B|  12k   27M|1.00  2511 |  16k   36k|1.36 0.90 0.46|2.0 1.0  65|   0     0 |   0     0 | 10    6    4   20    0
Jun 14 07:05:53 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:53| 39   8  46   5   0|1091M 1805M  159M 4699M|6051B 1563B|   0    41M|   0  3034 |8778    20k|1.36 0.90 0.46|3.0   0 103|   0     0 |   0     0 | 10    4    4   20    0
Jun 14 07:05:54 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:54| 48   3  50   0   0|1172M 1724M  159M 4699M|7031B 1662B|   0   472k|   0  21.0 |1266  1291 |1.42 0.92 0.46|3.0   0 3.0|   0     0 |   0     0 | 10    4    4   20    0
Jun 14 07:05:55 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:55| 26   5  68   0   0|1091M 1805M  159M 4699M|5351B 1459B|   0  3819k|   0   224 |1705  2573 |1.42 0.92 0.46|1.0   0  60|   0     0 |   0     0 | 10    4    4   20    0
Jun 14 07:05:56 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:56| 25   1  74   0   0|1145M 1751M  159M 4699M|4780B 1618B|   0   152k|   0  11.0 | 945  1135 |1.42 0.92 0.46|1.0   0   0|   0     0 |   0     0 | 10    4    4   16    0
Jun 14 07:05:57 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:57| 13  14  72   0   0|1061M 1835M  159M 4699M|4414B 1513B|   0  4099B|   0  1.00 |2241  3341 |1.42 0.92 0.46|1.0   0 271|   0     0 |   0     0 | 10    4    4   16    0
Jun 14 07:05:58 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:58| 11  18  70   0   0|1060M 1836M  159M 4699M|5285B 1622B|   0    56k|   0  13.0 |2884  4596 |1.42 0.92 0.46|1.0   0 402|   0     0 |   0     0 | 10    4    4   16    0
Jun 14 07:05:59 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:05:59| 24  19  57   0   0|1090M 1806M  159M 4700M|6687B 1709B|  56k 4085B|1.00  1.00 |4650  8274 |1.38 0.92 0.47|2.0   0 246|   0     0 |   0     0 | 10    5    4   14    0
Jun 14 07:06:00 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:00| 48   3  49   0   0|1206M 1688M  159M 4701M|5432B 1371B| 588k  364k|13.0  37.0 |1171  1324 |1.38 0.92 0.47|2.0   0   0|   0     0 |   0     0 | 10    5    4   14    0
Jun 14 07:06:01 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:01| 48   5  46   0   0|1240M 1652M  159M 4703M|3826B 1298B|   0    22M|   0   501 |1466  5260 |1.38 0.92 0.47|2.0   0 2.0|   0     0 |   0     0 | 10    5    4   14    0
Jun 14 07:06:02 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:02|  7   6  87   0   0|1247M 1645M  159M 4703M|7590B 1637B|   0  8176B|   0  2.00 |1390  3222 |1.38 0.92 0.47|  0   0 118|   0     0 |   0     0 | 10    4    4   15    0
Jun 14 07:06:03 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:03|  1   1  98   0   0|1247M 1645M  159M 4703M|5935B 1512B|   0   868k|   0  40.0 | 841  1395 |1.38 0.92 0.47|  0   0   0|   0     0 |   0     0 | 10    4    4   15    0
Jun 14 07:06:04 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:04| 21   4  74   0   0|1315M 1576M  159M 4703M|5521B 1660B|   0     0 |   0     0 |1285  1535 |1.35 0.93 0.47|1.0   0  21|   0     0 |   0     0 | 10    4    4   15    0
Jun 14 07:06:05 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:05| 24   1  74   1   0|1347M 1544M  159M 4703M|7937B 1513B|   0   460k|   0  27.0 |1215  1850 |1.35 0.93 0.47|2.0   0 1.0|   0     0 |   0     0 | 10   10    4   14    0
Jun 14 07:06:06 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:06| 21   6  70   1   0|1285M 1606M  159M 4704M|8097B 1640B|   0    44M|   0   402 |3056  5463 |1.35 0.93 0.47|1.0   0  42|   0     0 |   0     0 | 10    4    4   16    0
Jun 14 07:06:07 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:07| 21   4  73   1   0|1320M 1570M  159M 4704M|4219B 1515B| 273k 5935k|62.1   197 |1661  2746 |1.35 0.93 0.47|1.0   0 3.0|   0     0 |   0     0 | 10   28    4   16    0
Jun 14 07:06:08 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:08| 20   5  73   0   0|1320M 1571M  159M 4704M|3815B 1563B|   0     0 |   0     0 |1221  1690 |1.35 0.93 0.47|1.0   0  43|   0     0 |   0     0 | 10   28    4   17    0
Jun 14 07:06:09 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:09| 32   7  61   0   0|1335M 1556M  159M 4704M|6235B 1569B|   0    60k|   0  7.01 |1961  2798 |1.32 0.93 0.47|3.0   0 156|   0     0 |   0     0 | 10   28    4   17    0
Jun 14 07:06:10 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:10| 46   5  49   0   0|1393M 1497M  159M 4704M|8747B 1509B|   0   307k|   0  17.0 |4235  8417 |1.32 0.93 0.47|2.0   0   0|   0     0 |   0     0 | 10   28    4   17    0
Jun 14 07:06:11 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:11| 69  21  10   0   0|1479M 1411M  159M 4705M|5106B 1569B|   0  2569k|   0  16.0 |2530  4262 |1.32 0.93 0.47|8.0   0 521|   0     0 |   0     0 | 10   28    4   17    1
Jun 14 07:06:12 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:12| 85  13   2   0   0|1623M 1267M  159M 4705M|4152B 1621B|   0   388k|   0  28.0 |5657    13k|1.32 0.93 0.47|7.0   0  94|   0     0 |   0     0 | 10   29    4   19    1
Jun 14 07:06:13 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:13| 46  13  39   0   0|1310M 1580M  159M 4705M|4444B 1562B|   0   299k|   0  32.9 |3438  7459 |1.32 0.93 0.47|2.0   0 309|   0     0 |   0     0 | 10   28    4   17    0
Jun 14 07:06:14 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:14| 22   4  73   0   0|1286M 1604M  159M 4705M|4758B 1643B|   0   284k|   0  22.0 |1538  3206 |1.30 0.93 0.48|1.0   0 8.0|   0     0 |   0     0 | 10   28    4   17    0
Jun 14 07:06:15 jammy-provider-cloud-0000007209 dstat.sh[57136]: 14-06 07:06:15| 22   5  73   0   0|1343M 1547M  159M 4705M|6372B 1692B|   0   408k|   0  9.99 |1378  2148 |1.30 0.93 0.48|1.0   0  60|   0     0 |   0     0 | 10   28    4   16    0
