Jun 17 15:28:24 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 15:28:25 ubuntu dstat.sh[65516]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 15:28:25 ubuntu dstat.sh[65516]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 15:28:25 ubuntu dstat.sh[65516]: 17-06 15:28:25|                   | 982M 1368M  163M 5110M|           |           |           |           |1.20 0.87 0.47|3.0   0    |           |           | 10    5    0   18    0
Jun 17 15:28:26 ubuntu dstat.sh[65516]: 17-06 15:28:26| 19  21  59   0   0| 980M 1370M  163M 5110M|  37k   11k|   0  1520k|   0  52.0 |5376  4183 |1.36 0.90 0.48|2.0   0 342|   0     0 |           | 10    6    0   18    0
Jun 17 15:28:27 ubuntu dstat.sh[65516]: 17-06 15:28:27| 21  21  55   1   0| 985M 1365M  163M 5111M|  23k   12k|   0  5224k|   0  64.4 |5466  4142 |1.51 0.93 0.50|3.0   0 348|   0     0 |           | 10    6    0   18    0
Jun 17 15:28:28 ubuntu dstat.sh[65516]: 17-06 15:28:28| 25  20  54   0   0| 990M 1359M  163M 5111M|  42k   14k|   0  1953k|   0  58.9 |5765  5256 |1.51 0.93 0.50|2.0   0 286|   0     0 |           | 10    6    0   18    0
Jun 17 15:28:29 ubuntu dstat.sh[65516]: 17-06 15:28:29| 35  18  45   0   0|1071M 1270M  163M 5179M|  22k   13k|   0  1615k|   0  46.7 |6957    13k|1.51 0.93 0.50|5.0   0 223|   0     0 |           | 11    5    0   18    1
Jun 17 15:28:30 ubuntu dstat.sh[65516]: 17-06 15:28:30| 28  12  57   1   0|1136M 1185M  164M 5259M| 171k 8470B|   0  2406k|   0   174 |4012  2924 |1.51 0.93 0.50|3.0   0  87|   0     0 |           | 11    6    0   18    2
Jun 17 15:28:31 ubuntu dstat.sh[65516]: 17-06 15:28:31| 36  15  47   1   0|1143M 1154M  165M 5278M|5193B 1625B|   0  2403k|   0  77.2 |4840  3312 |1.55 0.95 0.51|2.0   0 191|   0     0 |           | 11    6    0   20    2
Jun 17 15:28:32 ubuntu dstat.sh[65516]: 17-06 15:28:32| 41   7  48   1   0|1210M 1067M  165M 5297M|4447B 1454B|  32k 2821k|1.99  61.8 |3042  1959 |1.55 0.95 0.51|2.0   0 5.0|   0     0 |           | 11    6    0   20    2
Jun 17 15:28:33 ubuntu dstat.sh[65516]: 17-06 15:28:33| 43   5  48   1   0|1235M 1023M  166M 5311M|4160B 1458B|   0  4140k|   0   115 |3152  2141 |1.55 0.95 0.51|2.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 17 15:28:34 ubuntu dstat.sh[65516]: 17-06 15:28:34| 34   7  45  10   0|1245M  979M  168M 5342M|4674B 1618B|   0    35M|   0  2292 |  11k   18k|1.55 0.95 0.51|4.0   0  34|   0     0 |           | 11    8    0   20    2
