Jun 16 11:54:00 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 16 11:54:01 ubuntu dstat.sh[64827]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 16 11:54:01 ubuntu dstat.sh[64827]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 16 11:54:01 ubuntu dstat.sh[64827]: 16-06 11:54:01|                   | 991M 1370M  163M 5100M|           |           |           |           |1.37 0.97 0.53|  0   0    |           |           | 10    5    0   17    1
Jun 16 11:54:02 ubuntu dstat.sh[64827]: 16-06 11:54:02| 22  21  54   1   0|1001M 1360M  163M 5101M|  44k   14k|   0  2225k|   0   131 |5709  4268 |1.39 0.98 0.53|1.0   0 353|   0     0 |           | 10    5    0   17    1
Jun 16 11:54:03 ubuntu dstat.sh[64827]: 16-06 11:54:03| 26  22  50   0   0|1019M 1320M  164M 5121M| 178k   12k|   0  5544k|   0   124 |5934  4443 |1.42 0.99 0.54|3.0   0 379|   0     0 |           | 10    5    0   17    1
Jun 16 11:54:04 ubuntu dstat.sh[64827]: 16-06 11:54:04| 35  20  44   0   0|1013M 1310M  164M 5134M|4794B 1590B|   0  1336k|   0  63.0 |5593  5283 |1.42 0.99 0.54|2.0   0 252|   0     0 |           | 10    4    0   17    2
Jun 16 11:54:05 ubuntu dstat.sh[64827]: 16-06 11:54:05| 40  15  44   0   0|1139M 1166M  165M 5271M|5149B 1617B|   0  1333k|   0  29.9 |5803  7853 |1.42 0.99 0.54|1.0   0 131|   0     0 |           | 11    4    0   17    2
Jun 16 11:54:06 ubuntu dstat.sh[64827]: 16-06 11:54:06| 30   9  58   1   0|1131M 1146M  166M 5295M|3665B  486B|   0  3355k|   0   136 |3606  2878 |1.42 0.99 0.54|3.0   0  86|   0     0 |           | 11    6    0   17    2
Jun 16 11:54:07 ubuntu dstat.sh[64827]: 16-06 11:54:07| 36  14  48   1   0|1144M 1106M  167M 5319M|5089B 1512B|   0  3764k|   0   160 |4873  3532 |1.47 1.00 0.55|3.0   0 195|   0     0 |           | 11    6    0   19    2
Jun 16 11:54:08 ubuntu dstat.sh[64827]: 16-06 11:54:08| 43   6  49   1   0|1223M 1030M  168M 5314M|5483B 2100B|  32k 4564k|2.00  96.0 |3193  2177 |1.47 1.00 0.55|3.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:09 ubuntu dstat.sh[64827]: 16-06 11:54:09| 43   7  50   0   0|1266M  986M  168M 5314M|5477B 2701B|   0    24k|   0  2.00 |2882  1624 |1.47 1.00 0.55|2.0   0  35|   0     0 |           | 11    5    0   19    0
Jun 16 11:54:10 ubuntu dstat.sh[64827]: 16-06 11:54:10| 28   7  48  14   0|1280M  958M  168M 5326M|  10k 3596B|   0    37M|   0  3046 |  13k   24k|1.47 1.00 0.55|3.0   0  49|   0     0 |           | 11    6    0   19    0
Jun 16 11:54:11 ubuntu dstat.sh[64827]: 16-06 11:54:11| 39  10  39  10   0|1207M 1026M  169M 5330M|4495B 1618B|   0    43M|   0  3460 |  21k   38k|1.47 1.00 0.55|4.0   0  51|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:12 ubuntu dstat.sh[64827]: 16-06 11:54:12| 41  12  46   0   0|1268M  965M  169M 5330M|4657B 1459B|   0  1945k|   0  71.0 |  12k   19k|1.51 1.02 0.55|2.0   0  93|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:13 ubuntu dstat.sh[64827]: 16-06 11:54:13| 43   7  48   1   0|1247M  994M  169M 5323M|4802B 1621B|   0  8475k|   0   485 |3703  3412 |1.51 1.02 0.55|2.0   0  10|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:14 ubuntu dstat.sh[64827]: 16-06 11:54:14| 37   7  55   0   0|1217M 1024M  169M 5323M|4210B 1455B|   0   890k|   0   122 |3213  1966 |1.51 1.02 0.55|1.0   0  76|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:15 ubuntu dstat.sh[64827]: 16-06 11:54:15| 23   3  74   0   0|1251M  990M  169M 5323M|4498B 1619B|   0     0 |   0     0 |1803  1297 |1.51 1.02 0.55|1.0   0 1.0|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:16 ubuntu dstat.sh[64827]: 16-06 11:54:16| 14  12  72   0   0|1202M 1039M  169M 5323M|3366B  486B|   0     0 |   0     0 |3851  2543 |1.51 1.02 0.55|1.0   0 174|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:17 ubuntu dstat.sh[64827]: 16-06 11:54:17|  9  21  68   0   0|1136M 1105M  169M 5323M|5144B 1460B|   0    28k|   0  7.01 |5507  3977 |1.47 1.02 0.56|1.0   0 336|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:18 ubuntu dstat.sh[64827]: 16-06 11:54:18| 15  20  64   0   0|1124M 1117M  169M 5324M|4647B 1510B|   0   715k|   0  92.9 |6239  7139 |1.47 1.02 0.56|1.0   0 291|   0     0 |           | 11    4    0   19    0
Jun 16 11:54:19 ubuntu dstat.sh[64827]: 16-06 11:54:19| 39  15  45   0   0|1174M 1067M  169M 5324M|4824B 1460B|   0    16M|   0   107 |4328  3109 |1.47 1.02 0.56|2.0   0 131|   0     0 |           | 11    5    0   19    0
Jun 16 11:54:20 ubuntu dstat.sh[64827]: 16-06 11:54:20| 46   4  48   0   0|1244M  996M  169M 5324M|4778B 1563B|   0   471k|   0  51.9 |2807  1313 |1.47 1.02 0.56|3.0   0   0|   0     0 |           | 11    5    0   15    0
Jun 16 11:54:21 ubuntu dstat.sh[64827]: 16-06 11:54:21| 44   8  46   0   0|1264M  974M  169M 5326M|4765B 1552B|   0  2536k|   0   176 |3321  3766 |1.47 1.02 0.56|4.0   0   0|   0     0 |           | 11    5    0   15    0
Jun 16 11:54:22 ubuntu dstat.sh[64827]: 16-06 11:54:22| 12  11  77   0   0|1262M  976M  169M 5327M|4602B 1460B|   0   104k|   0  9.01 |3296  3500 |1.43 1.02 0.56|2.0   0 140|   0     0 |           | 11    4    0   15    0
Jun 16 11:54:23 ubuntu dstat.sh[64827]: 16-06 11:54:23| 21   4  73   0   0|1317M  921M  169M 5327M|4835B 1612B|   0     0 |   0     0 |1765  1357 |1.43 1.02 0.56|2.0   0   0|   0     0 |           | 11    4    0   15    0
Jun 16 11:54:24 ubuntu dstat.sh[64827]: 16-06 11:54:24| 24   3  73   0   0|1346M  892M  169M 5327M|4624B 1572B|   0    17M|   0   362 |1969  1293 |1.43 1.02 0.56|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 16 11:54:25 ubuntu dstat.sh[64827]: 16-06 11:54:25| 24   2  70   2   0|1360M  877M  169M 5327M|4424B 1622B|   0  4745k|   0   350 |3932  5447 |1.43 1.02 0.56|2.0   0 2.0|   0     0 |           | 11    4    0   15    0
Jun 16 11:54:26 ubuntu dstat.sh[64827]: 16-06 11:54:26| 25  10  65   0   0|1290M  948M  169M 5327M|4412B 1512B|   0   844k|   0  11.0 |3529    13k|1.43 1.02 0.56|1.0   0  78|   0     0 |           | 11    4    0   16    0
Jun 16 11:54:27 ubuntu dstat.sh[64827]: 16-06 11:54:27| 20   2  77   0   0|1318M  919M  169M 5327M|7296B 4136B|   0   688k|   0  10.0 |1773  1272 |1.40 1.02 0.56|2.0   0   0|   0     0 |           | 11   11    0   16    0
Jun 16 11:54:28 ubuntu dstat.sh[64827]: 16-06 11:54:28| 21   3  74   0   0|1326M  911M  169M 5327M|7216B 4530B| 268k 1772k|66.0  87.0 |2703  2671 |1.40 1.02 0.56|2.0   0 3.0|   0     0 |           | 11   29    0   15    0
Jun 16 11:54:29 ubuntu dstat.sh[64827]: 16-06 11:54:29| 19   7  72   0   0|1341M  895M  169M 5327M|6610B 3572B|   0    34M|   0   230 |3024  2477 |1.40 1.02 0.56|1.0   0  43|   0     0 |           | 11   28    0   16    0
Jun 16 11:54:30 ubuntu dstat.sh[64827]: 16-06 11:54:30| 18   3  77   0   0|1389M  847M  169M 5327M|8378B 5715B|   0     0 |   0     0 |1757  1325 |1.40 1.02 0.56|1.0   0   0|   0     0 |           | 11   29    0   16    0
Jun 16 11:54:31 ubuntu dstat.sh[64827]: 16-06 11:54:31| 18  11  71   0   0|1371M  866M  169M 5327M|7284B 4430B|   0    16k|   0  4.01 |3384  2451 |1.40 1.02 0.56|2.0   0 147|   0     0 |           | 11   28    0   17    0
Jun 16 11:54:32 ubuntu dstat.sh[64827]: 16-06 11:54:32| 44   8  48   0   0|1500M  737M  169M 5327M|3959B 1169B|   0   716k|   0  3.98 |2941  1523 |1.44 1.03 0.57|2.0   0  15|   0     0 |           | 11   28    0   15    0
Jun 16 11:54:33 ubuntu dstat.sh[64827]: 16-06 11:54:33| 32   5  62   0   0|1520M  716M  169M 5328M|  17k   15k|   0  2373k|   0  54.3 |5017  5760 |1.44 1.03 0.57|3.0   0   0|   0     0 |           | 11   30    0   15    0
Jun 16 11:54:34 ubuntu dstat.sh[64827]: 16-06 11:54:34| 42  21  35   0   0|1405M  831M  169M 5328M|  10k 6211B|   0  9270k|   0  91.9 |6105  6436 |1.44 1.03 0.57|6.0   0 436|   0     0 |           | 11   28    0   16    0
