Jun 08 07:25:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 07:25:54 ubuntu dstat.sh[65212]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 07:25:54 ubuntu dstat.sh[65212]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 07:25:54 ubuntu dstat.sh[65212]: 08-06 07:25:54|                   | 953M 1390M  162M 5123M|           |           |           |           |0.91 0.77 0.51|2.0   0    |           |           | 10    4    1   17    0
Jun 08 07:25:55 ubuntu dstat.sh[65212]: 08-06 07:25:55| 25  27  46   0   0| 955M 1386M  163M 5124M|5142B 1876B|   0  4040k|   0   184 |7597  6918 |0.91 0.77 0.51|2.5   0 699|   0     0 |           | 10    3    1   17    0
Jun 08 07:25:56 ubuntu dstat.sh[65212]: 08-06 07:25:56| 44  24  30   0   0| 987M 1332M  164M 5142M|4662B 1534B|  56k 5004k|7.01   109 |7015  6708 |0.91 0.77 0.51|3.0   0 560|   0     0 |           | 10    2    1   17    0
Jun 08 07:25:57 ubuntu dstat.sh[65212]: 08-06 07:25:57| 56  15  26   0   0|1114M 1200M  164M 5240M|  10k 4321B|   0  1289k|   0  7.98 |5681  7308 |0.91 0.77 0.51|2.0   0 199|   0     0 |           | 11    3    1   17    0
Jun 08 07:25:58 ubuntu dstat.sh[65212]: 08-06 07:25:58| 24   7  66   0   0|1161M 1151M  164M 5269M| 232k   11k|   0   324k|   0  10.0 |3155  2153 |0.91 0.77 0.51|2.0   0  98|   0     0 |           | 11    6    1   17    0
Jun 08 07:25:59 ubuntu dstat.sh[65212]: 08-06 07:25:59| 41  12  46   0   0|1165M 1147M  164M 5269M|8843B 3158B|   0   261k|   0  26.1 |4730  3333 |0.99 0.79 0.51|3.0   0 217|   0     0 |           | 11    6    1   19    0
Jun 08 07:26:00 ubuntu dstat.sh[65212]: 08-06 07:26:00| 41   5  51   0   0|1205M 1106M  164M 5270M|  30k   11k|  32k 2762k|1.99  47.8 |2965  1718 |0.99 0.79 0.51|1.0   0   0|   0     0 |           | 11    7    1   19    0
Jun 08 07:26:01 ubuntu dstat.sh[65212]: 08-06 07:26:01| 35   4  61   1   0|1234M 1075M  165M 5271M|  43k   16k|   0  2936k|   0  69.1 |2646  1859 |0.99 0.79 0.51|2.0   0   0|   0     0 |           | 11    8    1   19    0
Jun 08 07:26:02 ubuntu dstat.sh[65212]: 08-06 07:26:02| 25   6  54  10   0|1248M 1054M  166M 5277M|  20k   10k|   0    29M|   0  2430 |  11k   21k|0.99 0.79 0.51|4.0 1.0  40|   0     0 |           | 11   10    1   19    0
Jun 08 07:26:03 ubuntu dstat.sh[65212]: 08-06 07:26:03| 30   6  52  10   0|1245M 1051M  167M 5281M|  43k   14k|   0    42M|   0  3232 |  13k   25k|0.99 0.79 0.51|4.0   0  42|   0     0 |           | 11    9    1   19    1
Jun 08 07:26:04 ubuntu dstat.sh[65212]: 08-06 07:26:04| 36  10  52   1   0|1204M 1070M  167M 5302M| 175k   10k|   0    15M|   0   825 |4975  5715 |1.16 0.83 0.53|2.0   0  76|   0     0 |           | 11    7    1   19    1
Jun 08 07:26:05 ubuntu dstat.sh[65212]: 08-06 07:26:05| 45   5  49   1   0|1257M 1001M  168M 5315M|5496B 1752B|   0  2884k|   0  84.0 |3000  1852 |1.16 0.83 0.53|2.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 08 07:26:06 ubuntu dstat.sh[65212]: 08-06 07:26:06| 45   5  48   1   0|1221M 1020M  169M 5330M|5836B 1694B|   0  6855k|   0   289 |3511  2777 |1.16 0.83 0.53|2.0   0  10|   0     0 |           | 11    6    1   19    2
Jun 08 07:26:07 ubuntu dstat.sh[65212]: 08-06 07:26:07| 42   8  49   2   0|1245M  968M  170M 5353M|4459B 1458B|   0  3025k|   0   170 |3285  2311 |1.16 0.83 0.53|2.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 08 07:26:08 ubuntu dstat.sh[65212]: 08-06 07:26:08| 45   5  49   1   0|1224M  961M  171M 5378M|4269B 1624B|   0  2409k|   0   159 |3222  2016 |1.16 0.83 0.53|3.0   0  16|   0     0 |           | 11    6    1   19    2
Jun 08 07:26:09 ubuntu dstat.sh[65212]: 08-06 07:26:09| 30  23  45   1   0|1226M  963M  171M 5371M|5187B 2101B|   0  4794k|   0   334 |6535  5626 |1.30 0.87 0.54|4.0   0 436|   0     0 |           | 11    4    1   19    0
Jun 08 07:26:10 ubuntu dstat.sh[65212]: 08-06 07:26:10| 34  22  43   0   0|1224M  965M  171M 5372M|8473B 2757B|   0  1345k|   0  86.8 |6335  6031 |1.30 0.87 0.54|5.0   0 330|   0     0 |           | 11    5    1   19    0
Jun 08 07:26:11 ubuntu dstat.sh[65212]: 08-06 07:26:11| 54  16  29   0   0|1234M  949M  172M 5378M|7423B 3524B|   0  3137k|   0   110 |4731  3604 |1.30 0.87 0.54|3.0   0 189|   0     0 |           | 11    5    1   19    0
Jun 08 07:26:12 ubuntu dstat.sh[65212]: 08-06 07:26:12| 67  10  21   0   0|1300M  880M  172M 5379M|4088B 1454B|   0   511k|   0  37.9 |  11k   18k|1.30 0.87 0.54|3.0   0  13|   0     0 |           | 11    5    1   19    0
Jun 08 07:26:13 ubuntu dstat.sh[65212]: 08-06 07:26:13| 63  15  20   0   0|1331M  847M  172M 5381M|4696B 1626B|   0  3075k|   0   122 |  12k   21k|1.30 0.87 0.54|4.0   0  20|   0     0 |           | 11    5    1   13    0
Jun 08 07:26:14 ubuntu dstat.sh[65212]: 08-06 07:26:14| 33  12  54   0   0|1378M  807M  172M 5375M|4872B 1530B|   0  2641k|   0   185 |3996  3075 |1.28 0.87 0.54|1.0   0 128|   0     0 |           | 11    4    1   14    0
Jun 08 07:26:15 ubuntu dstat.sh[65212]: 08-06 07:26:15| 25   8  66   0   0|1410M  775M  172M 5375M|5349B 1662B|   0  4095B|   0  1.00 |2813  1936 |1.28 0.87 0.54|1.0   0  88|   0     0 |           | 11    4    1   14    0
Jun 08 07:26:16 ubuntu dstat.sh[65212]: 08-06 07:26:16| 23   3  73   0   0|1455M  730M  172M 5375M|5352B 1660B|   0    22M|   0   390 |1989  1352 |1.28 0.87 0.54|1.0   0   0|   0     0 |           | 11    4    1   14    0
Jun 08 07:26:17 ubuntu dstat.sh[65212]: 08-06 07:26:17| 24   3  72   1   0|1470M  715M  172M 5375M|5121B 1459B|   0  1221k|   0  98.1 |2607  2731 |1.28 0.87 0.54|2.0   0 1.0|   0     0 |           | 11   10    1   14    0
Jun 08 07:26:18 ubuntu dstat.sh[65212]: 08-06 07:26:18| 20   7  71   1   0|1371M  814M  172M 5375M|4870B 1623B|   0  3579k|   0   246 |3455  3972 |1.28 0.87 0.54|1.0   0  42|   0     0 |           | 11    4    1   16    0
Jun 08 07:26:19 ubuntu dstat.sh[65212]: 08-06 07:26:19| 23   3  73   0   0|1380M  804M  172M 5375M|3541B  527B|   0   643k|   0  7.99 |1809  1281 |1.26 0.87 0.55|1.0   0 1.0|   0     0 |           | 11    4    1   16    0
Jun 08 07:26:20 ubuntu dstat.sh[65212]: 08-06 07:26:20| 19   3  77   1   0|1375M  810M  172M 5375M|8717B 5771B| 268k  612k|66.0  21.0 |2526  2509 |1.26 0.87 0.55|2.0   0 1.0|   0     0 |           | 11   25    1   16    0
Jun 08 07:26:21 ubuntu dstat.sh[65212]: 08-06 07:26:21| 20   6  72   0   0|1352M  832M  172M 5376M|9588B 5152B|   0  4433k|   0   207 |2953  2191 |1.26 0.87 0.55|1.0   0  51|   0     0 |           | 11   28    1   17    0
Jun 08 07:26:22 ubuntu dstat.sh[65212]: 08-06 07:26:22| 21   3  76   0   0|1412M  772M  172M 5376M|6865B 3615B|   0    80k|   0  3.99 |1749  1172 |1.26 0.87 0.55|  0   0   0|   0     0 |           | 11   29    1   17    0
Jun 08 07:26:23 ubuntu dstat.sh[65212]: 08-06 07:26:23| 18   6  75   0   0|1395M  790M  172M 5376M|  10k 6548B|   0  2282k|   0  16.1 |2792  2107 |1.26 0.87 0.55|1.0   0  70|   0     0 |           | 11   28    1   18    0
Jun 08 07:26:24 ubuntu dstat.sh[65212]: 08-06 07:26:24| 40  10  49   0   0|1443M  741M  172M 5376M|5235B 1606B|   0    48k|   0  2.97 |3310  1836 |1.32 0.89 0.56|2.0   0  85|   0     0 |           | 11   28    1   18    0
Jun 08 07:26:25 ubuntu dstat.sh[65212]: 08-06 07:26:25| 33   5  61   0   0|1461M  723M  172M 5376M|  15k   12k|   0     0 |   0     0 |3435  2999 |1.32 0.89 0.56|2.0   0   0|   0     0 |           | 11   30    1   18    0
Jun 08 07:26:26 ubuntu dstat.sh[65212]: 08-06 07:26:26| 38  19  42   0   0|1355M  829M  172M 5376M|  14k 9547B|   0   345k|   0  32.1 |6987  8236 |1.32 0.89 0.56|4.0   0 309|   0     0 |           | 11   28    1   17    0
Jun 08 07:26:27 ubuntu dstat.sh[65212]: 08-06 07:26:27| 75  23   0   0   0|1587M  597M  172M 5376M|5050B 1620B|   0    40M|   0   217 |5320  3991 |1.32 0.89 0.56|6.0   0 270|   0     0 |           | 11   28    1   17    0
Jun 08 07:26:28 ubuntu dstat.sh[65212]: 08-06 07:26:28| 85  13   1   0   0|1784M  400M  172M 5376M|  19k   15k|   0   120k|   0  5.99 |6450  5121 |1.32 0.89 0.56|5.0   0   0|   0     0 |           | 11   31    2   17    0
Jun 08 07:26:29 ubuntu dstat.sh[65212]: 08-06 07:26:29| 62  10  27   0   0|1781M  403M  172M 5376M|  31k   28k|   0   549k|   0  56.1 |7828    11k|1.93 1.03 0.60|3.0   0  51|   0     0 |           | 11   31    1   19    1
