Jun 11 07:02:14 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 11 07:02:14 ubuntu dstat.sh[65251]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 11 07:02:14 ubuntu dstat.sh[65251]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 11 07:02:14 ubuntu dstat.sh[65251]: 11-06 07:02:14|                   | 913M 1429M  163M 5123M|           |           |           |           |1.05 0.80 0.47|4.0   0    |           |           | 10    4    0   17    0
Jun 11 07:02:15 ubuntu dstat.sh[65251]: 11-06 07:02:15| 25  28  45   0   0| 922M 1418M  163M 5124M|5418B 1913B|  56k 3935k|14.0   190 |7583  6958 |1.05 0.80 0.47|3.0   0 725|   0     0 |           | 10    3    0   17    0
Jun 11 07:02:16 ubuntu dstat.sh[65251]: 11-06 07:02:16| 46  23  30   0   0| 946M 1373M  164M 5141M|5164B 1566B|   0  1568k|7.00   106 |6916  6586 |1.05 0.80 0.47|3.0   0 558|   0     0 |           | 10    2    0   17    0
Jun 11 07:02:17 ubuntu dstat.sh[65251]: 11-06 07:02:17| 53  16  29   0   0|1062M 1252M  165M 5230M|  11k 4738B|   0  1345k|   0  7.98 |6209  7416 |1.21 0.84 0.49|2.0   0 215|   0     0 |           | 11    4    0   17    0
Jun 11 07:02:18 ubuntu dstat.sh[65251]: 11-06 07:02:18| 29   9  60   0   0|1122M 1191M  165M 5268M| 228k 7677B|   0   144k|   0  8.01 |3235  2279 |1.21 0.84 0.49|2.0   0  97|   0     0 |           | 11    5    0   17    0
Jun 11 07:02:19 ubuntu dstat.sh[65251]: 11-06 07:02:19| 39  11  48   0   0|1161M 1152M  165M 5269M|  11k 4696B|  16k 3828k|1.00  37.9 |4603  3376 |1.21 0.84 0.49|1.0   0 202|   0     0 |           | 11    7    0   19    0
Jun 11 07:02:20 ubuntu dstat.sh[65251]: 11-06 07:02:20| 32   4  62   0   0|1199M 1111M  165M 5270M|  21k 4894B|  16k 1712k|1.00  26.0 |2346  1405 |1.21 0.84 0.49|1.0   0   0|   0     0 |           | 11    7    0   19    0
Jun 11 07:02:21 ubuntu dstat.sh[65251]: 11-06 07:02:21| 35   6  55   2   0|1229M 1081M  165M 5271M|  30k   11k|   0  5202k|   0   339 |4864    16k|1.21 0.84 0.49|  0 1.0  46|   0     0 |           | 11   10    0   20    0
Jun 11 07:02:22 ubuntu dstat.sh[65251]: 11-06 07:02:22| 21   5  57  13   0|1219M 1079M  167M 5279M|  33k   15k|   0    39M|   0  3454 |  15k   28k|1.27 0.86 0.50|3.0   0  45|   0     0 |           | 11   10    0   19    0
Jun 11 07:02:23 ubuntu dstat.sh[65251]: 11-06 07:02:23| 32   8  53   5   0|1136M 1160M  167M 5280M|  19k   10k|   0    34M|   0  2573 |9928    16k|1.27 0.86 0.50|3.0   0 102|   0     0 |           | 11    8    0   19    0
Jun 11 07:02:24 ubuntu dstat.sh[65251]: 11-06 07:02:24| 36   5  58   0   0|1207M 1090M  168M 5280M|  38k   12k|   0  9419k|   0   626 |2822  1631 |1.27 0.86 0.50|1.0   0   0|   0     0 |           | 11    7    0   19    1
Jun 11 07:02:25 ubuntu dstat.sh[65251]: 11-06 07:02:25| 40   4  54   2   0|1210M 1065M  168M 5300M| 180k   11k|   0  9327k|   0   526 |3664  3257 |1.27 0.86 0.50|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 11 07:02:26 ubuntu dstat.sh[65251]: 11-06 07:02:26| 43   6  49   0   0|1258M 1001M  169M 5313M|4647B 1456B|   0  1446k|   0  65.9 |2962  1799 |1.27 0.86 0.50|2.0   0  10|   0     0 |           | 11    6    0   19    2
