Jun 05 15:42:40 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 05 15:42:40 ubuntu dstat.sh[64868]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 05 15:42:40 ubuntu dstat.sh[64868]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 05 15:42:40 ubuntu dstat.sh[64868]: 05-06 15:42:40|                   |1007M 1316M  164M 5138M|           |           |           |           |1.17 0.90 0.48|3.0   0    |           |           | 10    4    0   18    0
Jun 05 15:42:41 ubuntu dstat.sh[64868]: 05-06 15:42:41| 27  23  49   1   0|1003M 1320M  164M 5138M|  28k 9673B|   0  2349k|   0  93.1 |6382  5619 |1.17 0.90 0.48|2.5   0 437|   0     0 |           | 10    4    0   18    0
Jun 05 15:42:42 ubuntu dstat.sh[64868]: 05-06 15:42:42| 19  21  58   0   0| 977M 1345M  164M 5139M|  40k   13k|   0  1959k|   0  79.5 |6222  5322 |1.07 0.89 0.48|5.0 1.0 397|   0     0 |           | 10    6    0   17    0
Jun 05 15:42:43 ubuntu dstat.sh[64868]: 05-06 15:42:43| 29  19  50   0   0| 984M 1337M  164M 5139M|  19k   12k|   0  1441k|   0  43.9 |5952  6845 |1.07 0.89 0.48|1.0   0 278|   0     0 |           | 10    6    0   17    0
Jun 05 15:42:44 ubuntu dstat.sh[64868]: 05-06 15:42:44| 24  12  61   1   0|1106M 1215M  164M 5261M|  41k   13k|   0  1612k|   0  51.1 |5010  6300 |1.07 0.89 0.48|1.0   0 121|   0     0 |           | 11    8    0   17    0
Jun 05 15:42:45 ubuntu dstat.sh[64868]: 05-06 15:42:45| 29  11  58   0   0|1116M 1196M  164M 5269M| 142k   14k|   0  2675k|   0  59.0 |3740  2480 |1.07 0.89 0.48|2.0   0 112|   0     0 |           | 11    7    0   17    1
Jun 05 15:42:46 ubuntu dstat.sh[64868]: 05-06 15:42:46| 37  12  49   1   0|1156M 1133M  165M 5289M|  48k 2655B|  32k 2691k|1.99  99.7 |4285  3295 |1.07 0.89 0.48|2.0   0 124|   0     0 |           | 11    6    0   19    2
Jun 05 15:42:47 ubuntu dstat.sh[64868]: 05-06 15:42:47| 44   6  48   0   0|1206M 1063M  166M 5305M|4365B 1614B|   0  2547k|   0  33.9 |2993  1688 |1.23 0.92 0.50|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 05 15:42:48 ubuntu dstat.sh[64868]: 05-06 15:42:48| 36   7  47   8   0|1221M 1020M  167M 5331M|4425B 1467B|   0    22M|   0  1607 |7970    13k|1.23 0.92 0.50|1.0 1.0  13|   0     0 |           | 11    8    0   19    2
Jun 05 15:42:49 ubuntu dstat.sh[64868]: 05-06 15:42:49| 31   7  43  16   0|1231M  975M  169M 5360M|4504B 1621B|   0    52M|   0  3808 |  15k   28k|1.23 0.92 0.50|2.0 1.0  69|   0     0 |           | 11    8    0   19    2
Jun 05 15:42:50 ubuntu dstat.sh[64868]: 05-06 15:42:50| 40  10  45   4   0|1235M  974M  170M 5355M|5167B 2093B|   0    29M|   0  1492 |6684  8387 |1.23 0.92 0.50|2.0   0  75|   0     0 |           | 11    4    0   19    0
Jun 05 15:42:51 ubuntu dstat.sh[64868]: 05-06 15:42:51| 42   7  50   0   0|1279M  930M  170M 5355M|8806B 2892B|   0   984k|   0  35.0 |3058  1695 |1.23 0.92 0.50|1.0   0  36|   0     0 |           | 11    5    0   19    0
