Mar 31 16:33:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Mar 31 16:33:30 ubuntu dstat.sh[65400]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Mar 31 16:33:30 ubuntu dstat.sh[65400]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Mar 31 16:33:30 ubuntu dstat.sh[65400]: 31-03 16:33:30|                   | 995M 1372M  161M 5099M|           |           |           |           |1.01 0.87 0.51|2.0   0    |           |           | 10    6    0   17    0
Mar 31 16:33:31 ubuntu dstat.sh[65400]: 31-03 16:33:31| 17  21  59   0   0| 999M 1368M  161M 5099M|  36k   14k|   0  2213k|   0   131 |5641  4132 |1.01 0.87 0.51|2.0   0 371|   0     0 |           | 10    6    0   17    0
Mar 31 16:33:32 ubuntu dstat.sh[65400]: 31-03 16:33:32| 23  22  54   1   0| 991M 1375M  161M 5100M|  22k   12k|   0  1565k|   0  88.4 |5566  4038 |1.01 0.87 0.51|2.0   0 365|   0     0 |           | 10    6    0   17    0
Mar 31 16:33:33 ubuntu dstat.sh[65400]: 31-03 16:33:33| 26  19  52   0   0| 991M 1374M  161M 5100M|  39k   13k|   0  1715k|   0  52.9 |5528  5211 |1.01 0.87 0.51|1.0   0 276|   0     0 |           | 10    5    0   17    1
Mar 31 16:33:34 ubuntu dstat.sh[65400]: 31-03 16:33:34| 34  15  50   1   0|1113M 1233M  162M 5240M| 178k   14k|   0  5441k|   0  78.1 |6093  7536 |1.01 0.87 0.51|2.0   0 151|   0     0 |           | 11    4    0   17    2
Mar 31 16:33:35 ubuntu dstat.sh[65400]: 31-03 16:33:35| 39  11  49   1   0|1118M 1209M  162M 5256M|5063B 1459B|   0  1998k|   0  62.1 |4157  2793 |1.09 0.89 0.52|2.0 1.0 115|   0     0 |           | 11    6    0   17    2
Mar 31 16:33:36 ubuntu dstat.sh[65400]: 31-03 16:33:36| 37  14  47   1   0|1161M 1149M  163M 5270M|5746B 1604B|  32k 2497k|2.00  67.9 |4684  3382 |1.09 0.89 0.52|2.0   0 170|   0     0 |           | 11    6    0   19    2
Mar 31 16:33:37 ubuntu dstat.sh[65400]: 31-03 16:33:37| 43   7  48   1   0|1227M 1057M  164M 5292M|5087B 1566B|   0  4693k|   0   139 |3439  2411 |1.09 0.89 0.52|2.0   0   0|   0     0 |           | 11    6    0   19    2
Mar 31 16:33:38 ubuntu dstat.sh[65400]: 31-03 16:33:38| 41   6  47   6   0|1261M  991M  165M 5319M|4948B 1461B|   0    15M|   0  1071 |6617  9345 |1.09 0.89 0.52|3.0 1.0  10|   0     0 |           | 11    8    0   19    2
Mar 31 16:33:39 ubuntu dstat.sh[65400]: 31-03 16:33:39| 27   7  46  17   0|1275M  981M  167M 5313M|  11k 4239B|   0    53M|   0  4082 |  15k   27k|1.09 0.89 0.52|3.0 1.0  45|   0     0 |           | 11    6    0   19    0
