Jun 10 16:21:28 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 10 16:21:28 ubuntu dstat.sh[65176]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 10 16:21:28 ubuntu dstat.sh[65176]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 10 16:21:28 ubuntu dstat.sh[65176]: 10-06 16:21:28|                   | 938M 1393M  161M 5136M|           |           |           |           |1.23 0.70 0.45|2.0   0    |           |           | 10    2    0   17    0
Jun 10 16:21:29 ubuntu dstat.sh[65176]: 10-06 16:21:29| 39  25  34   0   0| 963M 1359M  161M 5143M|5156B 1402B|  56k 2736k|14.0   127 |6936  6043 |1.23 0.70 0.45|2.5   0 552|   0     0 |           | 10    2    0   17    0
Jun 10 16:21:30 ubuntu dstat.sh[65176]: 10-06 16:21:30| 53  21  27   0   0|1025M 1282M  162M 5155M|  11k 4761B|   0  2087k|6.99  75.9 |6642  6184 |1.23 0.70 0.45|2.0   0 502|   0     0 |           | 10    3    0   17    0
Jun 10 16:21:31 ubuntu dstat.sh[65176]: 10-06 16:21:31| 35  16  48   0   0|1037M 1269M  162M 5156M| 237k   11k|   0   368k|   0  13.0 |5433  7069 |1.23 0.70 0.45|4.0   0 224|   0     0 |           | 10    4    0   17    0
Jun 10 16:21:32 ubuntu dstat.sh[65176]: 10-06 16:21:32| 38  11  50   0   0|1172M 1133M  162M 5279M|  16k 3787B|   0   267k|   0  13.0 |4440  3400 |1.37 0.74 0.46|3.0   0 119|   0     0 |           | 11    7    0   17    0
Jun 10 16:21:33 ubuntu dstat.sh[65176]: 10-06 16:21:33| 31  13  54   1   0|1129M 1176M  162M 5279M|  23k   11k|  16k 1224k|1.00  46.0 |4452  3214 |1.37 0.74 0.46|1.0   0 180|   0     0 |           | 11    7    0   19    0
Jun 10 16:21:34 ubuntu dstat.sh[65176]: 10-06 16:21:34| 26   5  69   0   0|1163M 1140M  162M 5280M|  21k 5253B|  16k 1724k|1.00  26.0 |2062  1470 |1.37 0.74 0.46|1.0   0   0|   0     0 |           | 11    8    0   19    0
Jun 10 16:21:35 ubuntu dstat.sh[65176]: 10-06 16:21:35| 26   4  68   3   0|1193M 1108M  162M 5281M|  27k   11k|   0  6954k|   0   561 |4052  5210 |1.37 0.74 0.46|  0 1.0  10|   0     0 |           | 11   10    0   19    0
Jun 10 16:21:36 ubuntu dstat.sh[65176]: 10-06 16:21:36| 24   5  52  14   0|1214M 1078M  164M 5288M|  19k   11k|   0    37M|   0  3300 |  14k   26k|1.37 0.74 0.46|  0 1.0  46|   0     0 |           | 11    9    0   19    1
Jun 10 16:21:37 ubuntu dstat.sh[65176]: 10-06 16:21:37| 27   9  56   8   0|1192M 1099M  164M 5289M|  39k   11k|   0    36M|   0  2209 |9675    16k|1.34 0.74 0.47|2.0   0 108|   0     0 |           | 11    6    0   19    2
Jun 10 16:21:38 ubuntu dstat.sh[65176]: 10-06 16:21:38| 36   5  57   1   0|1261M 1012M  165M 5306M| 187k   17k|   0  2757k|   0  99.9 |2664  1765 |1.34 0.74 0.47|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 10 16:21:39 ubuntu dstat.sh[65176]: 10-06 16:21:39| 46   4  49   1   0|1253M 1002M  166M 5320M|4713B 1512B|   0  2072k|   0   118 |3061  1928 |1.34 0.74 0.47|2.0   0  11|   0     0 |           | 11    6    0   19    2
Jun 10 16:21:40 ubuntu dstat.sh[65176]: 10-06 16:21:40| 44   6  48   0   0|1246M  991M  166M 5336M|4831B 1512B|   0  8111k|   0   382 |3687  3090 |1.34 0.74 0.47|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 10 16:21:41 ubuntu dstat.sh[65176]: 10-06 16:21:41| 46   5  49   1   0|1251M  963M  167M 5357M|4865B 1567B|   0  2553k|   0   132 |3269  2139 |1.34 0.74 0.47|2.0   0 7.0|   0     0 |           | 11    6    0   19    2
Jun 10 16:21:42 ubuntu dstat.sh[65176]: 10-06 16:21:42| 30  23  45   1   0|1238M  959M  168M 5369M|4534B 1296B|   0  2411k|   0   103 |6455  5170 |1.40 0.76 0.47|3.0   0 445|   0     0 |           | 11    6    0   19    2
Jun 10 16:21:43 ubuntu dstat.sh[65176]: 10-06 16:21:43| 34  21  43   1   0|1223M  944M  169M 5396M|4510B 1281B|   0  3307k|   0   208 |5980  6310 |1.40 0.76 0.47|3.0   0 293|   0     0 |           | 11    6    0   19    2
Jun 10 16:21:44 ubuntu dstat.sh[65176]: 10-06 16:21:44| 57  15  28   0   0|1230M  953M  169M 5380M|5190B 2054B|   0   466k|   0  27.1 |4900  4690 |1.40 0.76 0.47|4.0   0 205|   0     0 |           | 11    5    0   19    0
Jun 10 16:21:45 ubuntu dstat.sh[65176]: 10-06 16:21:45| 62   7  30   0   0|1306M  870M  169M 5386M|  11k 4615B|   0  4125k|   0   254 |3832  1760 |1.40 0.76 0.47|4.0   0  18|   0     0 |           | 11    5    0   19    0
Jun 10 16:21:46 ubuntu dstat.sh[65176]: 10-06 16:21:46| 64  15  20   0   0|1341M  832M  169M 5389M|5670B 1624B|   0   601k|   0  48.1 |  11k   19k|1.40 0.76 0.47|4.0   0  15|   0     0 |           | 11    5    0   19    0
Jun 10 16:21:47 ubuntu dstat.sh[65176]: 10-06 16:21:47| 36  13  49   1   0|1382M  789M  169M 5390M|4229B 1077B|   0  5386k|   0   298 |  12k   20k|1.36 0.77 0.48|1.0   0 131|   0     0 |           | 11    4    0   19    0
Jun 10 16:21:48 ubuntu dstat.sh[65176]: 10-06 16:21:48| 39   9  50   0   0|1348M  831M  169M 5383M|5496B 1296B|   0    18M|   0   194 |3348  2203 |1.36 0.77 0.48|3.0   0  35|   0     0 |           | 11    4    0   19    0
Jun 10 16:21:49 ubuntu dstat.sh[65176]: 10-06 16:21:49| 40   6  53   0   0|1393M  786M  169M 5383M|4190B 1175B|   0  4092B|   0  1.00 |3090  1840 |1.36 0.77 0.48|1.0   0  71|   0     0 |           | 11    4    0   19    0
Jun 10 16:21:50 ubuntu dstat.sh[65176]: 10-06 16:21:50| 23   3  71   1   0|1419M  759M  169M 5383M|4804B 1621B|   0  2446k|   0   313 |3726  4746 |1.36 0.77 0.48|3.0   0 1.0|   0     0 |           | 11   10    0   19    0
Jun 10 16:21:51 ubuntu dstat.sh[65176]: 10-06 16:21:51| 21   6  72   0   0|1341M  838M  169M 5383M|4757B 1620B|   0  2880k|   0   219 |2645  2238 |1.36 0.77 0.48|1.0   0  42|   0     0 |           | 11    4    0   15    0
Jun 10 16:21:52 ubuntu dstat.sh[65176]: 10-06 16:21:52| 22   3  75   0   0|1386M  792M  169M 5384M|5979B 3532B|   0  1060k|   0   123 |1950  1297 |1.33 0.77 0.48|  0   0   0|   0     0 |           | 11    5    0   15    0
Jun 10 16:21:53 ubuntu dstat.sh[65176]: 10-06 16:21:53| 20   3  76   1   0|1379M  799M  169M 5384M|8059B 4450B| 268k 9014k|66.0   378 |2832  2683 |1.33 0.77 0.48|1.0   0 2.0|   0     0 |           | 11   27    0   15    0
Jun 10 16:21:54 ubuntu dstat.sh[65176]: 10-06 16:21:54| 19   5  74   0   0|1357M  821M  169M 5384M|8709B 5381B|   0  1495k|   0  78.0 |2689  2098 |1.33 0.77 0.48|1.0   0  44|   0     0 |           | 11   28    0   16    0
