Jun 23 13:54:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 23 13:54:30 ubuntu dstat.sh[64922]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 23 13:54:30 ubuntu dstat.sh[64922]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 23 13:54:30 ubuntu dstat.sh[64922]: 23-06 13:54:30|                   |1031M 1324M  165M 5104M|           |           |           |           |1.46 0.95 0.52|1.0   0    |           |           | 10    6    0   17    0
Jun 23 13:54:31 ubuntu dstat.sh[64922]: 23-06 13:54:31| 23  21  53   1   0|1047M 1308M  165M 5104M|  25k   14k|   0  2175k|   0   129 |6176  4945 |1.46 0.95 0.52|1.0   0 461|   0     0 |           | 10    6    0   17    0
Jun 23 13:54:32 ubuntu dstat.sh[64922]: 23-06 13:54:32| 22  22  53   0   0|1020M 1334M  166M 5105M|  40k   12k|   0  1736k|   0  94.5 |5914  4496 |1.51 0.97 0.53|1.0   0 402|   0     0 |           | 10    6    0   17    0
Jun 23 13:54:33 ubuntu dstat.sh[64922]: 23-06 13:54:33| 31  20  47   1   0| 975M 1358M  166M 5125M| 184k   13k|   0    13M|   0   463 |6858  6868 |1.51 0.97 0.53|3.0   0 284|   0     0 |           | 10    5    0   17    1
Jun 23 13:54:34 ubuntu dstat.sh[64922]: 23-06 13:54:34| 41  13  45   0   0|1102M 1215M  167M 5259M|5583B 1748B|  32k 1296k|3.00  55.0 |4270  4255 |1.51 0.97 0.53|1.0   0 100|   0     0 |           | 11    4    1   17    2
Jun 23 13:54:35 ubuntu dstat.sh[64922]: 23-06 13:54:35| 37  11  50   0   0|1126M 1173M  167M 5275M|4755B 1531B|   0  3178k|   0   117 |4267  2944 |1.51 0.97 0.53|2.0   0 106|   0     0 |           | 11    6    1   17    2
Jun 23 13:54:36 ubuntu dstat.sh[64922]: 23-06 13:54:36| 35  14  48   1   0|1150M 1125M  168M 5296M|5112B 1698B|  16k 3661k|1.00   144 |4774  3687 |1.51 0.97 0.53|2.0   0 176|   0     0 |           | 11    6    1   19    2
Jun 23 13:54:37 ubuntu dstat.sh[64922]: 23-06 13:54:37| 44   6  49   0   0|1200M 1054M  169M 5312M|5064B 1529B|  16k 3792k|1.00  65.9 |3030  1872 |1.55 0.98 0.54|2.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 23 13:54:38 ubuntu dstat.sh[64922]: 23-06 13:54:38| 41   6  48   4   0|1216M 1009M  170M 5337M|5212B 1642B|   0    19M|   0  1087 |6328  9349 |1.55 0.98 0.54|2.0 1.0  10|   0     0 |           | 11    8    1   19    2
Jun 23 13:54:39 ubuntu dstat.sh[64922]: 23-06 13:54:39| 31   9  46  12   0|1246M  989M  171M 5327M|5765B 2069B|   0    30M|   0  2568 |  14k   24k|1.55 0.98 0.54|4.0   0  64|   0     0 |           | 11    6    1   19    0
Jun 23 13:54:40 ubuntu dstat.sh[64922]: 23-06 13:54:40| 36  10  49   4   0|1140M 1088M  171M 5333M|  11k 4247B|   0    30M|   0  1951 |9378    15k|1.55 0.98 0.54|4.0   0 120|   0     0 |           | 11    4    1   19    0
Jun 23 13:54:41 ubuntu dstat.sh[64922]: 23-06 13:54:41| 44   9  45   0   0|1208M 1018M  172M 5335M|5083B 1369B|   0  2906k|   0   127 |9853    17k|1.55 0.98 0.54|3.0   0  10|   0     0 |           | 11    4    1   19    0
Jun 23 13:54:42 ubuntu dstat.sh[64922]: 23-06 13:54:42| 45   9  45   0   0|1208M 1017M  172M 5335M|4689B 1568B|   0  5303k|   0   207 |  12k   20k|1.58 1.00 0.54|4.0   0  27|   0     0 |           | 11    4    1   19    0
Jun 23 13:54:43 ubuntu dstat.sh[64922]: 23-06 13:54:43| 43   8  47   1   0|1215M 1018M  172M 5328M|4662B 1512B|   0  9404k|   0   531 |3879  3591 |1.58 1.00 0.54|4.0   0 8.0|   0     0 |           | 11    4    1   19    0
Jun 23 13:54:44 ubuntu dstat.sh[64922]: 23-06 13:54:44| 44   7  48   0   0|1226M 1007M  172M 5328M|4546B 1566B|   0  3680k|   0   161 |3648  2350 |1.58 1.00 0.54|2.0   0  74|   0     0 |           | 11    4    1   19    0
Jun 23 13:54:45 ubuntu dstat.sh[64922]: 23-06 13:54:45|  9  19  70   0   0|1179M 1054M  172M 5328M|4612B 1687B|   0    68k|   0  4.98 |4721  3168 |1.58 1.00 0.54|2.0   0 236|   0     0 |           | 11    4    1   19    0
