Jun 26 03:39:50 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 26 03:39:50 ubuntu dstat.sh[65907]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 26 03:39:50 ubuntu dstat.sh[65907]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 26 03:39:50 ubuntu dstat.sh[65907]: 26-06 03:39:50|                   | 992M 1369M  165M 5099M|           |           |           |           |1.33 0.63 0.36|2.0   0    |           |           | 10    4    0   17    0
Jun 26 03:39:51 ubuntu dstat.sh[65907]: 26-06 03:39:51| 13  20  65   0   0| 992M 1368M  165M 5099M|  11k 1745B|   0   299k|   0  15.9 |5272  3577 |1.33 0.63 0.36|3.0   0 309|   0     0 |           | 10    4    0   17    0
Jun 26 03:39:52 ubuntu dstat.sh[65907]: 26-06 03:39:52| 20  22  57   0   0| 968M 1392M  165M 5100M|  30k   12k|   0  1385k|   0  28.5 |5446  3891 |1.33 0.63 0.36|2.0   0 354|   0     0 |           | 10    5    0   17    1
Jun 26 03:39:53 ubuntu dstat.sh[65907]: 26-06 03:39:53| 24  19  56   1   0| 971M 1388M  165M 5100M|  35k   15k|   0  1800k|   0  57.0 |5950  5947 |1.46 0.67 0.37|1.0   0 297|   0     0 |           | 10    5    0   17    1
Jun 26 03:39:54 ubuntu dstat.sh[65907]: 26-06 03:39:54| 31  16  51   0   0|1084M 1275M  165M 5223M|  20k   12k|   0    11M|   0   422 |6288  7717 |1.46 0.67 0.37|  0   0 161|   0     0 |           | 11    5    0   17    1
Jun 26 03:39:55 ubuntu dstat.sh[65907]: 26-06 03:39:55| 28   9  62   1   0|1095M 1263M  165M 5223M|  38k   11k|   0  1391k|   0  47.1 |3681  2546 |1.46 0.67 0.37|1.0   0  97|   0     0 |           | 11    7    0   17    1
Jun 26 03:39:56 ubuntu dstat.sh[65907]: 26-06 03:39:56| 28  15  56   1   0|1102M 1235M  166M 5242M| 183k   14k|   0  2239k|   0  77.1 |4801  3543 |1.46 0.67 0.37|2.0   0 186|   0     0 |           | 11    7    0   19    1
Jun 26 03:39:57 ubuntu dstat.sh[65907]: 26-06 03:39:57| 48   9  41   0   0|1188M 1132M  167M 5256M|4941B 1747B|  32k 2572k|1.99  65.8 |3866    15k|1.46 0.67 0.37|2.0   0  36|   0     0 |           | 11    6    0   20    2
Jun 26 03:39:58 ubuntu dstat.sh[65907]: 26-06 03:39:58| 46   5  48   1   0|1230M 1071M  167M 5273M|4526B 1026B|   0  3288k|   0  78.0 |3208  2165 |1.51 0.70 0.38|2.0   0 1.0|   0     0 |           | 11    8    0   20    2
Jun 26 03:39:59 ubuntu dstat.sh[65907]: 26-06 03:39:59| 31   9  44  13   0|1231M 1034M  169M 5304M|4304B 1516B|   0    45M|   0  3045 |  15k   26k|1.51 0.70 0.38|4.0   0  54|   0     0 |           | 11    8    0   20    2
Jun 26 03:40:00 ubuntu dstat.sh[65907]: 26-06 03:40:00| 38  10  43   8   0|1133M 1101M  171M 5330M|4808B 1455B|   0    43M|   0  2828 |  12k   20k|1.51 0.70 0.38|3.0   0 102|   0     0 |           | 11    6    0   20    2
Jun 26 03:40:01 ubuntu dstat.sh[65907]: 26-06 03:40:01| 44   5  49   1   0|1219M 1019M  171M 5324M|6054B 2105B|   0  3468k|   0   253 |3279  2313 |1.51 0.70 0.38|2.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 26 03:40:02 ubuntu dstat.sh[65907]: 26-06 03:40:02| 44   6  48   1   0|1251M  987M  171M 5324M|5405B 2525B|   0    11M|   0   807 |4088  3672 |1.51 0.70 0.38|1.0   0  37|   0     0 |           | 11    5    0   19    0
Jun 26 03:40:03 ubuntu dstat.sh[65907]: 26-06 03:40:03| 40   7  52   1   0|1238M  993M  172M 5330M|  11k 3564B|   0  3352k|   0   384 |3216  1950 |1.55 0.72 0.39|3.0   0  15|   0     0 |           | 11    4    0   19    0
Jun 26 03:40:04 ubuntu dstat.sh[65907]: 26-06 03:40:04| 45   8  45   0   0|1267M  962M  172M 5331M|5445B 1563B|   0   196k|   0  3.99 |  11k   19k|1.55 0.72 0.39|2.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 26 03:40:05 ubuntu dstat.sh[65907]: 26-06 03:40:05| 33  22  44   0   0|1209M 1020M  172M 5331M|5730B 1621B|   0   100k|   0  4.00 |  14k   21k|1.55 0.72 0.39|3.0   0 346|   0     0 |           | 11    4    0   19    0
Jun 26 03:40:06 ubuntu dstat.sh[65907]: 26-06 03:40:06| 30  26  43   0   0|1178M 1059M  172M 5324M|5628B 1621B|   0  2414k|   0  80.1 |6779  6107 |1.55 0.72 0.39|2.0   0 424|   0     0 |           | 11    4    0   19    0
Jun 26 03:40:07 ubuntu dstat.sh[65907]: 26-06 03:40:07| 41  18  41   0   0|1172M 1065M  172M 5324M|5321B 1614B|   0  8164B|   0  1.99 |5572  5783 |1.55 0.72 0.39|3.0   0 257|   0     0 |           | 11    5    0   19    0
Jun 26 03:40:08 ubuntu dstat.sh[65907]: 26-06 03:40:08| 46   4  49   0   0|1240M  997M  172M 5325M|5107B 1619B|   0   132k|   0  12.0 |2691  1147 |1.58 0.74 0.40|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 26 03:40:09 ubuntu dstat.sh[65907]: 26-06 03:40:09| 44   8  48   0   0|1274M  963M  172M 5325M|4384B 1622B|   0    16M|   0   133 |2914  1626 |1.58 0.74 0.40|2.0   0   0|   0     0 |           | 11    5    0   13    0
Jun 26 03:40:10 ubuntu dstat.sh[65907]: 26-06 03:40:10| 26  12  60   1   0|1287M  947M  172M 5327M|4241B 1512B|   0  3563k|   0   230 |4302  4897 |1.58 0.74 0.40|  0   0 118|   0     0 |           | 11    4    0   13    0
Jun 26 03:40:11 ubuntu dstat.sh[65907]: 26-06 03:40:11| 11   4  84   0   0|1321M  913M  172M 5327M|4863B 1608B|   0     0 |   0     0 |1503  1379 |1.58 0.74 0.40|1.0   0  22|   0     0 |           | 11    4    0   13    0
Jun 26 03:40:12 ubuntu dstat.sh[65907]: 26-06 03:40:12| 22   3  73   0   0|1374M  860M  172M 5327M|4643B 1509B|   0     0 |   0     0 |1835  1248 |1.58 0.74 0.40|1.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 26 03:40:13 ubuntu dstat.sh[65907]: 26-06 03:40:13| 24   2  73   0   0|1390M  844M  172M 5327M|4795B 1569B|   0   613k|   0  50.1 |2230  1909 |1.54 0.74 0.40|1.0   0 1.0|   0     0 |           | 11   10    0   13    0
Jun 26 03:40:14 ubuntu dstat.sh[65907]: 26-06 03:40:14| 20   7  70   1   0|1344M  890M  172M 5327M|4335B 1506B|   0  3997k|   0   330 |4002  5008 |1.54 0.74 0.40|1.0   0  42|   0     0 |           | 11    4    0   15    0
Jun 26 03:40:15 ubuntu dstat.sh[65907]: 26-06 03:40:15| 23   4  73   0   0|1382M  852M  172M 5328M|5100B 1570B|   0    36M|   0   265 |2178  1965 |1.54 0.74 0.40|2.0   0 1.0|   0     0 |           | 11    4    0   15    0
Jun 26 03:40:16 ubuntu dstat.sh[65907]: 26-06 03:40:16| 20   3  76   1   0|1379M  854M  172M 5328M|9594B 6175B| 268k 1041k|66.1  30.0 |2719  2649 |1.54 0.74 0.40|  0   0 7.0|   0     0 |           | 11   17    0   15    0
Jun 26 03:40:17 ubuntu dstat.sh[65907]: 26-06 03:40:17| 20   5  74   0   0|1369M  864M  172M 5328M|9838B 5531B|   0   935k|   0  17.0 |2755  2120 |1.54 0.74 0.40|3.0   0  45|   0     0 |           | 11   28    0   16    0
Jun 26 03:40:18 ubuntu dstat.sh[65907]: 26-06 03:40:18| 21   4  74   0   0|1424M  809M  172M 5328M|5190B 2126B|   0  2653k|   0  85.0 |1832  1248 |1.49 0.75 0.41|  0   0   0|   0     0 |           | 11   29    0   16    0
Jun 26 03:40:19 ubuntu dstat.sh[65907]: 26-06 03:40:19| 16   5  78   0   0|1385M  848M  172M 5328M|  11k 7900B|   0  2280k|   0  53.2 |2490  1941 |1.49 0.75 0.41|1.0   0  25|   0     0 |           | 11   28    0   17    0
Jun 26 03:40:20 ubuntu dstat.sh[65907]: 26-06 03:40:20| 35  13  51   0   0|1485M  748M  172M 5328M|5038B 1543B|   0  4227k|   0  24.8 |3583  2194 |1.49 0.75 0.41|3.0   0 130|   0     0 |           | 11   28    0   17    0
Jun 26 03:40:21 ubuntu dstat.sh[65907]: 26-06 03:40:21| 35   5  60   0   0|1519M  714M  172M 5328M|  14k   10k|   0     0 |   0     0 |2939  2333 |1.49 0.75 0.41|2.0   0   0|   0     0 |           | 11   30    0   15    0
Jun 26 03:40:22 ubuntu dstat.sh[65907]: 26-06 03:40:22| 39  17  43   0   0|1402M  831M  172M 5328M|  15k   11k|   0   536k|   0  50.0 |7540  9213 |1.49 0.75 0.41|4.0   0 337|   0     0 |           | 11   28    0   16    0
Jun 26 03:40:23 ubuntu dstat.sh[65907]: 26-06 03:40:23| 78  22   0   0   0|1569M  664M  172M 5328M|4550B 1515B|   0    20k|   0  5.01 |5238  3591 |1.85 0.84 0.44|6.0   0 241|   0     0 |           | 11   28    0   16    0
Jun 26 03:40:24 ubuntu dstat.sh[65907]: 26-06 03:40:24| 85  12   2   0   0|1765M  467M  172M 5328M|  21k   18k|   0     0 |   0     0 |5651  3853 |1.85 0.84 0.44|5.0   0   0|   0     0 |           | 11   33    0   16    0
Jun 26 03:40:25 ubuntu dstat.sh[65907]: 26-06 03:40:25| 80  12   8   0   0|1683M  549M  172M 5329M|  31k   27k|   0  8611k|   0   489 |8407    13k|1.85 0.84 0.44|1.0   0 151|   0     0 |           | 11   30    0   20    0
Jun 26 03:40:26 ubuntu dstat.sh[65907]: 26-06 03:40:26| 28  11  59   0   0|1445M  787M  172M 5329M|8849B 4048B|   0   291k|   0  22.9 |4142  3904 |1.85 0.84 0.44|2.0   0 159|   0     0 |           | 11   28    0   22    0
Jun 26 03:40:27 ubuntu dstat.sh[65907]: 26-06 03:40:27| 18   3  77   0   0|1453M  780M  172M 5329M|9311B 5595B|   0   108k|   0  6.00 |1865  1516 |1.85 0.84 0.44|1.0   0   0|   0     0 |           | 11   29    0   22    0
Jun 26 03:40:28 ubuntu dstat.sh[65907]: 26-06 03:40:28| 17   5  76   0   0|1421M  812M  172M 5329M|8017B 4551B|   0   269k|   0  20.0 |3188  3170 |1.79 0.84 0.44|1.0   0  48|   0     0 |           | 11   28    0   23    0
Jun 26 03:40:29 ubuntu dstat.sh[65907]: 26-06 03:40:29| 20   5  73   0   0|1454M  779M  172M 5329M|4833B 1562B|   0     0 |   0     0 |2043  1449 |1.79 0.84 0.44|4.0   0  20|   0     0 |           | 11   28    0   23    0
Jun 26 03:40:30 ubuntu dstat.sh[65907]: 26-06 03:40:30| 15   4  80   0   0|1453M  780M  172M 5329M|  10k 7631B|   0    60M|   0   407 |2874  3098 |1.79 0.84 0.44|1.0   0   0|   0     0 |           | 11   29    0   23    0
Jun 26 03:40:31 ubuntu dstat.sh[65907]: 26-06 03:40:31| 13  16  69   0   0|1433M  799M  172M 5329M|5394B 2467B|   0  1409k|   0  27.0 |4604  3558 |1.79 0.84 0.44|2.0   0 216|   0     0 |           | 11   28    0   24    0
Jun 26 03:40:32 ubuntu dstat.sh[65907]: 26-06 03:40:32|  8  24  66   0   0|1400M  833M  172M 5329M|4302B 1516B|   0   200k|   0  14.0 |5315  3423 |1.79 0.84 0.44|3.0   0 349|   0     0 |           | 11   28    0   24    0
Jun 26 03:40:33 ubuntu dstat.sh[65907]: 26-06 03:40:33| 61  30   9   0   0|1491M  742M  172M 5329M|4487B 1608B|   0   808k|   0  55.0 |5779  4408 |2.04 0.91 0.46|5.0   0 474|   0     0 |           | 11   28    0   24    0
Jun 26 03:40:34 ubuntu dstat.sh[65907]: 26-06 03:40:34| 84  11   5   0   0|1682M  551M  172M 5329M|  19k   17k|   0  1755k|   0  96.9 |5375  3731 |2.04 0.91 0.46|3.0   0   0|   0     0 |           | 11   32    0   24    0
Jun 26 03:40:35 ubuntu dstat.sh[65907]: 26-06 03:40:35| 72  10  17   0   0|1683M  549M  172M 5329M|  40k   34k|   0    32M|   0   195 |9958    16k|2.04 0.91 0.46|9.0   0  50|   0     0 |           | 11   29    0   24    1
