Jun 05 14:26:51 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 05 14:26:51 ubuntu dstat.sh[65303]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 05 14:26:51 ubuntu dstat.sh[65303]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 05 14:26:51 ubuntu dstat.sh[65303]: 05-06 14:26:51|                   |1052M 1269M  164M 5140M|           |           |           |           |1.35 0.88 0.48|3.0   0    |           |           | 10    6    1   17    0
Jun 05 14:26:52 ubuntu dstat.sh[65303]: 05-06 14:26:52| 21  21  56   1   0|1052M 1269M  164M 5140M|  27k   15k|   0  3101k|   0   112 |5854  4568 |1.35 0.88 0.48|4.0   0 354|   0     0 |           | 10    6    1   17    0
Jun 05 14:26:53 ubuntu dstat.sh[65303]: 05-06 14:26:53| 22  22  54   0   0|1033M 1286M  164M 5141M|  43k   14k|   0  2132k|   0  92.4 |5716  4318 |1.40 0.90 0.49|4.0   0 353|   0     0 |           | 10    6    1   17    0
Jun 05 14:26:54 ubuntu dstat.sh[65303]: 05-06 14:26:54| 27  21  51   1   0|1019M 1290M  165M 5151M| 144k   15k|   0  1857k|   0  54.1 |5784  5050 |1.40 0.90 0.49|3.0   0 287|   0     0 |           | 10    5    1   17    1
Jun 05 14:26:56 ubuntu dstat.sh[65303]: 05-06 14:26:55| 37  17  44   0   0|1135M 1153M  166M 5290M|  48k 3308B|   0  2579k|   0  74.7 |6228  7844 |1.40 0.90 0.49|3.0   0 169|   0     0 |           | 11    4    1   17    2
Jun 05 14:26:57 ubuntu dstat.sh[65303]: 05-06 14:26:56| 37  10  53   1   0|1140M 1131M  166M 5305M|4777B 1501B|   0  1901k|   0   134 |3831  2542 |1.40 0.90 0.49|3.0   0 101|   0     0 |           | 11    6    1   17    2
Jun 05 14:26:58 ubuntu dstat.sh[65303]: 05-06 14:26:57| 37  12  48   1   0|1166M 1080M  167M 5327M|4744B 1404B|  16k 3368k|1.00   127 |4557  3632 |1.40 0.90 0.49|3.0   0 180|   0     0 |           | 11    6    1   19    2
Jun 05 14:26:59 ubuntu dstat.sh[65303]: 05-06 14:26:58| 41   7  48   1   0|1219M  996M  168M 5353M|5161B 1620B|  20k 4613k|2.00   105 |3120  1987 |1.45 0.92 0.50|5.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 05 14:27:00 ubuntu dstat.sh[65303]: 05-06 14:26:59| 44   5  48   1   0|1253M  965M  169M 5347M|5123B 2100B|   0  2916k|   0   122 |3418  2529 |1.45 0.92 0.50|4.0   0 1.0|   0     0 |           | 11    6    1   19    0
Jun 05 14:27:00 ubuntu dstat.sh[65303]: 05-06 14:27:00| 29   9  46  12   0|1280M  931M  170M 5354M|9218B 2959B|   0    33M|   0  2773 |  13k   24k|1.45 0.92 0.50|3.0 1.0  89|   0     0 |           | 11    7    1   19    0
Jun 05 14:27:01 ubuntu dstat.sh[65303]: 05-06 14:27:01| 37   8  45   7   0|1165M 1036M  171M 5361M|7761B 3407B|   0    42M|   0  2651 |  11k   20k|1.45 0.92 0.50|2.0   0  52|   0     0 |           | 11    4    1   19    0
