Feb 21 15:10:06 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 21 15:10:07 ubuntu dstat.sh[59139]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 21 15:10:07 ubuntu dstat.sh[59139]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 21 15:10:07 ubuntu dstat.sh[59139]: 21-02 15:10:07|                   | 972M 1668M  159M 4841M|           |           |           |           |1.32 0.93 0.52|2.0   0    |           |           | 10    6    0   17    0
Feb 21 15:10:08 ubuntu dstat.sh[59139]: 21-02 15:10:08| 21  21  56   1   0| 980M 1660M  159M 4841M|  39k   13k|   0  3402k|   0  99.0 |5728  4589 |1.31 0.94 0.52|1.5   0 371|   0     0 |           | 10    6    0   17    0
Feb 21 15:10:09 ubuntu dstat.sh[59139]: 21-02 15:10:09| 22  22  54   1   0| 990M 1642M  160M 4848M|  47k   13k|   0  1764k|   0  78.0 |5555  4184 |1.29 0.94 0.52|1.0   0 346|   0     0 |           | 10    4    0   17    2
Feb 21 15:10:10 ubuntu dstat.sh[59139]: 21-02 15:10:10| 32  23  44   1   0|1000M 1607M  160M 4870M| 141k 6175B|   0  2552k|   0  77.8 |5378  5312 |1.29 0.94 0.52|2.0   0 295|   0     0 |           | 10    4    0   17    2
Feb 21 15:10:11 ubuntu dstat.sh[59139]: 21-02 15:10:11| 39  16  43   0   0|1124M 1465M  161M 5007M|4045B 1243B|   0  1417k|   0  31.0 |5482  7620 |1.29 0.94 0.52|1.0   0 166|   0     0 |           | 11    4    0   17    2
Feb 21 15:10:12 ubuntu dstat.sh[59139]: 21-02 15:10:12| 29   8  62   1   0|1145M 1422M  161M 5027M|4396B 1620B|  16k 1731k|1.00  56.0 |3221  2396 |1.29 0.94 0.52|2.0   0  82|   0     0 |           | 11    6    0   17    2
Feb 21 15:10:13 ubuntu dstat.sh[59139]: 21-02 15:10:13| 36  15  47   1   0|1158M 1393M  162M 5039M|3941B 1516B|   0    18M|   0   963 |5109  3447 |1.35 0.95 0.53|2.0   0 173|   0     0 |           | 11    8    0   18    2
Feb 21 15:10:14 ubuntu dstat.sh[59139]: 21-02 15:10:14| 41   8  49   1   0|1215M 1305M  163M 5066M|4620B 1620B| 404k 3724k|17.0  96.0 |3511  2412 |1.35 0.95 0.53|2.0   0  30|   0     0 |           | 11    6    0   19    2
Feb 21 15:10:15 ubuntu dstat.sh[59139]: 21-02 15:10:15| 42   4  53   0   0|1263M 1270M  164M 5053M|  10k 4282B| 188k 2324k|5.99  48.9 |2905  1797 |1.35 0.95 0.53|2.0   0 1.0|   0     0 |           | 11    4    0   19    0
Feb 21 15:10:16 ubuntu dstat.sh[59139]: 21-02 15:10:16| 32   8  46  11   0|1259M 1267M  165M 5058M|6739B 2701B|  16k   20M|1.00  1757 |  11k   18k|1.35 0.95 0.53|1.0   0  69|   0     0 |           | 11    7    0   19    0
Feb 21 15:10:17 ubuntu dstat.sh[59139]: 21-02 15:10:17| 32   8  44  12   0|1259M 1256M  166M 5068M|  11k 2927B|   0    52M|   0  3774 |  14k   28k|1.35 0.95 0.53|2.0   0  50|   0     0 |           | 11    6    0   19    0
Feb 21 15:10:18 ubuntu dstat.sh[59139]: 21-02 15:10:18| 36   9  53   0   0|1209M 1298M  166M 5074M|  13k 4482B|   0  1606k|   0  52.9 |3559  2329 |1.40 0.97 0.54|1.0 1.0  93|   0     0 |           | 11    5    0   19    0
Feb 21 15:10:19 ubuntu dstat.sh[59139]: 21-02 15:10:19| 45   8  46   0   0|1243M 1265M  166M 5073M|4674B 1799B|   0   946k|   0  41.1 |9607    16k|1.40 0.97 0.54|2.0   0  13|   0     0 |           | 11    4    0   19    0
Feb 21 15:10:20 ubuntu dstat.sh[59139]: 21-02 15:10:20| 42  10  44   1   0|1262M 1245M  166M 5074M|4885B 1510B|   0  9195k|   0   405 |  12k   20k|1.40 0.97 0.54|3.0   0  30|   0     0 |           | 11    4    0   19    0
Feb 21 15:10:21 ubuntu dstat.sh[59139]: 21-02 15:10:21| 43   7  49   0   0|1188M 1331M  166M 5063M|4727B 1622B|   0   601k|   0  22.0 |2976  1589 |1.40 0.97 0.54|2.0   0  10|   0     0 |           | 11    4    0   19    0
Feb 21 15:10:22 ubuntu dstat.sh[59139]: 21-02 15:10:22| 28  15  56   0   0|1132M 1387M  166M 5063M|5168B 1565B|   0  4092B|   0  1.00 |4673  3212 |1.40 0.97 0.54|1.0   0 293|   0     0 |           | 11    4    0   19    0
Feb 21 15:10:23 ubuntu dstat.sh[59139]: 21-02 15:10:23|  8  21  68   0   0|1100M 1420M  166M 5063M|4296B 1513B|   0   144k|   0  9.01 |5236  3570 |1.37 0.97 0.54|1.0   0 284|   0     0 |           | 11    4    0   19    0
Feb 21 15:10:24 ubuntu dstat.sh[59139]: 21-02 15:10:24| 13  19  66   0   0|1097M 1423M  166M 5063M|4297B 1563B|   0    24k|   0  5.99 |5787  5429 |1.37 0.97 0.54|1.0   0 268|   0     0 |           | 11    4    0   19    0
Feb 21 15:10:25 ubuntu dstat.sh[59139]: 21-02 15:10:25| 34  17  49   1   0|1136M 1375M  166M 5071M|4300B 1515B|7717k   40k|78.1  4.01 |5516  5687 |1.37 0.97 0.54|2.0   0 195|   0     0 |           | 11    5    0   19    0
Feb 21 15:10:26 ubuntu dstat.sh[59139]: 21-02 15:10:26| 45   5  49   0   0|1194M 1317M  166M 5071M|4784B 1565B|  20k  868k|4.00  11.0 |2735  1233 |1.37 0.97 0.54|3.0   0   0|   0     0 |           | 11    5    0   19    0
Feb 21 15:10:27 ubuntu dstat.sh[59139]: 21-02 15:10:27| 42   8  48   0   0|1230M 1280M  166M 5072M|4626B 1616B| 491k  547k|3.99  25.9 |2924  1785 |1.37 0.97 0.54|4.0   0   0|   0     0 |           | 11    5    0   19    0
Feb 21 15:10:28 ubuntu dstat.sh[59139]: 21-02 15:10:28| 18  11  70   0   0|1244M 1264M  166M 5074M|2593B  487B|   0    12M|   0   190 |4582  6277 |1.26 0.96 0.54|1.0   0 118|   0     0 |           | 11    4    0   20    0
