Feb 27 18:14:10 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 27 18:14:10 ubuntu dstat.sh[59576]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 27 18:14:10 ubuntu dstat.sh[59576]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 27 18:14:10 ubuntu dstat.sh[59576]: 27-02 18:14:10|                   |1002M 1625M  157M 4856M|           |           |           |           |1.35 0.89 0.48|1.0   0    |           |           | 10    5    0   17    0
Feb 27 18:14:11 ubuntu dstat.sh[59576]: 27-02 18:14:11| 16  20  62   0   0|1000M 1627M  157M 4856M|  42k   13k|   0  2740k|   0   147 |5725  4358 |1.35 0.89 0.48|1.5   0 394|   0     0 |           | 10    5    0   17    0
Feb 27 18:14:12 ubuntu dstat.sh[59576]: 27-02 18:14:12| 28  19  51   0   0|1012M 1613M  158M 4857M|  21k   13k|   0  1859k|   0   104 |6114  5739 |1.35 0.89 0.48|1.0   0 412|   0     0 |           | 10    5    0   17    1
Feb 27 18:14:13 ubuntu dstat.sh[59576]: 27-02 18:14:13| 31  17  52   1   0|1021M 1603M  158M 4857M|  42k   13k|   0  1833k|   0  58.0 |5718  7145 |1.35 0.89 0.48|3.0   0 293|   0     0 |           | 10    5    0   17    1
Feb 27 18:14:14 ubuntu dstat.sh[59576]: 27-02 18:14:14| 19   5  74   1   0|1139M 1466M  158M 4998M| 175k   11k|   0  2082k|   0  69.1 |2871  3036 |1.40 0.91 0.49|2.0   0  15|   0     0 |           | 11    4    0   17    2
Feb 27 18:14:15 ubuntu dstat.sh[59576]: 27-02 18:14:15| 39  11  49   1   0|1157M 1428M  159M 5013M|4280B 1459B|  16k 3662k|1.00  69.0 |4102  2699 |1.40 0.91 0.49|5.0   0 116|   0     0 |           | 11    6    0   17    2
Feb 27 18:14:16 ubuntu dstat.sh[59576]: 27-02 18:14:16| 39  12  48   1   0|1190M 1371M  159M 5035M|5522B 1621B| 344k 4382k|15.0  68.0 |4356  3350 |1.40 0.91 0.49|2.0   0 170|   0     0 |           | 11    6    0   19    2
Feb 27 18:14:17 ubuntu dstat.sh[59576]: 27-02 18:14:17| 44   5  49   1   0|1247M 1294M  160M 5051M|5580B 1620B| 248k 5344k|8.00   158 |3302  2372 |1.40 0.91 0.49|2.0   0   0|   0     0 |           | 11    6    0   19    2
Feb 27 18:14:18 ubuntu dstat.sh[59576]: 27-02 18:14:18| 37   7  47   7   0|1268M 1238M  162M 5081M|4712B 1457B|  16k   33M|1.00  2232 |  10k   18k|1.40 0.91 0.49|2.0 1.0  31|   0     0 |           | 11    8    0   19    2
Feb 27 18:14:19 ubuntu dstat.sh[59576]: 27-02 18:14:19| 36   7  47   9   0|1249M 1264M  163M 5072M|  10k 4229B|   0    48M|   0  3455 |  14k   25k|1.53 0.94 0.51|4.0   0  83|   0     0 |           | 11    4    0   19    0
Feb 27 18:14:20 ubuntu dstat.sh[59576]: 27-02 18:14:20| 39   8  52   0   0|1302M 1211M  163M 5072M|8230B 2466B|   0  1042k|   0  44.9 |3364  2073 |1.53 0.94 0.51|1.0   0  84|   0     0 |           | 11    5    0   19    0
Feb 27 18:14:21 ubuntu dstat.sh[59576]: 27-02 18:14:21| 45   5  49   1   0|1307M 1200M  163M 5078M|5593B 2476B|   0  9423k|   0   529 |3885  3590 |1.53 0.94 0.51|3.0   0 3.0|   0     0 |           | 11    4    0   19    0
Feb 27 18:14:22 ubuntu dstat.sh[59576]: 27-02 18:14:22| 39   7  54   1   0|1251M 1250M  164M 5083M|  10k 4197B|   0  1233k|   0  57.0 |3073  1840 |1.53 0.94 0.51|3.0   0  29|   0     0 |           | 11    4    0   19    0
Feb 27 18:14:23 ubuntu dstat.sh[59576]: 27-02 18:14:23| 45   8  45   0   0|1267M 1233M  164M 5083M|4876B 1620B|   0    88k|   0  2.00 |  10k   17k|1.53 0.94 0.51|3.0   0  13|   0     0 |           | 11    4    0   19    0
Feb 27 18:14:24 ubuntu dstat.sh[59576]: 27-02 18:14:24| 28  26  42   0   0|1204M 1296M  164M 5083M|3797B 1458B|   0  1948k|   0  15.0 |  13k   20k|1.57 0.96 0.51|3.0 1.0 472|   0     0 |           | 11    4    0   19    0
Feb 27 18:14:25 ubuntu dstat.sh[59576]: 27-02 18:14:25| 34  21  43   0   0|1087M 1425M  164M 5073M|4500B 1620B|   0   316k|   0  73.0 |5871  6167 |1.57 0.96 0.51|3.0   0 353|   0     0 |           | 11    4    0   19    0
Feb 27 18:14:26 ubuntu dstat.sh[59576]: 27-02 18:14:26| 39  17  43   0   0|1122M 1382M  164M 5081M|4669B 1619B|7699k 1507k|77.9  80.9 |5554  5983 |1.57 0.96 0.51|4.0   0 244|   0     0 |           | 11    5    0   19    0
Feb 27 18:14:27 ubuntu dstat.sh[59576]: 27-02 18:14:27| 46   5  48   0   0|1191M 1313M  164M 5081M|4883B 1619B|  20k  180k|4.00  1.00 |2734  1233 |1.57 0.96 0.51|4.0   0   0|   0     0 |           | 11    5    0   19    0
Feb 27 18:14:28 ubuntu dstat.sh[59576]: 27-02 18:14:28| 44   8  48   0   0|1225M 1278M  164M 5082M|4061B 1460B| 493k   40k|4.01  2.00 |3141  2535 |1.57 0.96 0.51|5.0   0   0|   0     0 |           | 11    5    0   17    0
Feb 27 18:14:29 ubuntu dstat.sh[59576]: 27-02 18:14:29| 16   7  75   0   0|1242M 1259M  164M 5084M|4248B 1615B|   0  2824k|   0   147 |4108  5219 |1.60 0.98 0.52|1.0   0 118|   0     0 |           | 11    4    0   18    0
Feb 27 18:14:30 ubuntu dstat.sh[59576]: 27-02 18:14:30| 13   3  83   0   0|1286M 1215M  164M 5084M|5241B 1459B|   0     0 |   0     0 |1641  1419 |1.60 0.98 0.52|2.0   0  22|   0     0 |           | 11    4    0   18    0
