Sep 18 22:18:52 jammy-provider-cloud-0000007661 systemd[1]: Started Devstack devstack@dstat.service.
Sep 18 22:18:52 jammy-provider-cloud-0000007661 dstat.sh[58702]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 18 22:18:52 jammy-provider-cloud-0000007661 dstat.sh[58702]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 18 22:18:52 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:52|                   |1025M 1879M  159M 4572M|           |           |           |           |1.40 0.77 0.38|2.0   0    |           |   0     0 |  9    5    4   17    1
Sep 18 22:18:53 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:53| 30  21  47   0   0|1028M 1875M  159M 4573M| 244k   19k|   0  3177k|   0   122 |4326  7469 |1.40 0.77 0.38|2.0   0 642|   0     0 |   0     0 |  9    6    4   17    2
Sep 18 22:18:54 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:54| 48  18  32   1   0|1050M 1824M  159M 4601M|1605k   26k|  11M   14M|65.0   414 |5350  8161 |1.40 0.77 0.38|3.0   0 505|   0     0 |   0     0 |  9    4    4   17    2
Sep 18 22:18:55 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:55| 38  15  45   0   0|1184M 1689M  159M 4723M| 190k 8461B| 324k  811k|3.00  39.0 |5824    13k|1.40 0.77 0.38|1.0   0 146|   0     0 |   0     0 | 10    6    4   17    2
Sep 18 22:18:56 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:56| 53  14  32   0   0|1160M 1709M  159M 4728M|1096k   13k|1246k 1859k|15.0  31.1 |2898  3562 |1.40 0.77 0.38|3.0   0 221|   0     0 |   0     0 | 10    6    4   17    2
Sep 18 22:18:57 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:57| 54  10  35   0   0|1246M 1593M  160M 4754M| 285k   10k|   0  5834k|   0   185 |2552  4018 |1.53 0.81 0.40|3.0   0 122|   0     0 |   0     0 | 10    8    4   19    2
Sep 18 22:18:58 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:58| 65   7  28   1   0|1261M 1540M  162M 4785M|1000k   11k|   0  7617k|   0   225 |2701  3551 |1.53 0.81 0.40|4.0   0 4.0|   0     0 |   0     0 | 10    8    4   19    2
Sep 18 22:18:59 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:18:59| 45   8  35  12   0|1210M 1590M  163M 4785M| 162k   11k|   0    60M|   0  4566 |  14k   35k|1.53 0.81 0.40|4.0 1.0  74|   0     0 |   0     0 | 10    8    4   19    0
Sep 18 22:19:00 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:00| 62  12  27   0   0|1202M 1594M  163M 4788M|1161k   13k|   0    12M|   0   489 |3421    35k|1.53 0.81 0.40|3.0   0  85|   0     0 |   0     0 | 10    4    4   19    0
Sep 18 22:19:01 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:01| 60   7  31   0   0|1252M 1544M  163M 4788M| 123k 8063B|   0  2187k|   0  34.1 |9214    18k|1.53 0.81 0.40|2.0   0  19|   0     0 |   0     0 | 10    6    4   19    0
Sep 18 22:19:02 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:02| 47   8  45   0   0|1118M 1673M  163M 4792M|2235k   20k|   0  6683k|   0   246 |2695  2893 |1.65 0.85 0.41|2.0   0  24|   0     0 |   0     0 | 10    4    4   19    0
Sep 18 22:19:03 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:03| 39   5  54   0   0|1049M 1743M  163M 4792M|7048B 1620B|   0   244k|   0  11.0 |1485  1760 |1.65 0.85 0.41|1.0   0  92|   0     0 |   0     0 | 10    4    4   19    0
Sep 18 22:19:04 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:04| 10  18  71   0   0|1063M 1729M  163M 4793M|5612B 1620B|   0    20k|   0  5.00 |2682  4207 |1.65 0.85 0.41|1.0   0 361|   0     0 |   0     0 | 10    4    4   19    0
Sep 18 22:19:05 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:05| 14  17  68   0   0|1067M 1725M  163M 4793M|  10k 1792B|   0   744k|   0  23.0 |3475  6786 |1.65 0.85 0.41|2.0   0 353|   0     0 |   0     0 | 10    4    5   19    0
Sep 18 22:19:06 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:06| 36  11  51   0   0|1158M 1633M  163M 4793M|9010B 1693B|   0     0 |   0     0 |3831    11k|1.65 0.85 0.41|2.0   0 165|   0     0 |   0     0 | 10    5    5   19    0
Sep 18 22:19:07 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:07| 47   3  50   0   0|1220M 1571M  163M 4794M|7981B 1621B|   0   376k|   0  40.0 |1171  1170 |1.67 0.87 0.42|2.0   0   0|   0     0 |   0     0 | 10    5    5   19    0
Sep 18 22:19:08 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:08| 36   9  54   0   0|1255M 1533M  163M 4796M|5827B 1764B|   0   938k|   0  96.8 |2886  6622 |1.67 0.87 0.42|  0   0 120|   0     0 |   0     0 | 10    4    5   19    0
Sep 18 22:19:09 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:09|  9   4  86   0   0|1270M 1518M  163M 4796M|5955B 1512B|   0  4183k|   0  79.0 |1721  3741 |1.67 0.87 0.42|1.0   0  55|   0     0 |   0     0 | 10    4    5   17    0
Sep 18 22:19:10 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:10| 23   4  73   0   0|1344M 1444M  163M 4796M|5318B 1621B|   0    12M|   0  57.0 |1236  1773 |1.67 0.87 0.42|1.0   0   0|   0     0 |   0     0 | 10    4    5   17    0
Sep 18 22:19:11 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:11| 24   2  73   0   0|1361M 1427M  163M 4797M|7124B 1620B|   0  1352k|   0   185 |2497  4592 |1.67 0.87 0.42|1.0   0 1.0|   0     0 |   0     0 | 10   10    5   13    0
Sep 18 22:19:12 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:12| 21   4  74   0   0|1310M 1477M  163M 4797M|8335B 1694B|   0     0 |   0     0 |1190  1569 |1.62 0.87 0.42|1.0   0  42|   0     0 |   0     0 | 10    4    5   15    0
Sep 18 22:19:13 jammy-provider-cloud-0000007661 dstat.sh[58702]: 18-09 22:19:13| 21   6  73   1   0|1282M 1505M  163M 4797M|7837B 1566B| 232k  868k|58.0  13.0 |1988  3162 |1.62 0.87 0.42|1.0   0  46|   0     0 |   0     0 | 10   28    5   15    0
