Jun 08 13:12:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 08 13:12:02 ubuntu dstat.sh[64998]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 08 13:12:02 ubuntu dstat.sh[64998]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 08 13:12:02 ubuntu dstat.sh[64998]: 08-06 13:12:02|                   |1031M 1281M  162M 5150M|           |           |           |           |1.46 1.00 0.57|1.0   0    |           |           | 10    4    1   17    0
Jun 08 13:12:03 ubuntu dstat.sh[64998]: 08-06 13:12:03| 28  21  49   0   0|1027M 1283M  162M 5151M| 226k 7592B|   0  1379k|   0  62.0 |6848  6079 |1.46 1.00 0.57|1.5   0 585|   0     0 |           | 10    4    1   17    0
Jun 08 13:12:04 ubuntu dstat.sh[64998]: 08-06 13:12:04| 37  19  43   0   0|1019M 1291M  162M 5152M|  21k 4836B|   0   520k|   0  45.0 |6678  6262 |1.46 1.00 0.57|4.0   0 508|   0     0 |           | 10    5    1   17    0
Jun 08 13:12:05 ubuntu dstat.sh[64998]: 08-06 13:12:05| 33  15  50   0   0|1092M 1217M  162M 5275M|  34k   13k|   0  4518k|   0  53.9 |5521  7595 |1.46 1.00 0.57|1.0   0 172|   0     0 |           | 11    8    1   17    0
Jun 08 13:12:06 ubuntu dstat.sh[64998]: 08-06 13:12:06| 28  11  59   0   0|1113M 1195M  162M 5275M|  36k   16k|   0  2189k|   0  70.9 |3882  2577 |1.46 1.00 0.57|2.0   0 104|   0     0 |           | 11    8    1   17    0
Jun 08 13:12:07 ubuntu dstat.sh[64998]: 08-06 13:12:07| 32   9  57   1   0|1146M 1161M  162M 5275M|  43k   15k|  32k 2811k|2.00  75.1 |4165  3277 |1.51 1.01 0.58|2.0   0 170|   0     0 |           | 11    8    1   19    0
Jun 08 13:12:08 ubuntu dstat.sh[64998]: 08-06 13:12:08| 36   5  56   1   0|1203M 1092M  162M 5286M| 141k   15k|   0  3638k|   0  73.0 |2865  1943 |1.51 1.01 0.58|2.0   0   0|   0     0 |           | 11    7    1   19    1
Jun 08 13:12:09 ubuntu dstat.sh[64998]: 08-06 13:12:09| 38   6  49   5   0|1217M 1053M  164M 5308M|  47k 2973B|   0    16M|   0  1014 |6509  9710 |1.51 1.01 0.58|2.0 2.0  11|   0     0 |           | 11    8    1   19    2
Jun 08 13:12:10 ubuntu dstat.sh[64998]: 08-06 13:12:10| 32   8  45  12   0|1233M 1010M  165M 5331M|3973B 1456B|   0    46M|   0  3662 |  14k   26k|1.51 1.01 0.58|4.0 1.0  72|   0     0 |           | 11    8    1   19    2
Jun 08 13:12:11 ubuntu dstat.sh[64998]: 08-06 13:12:11| 42   8  45   3   0|1203M 1019M  166M 5350M|4690B 1618B|   0    23M|   0  1402 |6459  9083 |1.51 1.01 0.58|3.0   0  75|   0     0 |           | 11    6    1   19    2
Jun 08 13:12:12 ubuntu dstat.sh[64998]: 08-06 13:12:12| 43   6  49   1   0|1264M  941M  167M 5363M|4576B 1457B|   0  5907k|   0   531 |3499  2366 |1.55 1.03 0.59|3.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 08 13:12:13 ubuntu dstat.sh[64998]: 08-06 13:12:13| 45   5  47   2   0|1193M  984M  168M 5388M|4508B 1697B|   0    11M|   0   696 |4317  4173 |1.55 1.03 0.59|2.0 1.0  11|   0     0 |           | 11    6    1   19    2
Jun 08 13:12:14 ubuntu dstat.sh[64998]: 08-06 13:12:14| 44   6  49   1   0|1263M  924M  168M 5376M|5087B 1940B|   0  2398k|   0   184 |3229  1959 |1.55 1.03 0.59|3.0   0 2.0|   0     0 |           | 11    4    1   19    0
Jun 08 13:12:15 ubuntu dstat.sh[64998]: 08-06 13:12:15| 41   4  53   0   0|1288M  895M  168M 5381M|  11k 4554B|   0   731k|   0  59.9 |2847  1542 |1.55 1.03 0.59|2.0   0  34|   0     0 |           | 11    5    1   19    0
Jun 08 13:12:16 ubuntu dstat.sh[64998]: 08-06 13:12:16| 31  24  43   0   0|1228M  952M  168M 5383M|5130B 1636B|   0  7981k|   0   373 |  14k   22k|1.55 1.03 0.59|2.0   0 410|   0     0 |           | 11    4    1   19    0
Jun 08 13:12:17 ubuntu dstat.sh[64998]: 08-06 13:12:17| 33  24  41   0   0|1208M  971M  168M 5384M|4447B 1455B|   0   116k|   0  7.98 |  13k   20k|1.58 1.05 0.59|2.0   0 352|   0     0 |           | 11    4    1   19    0
Jun 08 13:12:18 ubuntu dstat.sh[64998]: 08-06 13:12:18| 53  19  27   0   0|1219M  967M  168M 5377M|4985B 1622B|   0  3776k|   0   108 |6066  5388 |1.58 1.05 0.59|4.0   0 209|   0     0 |           | 11    5    1   19    0
Jun 08 13:12:19 ubuntu dstat.sh[64998]: 08-06 13:12:19| 67   8  24   0   0|1273M  913M  168M 5378M|5006B 1460B|   0   216k|   0  4.01 |3843  1550 |1.58 1.05 0.59|4.0   0  44|   0     0 |           | 11    5    1   13    0
Jun 08 13:12:20 ubuntu dstat.sh[64998]: 08-06 13:12:20| 43  10  47   0   0|1301M  884M  168M 5379M|4383B 1453B|   0  1531k|   0  45.8 |3446  3728 |1.58 1.05 0.59|3.0   0  31|   0     0 |           | 11    5    1   13    0
Jun 08 13:12:21 ubuntu dstat.sh[64998]: 08-06 13:12:21| 14  10  75   0   0|1313M  870M  168M 5380M|4759B 1621B|   0    17M|   0   150 |3260  2879 |1.58 1.05 0.59|2.0   0 118|   0     0 |           | 11    4    1   13    0
Jun 08 13:12:22 ubuntu dstat.sh[64998]: 08-06 13:12:22| 11   4  83   0   0|1352M  831M  168M 5380M|5578B 1693B|   0     0 |   0     0 |1629  1485 |1.46 1.03 0.59|1.0   0  22|   0     0 |           | 11    4    1   13    0
Jun 08 13:12:23 ubuntu dstat.sh[64998]: 08-06 13:12:23| 22   3  73   0   0|1397M  786M  168M 5380M|5525B 1622B|   0     0 |   0     0 |1807  1374 |1.46 1.03 0.59|3.0   0 1.0|   0     0 |           | 11    4    1   13    0
Jun 08 13:12:24 ubuntu dstat.sh[64998]: 08-06 13:12:24| 25   2  73   0   0|1408M  775M  168M 5380M|5229B 1665B|   0   244k|   0  13.0 |1912  1407 |1.46 1.03 0.59|1.0   0 1.0|   0     0 |           | 11   10    1   13    0
Jun 08 13:12:25 ubuntu dstat.sh[64998]: 08-06 13:12:25| 20   6  71   1   0|1350M  833M  168M 5380M|4636B 1550B|   0  3715k|   0   327 |4010  5219 |1.46 1.03 0.59|2.0   0  42|   0     0 |           | 11    4    1   15    0
