Jun 09 03:17:33 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 09 03:17:34 ubuntu dstat.sh[65769]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 09 03:17:34 ubuntu dstat.sh[65769]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 09 03:17:34 ubuntu dstat.sh[65769]: 09-06 03:17:34|                   | 979M 1346M  164M 5136M|           |           |           |           |1.29 0.91 0.56|4.0   0    |           |           | 10    2    0   17    0
Jun 09 03:17:35 ubuntu dstat.sh[65769]: 09-06 03:17:35| 49  26  25   0   0| 998M 1316M  164M 5145M|4397B 1458B|   0  4847k|   0   218 |7022  6085 |1.44 0.95 0.57|4.0   0 633|   0     0 |           | 10    2    0   17    0
Jun 09 03:17:36 ubuntu dstat.sh[65769]: 09-06 03:17:36| 39  19  40   0   0| 989M 1311M  165M 5158M|  16k 6496B|   0   943k|   0   122 |6790  6250 |1.58 0.98 0.58|4.0   0 518|   0     0 |           | 10    3    0   17    0
Jun 09 03:17:37 ubuntu dstat.sh[65769]: 09-06 03:17:37| 38  16  47   0   0|1130M 1170M  165M 5279M| 226k 5929B|   0    72k|   0  1.00 |6307  8477 |1.58 0.98 0.58|2.0   0 195|   0     0 |           | 11    5    0   17    0
Jun 09 03:17:38 ubuntu dstat.sh[65769]: 09-06 03:17:38| 37  11  51   0   0|1108M 1192M  165M 5279M|  18k 6304B|   0   372k|   0  18.0 |4177  2685 |1.58 0.98 0.58|1.0   0 169|   0     0 |           | 11    6    0   17    0
Jun 09 03:17:39 ubuntu dstat.sh[65769]: 09-06 03:17:39| 28   8  63   1   0|1145M 1154M  165M 5280M|  20k 6254B|  32k 2021k|2.00  47.0 |3215  2422 |1.58 0.98 0.58|2.0   0  62|   0     0 |           | 11    7    0   19    0
Jun 09 03:17:40 ubuntu dstat.sh[65769]: 09-06 03:17:40| 32   4  62   0   0|1178M 1119M  165M 5281M|  38k   13k|   0  2577k|   0  48.9 |2526  1783 |1.54 0.98 0.58|1.0   0   0|   0     0 |           | 11    8    0   19    0
Jun 09 03:17:41 ubuntu dstat.sh[65769]: 09-06 03:17:41| 30   5  56   8   0|1204M 1086M  166M 5287M|  24k   13k|   0    22M|   0  1963 |9872    17k|1.54 0.98 0.58|  0 1.0  40|   0     0 |           | 11   10    0   19    0
Jun 09 03:17:42 ubuntu dstat.sh[65769]: 09-06 03:17:42| 28   5  55  10   0|1206M 1079M  168M 5291M|  44k   14k|   0    61M|   0  4347 |  15k   27k|1.54 0.98 0.58|2.0   0  42|   0     0 |           | 11    8    0   19    0
Jun 09 03:17:43 ubuntu dstat.sh[65769]: 09-06 03:17:43| 30   7  61   0   0|1252M 1031M  168M 5292M|  20k   11k|   0  2728k|   0   119 |3145  2465 |1.54 0.98 0.58|1.0   0  75|   0     0 |           | 11    7    0   19    1
Jun 09 03:17:44 ubuntu dstat.sh[65769]: 09-06 03:17:44| 42   5  52   0   0|1265M  992M  168M 5316M| 169k 5419B|   0  2429k|   0  85.9 |2731  1752 |1.54 0.98 0.58|3.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 09 03:17:45 ubuntu dstat.sh[65769]: 09-06 03:17:45| 44   6  47   1   0|1203M 1032M  169M 5334M|4724B 1565B|   0  9233k|   0   430 |3600  3456 |1.57 1.00 0.59|4.0   0  10|   0     0 |           | 11    6    0   19    2
Jun 09 03:17:46 ubuntu dstat.sh[65769]: 09-06 03:17:46| 46   5  49   1   0|1251M  962M  169M 5354M|4490B 1512B|   0  2349k|   0   140 |2926  1784 |1.57 1.00 0.59|2.0 1.0   0|   0     0 |           | 11    6    0   19    2
Jun 09 03:17:47 ubuntu dstat.sh[65769]: 09-06 03:17:47| 38  13  48   1   0|1227M  969M  170M 5368M|4367B 1566B|   0  3092k|   0   120 |4973  3882 |1.57 1.00 0.59|3.0   0 236|   0     0 |           | 11    6    0   19    2
Jun 09 03:17:48 ubuntu dstat.sh[65769]: 09-06 03:17:48| 30  23  45   0   0|1202M  964M  171M 5394M|4400B 1508B|   0  2262k|   0  76.8 |6019  4563 |1.57 1.00 0.59|3.0   0 367|   0     0 |           | 11    6    0   19    2
Jun 09 03:17:49 ubuntu dstat.sh[65769]: 09-06 03:17:49| 40  18  41   1   0|1204M  973M  172M 5382M|5060B 2050B|   0  1327k|   0  46.1 |5339  7546 |1.57 1.00 0.59|2.0   0 205|   0     0 |           | 11    4    0   19    0
Jun 09 03:17:50 ubuntu dstat.sh[65769]: 09-06 03:17:50| 61  13  26   0   0|1277M  895M  172M 5387M|  11k 4501B|   0   625k|   0  7.01 |4107  2406 |1.77 1.05 0.61|3.0   0 159|   0     0 |           | 11    6    0   19    0
Jun 09 03:17:51 ubuntu dstat.sh[65769]: 09-06 03:17:51| 70   8  22   0   0|1327M  842M  172M 5389M|4975B 1740B|   0  1432k|   0  43.0 |9000    15k|1.77 1.05 0.61|5.0   0 7.0|   0     0 |           | 11    5    0   19    0
Jun 09 03:17:52 ubuntu dstat.sh[65769]: 09-06 03:17:52| 62  15  22   0   0|1370M  795M  172M 5392M|4704B 1509B|   0    15M|   0   159 |8565    12k|1.77 1.05 0.61|2.0   0  28|   0     0 |           | 11    4    0   20    0
Jun 09 03:17:53 ubuntu dstat.sh[65769]: 09-06 03:17:53| 34  14  51   0   0|1300M  873M  172M 5385M|4850B 1567B|   0  2338k|   0  41.0 |8213    12k|1.77 1.05 0.61|3.0   0 142|   0     0 |           | 11    4    0   20    0
Jun 09 03:17:54 ubuntu dstat.sh[65769]: 09-06 03:17:54| 43   7  49   0   0|1400M  773M  172M 5385M|4529B 1511B|   0  4093B|   0  1.00 |2938  1616 |1.77 1.05 0.61|2.0   0  25|   0     0 |           | 11    4    0   20    0
Jun 09 03:17:55 ubuntu dstat.sh[65769]: 09-06 03:17:55| 27   4  69   0   0|1417M  755M  172M 5385M|4787B 1566B|   0  4096B|   0  1.00 |2274  1495 |1.71 1.05 0.61|1.0   0  50|   0     0 |           | 11    6    0   20    0
Jun 09 03:17:56 ubuntu dstat.sh[65769]: 09-06 03:17:56| 20   5  70   2   0|1338M  835M  172M 5385M|5029B 1512B|   0  4288k|   0   333 |4360  5484 |1.71 1.05 0.61|1.0   0  43|   0     0 |           | 11    4    0   22    0
Jun 09 03:17:57 ubuntu dstat.sh[65769]: 09-06 03:17:57| 22   3  73   0   0|1377M  796M  172M 5385M|4556B 1618B|   0  3597k|   0  33.0 |1952  1381 |1.71 1.05 0.61|1.0   0 1.0|   0     0 |           | 11    4    0   16    0
