Jun 26 00:28:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 26 00:28:18 ubuntu dstat.sh[65430]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 26 00:28:18 ubuntu dstat.sh[65430]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 26 00:28:18 ubuntu dstat.sh[65430]: 26-06 00:28:18|                   | 960M 1404M  166M 5095M|           |           |           |           |1.21 0.93 0.50|1.0   0    |           |           | 10    5    0   17    0
Jun 26 00:28:19 ubuntu dstat.sh[65430]: 26-06 00:28:19| 19  22  58   1   0| 968M 1395M  166M 5095M|  42k   14k|   0  5026k|   0  71.9 |6025  4685 |1.21 0.93 0.50|1.5   0 402|   0     0 |           | 10    6    0   17    0
Jun 26 00:28:20 ubuntu dstat.sh[65430]: 26-06 00:28:20| 23  22  54   1   0| 990M 1373M  166M 5096M|  23k   13k|   0  1726k|   0  64.0 |5848  4480 |1.21 0.93 0.50|2.0   0 396|   0     0 |           | 10    6    0   17    0
Jun 26 00:28:21 ubuntu dstat.sh[65430]: 26-06 00:28:21| 27  18  53   0   0| 991M 1371M  166M 5097M|  43k   14k|   0  1783k|   0  58.1 |6040  7137 |1.21 0.93 0.50|2.0   0 283|   0     0 |           | 10    5    0   17    1
Jun 26 00:28:22 ubuntu dstat.sh[65430]: 26-06 00:28:22| 26  10  62   0   0|1102M 1242M  166M 5235M| 181k   15k|   0  1872k|   0  51.0 |4619  5203 |1.21 0.93 0.50|2.0   0  80|   0     0 |           | 11    7    0   17    1
Jun 26 00:28:23 ubuntu dstat.sh[65430]: 26-06 00:28:23| 38  12  48   1   0|1123M 1204M  167M 5249M|4788B 1753B|   0  3065k|   0   140 |4231  2770 |1.27 0.95 0.51|2.0   0 132|   0     0 |           | 11    6    0   17    2
Jun 26 00:28:24 ubuntu dstat.sh[65430]: 26-06 00:28:24| 38  12  48   0   0|1158M 1151M  167M 5265M|4312B 1184B|  32k   11M|1.99   499 |4678  3184 |1.27 0.95 0.51|2.0   0 143|   0     0 |           | 11    6    0   19    2
Jun 26 00:28:25 ubuntu dstat.sh[65430]: 26-06 00:28:25| 42   7  49   1   0|1217M 1069M  168M 5285M|4011B 1350B|   0  3849k|   0  86.0 |3193  2130 |1.27 0.95 0.51|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 26 00:28:26 ubuntu dstat.sh[65430]: 26-06 00:28:26| 40   5  47   5   0|1236M 1028M  170M 5302M|5509B 1512B|   0    15M|   0   939 |6560  9418 |1.27 0.95 0.51|3.0 1.0  10|   0     0 |           | 11    8    0   19    2
Jun 26 00:28:27 ubuntu dstat.sh[65430]: 26-06 00:28:27| 32   7  45  12   0|1240M  990M  171M 5332M|5519B 1570B|4106B   40M|1.00  3005 |  14k   26k|1.27 0.95 0.51|1.0 2.0  60|   0     0 |           | 11    8    0   19    2
Jun 26 00:28:28 ubuntu dstat.sh[65430]: 26-06 00:28:28| 41  10  45   2   0|1174M 1068M  172M 5319M|5445B 1988B|   0    30M|   0  1773 |7651    12k|1.25 0.95 0.52|2.0   0 106|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:29 ubuntu dstat.sh[65430]: 26-06 00:28:29| 38   7  54   0   0|1269M  968M  172M 5324M|  13k 4238B|   0  3053k|   0   157 |2936  1822 |1.25 0.95 0.52|3.0   0  18|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:30 ubuntu dstat.sh[65430]: 26-06 00:28:30| 51  10  38   1   0|1219M 1016M  172M 5326M|4168B 1244B|   0  7106k|   0   377 |  12k   28k|1.25 0.95 0.52|4.0   0  54|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:31 ubuntu dstat.sh[65430]: 26-06 00:28:31| 43   9  45   0   0|1272M  961M  172M 5327M|4323B  966B|   0  1960k|   0  12.9 |9608    16k|1.25 0.95 0.52|2.0   0  12|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:32 ubuntu dstat.sh[65430]: 26-06 00:28:32| 43   8  49   0   0|1261M  981M  172M 5320M|5008B 1360B|   0   451k|   0  12.1 |3840  3327 |1.25 0.95 0.52|2.0   0  16|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:33 ubuntu dstat.sh[65430]: 26-06 00:28:33| 33  19  46   0   0|1198M 1044M  172M 5320M|5366B 1510B|   0    16k|   0  4.00 |5438  3964 |1.31 0.96 0.52|2.0   0 349|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:34 ubuntu dstat.sh[65430]: 26-06 00:28:34| 15  24  59   0   0|1182M 1059M  172M 5320M|5153B 1618B|   0    36k|   0  8.99 |5797  4254 |1.31 0.96 0.52|1.0   0 402|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:35 ubuntu dstat.sh[65430]: 26-06 00:28:35| 26  17  57   0   0|1126M 1115M  172M 5320M|4866B 1664B|   0    10M|   0  56.1 |5882  6685 |1.31 0.96 0.52|3.0   0 196|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:36 ubuntu dstat.sh[65430]: 26-06 00:28:36| 46   9  45   0   0|1160M 1081M  172M 5320M|5198B 1559B|   0    76k|   0  4.98 |3333  1723 |1.31 0.96 0.52|2.0   0  65|   0     0 |           | 11    5    0   19    0
Jun 26 00:28:37 ubuntu dstat.sh[65430]: 26-06 00:28:37| 44   7  49   0   0|1190M 1051M  172M 5321M|5041B 1571B|   0   373k|   0  29.1 |2715  1341 |1.31 0.96 0.52|6.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 26 00:28:38 ubuntu dstat.sh[65430]: 26-06 00:28:38| 35  10  53   1   0|1225M 1013M  172M 5323M|4811B 1624B|   0  4130k|   0   306 |4119  4862 |1.37 0.98 0.53|2.0   0  94|   0     0 |           | 11    4    0   19    0
Jun 26 00:28:39 ubuntu dstat.sh[65430]: 26-06 00:28:39| 14   6  79   0   0|1273M  966M  172M 5323M|4731B 1617B|   0  2264k|   0  52.9 |2276  1879 |1.37 0.98 0.53|1.0   0  47|   0     0 |           | 11    4    0   13    0
