Jun 27 03:57:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 27 03:57:27 ubuntu dstat.sh[65645]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 27 03:57:27 ubuntu dstat.sh[65645]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 27 03:57:27 ubuntu dstat.sh[65645]: 27-06 03:57:27|                   |1023M 1326M  164M 5110M|           |           |           |           |1.09 0.85 0.48|5.0   0    |           |           | 10    5    0   17    0
Jun 27 03:57:28 ubuntu dstat.sh[65645]: 27-06 03:57:28| 19  22  58   1   0|1032M 1317M  164M 5110M|  46k   16k|   0  4162k|   0   123 |6810  6181 |1.09 0.85 0.48|3.0 0.5 564|   0     0 |           | 10    6    0   17    0
Jun 27 03:57:29 ubuntu dstat.sh[65645]: 27-06 03:57:29| 28  19  52   0   0|1042M 1306M  164M 5111M|  25k   15k|   0  1995k|   0  96.5 |6565  6116 |1.09 0.85 0.48|2.0   0 475|   0     0 |           | 10    6    0   17    0
Jun 27 03:57:30 ubuntu dstat.sh[65645]: 27-06 03:57:30| 30  14  54   0   0|1151M 1196M  165M 5233M|  44k   14k|   0  1817k|   0  58.9 |6469  8090 |1.09 0.85 0.48|  0   0 186|   0     0 |           | 11    6    0   17    0
Jun 27 03:57:31 ubuntu dstat.sh[65645]: 27-06 03:57:31| 32  10  57   1   0|1153M 1171M  165M 5255M| 179k   11k|   0  1905k|   0  61.2 |3806  2729 |1.16 0.87 0.49|2.0   0 112|   0     0 |           | 11    7    0   17    1
Jun 27 03:57:32 ubuntu dstat.sh[65645]: 27-06 03:57:32| 39  11  48   1   0|1165M 1143M  166M 5268M|7494B 1632B|  32k 1956k|2.00  68.0 |4457  3372 |1.16 0.87 0.49|2.0   0 170|   0     0 |           | 11    6    0   19    2
Jun 27 03:57:33 ubuntu dstat.sh[65645]: 27-06 03:57:33| 44   6  49   0   0|1213M 1074M  166M 5285M|5807B 1616B|   0  4873k|   0   160 |3251  1964 |1.16 0.87 0.49|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 27 03:57:34 ubuntu dstat.sh[65645]: 27-06 03:57:34| 38   6  46   8   0|1236M 1021M  168M 5311M|5189B 1461B|   0    36M|   0  2245 |9385    14k|1.16 0.87 0.49|4.0   0  29|   0     0 |           | 11    8    0   19    2
Jun 27 03:57:35 ubuntu dstat.sh[65645]: 27-06 03:57:35| 36   7  42  13   0|1238M  984M  170M 5341M|4800B 1620B|   0    62M|   0  4142 |  16k   31k|1.16 0.87 0.49|3.0   0  54|   0     0 |           | 11    8    0   19    2
Jun 27 03:57:36 ubuntu dstat.sh[65645]: 27-06 03:57:36| 42   9  48   2   0|1196M 1032M  171M 5333M|5819B 1938B|   0  4416k|   0   191 |3989  3101 |1.23 0.89 0.50|2.0   0  76|   0     0 |           | 11    4    0   19    0
