Jun 19 13:41:23 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 19 13:41:23 ubuntu dstat.sh[65049]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 19 13:41:23 ubuntu dstat.sh[65049]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 19 13:41:23 ubuntu dstat.sh[65049]: 19-06 13:41:23|                   |1022M 1325M  165M 5112M|           |           |           |           |1.19 0.91 0.51|2.0   0    |           |           | 10    5    0   18    0
Jun 19 13:41:24 ubuntu dstat.sh[65049]: 19-06 13:41:24| 19  21  58   0   0|1018M 1329M  165M 5112M|  42k   14k|   0  3288k|   0   226 |5835  4407 |1.19 0.91 0.51|1.5   0 361|   0     0 |           | 10    6    0   18    0
Jun 19 13:41:25 ubuntu dstat.sh[65049]: 19-06 13:41:25| 20  22  56   0   0|1021M 1325M  165M 5113M|  17k 9758B|   0  1218k|   0   134 |5700  4125 |1.19 0.91 0.51|2.0   0 354|   0     0 |           | 10    6    0   18    0
Jun 19 13:41:26 ubuntu dstat.sh[65049]: 19-06 13:41:26| 27  20  54   1   0| 996M 1349M  165M 5113M|  51k   15k|   0  2026k|   0  65.2 |6062  5568 |1.19 0.91 0.51|2.0   0 275|   0     0 |           | 10    6    0   18    0
Jun 19 13:41:27 ubuntu dstat.sh[65049]: 19-06 13:41:27| 31  16  50   0   0|1112M 1217M  165M 5250M| 143k   15k|   0  1731k|   0  49.9 |6468  9267 |1.19 0.91 0.51|  0   0 186|   0     0 |           | 11    5    0   18    1
Jun 19 13:41:28 ubuntu dstat.sh[65049]: 19-06 13:41:28| 22   4  72   1   0|1114M 1196M  166M 5265M|  48k 2762B|   0  1733k|   0  72.2 |2370  1927 |1.17 0.91 0.52|2.0   0  29|   0     0 |           | 11    6    0   18    2
Jun 19 13:41:29 ubuntu dstat.sh[65049]: 19-06 13:41:29| 38  12  47   0   0|1132M 1160M  166M 5281M|5130B 1511B|   0  4690k|   0  56.0 |4178  2579 |1.17 0.91 0.52|3.0   0 114|   0     0 |           | 11    6    0   18    2
Jun 19 13:41:30 ubuntu dstat.sh[65049]: 19-06 13:41:30| 38  12  48   1   0|1181M 1089M  167M 5300M|4605B 1566B|  32k 3519k|2.00  96.0 |4340  3283 |1.17 0.91 0.52|2.0   0 138|   0     0 |           | 11    6    0   20    2
Jun 19 13:41:31 ubuntu dstat.sh[65049]: 19-06 13:41:31| 43   6  49   1   0|1213M 1038M  168M 5316M|4718B 1509B|   0  4055k|   0   102 |2990  2069 |1.17 0.91 0.52|2.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 19 13:41:32 ubuntu dstat.sh[65049]: 19-06 13:41:32| 38   7  46   7   0|1238M  979M  170M 5345M|4469B 1461B|   0    30M|   0  2254 |9624    16k|1.17 0.91 0.52|1.0 2.0  16|   0     0 |           | 11    8    0   20    2
Jun 19 13:41:33 ubuntu dstat.sh[65049]: 19-06 13:41:33| 32   7  43  16   0|1260M  964M  171M 5336M|5294B 2047B|   0    41M|   0  3939 |  15k   28k|1.32 0.95 0.53|4.0   0  84|   0     0 |           | 11    6    0   20    0
Jun 19 13:41:34 ubuntu dstat.sh[65049]: 19-06 13:41:34| 36   9  51   2   0|1288M  931M  171M 5341M|  12k 4453B|   0    16M|   0   913 |5316  6556 |1.32 0.95 0.53|3.0   0  93|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:35 ubuntu dstat.sh[65049]: 19-06 13:41:35| 43   8  46   0   0|1307M  910M  171M 5343M|5168B 1820B|   0   799k|   0  40.0 |  11k   19k|1.32 0.95 0.53|3.0   0 8.0|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:36 ubuntu dstat.sh[65049]: 19-06 13:41:36| 44   9  45   1   0|1302M  914M  171M 5344M|4763B 1622B|   0  9459k|   0   507 |  12k   21k|1.32 0.95 0.53|2.0   0  24|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:37 ubuntu dstat.sh[65049]: 19-06 13:41:37| 40  10  49   0   0|1268M  955M  171M 5336M|4932B 1562B|   0  2306k|   0   112 |3304  2170 |1.32 0.95 0.53|2.0   0  15|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:38 ubuntu dstat.sh[65049]: 19-06 13:41:38| 46   4  49   0   0|1272M  952M  171M 5336M|4800B 1620B|   0   472k|   0  43.0 |2972  1417 |1.37 0.97 0.54|3.0   0  25|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:39 ubuntu dstat.sh[65049]: 19-06 13:41:39| 12  20  67   0   0|1181M 1043M  171M 5336M|4603B 1516B|   0   950k|   0  95.2 |5547  4097 |1.37 0.97 0.54|3.0   0 367|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:40 ubuntu dstat.sh[65049]: 19-06 13:41:40|  9  21  68   0   0|1110M 1113M  171M 5337M|4622B 1403B|   0  7172k|   0   245 |5615  3846 |1.37 0.97 0.54|1.0   0 320|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:41 ubuntu dstat.sh[65049]: 19-06 13:41:41| 21  15  63   0   0|1127M 1096M  171M 5337M|3910B  700B|   0    28k|   0  3.99 |6309  7686 |1.37 0.97 0.54|3.0   0 195|   0     0 |           | 11    4    0   20    0
Jun 19 13:41:42 ubuntu dstat.sh[65049]: 19-06 13:41:42| 46  10  44   0   0|1176M 1047M  171M 5337M|4904B 1516B|   0    32k|   0  2.01 |3440  2167 |1.37 0.97 0.54|2.0   0 101|   0     0 |           | 11    5    0   20    0
Jun 19 13:41:43 ubuntu dstat.sh[65049]: 19-06 13:41:43| 45   6  49   0   0|1219M 1004M  171M 5338M|4656B 1563B|   0   726k|   0  16.0 |2856  1652 |1.42 0.98 0.55|6.0   0   0|   0     0 |           | 11    5    0   16    0
Jun 19 13:41:44 ubuntu dstat.sh[65049]: 19-06 13:41:44| 39   9  50   0   0|1239M  981M  171M 5340M|4968B 1517B|   0  1204k|   0  84.3 |3422  3869 |1.42 0.98 0.55|1.0   0  45|   0     0 |           | 11    4    0   16    0
Jun 19 13:41:45 ubuntu dstat.sh[65049]: 19-06 13:41:45|  5   8  86   0   0|1250M  971M  171M 5340M|4594B 1562B|   0    25M|   0   194 |2593  2543 |1.42 0.98 0.55|1.0   0  96|   0     0 |           | 11    4    0   16    0
Jun 19 13:41:46 ubuntu dstat.sh[65049]: 19-06 13:41:46| 22   4  73   0   0|1306M  915M  171M 5340M|4857B 1515B|   0   769k|   0   119 |1869  1350 |1.42 0.98 0.55|1.0   0 1.0|   0     0 |           | 11    4    0   16    0
Jun 19 13:41:47 ubuntu dstat.sh[65049]: 19-06 13:41:47| 23   3  74   0   0|1325M  896M  171M 5340M|4298B 1563B|   0  8176B|   0  2.00 |1749  1103 |1.42 0.98 0.55|1.0   0   0|   0     0 |           | 11    4    0   14    0
Jun 19 13:41:48 ubuntu dstat.sh[65049]: 19-06 13:41:48| 24   2  72   1   0|1351M  869M  171M 5340M|5370B 1512B|   0  2195k|   0   185 |3531  4616 |1.39 0.98 0.55|1.0   0 1.0|   0     0 |           | 11   10    0   14    0
Jun 19 13:41:49 ubuntu dstat.sh[65049]: 19-06 13:41:49| 20   7  72   1   0|1361M  859M  171M 5340M|5482B 1458B|   0  2541k|   0   144 |2543  2125 |1.39 0.98 0.55|1.0   0  42|   0     0 |           | 11    4    0   16    0
Jun 19 13:41:50 ubuntu dstat.sh[65049]: 19-06 13:41:50| 20   2  76   0   0|1379M  841M  171M 5340M|8117B 4004B|   0    32M|   0   223 |2031  1809 |1.39 0.98 0.55|1.0   0   0|   0     0 |           | 11   11    0   16    0
Jun 19 13:41:51 ubuntu dstat.sh[65049]: 19-06 13:41:51| 20   3  75   1   0|1367M  853M  171M 5341M|8668B 5166B| 268k 1308k|66.0  22.0 |2591  2564 |1.39 0.98 0.55|2.0   0 3.0|   0     0 |           | 11   29    0   16    0
Jun 19 13:41:52 ubuntu dstat.sh[65049]: 19-06 13:41:52| 20   6  73   0   0|1358M  862M  171M 5341M|7065B 4204B|   0  3601k|   0  31.1 |2539  1947 |1.39 0.98 0.55|1.0   0  43|   0     0 |           | 11   28    0   17    0
Jun 19 13:41:53 ubuntu dstat.sh[65049]: 19-06 13:41:53| 18   3  78   0   0|1403M  816M  171M 5341M|8483B 5754B|   0    64k|   0  4.99 |1852  1413 |1.28 0.97 0.54|2.0   0   0|   0     0 |           | 11   29    0   17    0
Jun 19 13:41:54 ubuntu dstat.sh[65049]: 19-06 13:41:54| 20  12  68   0   0|1392M  828M  171M 5341M|7097B 4359B|   0    12k|   0  3.01 |3483  2549 |1.28 0.97 0.54|2.0   0 156|   0     0 |           | 11   28    0   18    0
Jun 19 13:41:55 ubuntu dstat.sh[65049]: 19-06 13:41:55| 42   6  50   0   0|1446M  773M  171M 5341M|6152B 3245B|   0  2509k|   0  42.9 |2731  1326 |1.28 0.97 0.54|2.0   0   0|   0     0 |           | 11   29    0   16    0
Jun 19 13:41:56 ubuntu dstat.sh[65049]: 19-06 13:41:56| 33   5  61   0   0|1462M  757M  171M 5341M|  20k   17k|   0   128k|   0  7.02 |5420  6792 |1.28 0.97 0.54|1.0   0 1.0|   0     0 |           | 11   30    0   16    0
Jun 19 13:41:57 ubuntu dstat.sh[65049]: 19-06 13:41:57| 48  22  31   0   0|1387M  832M  171M 5341M|6838B 3138B|   0  1201k|   0  42.0 |5667  5336 |1.28 0.97 0.54|6.0   0 447|   0     0 |           | 11   28    0   17    0
Jun 19 13:41:58 ubuntu dstat.sh[65049]: 19-06 13:41:58| 79  18   0   0   0|1630M  590M  171M 5341M|4666B 1608B|   0   156k|   0  7.00 |4946  2993 |1.66 1.05 0.57|6.0   0 131|   0     0 |           | 11   28    0   17    0
