Jun 29 18:35:43 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 29 18:35:43 ubuntu dstat.sh[65171]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 29 18:35:43 ubuntu dstat.sh[65171]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 29 18:35:43 ubuntu dstat.sh[65171]: 29-06 18:35:43|                   |1010M 1337M  165M 5111M|           |           |           |           |1.04 0.80 0.44|1.0   0    |           |           | 10    4    0   17    0
Jun 29 18:35:44 ubuntu dstat.sh[65171]: 29-06 18:35:44| 12  20  65   0   0|1008M 1338M  165M 5111M|  11k 1722B|   0  1348k|   0  63.0 |6513  5546 |1.04 0.80 0.44|3.0   0 511|   0     0 |           | 10    4    0   17    0
Jun 29 18:35:45 ubuntu dstat.sh[65171]: 29-06 18:35:45| 25  19  54   0   0|1012M 1334M  166M 5111M|  34k   12k|   0  1492k|   0  58.5 |6268  5495 |1.04 0.80 0.44|2.0   0 444|   0     0 |           | 10    6    0   17    0
Jun 29 18:35:46 ubuntu dstat.sh[65171]: 29-06 18:35:46| 25  16  57   0   0|1109M 1236M  166M 5234M|  36k   16k|   0  2057k|   0  62.7 |7117  8738 |1.04 0.80 0.44|2.0   0 233|   0     0 |           | 11    5    0   17    1
Jun 29 18:35:47 ubuntu dstat.sh[65171]: 29-06 18:35:47| 27   7  64   1   0|1112M 1233M  166M 5234M|  43k   14k|   0  1782k|   0  58.3 |3399  2440 |0.96 0.79 0.44|3.0   0 100|   0     0 |           | 11    7    0   17    1
Jun 29 18:35:48 ubuntu dstat.sh[65171]: 29-06 18:35:48| 32  11  55   0   0|1137M 1199M  166M 5242M|  52k   15k|  16k 2427k|0.99  72.2 |4375  3449 |0.96 0.79 0.44|2.0   0 180|   0     0 |           | 11    7    0   19    1
Jun 29 18:35:49 ubuntu dstat.sh[65171]: 29-06 18:35:49| 43   7  50   1   0|1198M 1113M  167M 5264M| 139k 4310B|  16k 4361k|1.01  90.7 |3095  1897 |0.96 0.79 0.44|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 29 18:35:50 ubuntu dstat.sh[65171]: 29-06 18:35:50| 41   5  48   4   0|1215M 1071M  168M 5285M|4697B 1500B|4095B   15M|1.00   934 |6037  9274 |0.96 0.79 0.44|6.0   0  10|   0     0 |           | 11    8    0   19    2
Jun 29 18:35:51 ubuntu dstat.sh[65171]: 29-06 18:35:51| 37   7  43  12   0|1227M 1035M  169M 5306M|5072B 1625B|   0    64M|   0  4598 |  15k   30k|0.96 0.79 0.44|2.0   0  72|   0     0 |           | 11    8    0   19    2
Jun 29 18:35:52 ubuntu dstat.sh[65171]: 29-06 18:35:52| 42   8  48   1   0|1197M 1048M  170M 5320M|5402B 1454B|   0  3941k|   0   173 |3832  2907 |1.04 0.81 0.45|3.0   0  75|   0     0 |           | 11    6    0   19    2
Jun 29 18:35:53 ubuntu dstat.sh[65171]: 29-06 18:35:53| 45   6  48   1   0|1243M  973M  171M 5345M|5640B 1620B|   0  8448k|   0   352 |3273  2144 |1.04 0.81 0.45|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 29 18:35:54 ubuntu dstat.sh[65171]: 29-06 18:35:54| 44   6  48   2   0|1270M  953M  172M 5335M|5785B 2100B|   0    10M|   0   610 |3849  3604 |1.04 0.81 0.45|3.0   0  11|   0     0 |           | 11    4    0   19    0
Jun 29 18:35:55 ubuntu dstat.sh[65171]: 29-06 18:35:55| 42   6  52   0   0|1306M  918M  172M 5335M|8748B 2730B|   0   692k|   0  38.0 |3056  1837 |1.04 0.81 0.45|2.0   0  34|   0     0 |           | 11    5    0   19    0
Jun 29 18:35:56 ubuntu dstat.sh[65171]: 29-06 18:35:56| 37  15  49   1   0|1270M  946M  172M 5341M|7871B 3406B|   0  1648k|   0  92.2 |4969  3733 |1.04 0.81 0.45|4.0   0 286|   0     0 |           | 11    4    0   19    0
Jun 29 18:35:57 ubuntu dstat.sh[65171]: 29-06 18:35:57| 34  24  41   0   0|1239M  976M  172M 5343M|5701B 1454B|   0   128k|   0  11.0 |  14k   22k|1.20 0.84 0.46|2.0   0 470|   0     0 |           | 11    4    0   19    0
