Jun 25 23:19:09 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 25 23:19:10 ubuntu dstat.sh[65091]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 25 23:19:10 ubuntu dstat.sh[65091]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 25 23:19:10 ubuntu dstat.sh[65091]: 25-06 23:19:10|                   | 969M 1389M  164M 5103M|           |           |           |           |1.67 1.01 0.60|1.0   0    |           |           | 10    4    0   17    0
Jun 25 23:19:11 ubuntu dstat.sh[65091]: 25-06 23:19:11|  8  19  70   0   0| 977M 1380M  164M 5103M|4515B 1037B|   0   200k|   0  12.0 |4796  3273 |1.67 1.01 0.60|1.0   0 254|   0     0 |           | 10    4    0   17    0
Jun 25 23:19:12 ubuntu dstat.sh[65091]: 25-06 23:19:12| 22  22  55   0   0| 989M 1368M  164M 5103M|  22k 7594B|   0   816k|   0  19.0 |5134  3477 |1.67 1.01 0.60|2.0   0 291|   0     0 |           | 10    5    0   17    0
Jun 25 23:19:13 ubuntu dstat.sh[65091]: 25-06 23:19:13| 14  23  61   0   0| 993M 1364M  164M 5104M|  19k 6607B|   0   655k|   0  24.0 |5665  4523 |1.67 1.01 0.60|1.0   0 284|   0     0 |           | 10    6    0   17    0
Jun 25 23:19:14 ubuntu dstat.sh[65091]: 25-06 23:19:14| 26  18  54   1   0| 996M 1360M  165M 5104M|  40k   17k|   0    12M|   0   428 |5430  4676 |1.67 1.01 0.60|2.0   0 229|   0     0 |           | 10    5    0   17    1
Jun 25 23:19:15 ubuntu dstat.sh[65091]: 25-06 23:19:15| 31  13  54   0   0|1147M 1208M  165M 5226M|  41k   14k|  32k 1584k|2.99  51.9 |4754  4782 |1.61 1.01 0.60|  0   0 106|   0     0 |           | 11    5    1   17    1
Jun 25 23:19:16 ubuntu dstat.sh[65091]: 25-06 23:19:16| 28  11  60   0   0|1163M 1192M  165M 5227M|  19k 9869B|   0  1319k|   0  44.1 |3704  2556 |1.61 1.01 0.60|2.0   0 107|   0     0 |           | 11    7    1   17    1
Jun 25 23:19:17 ubuntu dstat.sh[65091]: 25-06 23:19:17| 32  14  52   1   0|1163M 1167M  165M 5249M| 176k   13k|  16k 2470k|1.00  82.8 |4875  3600 |1.61 1.01 0.60|3.0   0 176|   0     0 |           | 11    6    1   19    2
Jun 25 23:19:18 ubuntu dstat.sh[65091]: 25-06 23:19:18| 42   6  49   0   0|1214M 1096M  166M 5266M|5515B 1693B|  16k 3437k|1.00  67.9 |3093  2006 |1.61 1.01 0.60|3.0   0   0|   0     0 |           | 11    6    1   19    2
Jun 25 23:19:19 ubuntu dstat.sh[65091]: 25-06 23:19:19| 44   5  48   1   0|1243M 1049M  167M 5282M|5943B 1695B|   0  3754k|   0   179 |3305  2337 |1.61 1.01 0.60|3.0   0 1.0|   0     0 |           | 11    8    1   19    2
Jun 25 23:19:20 ubuntu dstat.sh[65091]: 25-06 23:19:20| 32   8  45  13   0|1242M 1018M  169M 5308M|5056B 1699B|   0    43M|   0  2899 |  14k   25k|1.73 1.04 0.61|7.0   0  51|   0     0 |           | 11    8    1   19    2
Jun 25 23:19:21 ubuntu dstat.sh[65091]: 25-06 23:19:21| 38   7  42   9   0|1180M 1047M  170M 5337M|5155B 1564B|   0    45M|   0  2974 |  12k   21k|1.73 1.04 0.61|3.0   0  38|   0     0 |           | 11    6    1   19    2
Jun 25 23:19:22 ubuntu dstat.sh[65091]: 25-06 23:19:22| 41  10  49   1   0|1253M  982M  171M 5327M|5130B 2218B|   0  2859k|   0   204 |3884  2665 |1.73 1.04 0.61|2.0   0  69|   0     0 |           | 11    4    1   19    0
Jun 25 23:19:23 ubuntu dstat.sh[65091]: 25-06 23:19:23| 40   6  51   1   0|1325M  910M  171M 5327M|  11k 4376B|   0  8555k|   0   554 |3678  3499 |1.73 1.04 0.61|4.0   0  33|   0     0 |           | 11    5    1   19    0
Jun 25 23:19:24 ubuntu dstat.sh[65091]: 25-06 23:19:24| 44   7  48   0   0|1278M  950M  171M 5333M|4853B 1836B|   0  2065k|   0   153 |3101  1644 |1.73 1.04 0.61|3.0   0  14|   0     0 |           | 11    4    1   19    0
Jun 25 23:19:25 ubuntu dstat.sh[65091]: 25-06 23:19:25| 45   8  45   0   0|1302M  925M  171M 5334M|4800B 1620B|   0    88k|   0  1.00 |8879    15k|1.75 1.06 0.62|3.0   0  13|   0     0 |           | 11    4    1   19    0
Jun 25 23:19:26 ubuntu dstat.sh[65091]: 25-06 23:19:26| 39  14  45   0   0|1267M  959M  171M 5335M|4661B 1534B|   0   176k|   0  2.00 |  13k   20k|1.75 1.06 0.62|2.0   0 159|   0     0 |           | 11    4    1   19    0
Jun 25 23:19:27 ubuntu dstat.sh[65091]: 25-06 23:19:27| 29  25  45   0   0|1198M 1036M  171M 5327M|5993B 1618B|   0  3244k|   0   246 |6152  4623 |1.75 1.06 0.62|6.0   0 413|   0     0 |           | 11    4    1   19    0
Jun 25 23:19:28 ubuntu dstat.sh[65091]: 25-06 23:19:28| 26  22  52   0   0|1160M 1073M  171M 5328M|6456B 1504B|   0    24k|   0  6.02 |6566  7157 |1.75 1.06 0.62|2.0   0 327|   0     0 |           | 11    4    1   19    0
Jun 25 23:19:29 ubuntu dstat.sh[65091]: 25-06 23:19:29| 39  13  47   0   0|1182M 1051M  171M 5328M|5188B 1610B|   0  1141k|   0  6.96 |3997  2892 |1.75 1.06 0.62|5.0   0 130|   0     0 |           | 11    5    1   13    0
Jun 25 23:19:30 ubuntu dstat.sh[65091]: 25-06 23:19:30| 47   5  47   0   0|1245M  989M  171M 5328M|4231B 1463B|   0    15M|   0  98.3 |2923  1431 |1.77 1.07 0.63|3.0   0   0|   0     0 |           | 11    5    1   13    0
Jun 25 23:19:31 ubuntu dstat.sh[65091]: 25-06 23:19:31| 44   9  46   1   0|1264M  967M  171M 5330M|4773B 1457B|   0  3386k|   0   231 |3541  3587 |1.77 1.07 0.63|2.0   0   0|   0     0 |           | 11    5    1   13    0
Jun 25 23:19:32 ubuntu dstat.sh[65091]: 25-06 23:19:32|  8   8  84   0   0|1270M  961M  171M 5331M|4681B 1620B|   0     0 |   0     0 |2946  2856 |1.77 1.07 0.63|  0   0 118|   0     0 |           | 11    4    1   14    0
Jun 25 23:19:33 ubuntu dstat.sh[65091]: 25-06 23:19:33| 17   6  78   0   0|1314M  917M  171M 5331M|4229B 1462B|   0     0 |   0     0 |1903  1564 |1.77 1.07 0.63|1.0   0  22|   0     0 |           | 11    4    1   14    0
Jun 25 23:19:34 ubuntu dstat.sh[65091]: 25-06 23:19:34| 23   3  73   0   0|1354M  877M  171M 5331M|4149B 1455B|   0   375k|   0  4.99 |1760  1239 |1.77 1.07 0.63|1.0   0   0|   0     0 |           | 11    4    1   14    0
Jun 25 23:19:35 ubuntu dstat.sh[65091]: 25-06 23:19:35| 24   3  71   1   0|1375M  856M  171M 5331M|4748B 1697B|   0    16M|   0   224 |2874  2862 |1.71 1.07 0.63|1.0   0 2.0|   0     0 |           | 11   10    1   14    0
Jun 25 23:19:36 ubuntu dstat.sh[65091]: 25-06 23:19:36| 19   7  70   1   0|1287M  944M  171M 5331M|4989B 1617B|   0  3451k|   0   294 |3765  4413 |1.71 1.07 0.63|2.0   0  43|   0     0 |           | 11    4    1   16    0
Jun 25 23:19:37 ubuntu dstat.sh[65091]: 25-06 23:19:37| 23   3  74   0   0|1337M  894M  171M 5331M|5052B 1621B|   0   672k|   0  23.0 |1774  1232 |1.71 1.07 0.63|1.0   0   0|   0     0 |           | 11    4    1   16    0
Jun 25 23:19:38 ubuntu dstat.sh[65091]: 25-06 23:19:38| 18   2  77   1   0|1349M  881M  171M 5332M|9485B 6182B| 268k 3861k|66.0   137 |2684  2785 |1.71 1.07 0.63|1.0   0 1.0|   0     0 |           | 11   25    1   16    0
