Jun 25 22:10:39 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 25 22:10:40 ubuntu dstat.sh[65258]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 25 22:10:40 ubuntu dstat.sh[65258]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 25 22:10:40 ubuntu dstat.sh[65258]: 25-06 22:10:40|                   | 977M 1383M  163M 5102M|           |           |           |           |1.31 0.81 0.48|3.0   0    |           |           | 10    3    0   17    0
Jun 25 22:10:41 ubuntu dstat.sh[65258]: 25-06 22:10:41| 11  21  65   0   0| 974M 1385M  163M 5103M|6728B 2823B|2245k 1762k|36.0  89.9 |5550  4517 |1.38 0.83 0.49|2.0   0 305|   0     0 |           | 10    4    0   17    0
Jun 25 22:10:42 ubuntu dstat.sh[65258]: 25-06 22:10:42|  8  21  68   0   0| 962M 1396M  163M 5104M|4350B 1368B|   0  3911k|18.0   114 |5409  3958 |1.45 0.85 0.50|1.0   0 299|   0     0 |           | 10    4    1   17    0
Jun 25 22:10:43 ubuntu dstat.sh[65258]: 25-06 22:10:43| 13  19  66   0   0| 973M 1384M  163M 5104M|4133B 1208B|   0    20k|   0  5.00 |5327  4626 |1.45 0.85 0.50|  0   0 229|   0     0 |           | 10    4    1   17    0
Jun 25 22:10:44 ubuntu dstat.sh[65258]: 25-06 22:10:44| 14  19  66   0   0| 957M 1400M  163M 5104M|4699B 1532B|   0    16k|   0  4.00 |5094  4719 |1.45 0.85 0.50|5.0   0 232|   0     0 |           | 10    4    1   17    0
Jun 25 22:10:45 ubuntu dstat.sh[65258]: 25-06 22:10:45| 11  10  78   0   0|1081M 1276M  163M 5226M|4523B 1534B|   0  1358k|   0  71.1 |3757  5640 |1.45 0.85 0.50|1.0   0  77|   0     0 |           | 11    6    1   17    0
Jun 25 22:10:46 ubuntu dstat.sh[65258]: 25-06 22:10:46| 15  11  72   0   0|1099M 1258M  163M 5226M|5369B 1769B|   0   240k|   0  12.0 |3345  2198 |1.33 0.83 0.49|1.0   0 104|   0     0 |           | 11    5    1   17    1
Jun 25 22:10:47 ubuntu dstat.sh[65258]: 25-06 22:10:47| 14  15  71   1   0|1117M 1240M  163M 5226M|4255B 1134B|   0   544k|   0  20.0 |4084  3031 |1.33 0.83 0.49|1.0   0 175|   0     0 |           | 11    5    1   19    1
Jun 25 22:10:48 ubuntu dstat.sh[65258]: 25-06 22:10:48| 22   4  73   0   0|1163M 1192M  163M 5227M|4401B 1533B|  32k  616k|2.00  14.0 |1925  1446 |1.33 0.83 0.49|1.0   0   0|   0     0 |           | 11    5    1   19    1
Jun 25 22:10:49 ubuntu dstat.sh[65258]: 25-06 22:10:49| 22   4  72   1   0|1188M 1166M  163M 5228M|4983B 1621B|   0  3494k|   0   179 |2838  3211 |1.33 0.83 0.49|  0 1.0 5.0|   0     0 |           | 11    7    1   19    1
