Jun 29 01:10:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 29 01:10:27 ubuntu dstat.sh[66133]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 29 01:10:27 ubuntu dstat.sh[66133]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 29 01:10:27 ubuntu dstat.sh[66133]: 29-06 01:10:27|                   | 995M 1355M  163M 5110M|           |           |           |           |1.34 0.89 0.47|2.0   0    |           |           | 10    4    0   17    0
Jun 29 01:10:28 ubuntu dstat.sh[66133]: 29-06 01:10:28| 21  22  56   1   0|1000M 1350M  163M 5110M|  30k   12k|   0  3892k|   0   246 |7056  6455 |1.34 0.89 0.47|2.0   0 562|   0     0 |           | 10    5    0   17    0
Jun 29 01:10:29 ubuntu dstat.sh[66133]: 29-06 01:10:29| 22  18  58   1   0|1001M 1347M  163M 5111M|  40k   17k|   0  2372k|   0   163 |6710  6462 |1.34 0.89 0.47|3.0   0 465|   0     0 |           | 10    6    0   17    0
Jun 29 01:10:30 ubuntu dstat.sh[66133]: 29-06 01:10:30| 30  15  52   1   0|1126M 1222M  163M 5233M|  40k   13k|   0    11M|   0   534 |6311  7696 |1.34 0.89 0.47|  0   0 223|   0     0 |           | 11    5    0   17    1
Jun 29 01:10:31 ubuntu dstat.sh[66133]: 29-06 01:10:31| 32   9  58   0   0|1141M 1206M  164M 5234M|  23k   12k|   0  1770k|   0  57.1 |3870  2710 |1.31 0.89 0.48|2.0   0 110|   0     0 |           | 11    7    0   17    1
Jun 29 01:10:32 ubuntu dstat.sh[66133]: 29-06 01:10:32| 36  11  51   1   0|1176M 1145M  164M 5258M| 171k 9851B|  32k 2898k|2.00  75.0 |4617  3457 |1.31 0.89 0.48|3.0   0 171|   0     0 |           | 11    6    0   19    2
Jun 29 01:10:33 ubuntu dstat.sh[66133]: 29-06 01:10:33| 44   5  49   0   0|1216M 1082M  165M 5277M|5493B 1562B|   0  3424k|   0  67.8 |3135  1881 |1.31 0.89 0.48|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 29 01:10:34 ubuntu dstat.sh[66133]: 29-06 01:10:34| 39   5  48   7   0|1243M 1028M  166M 5301M|5267B 1558B|   0    24M|   0  1770 |9242    16k|1.31 0.89 0.48|5.0   0  40|   0     0 |           | 11    8    0   19    2
Jun 29 01:10:35 ubuntu dstat.sh[66133]: 29-06 01:10:35| 37   8  44   8   0|1143M 1106M  168M 5319M|5085B 1566B|   0    56M|   0  3485 |  15k   26k|1.31 0.89 0.48|3.0   0  82|   0     0 |           | 11    6    0   19    2
Jun 29 01:10:36 ubuntu dstat.sh[66133]: 29-06 01:10:36| 43   7  48   1   0|1217M 1002M  169M 5345M|6139B 1454B|   0  8981k|   0   427 |3918  3780 |1.36 0.91 0.49|2.0   0  35|   0     0 |           | 11    6    0   19    2
