Jun 18 13:27:38 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 13:27:38 ubuntu dstat.sh[65276]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 13:27:38 ubuntu dstat.sh[65276]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 13:27:38 ubuntu dstat.sh[65276]: 18-06 13:27:38|                   | 993M 1367M  163M 5101M|           |           |           |           |1.24 0.89 0.49|2.0   0    |           |           | 10    5    0   17    0
Jun 18 13:27:39 ubuntu dstat.sh[65276]: 18-06 13:27:39| 19  21  58   1   0| 998M 1362M  163M 5101M|  46k   17k|   0  3188k|   0   121 |6791  6097 |1.24 0.89 0.49|2.0   0 554|   0     0 |           | 10    6    0   17    0
Jun 18 13:27:40 ubuntu dstat.sh[65276]: 18-06 13:27:40| 26  19  53   0   0| 991M 1367M  164M 5102M|  44k   16k|   0  2950k|   0   135 |6307  5990 |1.24 0.89 0.49|1.0   0 466|   0     0 |           | 10    6    0   17    0
Jun 18 13:27:41 ubuntu dstat.sh[65276]: 18-06 13:27:41| 31  13  54   0   0|1112M 1246M  164M 5225M|  24k   14k|   0  1859k|   0  53.0 |5611  7814 |1.24 0.89 0.49|  0   0 186|   0     0 |           | 11    6    0   17    0
Jun 18 13:27:42 ubuntu dstat.sh[65276]: 18-06 13:27:42| 31  10  59   1   0|1110M 1223M  164M 5248M| 173k 6200B|   0  1859k|   0  65.1 |3445  2468 |1.22 0.89 0.50|2.0   0 101|   0     0 |           | 11    7    0   17    1
Jun 18 13:27:43 ubuntu dstat.sh[65276]: 18-06 13:27:43| 40  12  48   0   0|1129M 1179M  165M 5269M|4665B 1587B|  16k 2823k|1.00  77.8 |4505  3467 |1.22 0.89 0.50|2.0   0 180|   0     0 |           | 11    6    0   19    2
Jun 18 13:27:44 ubuntu dstat.sh[65276]: 18-06 13:27:44| 44   5  49   1   0|1187M 1098M  166M 5288M|4353B 1512B|  16k 3589k|1.00  69.0 |3052  1892 |1.22 0.89 0.50|6.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 18 13:27:45 ubuntu dstat.sh[65276]: 18-06 13:27:45| 40   6  48   5   0|1209M 1054M  167M 5306M|5504B 1461B|   0    21M|   0  1424 |6921    11k|1.22 0.89 0.50|4.0   0  13|   0     0 |           | 11    8    0   19    2
Jun 18 13:27:46 ubuntu dstat.sh[65276]: 18-06 13:27:46| 39   6  42  11   0|1214M 1014M  169M 5337M|4934B 1550B|   0    73M|   0  4451 |  14k   29k|1.22 0.89 0.50|2.0   0  69|   0     0 |           | 11    6    0   19    2
Jun 18 13:27:47 ubuntu dstat.sh[65276]: 18-06 13:27:47| 42   9  49   1   0|1234M 1004M  170M 5325M|5034B 1939B|   0  2309k|   0  88.0 |3621  2427 |1.28 0.91 0.50|3.0   0  77|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:48 ubuntu dstat.sh[65276]: 18-06 13:27:48| 40   6  54   0   0|1302M  930M  170M 5331M|  10k 4336B|   0  2141k|   0  51.0 |2864  1657 |1.28 0.91 0.50|3.0   0  34|   0     0 |           | 11    5    0   19    0
Jun 18 13:27:49 ubuntu dstat.sh[65276]: 18-06 13:27:49| 45   8  44   1   0|1257M  974M  170M 5331M|3892B 1576B|   0  8243k|   0   419 |  13k   22k|1.28 0.91 0.50|3.0   0  19|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:50 ubuntu dstat.sh[65276]: 18-06 13:27:50| 44   9  46   0   0|1312M  918M  170M 5332M|4416B 1458B|   0  2132k|   0  21.0 |  11k   19k|1.28 0.91 0.50|3.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:51 ubuntu dstat.sh[65276]: 18-06 13:27:51| 33  19  47   0   0|1242M  996M  170M 5325M|4120B 1515B|   0  1214k|   0   126 |5933  4842 |1.28 0.91 0.50|3.0   0 442|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:52 ubuntu dstat.sh[65276]: 18-06 13:27:52| 36  20  43   0   0|1216M 1021M  170M 5326M|4690B 1662B|   0    36k|   0  9.00 |7089  8909 |1.26 0.91 0.51|2.0   0 449|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:53 ubuntu dstat.sh[65276]: 18-06 13:27:53| 41  10  48   0   0|1245M  993M  170M 5326M|4551B 1617B|   0  1501k|   0  67.9 |3956  2790 |1.26 0.91 0.51|2.0   0 131|   0     0 |           | 11    5    0   19    0
Jun 18 13:27:54 ubuntu dstat.sh[65276]: 18-06 13:27:54| 47   3  49   0   0|1261M  976M  170M 5326M|4806B 1622B|   0   513k|   0  46.1 |2785  1229 |1.26 0.91 0.51|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 18 13:27:55 ubuntu dstat.sh[65276]: 18-06 13:27:55| 42  10  48   0   0|1279M  956M  170M 5329M|5253B 1567B|   0  1201k|   0   105 |3766  4002 |1.26 0.91 0.51|2.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:56 ubuntu dstat.sh[65276]: 18-06 13:27:56|  5   8  85   0   0|1283M  952M  170M 5329M|4504B 1563B|   0    10M|   0  55.9 |2862  2717 |1.26 0.91 0.51|2.0   0 128|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:57 ubuntu dstat.sh[65276]: 18-06 13:27:57| 22   4  73   0   0|1350M  885M  170M 5329M|4949B 1404B|   0   472k|   0  26.0 |1866  1515 |1.24 0.92 0.51|1.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 18 13:27:58 ubuntu dstat.sh[65276]: 18-06 13:27:58| 24   2  74   0   0|1365M  869M  170M 5329M|4171B 1134B|   0     0 |   0     0 |1697  1110 |1.24 0.92 0.51|1.0   0   0|   0     0 |           | 11    4    0   17    0
Jun 18 13:27:59 ubuntu dstat.sh[65276]: 18-06 13:27:59| 22   5  71   1   0|1270M  964M  170M 5329M|3814B 1295B|   0  3986k|   0   334 |4285  5554 |1.24 0.92 0.51|1.0   0  44|   0     0 |           | 11    4    0   19    0
Jun 18 13:28:00 ubuntu dstat.sh[65276]: 18-06 13:28:00| 22   3  74   0   0|1329M  905M  170M 5329M|4714B 1458B|   0     0 |   0     0 |1734  1136 |1.24 0.92 0.51|1.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 18 13:28:01 ubuntu dstat.sh[65276]: 18-06 13:28:01| 19   4  76   0   0|1345M  888M  170M 5329M|9267B 5593B|   0    19M|   0   101 |2781  2902 |1.24 0.92 0.51|1.0   0 1.0|   0     0 |           | 11   17    0   19    0
Jun 18 13:28:02 ubuntu dstat.sh[65276]: 18-06 13:28:02| 20   4  75   1   0|1338M  895M  170M 5330M|9207B 5818B| 268k 1356k|66.0  80.0 |2771  2304 |1.22 0.92 0.51|1.0   0  45|   0     0 |           | 11   28    0   16    0
Jun 18 13:28:03 ubuntu dstat.sh[65276]: 18-06 13:28:03| 22   4  74   0   0|1406M  827M  170M 5330M|6080B 1458B|   0    56k|   0  4.00 |1799  1259 |1.22 0.92 0.51|2.0   0   0|   0     0 |           | 11   28    0   16    0
Jun 18 13:28:04 ubuntu dstat.sh[65276]: 18-06 13:28:04| 16   4  79   0   0|1306M  928M  170M 5330M|  13k 8321B|   0     0 |   0     0 |2375  1892 |1.22 0.92 0.51|1.0   0  40|   0     0 |           | 11   28    0   17    0
Jun 18 13:28:05 ubuntu dstat.sh[65276]: 18-06 13:28:05| 39  10  50   0   0|1399M  834M  170M 5330M|6385B 1456B|   0    12k|   0  3.00 |3437  2060 |1.22 0.92 0.51|2.0   0 116|   0     0 |           | 11   28    0   17    0
Jun 18 13:28:06 ubuntu dstat.sh[65276]: 18-06 13:28:06| 34   5  60   0   0|1434M  799M  170M 5330M|  20k   16k|   0    32M|   0   173 |5283  5987 |1.22 0.92 0.51|1.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 18 13:28:07 ubuntu dstat.sh[65276]: 18-06 13:28:07| 53  21  27   0   0|1442M  791M  170M 5330M|9912B 5570B|   0  2592k|   0  46.0 |6881  7435 |1.20 0.92 0.52|6.0   0 541|   0     0 |           | 11   28    0   18    0
Jun 18 13:28:08 ubuntu dstat.sh[65276]: 18-06 13:28:08| 85  14   0   0   0|1670M  563M  170M 5330M|8016B 5988B|   0  4096B|   0  1.00 |4977  2561 |1.20 0.92 0.52|4.0   0  37|   0     0 |           | 11   30    0   18    0
Jun 18 13:28:09 ubuntu dstat.sh[65276]: 18-06 13:28:09| 84  10   6   0   0|1784M  448M  170M 5330M|  35k   31k|   0  2824k|   0  96.7 |7826    11k|1.20 0.92 0.52|4.0   0 1.0|   0     0 |           | 11   33    0   19    0
Jun 18 13:28:10 ubuntu dstat.sh[65276]: 18-06 13:28:10| 58  10  31   0   0|1559M  673M  170M 5330M|  16k   12k|   0   712k|   0  71.0 |6920  8822 |1.20 0.92 0.52|1.0   0 250|   0     0 |           | 11   28    0   24    0
Jun 18 13:28:11 ubuntu dstat.sh[65276]: 18-06 13:28:11| 20   6  73   0   0|1522M  710M  170M 5330M|4500B 1620B|   0   628k|   0  12.0 |2475  1854 |1.20 0.92 0.52|1.0   0  60|   0     0 |           | 11   28    0   24    0
Jun 18 13:28:12 ubuntu dstat.sh[65276]: 18-06 13:28:12| 16   2  82   0   0|1519M  713M  170M 5330M|  10k 7635B|   0   192k|   0  10.0 |2439  2643 |1.18 0.92 0.52|1.0   0   0|   0     0 |           | 11   29    0   24    0
Jun 18 13:28:13 ubuntu dstat.sh[65276]: 18-06 13:28:13| 19   6  73   0   0|1477M  756M  170M 5330M|5361B 2335B|   0   236k|   0  21.0 |2879  2458 |1.18 0.92 0.52|1.0   0  68|   0     0 |           | 11   28    0   25    0
