Sep 20 10:19:29 jammy-provider-cloud-0000007674 systemd[1]: Started Devstack devstack@dstat.service.
Sep 20 10:19:29 jammy-provider-cloud-0000007674 dstat.sh[58907]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 20 10:19:29 jammy-provider-cloud-0000007674 dstat.sh[58907]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 20 10:19:29 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:29|                   | 990M 1891M  160M 4591M|           |           |           |           |1.12 0.92 0.49|2.0   0    |           |   0     0 |  9    7    0   17    0
Sep 20 10:19:30 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:30| 37  18  44   0   0| 995M 1885M  160M 4592M| 294k   10k|   0    11M|   0   499 |4336  6953 |1.12 0.92 0.49|2.5   0 627|   0     0 |   0     0 |  9    6    0   17    0
Sep 20 10:19:31 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:31| 31  15  51   0   0|1017M 1860M  160M 4595M|1287k   27k|   0  2927k|   0   279 |4636  7986 |1.12 0.92 0.49|1.0   0 487|   0     0 |   0     0 |  9    6    0   17    2
Sep 20 10:19:32 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:32| 40  13  45   0   0|1129M 1748M  160M 4717M|  14k 6021B|   0   591k|   0  15.0 |4237  7673 |1.12 0.92 0.49|2.0   0 154|   0     0 |   0     0 | 10    6    0   17    2
Sep 20 10:19:33 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:33| 35  11  54   0   0|1150M 1725M  160M 4719M|1226k   19k|  80k  713k|1.00  35.0 |2588  3184 |1.12 0.92 0.49|  0 1.0 183|   0     0 |   0     0 | 10   10    0   18    2
Sep 20 10:19:34 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:34| 46   5  49   0   0|1198M 1675M  160M 4721M|  66k 2167B|   0  2686k|   0  24.0 |1578  1857 |1.20 0.94 0.50|3.0   0  31|   0     0 |   0     0 | 10    6    0   19    2
Sep 20 10:19:35 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:35| 30   4  61   4   0|1243M 1624M  161M 4727M|1317k   19k|   0    16M|   0   935 |5499  9708 |1.20 0.94 0.50|2.0 1.0  15|   0     0 |   0     0 | 10   10    0   19    2
Sep 20 10:19:36 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:36| 44   6  39  11   0|1244M 1616M  161M 4733M|  15k 5277B|   0    47M|   0  3848 |  13k   29k|1.20 0.94 0.50|3.0   0  61|   0     0 |   0     0 | 10    8    0   19    2
Sep 20 10:19:37 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:37| 39   5  54   1   0|1228M 1631M  161M 4733M| 181k   11k|   0  8053k|   0   444 |2335  3978 |1.20 0.94 0.50|2.0   0  78|   0     0 |   0     0 | 10    8    0   19    2
Sep 20 10:19:38 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:38| 29   3  68   0   0|1209M 1647M  161M 4737M|2207k   22k|   0  3271k|   0  37.0 |1999  1651 |1.20 0.94 0.50|1.0   0   0|   0     0 |   0     0 | 10    6    0   19    2
Sep 20 10:19:39 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:39| 28   3  69   1   0|1199M 1656M  161M 4737M|  24k 5960B|   0  4321k|   0   243 |1557  2445 |1.18 0.94 0.50|1.0   0  10|   0     0 |   0     0 | 10    6    0   19    2
Sep 20 10:19:40 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:40| 20   6  73   0   0|1129M 1726M  161M 4737M|  17k 1764B|   0   208k|   0  11.0 |1551  2133 |1.18 0.94 0.50|2.0   0 122|   0     0 |   0     0 | 10    6    0   19    2
Sep 20 10:19:41 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:41| 12  20  66   0   0|1147M 1707M  161M 4738M|  42k 3315B|   0  2457k|   0   289 |3679  5966 |1.18 0.94 0.50|2.0   0 540|   0     0 |   0     0 | 10    6    0   19    2
Sep 20 10:19:42 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:42| 36  17  46   0   0|1181M 1672M  161M 4739M|  11k 5683B|   0   780k|   0  15.0 |4255    10k|1.18 0.94 0.50|2.0   0 258|   0     0 |   0     0 | 10    7    0   19    2
Sep 20 10:19:43 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:43| 49   4  47   0   0|1288M 1564M  161M 4740M|  21k 4420B|   0   760k|   0  55.0 |1279  1299 |1.18 0.94 0.50|2.0   0   0|   0     0 |   0     0 | 10    7    0   19    2
Sep 20 10:19:44 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:44| 50   5  44   0   0|1325M 1525M  161M 4742M|  24k 5197B|   0  1756k|   0   115 |2656  5924 |1.33 0.98 0.52|1.0   0  12|   0     0 |   0     0 | 10    6    0   20    2
Sep 20 10:19:45 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:45|  3   6  91   0   0|1329M 1521M  161M 4742M|  12k 1706B|   0    11M|   0  62.8 |1411  2176 |1.33 0.98 0.52|  0   0 108|   0     0 |   0     0 | 10    6    0   20    2
Sep 20 10:19:46 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:46| 32   7  60   1   0|1396M 1439M  162M 4757M| 475k   12k|1680k 3393k|18.0  60.0 |2603  4725 |1.33 0.98 0.52|2.0   0  61|   0     0 |   0     0 | 10    6    0   21    2
Sep 20 10:19:47 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:47| 39  11  49   1   0|1453M 1371M  162M 4767M|6076B 1621B|  10M  920k| 115  52.0 |2006  2177 |1.33 0.98 0.52|2.0   0  87|   0     0 |   0     0 | 10    6    0   14    2
Sep 20 10:19:48 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:48| 39  11  49   1   0|1401M 1421M  162M 4769M|6913B 1565B|1163k 1819k|14.0   181 |3421  5523 |1.33 0.98 0.52|2.0   0 112|   0     0 |   0     0 | 10    6    0   16    2
Sep 20 10:19:49 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:49| 42   8  49   0   0|1418M 1379M  162M 4791M|6868B 1623B|   0  4361k|   0   116 |1991  3005 |1.38 0.99 0.53|2.0   0 5.0|   0     0 |   0     0 | 10   18    0   17    2
Sep 20 10:19:50 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:50| 44   7  49   1   0|1403M 1369M  164M 4811M|7398B 1620B| 232k   19M|58.0   352 |2685  4276 |1.38 0.99 0.53|2.0   0  45|   0     0 |   0     0 | 10   30    0   17    2
Sep 20 10:19:51 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:51| 45   8  45   0   0|1406M 1360M  164M 4814M|  13k 4354B|   0  5559k|   0   205 |2322  3304 |1.38 0.99 0.53|3.0   0 156|   0     0 |   0     0 | 10   28    0   17    0
Sep 20 10:19:52 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:52| 67  10  24   0   0|1436M 1330M  164M 4815M|7395B 1662B|   0   964k|   0  8.00 |  11k   21k|1.38 0.99 0.53|3.0   0  11|   0     0 |   0     0 | 10   30    0   17    0
Sep 20 10:19:53 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:53| 76  16   8   0   0|1474M 1292M  164M 4815M|8800B 1512B|   0   772k|   0  23.0 |2940    31k|1.38 0.99 0.53|8.0   0 366|   0     0 |   0     0 | 10   28    0   16    0
Sep 20 10:19:54 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:54| 82  16   3   0   0|1555M 1210M  164M 4815M|6837B 1621B|   0  1417k|   0  32.0 |5881    16k|1.83 1.09 0.56|8.0   0 233|   0     0 |   0     0 | 10   30    0   16    0
Sep 20 10:19:55 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:55| 82  12   5   0   0|1411M 1354M  164M 4816M|8420B 1619B|   0    31M|   0   110 |4021  6917 |1.83 1.09 0.56|3.0   0 214|   0     0 |   0     0 | 10   28    0   16    0
Sep 20 10:19:56 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:56| 35   8  55   0   0|1306M 1459M  164M 4816M|5605B 1661B|   0  1307k|   0  26.0 |3563  6093 |1.83 1.09 0.56|1.0   0 160|   0     0 |   0     0 | 10   28    0   16    0
Sep 20 10:19:57 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:57| 23   3  73   0   0|1285M 1480M  164M 4816M|6505B 1565B|   0   424k|   0  15.0 |2270  3800 |1.83 1.09 0.56|1.0   0  43|   0     0 |   0     0 | 10   28    0   16    0
Sep 20 10:19:58 jammy-provider-cloud-0000007674 dstat.sh[58907]: 20-09 10:19:58| 22   5  73   0   0|1337M 1428M  164M 4816M|6057B 1618B|   0   184k|   0  7.99 |1301  2056 |1.83 1.09 0.56|1.0   0  25|   0     0 |   0     0 | 10   29    0   17    0
