Jun 18 21:49:50 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 21:49:51 ubuntu dstat.sh[64863]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 21:49:51 ubuntu dstat.sh[64863]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 21:49:51 ubuntu dstat.sh[64863]: 18-06 21:49:51|                   | 959M 1400M  164M 5101M|           |           |           |           |1.39 0.92 0.51|2.0   0    |           |           | 10    5    0   18    0
Jun 18 21:49:52 ubuntu dstat.sh[64863]: 18-06 21:49:52| 16  21  62   1   0| 959M 1400M  164M 5101M|  36k   10k|   0  2204k|   0  91.0 |6453  5621 |1.39 0.92 0.51|2.0   0 486|   0     0 |           | 10    6    0   18    0
Jun 18 21:49:53 ubuntu dstat.sh[64863]: 18-06 21:49:53| 21  19  58   1   0| 962M 1396M  164M 5102M|  22k   12k|   0  1840k|   0  77.5 |6398  6024 |1.36 0.92 0.51|2.0   0 421|   0     0 |           | 10    6    0   18    0
Jun 18 21:49:54 ubuntu dstat.sh[64863]: 18-06 21:49:54| 28  16  54   0   0| 976M 1381M  165M 5102M|  21k   10k|   0  2123k|   0  39.0 |6413  7797 |1.36 0.92 0.51|3.0   0 283|   0     0 |           | 10    5    0   18    1
Jun 18 21:49:55 ubuntu dstat.sh[64863]: 18-06 21:49:55| 27  11  61   0   0|1102M 1255M  165M 5224M|  30k 8920B|   0  2597k|   0  97.0 |4523  3846 |1.36 0.92 0.51|2.0   0 110|   0     0 |           | 11    6    0   18    2
Jun 18 21:49:56 ubuntu dstat.sh[64863]: 18-06 21:49:56| 24  11  63   1   0|1108M 1240M  165M 5234M| 138k   14k|  16k 2100k|1.00  60.0 |4279  3296 |1.36 0.92 0.51|2.0   0 184|   0     0 |           | 11    6    0   20    2
Jun 18 21:49:57 ubuntu dstat.sh[64863]: 18-06 21:49:57| 43   6  50   1   0|1173M 1149M  166M 5255M|  46k 2944B|  16k 3853k|1.00  84.8 |2990  1850 |1.36 0.92 0.51|2.0   0 1.0|   0     0 |           | 11    6    0   20    2
Jun 18 21:49:58 ubuntu dstat.sh[64863]: 18-06 21:49:58| 43   5  48   4   0|1196M 1104M  167M 5274M|3870B 1192B|   0    10M|   0   562 |4700  6535 |1.49 0.96 0.52|7.0   0  10|   0     0 |           | 11    8    0   20    2
Jun 18 21:49:59 ubuntu dstat.sh[64863]: 18-06 21:49:59| 32   6  44  15   0|1203M 1069M  168M 5299M|4738B 1619B|   0    44M|   0  3030 |  12k   24k|1.49 0.96 0.52|3.0   0  46|   0     0 |           | 11    8    0   20    2
Jun 18 21:50:00 ubuntu dstat.sh[64863]: 18-06 21:50:00| 39   9  44   6   0|1180M 1073M  169M 5314M|4604B 1614B|   0    38M|   0  2624 |9796    16k|1.49 0.96 0.52|4.0   0 102|   0     0 |           | 11    6    0   20    2
Jun 18 21:50:01 ubuntu dstat.sh[64863]: 18-06 21:50:01| 45   6  48   1   0|1199M 1027M  170M 5338M|5194B 1513B|   0  3237k|   0   215 |3222  2151 |1.49 0.96 0.52|3.0   0   0|   0     0 |           | 11    6    0   20    2
Jun 18 21:50:02 ubuntu dstat.sh[64863]: 18-06 21:50:02| 44   6  47   1   0|1215M 1022M  171M 5325M|5858B 2099B|   0  9012k|   0   563 |3936  3554 |1.49 0.96 0.52|3.0   0  29|   0     0 |           | 11    4    0   20    0
Jun 18 21:50:03 ubuntu dstat.sh[64863]: 18-06 21:50:03| 38   6  55   1   0|1222M 1010M  171M 5330M|  11k 4563B|   0  2909k|   0   243 |3056  2010 |1.53 0.98 0.53|3.0   0  17|   0     0 |           | 11    4    0   20    1
Jun 18 21:50:04 ubuntu dstat.sh[64863]: 18-06 21:50:04| 45   9  45   0   0|1214M 1015M  171M 5332M|5868B 1680B|   0   582k|   0  44.2 |  12k   19k|1.53 0.98 0.53|3.0   0 113|   0     0 |           | 11    4    0   20    0
Jun 18 21:50:05 ubuntu dstat.sh[64863]: 18-06 21:50:05| 31  25  42   0   0|1221M 1008M  171M 5333M|5597B 1458B|   0   132k|   0  12.0 |  15k   23k|1.53 0.98 0.53|3.0   0 586|   0     0 |           | 11    4    0   20    0
Jun 18 21:50:06 ubuntu dstat.sh[64863]: 18-06 21:50:06| 48  20  33   0   0|1161M 1076M  171M 5326M|6420B 1620B|  32k 2972k|3.00   217 |5574  6808 |1.53 0.98 0.53|6.0   0 223|   0     0 |           | 11    4    0   20    0
Jun 18 21:50:07 ubuntu dstat.sh[64863]: 18-06 21:50:07| 66  10  22   0   0|1237M  999M  171M 5326M|6690B 1678B|   0   144k|   0  13.0 |4284  2131 |1.53 0.98 0.53|2.0   0 148|   0     0 |           | 11    5    1   20    0
Jun 18 21:50:08 ubuntu dstat.sh[64863]: 18-06 21:50:08| 44   6  49   0   0|1248M  988M  171M 5327M|5398B 1693B|   0   320k|   0  22.0 |2772  1344 |1.57 0.99 0.54|3.0   0   0|   0     0 |           | 11    5    1   20    0
Jun 18 21:50:09 ubuntu dstat.sh[64863]: 18-06 21:50:09| 33  10  56   0   0|1254M  980M  171M 5329M|4217B 1532B|   0    16M|   0   215 |4734  5023 |1.57 0.99 0.54|1.0   0 119|   0     0 |           | 11    4    1   20    0
Jun 18 21:50:10 ubuntu dstat.sh[64863]: 18-06 21:50:10| 27   8  65   1   0|1323M  911M  171M 5329M|4140B 1694B|   0  5284k|   0   236 |3504    12k|1.57 0.99 0.54|1.0   0  58|   0     0 |           | 11    4    1   21    0
Jun 18 21:50:11 ubuntu dstat.sh[64863]: 18-06 21:50:11| 22   3  74   0   0|1353M  880M  171M 5329M|4456B 1573B|   0    64k|   0  4.00 |1788  1265 |1.57 0.99 0.54|1.0   0   0|   0     0 |           | 11    4    1   21    0
Jun 18 21:50:12 ubuntu dstat.sh[64863]: 18-06 21:50:12| 23   2  72   1   0|1372M  861M  171M 5329M|4490B 1586B|   0  2077k|   0   279 |3588  4577 |1.57 0.99 0.54|1.0   0 1.0|   0     0 |           | 11    4    1   22    0
Jun 18 21:50:13 ubuntu dstat.sh[64863]: 18-06 21:50:13| 21   7  72   0   0|1394M  839M  171M 5329M|4730B 1567B|   0  2722k|   0   177 |2563  2210 |1.53 0.99 0.54|1.0   0  42|   0     0 |           | 11    4    1   22    0
Jun 18 21:50:14 ubuntu dstat.sh[64863]: 18-06 21:50:14| 16   2  80   0   0|1394M  839M  171M 5329M|8025B 4034B|   0    16M|   0   350 |2005  1610 |1.53 0.99 0.54|1.0   0   0|   0     0 |           | 11   11    1   22    0
Jun 18 21:50:15 ubuntu dstat.sh[64863]: 18-06 21:50:15| 18   2  77   1   0|1394M  838M  171M 5330M|8405B 5113B| 268k 1696k|66.0  35.0 |2693  2987 |1.53 0.99 0.54|2.0   0 3.0|   0     0 |           | 11   29    1   22    0
Jun 18 21:50:16 ubuntu dstat.sh[64863]: 18-06 21:50:16| 19   6  75   0   0|1363M  869M  171M 5330M|7674B 4122B|   0     0 |   0     0 |2462  1919 |1.53 0.99 0.54|1.0   0  43|   0     0 |           | 11   28    1   17    0
Jun 18 21:50:17 ubuntu dstat.sh[64863]: 18-06 21:50:17| 15   2  82   0   0|1397M  835M  171M 5330M|9106B 5751B|   0   575k|   0  3.99 |1615  1286 |1.53 0.99 0.54|1.0   0   0|   0     0 |           | 11   29    1   17    0
Jun 18 21:50:18 ubuntu dstat.sh[64863]: 18-06 21:50:18| 18   9  72   0   0|1362M  870M  171M 5330M|8021B 4509B|   0    12k|   0  3.01 |3262  2648 |1.56 1.01 0.55|3.0   0 157|   0     0 |           | 11   28    1   18    0
Jun 18 21:50:19 ubuntu dstat.sh[64863]: 18-06 21:50:19| 44   7  49   0   0|1422M  810M  171M 5330M|5489B 2509B|   0    32M|   0   153 |3019  1741 |1.56 1.01 0.55|  0   0 1.0|   0     0 |           | 11   29    2   18    0
Jun 18 21:50:20 ubuntu dstat.sh[64863]: 18-06 21:50:20| 22   3  73   0   0|1426M  806M  171M 5330M|  16k   14k|   0  2926k|   0  17.0 |3694  4281 |1.56 1.01 0.55|  0   0   0|   0     0 |           | 11   30    1   18    0
Jun 18 21:50:21 ubuntu dstat.sh[64863]: 18-06 21:50:21| 41  19  39   0   0|1359M  873M  171M 5330M|  11k 7071B|   0   501k|   0  96.2 |6514  7552 |1.56 1.01 0.55|6.0   0 454|   0     0 |           | 11   28    1   19    0
Jun 18 21:50:22 ubuntu dstat.sh[64863]: 18-06 21:50:22| 84  15   0   0   0|1605M  627M  171M 5330M|4760B 1509B|   0   176k|   0  11.0 |5077  3054 |1.56 1.01 0.55|6.0   0 125|   0     0 |           | 11   28    1   19    0
Jun 18 21:50:23 ubuntu dstat.sh[64863]: 18-06 21:50:23| 83  11   6   0   0|1776M  455M  171M 5330M|  25k   24k|   0     0 |   0     0 |6239  5018 |1.92 1.09 0.58|2.0   0   0|   0     0 |           | 11   34    1   19    0
Jun 18 21:50:24 ubuntu dstat.sh[64863]: 18-06 21:50:24| 69  10  20   0   0|1742M  490M  171M 5330M|  28k   23k|   0  1008k|   0  70.0 |9280    13k|1.92 1.09 0.58|4.0 1.0 126|   0     0 |           | 11   30    1   22    0
Jun 18 21:50:25 ubuntu dstat.sh[64863]: 18-06 21:50:25| 30  10  59   0   0|1539M  693M  171M 5330M|6783B 2871B|   0   240k|   0  16.0 |3623  2962 |1.92 1.09 0.58|2.0   0 184|   0     0 |           | 11   28    1   24    0
