Jun 02 14:19:40 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 02 14:19:40 ubuntu dstat.sh[65133]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 02 14:19:40 ubuntu dstat.sh[65133]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 02 14:19:40 ubuntu dstat.sh[65133]: 02-06 14:19:40|                   | 962M 1351M  163M 5147M|           |           |           |           |1.44 0.96 0.54|1.0   0    |           |           | 10    4    0   17    0
Jun 02 14:19:41 ubuntu dstat.sh[65133]: 02-06 14:19:41| 20  21  56   0   0| 976M 1337M  163M 5147M|  23k 7659B|   0  1975k|   0  78.0 |5825  4412 |1.44 0.96 0.54|2.5   0 360|   0     0 |           | 10    4    0   17    0
Jun 02 14:19:42 ubuntu dstat.sh[65133]: 02-06 14:19:42| 16  22  59   1   0| 976M 1336M  163M 5148M|  44k   16k|   0  2095k|   0  75.0 |5633  4205 |1.44 0.96 0.54|2.0   0 343|   0     0 |           | 10    6    0   17    0
Jun 02 14:19:43 ubuntu dstat.sh[65133]: 02-06 14:19:43| 31  18  50   0   0| 989M 1322M  163M 5148M|  22k   12k|   0  1760k|   0  52.0 |6564  6959 |1.49 0.98 0.55|2.0   0 328|   0     0 |           | 10    6    0   17    0
Jun 02 14:19:44 ubuntu dstat.sh[65133]: 02-06 14:19:44| 30  14  54   0   0|1127M 1183M  164M 5271M|  40k   13k|   0  4912k|   0  58.9 |6462  9053 |1.49 0.98 0.55|  0   0 146|   0     0 |           | 11    6    0   17    0
Jun 02 14:19:45 ubuntu dstat.sh[65133]: 02-06 14:19:45| 25   9  64   1   0|1125M 1166M  164M 5289M| 182k   12k|   0  2224k|   0  69.0 |3248  2350 |1.49 0.98 0.55|2.0   0  86|   0     0 |           | 11    7    0   17    1
Jun 02 14:19:46 ubuntu dstat.sh[65133]: 02-06 14:19:46| 37  14  48   1   0|1142M 1130M  165M 5305M|4562B 1755B|   0  2417k|   0  82.2 |4884  3461 |1.49 0.98 0.55|2.0   0 193|   0     0 |           | 11    6    0   19    2
Jun 02 14:19:47 ubuntu dstat.sh[65133]: 02-06 14:19:47| 43   7  48   1   0|1206M 1051M  165M 5318M|2955B  528B|  32k 2439k|2.00  46.0 |3029  1843 |1.49 0.98 0.55|2.0   0 2.0|   0     0 |           | 11    6    0   19    2
Jun 02 14:19:48 ubuntu dstat.sh[65133]: 02-06 14:19:48| 43   5  48   1   0|1235M  994M  167M 5341M|3126B  970B|   0  4468k|   0   145 |3402  2476 |1.53 0.99 0.56|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 02 14:19:49 ubuntu dstat.sh[65133]: 02-06 14:19:49| 33   7  45  14   0|1243M  951M  168M 5372M|3808B 1462B|   0    44M|   0  3060 |  13k   22k|1.53 0.99 0.56|3.0 2.0  43|   0     0 |           | 11    8    0   19    2
Jun 02 14:19:50 ubuntu dstat.sh[65133]: 02-06 14:19:50| 37   8  43  11   0|1276M  923M  169M 5364M|4941B 2141B|   0    52M|   0  3513 |  14k   26k|1.53 0.99 0.56|2.0   0  41|   0     0 |           | 11    6    0   19    0
Jun 02 14:19:51 ubuntu dstat.sh[65133]: 02-06 14:19:51| 36  10  52   0   0|1245M  952M  169M 5367M|  11k 4433B|   0  1565k|   0  67.9 |3653  2418 |1.53 0.99 0.56|2.0   0 109|   0     0 |           | 11    5    0   19    0
Jun 02 14:19:52 ubuntu dstat.sh[65133]: 02-06 14:19:52| 45   7  45   0   0|1268M  925M  169M 5370M|4627B 1634B|   0  1923k|   0  44.1 |  10k   17k|1.53 0.99 0.56|2.0   0 9.0|   0     0 |           | 11    4    0   19    0
Jun 02 14:19:53 ubuntu dstat.sh[65133]: 02-06 14:19:53| 43  10  45   1   0|1253M  938M  169M 5371M|4426B 1615B|   0  8477k|   0   399 |  13k   21k|1.57 1.01 0.56|2.0   0  23|   0     0 |           | 11    4    0   19    0
Jun 02 14:19:54 ubuntu dstat.sh[65133]: 02-06 14:19:54| 42   9  49   0   0|1244M  955M  169M 5364M|4891B 1462B|   0  1933k|   0  24.1 |3190  1817 |1.57 1.01 0.56|3.0   0  15|   0     0 |           | 11    4    0   19    0
Jun 02 14:19:55 ubuntu dstat.sh[65133]: 02-06 14:19:55| 42   9  48   0   0|1217M  982M  169M 5364M|5527B 1622B|   0  4101B|   0  1.00 |3672  2081 |1.57 1.01 0.56|2.0   0 111|   0     0 |           | 11    4    0   19    0
Jun 02 14:19:56 ubuntu dstat.sh[65133]: 02-06 14:19:56|  9  23  66   0   0|1179M 1020M  169M 5364M|5171B 1618B|   0    20k|   0  4.99 |5352  3735 |1.57 1.01 0.56|1.0   0 328|   0     0 |           | 11    4    0   19    0
Jun 02 14:19:57 ubuntu dstat.sh[65133]: 02-06 14:19:57|  9  22  68   0   0|1134M 1065M  169M 5365M|4619B 1620B|   0    24k|   0  6.00 |5003  3347 |1.57 1.01 0.56|1.0   0 258|   0     0 |           | 11    4    0   19    0
Jun 02 14:19:58 ubuntu dstat.sh[65133]: 02-06 14:19:58| 18  17  64   0   0|1101M 1097M  169M 5365M|4323B 1621B|   0    12k|   0  3.00 |6335  7953 |1.52 1.01 0.57|2.0   0 185|   0     0 |           | 11    4    0   19    0
Jun 02 14:19:59 ubuntu dstat.sh[65133]: 02-06 14:19:59| 44  12  44   0   0|1179M 1019M  169M 5365M|4443B 1617B|   0    16M|   0   102 |3694  2480 |1.52 1.01 0.57|2.0   0 124|   0     0 |           | 11    5    0   19    0
Jun 02 14:20:00 ubuntu dstat.sh[65133]: 02-06 14:20:00| 46   4  49   0   0|1228M  970M  169M 5366M|5589B 1623B|   0   537k|   0  14.0 |2815  1596 |1.52 1.01 0.57|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 02 14:20:01 ubuntu dstat.sh[65133]: 02-06 14:20:01| 40  10  49   0   0|1242M  953M  169M 5368M|5355B 1619B|   0  4414k|   0   196 |4080  4303 |1.52 1.01 0.57|2.0   0  55|   0     0 |           | 11    4    0   20    0
Jun 02 14:20:02 ubuntu dstat.sh[65133]: 02-06 14:20:02|  3   4  92   0   0|1243M  953M  169M 5368M|4757B 1458B|   0    44k|   0  5.00 |1771  1711 |1.52 1.01 0.57|1.0   0  69|   0     0 |           | 11    4    0   14    0
Jun 02 14:20:03 ubuntu dstat.sh[65133]: 02-06 14:20:03| 18   5  76   0   0|1296M  900M  169M 5368M|4861B 1620B|   0     0 |   0     0 |1938  1588 |1.48 1.01 0.57|2.0   0  22|   0     0 |           | 11    4    0   14    0
Jun 02 14:20:04 ubuntu dstat.sh[65133]: 02-06 14:20:04| 22   4  73   0   0|1329M  867M  169M 5368M|2821B    0 |   0    10M|   0  90.0 |1800  1496 |1.48 1.01 0.57|2.0   0   0|   0     0 |           | 11    4    0   14    0
Jun 02 14:20:05 ubuntu dstat.sh[65133]: 02-06 14:20:05| 24   2  72   1   0|1343M  852M  169M 5368M|5241B 1459B|   0  2005k|   0   212 |3488  4612 |1.48 1.01 0.57|3.0   0 1.0|   0     0 |           | 11   10    0   14    0
Jun 02 14:20:06 ubuntu dstat.sh[65133]: 02-06 14:20:06| 21   5  72   1   0|1320M  875M  169M 5368M|5375B 1458B|   0  2556k|   0   151 |2474  2215 |1.48 1.01 0.57|2.0   0  42|   0     0 |           | 11    4    0   16    0
Jun 02 14:20:07 ubuntu dstat.sh[65133]: 02-06 14:20:07| 19   2  78   0   0|1354M  841M  170M 5368M|7871B 4133B| 144k  503k|6.99  6.99 |1746  1363 |1.48 1.01 0.57|1.0   0   0|   0     0 |           | 11   11    0   16    0
Jun 02 14:20:08 ubuntu dstat.sh[65133]: 02-06 14:20:08| 22   3  74   1   0|1349M  845M  170M 5369M|7739B 3803B| 268k  984k|66.0  27.0 |2770  2787 |1.44 1.01 0.57|1.0   0 3.0|   0     0 |           | 11   29    0   16    0
Jun 02 14:20:09 ubuntu dstat.sh[65133]: 02-06 14:20:09| 20   6  74   0   0|1360M  835M  170M 5369M|9439B 5292B|   0    36M|   0   280 |2870  2644 |1.44 1.01 0.57|1.0   0  43|   0     0 |           | 11   28    0   17    0
Jun 02 14:20:10 ubuntu dstat.sh[65133]: 02-06 14:20:10| 19   2  79   0   0|1390M  804M  170M 5369M|8535B 5607B|   0   680k|   0  6.00 |1722  1299 |1.44 1.01 0.57|1.0   0   0|   0     0 |           | 11   29    0   16    0
Jun 02 14:20:11 ubuntu dstat.sh[65133]: 02-06 14:20:11| 23  10  65   0   0|1355M  839M  170M 5369M|7430B 4288B|   0    12k|   0  2.99 |3511  2685 |1.44 1.01 0.57|2.0   0 156|   0     0 |           | 11   28    0   17    0
Jun 02 14:20:12 ubuntu dstat.sh[65133]: 02-06 14:20:12| 37   6  56   0   0|1451M  743M  170M 5369M|9401B 6445B|   0     0 |   0     0 |2964  1959 |1.44 1.01 0.57|2.0   0 1.0|   0     0 |           | 11   30    0   17    0
Jun 02 14:20:13 ubuntu dstat.sh[65133]: 02-06 14:20:13| 39   5  56   0   0|1447M  747M  170M 5369M|  18k   15k|   0   184k|   0  18.0 |6441  8299 |1.49 1.03 0.58|3.0   0 6.0|   0     0 |           | 11   28    0   18    0
Jun 02 14:20:14 ubuntu dstat.sh[65133]: 02-06 14:20:14| 63  27   8   0   0|1507M  687M  170M 5369M|4100B 1523B|   0   280k|   0  13.0 |5877  4961 |1.49 1.03 0.58|6.0   0 577|   0     0 |           | 11   28    0   17    0
Jun 02 14:20:15 ubuntu dstat.sh[65133]: 02-06 14:20:15| 87  13   1   0   0|1702M  492M  170M 5369M|  14k   11k|   0   112k|   0  1.00 |5466  3265 |1.49 1.03 0.58|5.0   0   0|   0     0 |           | 11   31    0   17    0
Jun 02 14:20:16 ubuntu dstat.sh[65133]: 02-06 14:20:16| 80  11   8   0   0|1736M  457M  170M 5369M|  37k   33k|   0   568k|   0  51.0 |8280    13k|1.49 1.03 0.58|8.0   0  40|   0     0 |           | 11   30    0   21    0
Jun 02 14:20:17 ubuntu dstat.sh[65133]: 02-06 14:20:17| 48  12  40   0   0|1535M  658M  170M 5369M|9265B 5561B|   0   485k|   0  40.1 |5198  5307 |1.49 1.03 0.58|1.0   0 271|   0     0 |           | 11   28    0   23    0
Jun 02 14:20:18 ubuntu dstat.sh[65133]: 02-06 14:20:18| 20   3  77   0   0|1520M  674M  170M 5369M|6823B 3577B|   0   148k|   0  8.98 |1706  1219 |1.45 1.03 0.58|  0   0   0|   0     0 |           | 11   29    0   23    0
Jun 02 14:20:19 ubuntu dstat.sh[65133]: 02-06 14:20:19| 18   2  78   1   0|1500M  694M  170M 5369M|  10k 6440B|   0   224k|   0  21.0 |2991  3311 |1.45 1.03 0.58|1.0   0   0|   0     0 |           | 11   28    0   24    0
Jun 02 14:20:20 ubuntu dstat.sh[65133]: 02-06 14:20:20| 20   8  71   1   0|1461M  732M  170M 5369M|5044B 1621B|   0    88M|   0   912 |3439  3045 |1.45 1.03 0.58|1.0   0  68|   0     0 |           | 11   28    0   24    0
Jun 02 14:20:21 ubuntu dstat.sh[65133]: 02-06 14:20:21| 16   2  81   0   0|1452M  741M  170M 5369M|  10k 7640B|   0  1922k|   0  97.1 |2622  2864 |1.45 1.03 0.58|2.0   0   0|   0     0 |           | 11   29    0   24    0
Jun 02 14:20:22 ubuntu dstat.sh[65133]: 02-06 14:20:22| 12  17  69   0   0|1377M  817M  170M 5369M|5440B 2477B|   0   776k|   0  56.0 |5481  4586 |1.45 1.03 0.58|1.0   0 448|   0     0 |           | 11   28    0   25    0
Jun 02 14:20:23 ubuntu dstat.sh[65133]: 02-06 14:20:23| 57  28  15   0   0|1474M  719M  170M 5369M|4398B 1458B|   0   136k|   0  15.0 |5943  4771 |1.73 1.09 0.60|5.0   0 591|   0     0 |           | 11   28    0   25    0
Jun 02 14:20:24 ubuntu dstat.sh[65133]: 02-06 14:20:24| 83  10   7   0   0|1671M  523M  170M 5369M|  20k   18k|   0  4717k|   0   190 |5794  4357 |1.73 1.09 0.60|3.0   0   0|   0     0 |           | 11   33    0   25    0
Jun 02 14:20:25 ubuntu dstat.sh[65133]: 02-06 14:20:25| 71   8  19   0   0|1659M  535M  170M 5370M|  38k   32k|   0  4600k|   0  75.0 |9829    16k|1.73 1.09 0.60|7.0   0  22|   0     0 |           | 11   29    0   26    0
Jun 02 14:20:26 ubuntu dstat.sh[65133]: 02-06 14:20:26| 78  22   1   0   0|1556M  637M  170M 5370M|7577B 3474B|   0   620k|   0  38.0 |5647  4712 |1.73 1.09 0.60|6.0   0 288|   0     0 |           | 11   28    0   26    0
Jun 02 14:20:27 ubuntu dstat.sh[65133]: 02-06 14:20:27| 88  12   0   0   0|1710M  483M  170M 5370M|  13k 7712B|   0   168k|   0  5.99 |5179  2735 |1.73 1.09 0.60|7.0   0   0|   0     0 |           | 11   30    0   26    0
Jun 02 14:20:28 ubuntu dstat.sh[65133]: 02-06 14:20:28| 76  10  14   0   0|1751M  442M  170M 5370M|  46k   41k|   0   116k|   0  10.0 |7882    13k|2.07 1.17 0.63|5.0   0   0|   0     0 |           | 11   33    0   27    0
Jun 02 14:20:29 ubuntu dstat.sh[65133]: 02-06 14:20:29| 62  17  20   0   0|1554M  638M  170M 5370M|  22k   18k|   0   427k|   0  38.9 |7147  9857 |2.07 1.17 0.63|3.0   0 298|   0     0 |           | 11   28    0   31    0
Jun 02 14:20:30 ubuntu dstat.sh[65133]: 02-06 14:20:30| 41   6  53   0   0|1544M  649M  170M 5370M|9062B 5544B|   0   192k|   0  9.00 |2763  1675 |2.07 1.17 0.63|1.0   0   0|   0     0 |           | 11   29    1   30    0
Jun 02 14:20:31 ubuntu dstat.sh[65133]: 02-06 14:20:31| 34   3  60   0   0|1534M  658M  170M 5370M|  19k   15k|   0   460k|   0  72.0 |4695  5926 |2.07 1.17 0.63|2.0   0   0|   0     0 |           | 11   28    0   32    0
Jun 02 14:20:32 ubuntu dstat.sh[65133]: 02-06 14:20:32| 44  23  32   0   0|1470M  723M  170M 5370M|5044B 1621B|   0   352k|   0  16.0 |5141  3618 |2.07 1.17 0.63|3.0   0 379|   0     0 |           | 11   28    0   32    0
Jun 02 14:20:33 ubuntu dstat.sh[65133]: 02-06 14:20:33| 52   8  40   0   0|1552M  641M  170M 5370M|  17k   14k|   0   192k|   0  10.0 |3985  3213 |2.15 1.20 0.65|5.0   0   0|   0     0 |           | 11   31    0   32    0
Jun 02 14:20:34 ubuntu dstat.sh[65133]: 02-06 14:20:34| 53  18  28   0   0|1435M  758M  170M 5371M|  21k   17k|   0  1064k|   0  83.0 |8468    19k|2.15 1.20 0.65|4.0   0 294|   0     0 |           | 11   28    0   29    0
Jun 02 14:20:35 ubuntu dstat.sh[65133]: 02-06 14:20:35| 81  15   4   0   0|1569M  623M  170M 5371M|6814B 4193B|   0   639k|   0  23.0 |4890  2164 |2.15 1.20 0.65|2.0   0   0|   0     0 |           | 11   30    0   29    0
Jun 02 14:20:36 ubuntu dstat.sh[65133]: 02-06 14:20:36| 54   7  38   0   0|1601M  591M  170M 5371M|  36k   32k|   0   216k|   0  18.0 |8498    12k|2.15 1.20 0.65|3.0   0   0|   0     0 |           | 11   32    0   29    0
Jun 02 14:20:37 ubuntu dstat.sh[65133]: 02-06 14:20:37| 64  20  15   0   0|1528M  664M  170M 5371M|  12k 7814B|   0   264k|   0  28.0 |5711  5794 |2.15 1.20 0.65|3.0   0 324|   0     0 |           | 11   28    0   32    0
Jun 02 14:20:38 ubuntu dstat.sh[65133]: 02-06 14:20:38| 54   7  39   0   0|1571M  621M  170M 5371M|  16k   13k|   0   188k|   0  9.00 |4064  2813 |2.14 1.22 0.65|3.0   0   0|   0     0 |           | 11   31    0   29    0
Jun 02 14:20:39 ubuntu dstat.sh[65133]: 02-06 14:20:39| 51  12  35   0   0|1513M  678M  170M 5371M|  22k   18k|   0   368k|   0  38.0 |8515    11k|2.14 1.22 0.65|3.0   0 269|   0     0 |           | 11   28    0   31    0
Jun 02 14:20:40 ubuntu dstat.sh[65133]: 02-06 14:20:40| 63  12  25   0   0|1546M  646M  170M 5371M|5545B 2186B|   0   412k|   0  13.0 |3814  1737 |2.14 1.22 0.65|2.0   0  30|   0     0 |           | 11   29    0   31    0
Jun 02 14:20:41 ubuntu dstat.sh[65133]: 02-06 14:20:41| 48   6  47   0   0|1563M  629M  170M 5371M|  29k   25k|   0  2580k|   0   100 |6061  8076 |2.14 1.22 0.65|2.0   0   0|   0     0 |           | 11   29    0   33    0
Jun 02 14:20:42 ubuntu dstat.sh[65133]: 02-06 14:20:42| 62  18  20   0   0|1476M  715M  170M 5371M|7967B 4370B|   0  1007k|   0  66.0 |5517  4636 |2.14 1.22 0.65|3.0   0 288|   0     0 |           | 11   28    0   34    0
Jun 02 14:20:43 ubuntu dstat.sh[65133]: 02-06 14:20:43| 53   6  39   0   0|1539M  652M  170M 5371M|  18k   15k|   0     0 |   0     0 |4263  3359 |2.04 1.21 0.66|4.0   0   0|   0     0 |           | 11   31    0   34    0
Jun 02 14:20:44 ubuntu dstat.sh[65133]: 02-06 14:20:44| 53  13  34   0   0|1505M  686M  170M 5372M|  17k   13k|   0   256k|   0  27.0 |6922  8171 |2.04 1.21 0.66|3.0   0 112|   0     0 |           | 11   28    0   36    0
Jun 02 14:20:45 ubuntu dstat.sh[65133]: 02-06 14:20:45| 56   8  36   0   0|1561M  630M  170M 5372M|  12k 9695B|   0   140k|   0  9.01 |3553  1951 |2.04 1.21 0.66|3.0   0   0|   0     0 |           | 11   31    0   36    0
Jun 02 14:20:46 ubuntu dstat.sh[65133]: 02-06 14:20:46| 52   8  38   0   0|1516M  676M  170M 5372M|  23k   19k|   0  1678k|   0   177 |7576  9562 |2.04 1.21 0.66|3.0   0  91|   0     0 |           | 11   28    0   38    0
Jun 02 14:20:47 ubuntu dstat.sh[65133]: 02-06 14:20:47| 65  30   5   0   0|1513M  678M  170M 5372M|4558B 1619B|   0   236k|   0  23.0 |5655  4540 |2.04 1.21 0.66|8.0   0 521|   0     0 |           | 11   28    0   36    0
Jun 02 14:20:48 ubuntu dstat.sh[65133]: 02-06 14:20:48| 78  21   0   0   0|1679M  512M  170M 5372M|  14k   11k|   0   184k|   0  8.99 |5967  4939 |2.36 1.29 0.68|6.0   0 318|   0     0 |           | 11   31    0   36    0
Jun 02 14:20:49 ubuntu dstat.sh[65133]: 02-06 14:20:49| 77  21   2   0   0|1740M  451M  170M 5372M|  36k   33k|   0   993k|   0  62.0 |8108  9802 |2.36 1.29 0.68|8.0   0 356|   0     0 |           | 11   31    0   37    0
Jun 02 14:20:50 ubuntu dstat.sh[65133]: 02-06 14:20:50| 74  24   1   0   0|1665M  526M  170M 5372M|  27k   22k|   0  2155k|   0  90.1 |7533  8664 |2.36 1.29 0.68|6.0   0 496|   0     0 |           | 11   28    0   37    0
Jun 02 14:20:51 ubuntu dstat.sh[65133]: 02-06 14:20:51| 84  16   0   0   0|1642M  549M  170M 5372M|  12k 9918B|   0     0 |   0     0 |5666  3706 |2.36 1.29 0.68|4.0   0  73|   0     0 |           | 11   30    0   37    0
Jun 02 14:20:52 ubuntu dstat.sh[65133]: 02-06 14:20:52| 74  10  16   0   0|1657M  533M  170M 5372M|  33k   30k|   0    12k|   0  3.01 |8256    11k|2.36 1.29 0.68|4.0   0  62|   0     0 |           | 11   31    0   39    0
Jun 02 14:20:53 ubuntu dstat.sh[65133]: 02-06 14:20:53| 48  22  29   0   0|1452M  739M  170M 5372M|  25k   20k|   0    16k|   0  3.99 |8428    11k|2.49 1.34 0.70|1.0   0 450|   0     0 |           | 11   28    0   42    0
Jun 02 14:20:54 ubuntu dstat.sh[65133]: 02-06 14:20:54| 12  27  60   0   0|1432M  758M  170M 5372M|4505B 1622B|   0    24k|   0  6.01 |5728  4154 |2.49 1.34 0.70|4.0   0 477|   0     0 |           | 11   28    0   42    0
Jun 02 14:20:55 ubuntu dstat.sh[65133]: 02-06 14:20:55| 66  28   5   0   0|1528M  662M  170M 5372M|6073B 3426B|   0   124k|   0  9.01 |5493  4279 |2.49 1.34 0.70|3.0   0 614|   0     0 |           | 11   29    0   42    0
Jun 02 14:20:56 ubuntu dstat.sh[65133]: 02-06 14:20:56| 68   8  24   0   0|1595M  595M  170M 5373M|  26k   23k|   0   528k|   0  45.0 |5835  7176 |2.49 1.34 0.70|3.0   0   0|   0     0 |           | 11   31    0   43    0
Jun 02 14:20:57 ubuntu dstat.sh[65133]: 02-06 14:20:57| 65  18  16   0   0|1477M  713M  170M 5373M|  14k   10k|   0  1252k|   0  98.0 |7343  8342 |2.49 1.34 0.70|4.0   0 238|   0     0 |           | 11   28    0   46    0
Jun 02 14:20:58 ubuntu dstat.sh[65133]: 02-06 14:20:58| 75  12  12   0   0|1593M  597M  170M 5373M|  13k   11k|   0   152k|   0  8.99 |4706  3070 |2.53 1.37 0.72|3.0   0  30|   0     0 |           | 11   31    0   46    0
Jun 02 14:20:59 ubuntu dstat.sh[65133]: 02-06 14:20:59| 57   7  35   0   0|1594M  595M  170M 5373M|  36k   32k|   0   144k|   0  9.01 |9487    14k|2.53 1.37 0.72|2.0   0   0|   0     0 |           | 11   32    0   46    0
Jun 02 14:21:00 ubuntu dstat.sh[65133]: 02-06 14:21:00| 55   6  37   0   0|1569M  620M  170M 5373M|  37k   30k|   0   284k|   0  31.0 |  12k   18k|2.53 1.37 0.72|4.0   0  30|   0     0 |           | 11   30    0   46    0
Jun 02 14:21:01 ubuntu dstat.sh[65133]: 02-06 14:21:01| 82  16   2   0   0|1516M  673M  170M 5373M|8562B 4736B|   0   352k|   0  38.0 |5605  4522 |2.53 1.37 0.72|3.0   0  90|   0     0 |           | 11   29    0   46    0
