Jun 15 17:58:14 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 15 17:58:14 ubuntu dstat.sh[65424]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 15 17:58:14 ubuntu dstat.sh[65424]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 15 17:58:14 ubuntu dstat.sh[65424]: 15-06 17:58:14|                   | 986M 1362M  165M 5111M|           |           |           |           |1.13 0.88 0.50|1.0   0    |           |           | 10    4    1   17    0
Jun 15 17:58:15 ubuntu dstat.sh[65424]: 15-06 17:58:15|  8  20  70   0   0| 995M 1353M  165M 5111M|6330B 1574B|   0   124k|   0  9.97 |5030  3437 |1.13 0.88 0.50|1.0   0 273|   0     0 |           | 10    4    1   17    0
Jun 15 17:58:16 ubuntu dstat.sh[65424]: 15-06 17:58:16|  8  21  68   0   0| 996M 1352M  165M 5111M|  14k 2567B|   0   160k|   0  9.00 |5088  3382 |1.13 0.88 0.50|3.0   0 285|   0     0 |           | 10    4    1   17    0
Jun 15 17:58:17 ubuntu dstat.sh[65424]: 15-06 17:58:17| 26  20  52   0   0| 993M 1355M  165M 5112M|  18k 8955B|   0  4396k|   0  49.0 |5871  5392 |1.13 0.88 0.50|2.0   0 279|   0     0 |           | 10    5    1   17    0
Jun 15 17:58:18 ubuntu dstat.sh[65424]: 15-06 17:58:18| 23  18  56   0   0|1002M 1345M  165M 5112M|  42k   14k|   0  1717k|   0  54.8 |5735  5406 |1.28 0.91 0.51|2.0   0 229|   0     0 |           | 10    6    1   17    0
Jun 15 17:58:19 ubuntu dstat.sh[65424]: 15-06 17:58:19| 25  10  63   1   0|1094M 1252M  165M 5234M|  19k   11k|   0  1267k|   0  39.1 |4349  5180 |1.28 0.91 0.51|1.0   0  76|   0     0 |           | 11    5    1   17    1
Jun 15 17:58:20 ubuntu dstat.sh[65424]: 15-06 17:58:20| 21   7  71   1   0|1113M 1232M  165M 5235M|  41k   13k|   0  1631k|   0  55.1 |2928  2310 |1.28 0.91 0.51|2.0   0  86|   0     0 |           | 11    7    1   17    1
Jun 15 17:58:21 ubuntu dstat.sh[65424]: 15-06 17:58:21| 28  14  57   0   0|1122M 1207M  165M 5249M| 139k   13k|   0  1908k|   0  65.9 |4496  3443 |1.28 0.91 0.51|2.0   0 195|   0     0 |           | 11    6    1   19    2
Jun 15 17:58:22 ubuntu dstat.sh[65424]: 15-06 17:58:22| 43   6  48   1   0|1188M 1128M  166M 5261M|  47k 2824B|  32k 3674k|2.00  91.9 |3191  2149 |1.28 0.91 0.51|3.0   0 2.0|   0     0 |           | 11    6    1   19    2
Jun 15 17:58:23 ubuntu dstat.sh[65424]: 15-06 17:58:23| 44   5  49   0   0|1225M 1068M  167M 5281M|4866B 1622B|4101B 2030k|1.00  31.0 |2904  1594 |1.34 0.93 0.52|2.0   0   0|   0     0 |           | 11    8    1   19    2
