Jun 24 07:30:58 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 24 07:30:58 ubuntu dstat.sh[65533]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 24 07:30:58 ubuntu dstat.sh[65533]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 24 07:30:58 ubuntu dstat.sh[65533]: 24-06 07:30:58|                   | 968M 1374M  166M 5115M|           |           |           |           |1.98 1.14 0.60|1.0   0    |           |           | 10    6    0   17    0
Jun 24 07:30:59 ubuntu dstat.sh[65533]: 24-06 07:30:59| 21  21  56   1   0| 977M 1365M  166M 5115M|  42k   13k|   0  1808k|   0  64.0 |6087  4913 |1.98 1.14 0.60|1.5   0 475|   0     0 |           | 10    6    0   17    0
Jun 24 07:31:00 ubuntu dstat.sh[65533]: 24-06 07:31:00| 25  22  51   0   0| 968M 1373M  166M 5116M|  23k   13k|   0  1769k|   0  58.5 |5865  4616 |1.98 1.14 0.60|7.0   0 401|   0     0 |           | 10    5    0   17    1
Jun 24 07:31:01 ubuntu dstat.sh[65533]: 24-06 07:31:01| 34  20  44   1   0| 979M 1337M  167M 5139M| 172k 8122B|   0  5061k|   0  66.1 |6173  6735 |2.30 1.22 0.63|3.0   0 283|   0     0 |           | 10    4    0   17    2
Jun 24 07:31:02 ubuntu dstat.sh[65533]: 24-06 07:31:02| 34  10  54   0   0|1115M 1181M  168M 5277M|5319B 1564B|   0  2069k|   0  65.9 |4285  5407 |2.30 1.22 0.63|2.0   0  74|   0     0 |           | 11    4    0   17    2
Jun 24 07:31:03 ubuntu dstat.sh[65533]: 24-06 07:31:03| 40  11  50   1   0|1125M 1148M  168M 5298M|4807B 1622B|   0   965k|   0  38.1 |3998  2598 |2.30 1.22 0.63|2.0   0 111|   0     0 |           | 11    6    0   17    2
Jun 24 07:31:04 ubuntu dstat.sh[65533]: 24-06 07:31:04| 38  12  48   1   0|1184M 1070M  169M 5313M|5171B 1456B|  32k 6615k|2.00   337 |4636  3732 |2.30 1.22 0.63|2.0   0 170|   0     0 |           | 11    6    0   19    2
Jun 24 07:31:05 ubuntu dstat.sh[65533]: 24-06 07:31:05| 44   5  49   1   0|1232M  992M  170M 5339M|4813B 1240B|   0  3865k|   0  83.9 |3205  2133 |2.30 1.22 0.63|3.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 24 07:31:06 ubuntu dstat.sh[65533]: 24-06 07:31:06| 38   7  47   8   0|1264M  962M  171M 5334M|5751B 1837B|   0    28M|   0  1908 |9100    15k|2.28 1.24 0.63|2.0   0  30|   0     0 |           | 11    6    0   19    0
Jun 24 07:31:07 ubuntu dstat.sh[65533]: 24-06 07:31:07| 31   8  47  11   0|1285M  936M  172M 5339M|  11k 4505B|   0    47M|   0  3874 |  15k   27k|2.28 1.24 0.63|1.0 1.0  87|   0     0 |           | 11    7    0   19    0
Jun 24 07:31:08 ubuntu dstat.sh[65533]: 24-06 07:31:08| 39  11  48   0   0|1262M  952M  172M 5345M|5103B 1682B|   0  2698k|   0  92.8 |3707  2371 |2.28 1.24 0.63|2.0   0  79|   0     0 |           | 11    4    0   19    0
Jun 24 07:31:09 ubuntu dstat.sh[65533]: 24-06 07:31:09| 43  10  45   0   0|1319M  893M  172M 5346M|5356B 1566B|   0  2676k|   0  47.0 |  11k   18k|2.28 1.24 0.63|2.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 24 07:31:10 ubuntu dstat.sh[65533]: 24-06 07:31:10| 43  10  44   1   0|1290M  922M  172M 5346M|4861B 1512B|   0  7338k|   0   415 |  11k   19k|2.28 1.24 0.63|3.0   0  29|   0     0 |           | 11    4    0   19    0
Jun 24 07:31:11 ubuntu dstat.sh[65533]: 24-06 07:31:11| 43   8  49   0   0|1203M 1017M  172M 5339M|4824B 1622B|   0   817k|   0  44.1 |3068  1702 |2.34 1.27 0.65|3.0   0  10|   0     0 |           | 11    4    0   19    0
Jun 24 07:31:12 ubuntu dstat.sh[65533]: 24-06 07:31:12| 36   5  58   0   0|1209M 1011M  172M 5339M|4377B 1458B|   0  4095B|   0  1.00 |2833  1576 |2.34 1.27 0.65|2.0   0  72|   0     0 |           | 11    4    0   19    0
