Jun 12 05:27:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 12 05:28:00 ubuntu dstat.sh[65424]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 12 05:28:00 ubuntu dstat.sh[65424]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 12 05:28:00 ubuntu dstat.sh[65424]: 12-06 05:28:00|                   | 887M 1510M  162M 5072M|           |           |           |           |1.58 1.05 0.58|1.0   0    |           |           | 10    2    0   15    0
Jun 12 05:28:01 ubuntu dstat.sh[65424]: 12-06 05:28:01|  9  20  69   0   0| 895M 1502M  162M 5072M|5389B 1617B|   0   403k|   0  22.0 |5261  3859 |1.58 1.05 0.58|1.0   0 297|   0     0 |           | 10    2    0   15    0
Jun 12 05:28:02 ubuntu dstat.sh[65424]: 12-06 05:28:02|  7  22  69   0   0| 890M 1507M  162M 5072M|5557B 1459B|   0    12k|   0  12.5 |5079  3480 |1.46 1.04 0.58|2.0   0 280|   0     0 |           | 10    2    0   15    0
Jun 12 05:28:03 ubuntu dstat.sh[65424]: 12-06 05:28:03| 12  20  66   0   0| 897M 1500M  162M 5073M|5213B 1618B|   0    20k|   0  4.99 |5578  4933 |1.46 1.04 0.58|1.0   0 250|   0     0 |           | 10    2    0   15    0
Jun 12 05:28:04 ubuntu dstat.sh[65424]: 12-06 05:28:04| 13  19  66   0   0| 884M 1513M  162M 5073M|4964B 1558B|   0    16k|   0  4.01 |5332  4827 |1.46 1.04 0.58|1.0   0 230|   0     0 |           | 10    2    0   15    0
Jun 12 05:28:05 ubuntu dstat.sh[65424]: 12-06 05:28:05| 11  10  78   0   0|1005M 1392M  162M 5194M|4911B 1400B|   0   104k|   0  3.99 |4178  5326 |1.46 1.04 0.58|  0   0  74|   0     0 |           | 11    2    0   15    0
Jun 12 05:28:06 ubuntu dstat.sh[65424]: 12-06 05:28:06| 13  11  75   0   0|1024M 1373M  162M 5194M|4618B 1135B|   0   208k|   0  10.0 |3068  2224 |1.46 1.04 0.58|2.0   0  96|   0     0 |           | 11    4    0   15    0
Jun 12 05:28:07 ubuntu dstat.sh[65424]: 12-06 05:28:07| 12  15  71   0   0|1024M 1372M  162M 5194M|5712B 1619B|   0   188k|   0  19.0 |4190  2943 |1.42 1.04 0.58|1.0   0 180|   0     0 |           | 11    4    0   17    0
Jun 12 05:28:08 ubuntu dstat.sh[65424]: 12-06 05:28:08| 21   5  73   1   0|1094M 1301M  162M 5195M|5144B 1565B|  32k 1360k|2.00  19.0 |2057  1619 |1.42 1.04 0.58|1.0   0 5.0|   0     0 |           | 11    4    0   17    0
Jun 12 05:28:09 ubuntu dstat.sh[65424]: 12-06 05:28:09| 23   3  73   0   0|1124M 1270M  162M 5196M|4910B 1459B|  36k 1889k|9.00   176 |1913  1328 |1.42 1.04 0.58|1.0   0   0|   0     0 |           | 11    4    0   17    0
Jun 12 05:28:10 ubuntu dstat.sh[65424]: 12-06 05:28:10| 12   6  66  13   0|1133M 1256M  163M 5201M|3896B 1135B|   0    32M|   0  2685 |  11k   21k|1.42 1.04 0.58|  0   0  41|   0     0 |           | 11    6    0   17    0
Jun 12 05:28:11 ubuntu dstat.sh[65424]: 12-06 05:28:11| 14   6  63  13   0|1130M 1254M  163M 5205M|4037B 1458B|   0    42M|   0  3350 |  14k   26k|1.42 1.04 0.58|1.0   0  43|   0     0 |           | 11    6    0   17    0
Jun 12 05:28:12 ubuntu dstat.sh[65424]: 12-06 05:28:12| 19   8  73   0   0|1130M 1254M  164M 5205M|4884B 1622B|   0   993k|   0  58.1 |2880  2092 |1.39 1.03 0.58|1.0   0  75|   0     0 |           | 11    4    0   17    0
Jun 12 05:28:13 ubuntu dstat.sh[65424]: 12-06 05:28:13| 22   4  73   0   0|1178M 1206M  164M 5205M|4800B 1620B|   0  1676k|   0  71.0 |1867  1669 |1.39 1.03 0.58|1.0 1.0   0|   0     0 |           | 11    4    0   17    0
Jun 12 05:28:14 ubuntu dstat.sh[65424]: 12-06 05:28:14| 23   4  72   1   0|1144M 1240M  164M 5205M|4668B 1616B|   0  5761k|   0   327 |2353  2589 |1.39 1.03 0.58|1.0   0  10|   0     0 |           | 11    4    0   17    0
Jun 12 05:28:15 ubuntu dstat.sh[65424]: 12-06 05:28:15| 23   4  73   0   0|1165M 1219M  164M 5205M|4392B 1624B|   0  7901k|   0  44.1 |1871  1451 |1.39 1.03 0.58|2.0   0   0|   0     0 |           | 11    4    0   17    0
Jun 12 05:28:16 ubuntu dstat.sh[65424]: 12-06 05:28:16| 17  10  72   0   0|1132M 1252M  164M 5205M|5044B 1621B|   0  4099B|   0  1.00 |3255  2178 |1.39 1.03 0.58|1.0   0 137|   0     0 |           | 11    4    0   13    0
Jun 12 05:28:17 ubuntu dstat.sh[65424]: 12-06 05:28:17|  8  21  69   0   0|1118M 1265M  164M 5205M|4719B 1456B|   0    24k|   0  5.99 |5230  3627 |1.43 1.05 0.59|1.0   0 296|   0     0 |           | 11    4    0   13    0
Jun 12 05:28:18 ubuntu dstat.sh[65424]: 12-06 05:28:18| 11  21  65   0   0|1121M 1262M  164M 5206M|5397B 1619B|   0    36k|   0  8.00 |5895  5100 |1.43 1.05 0.59|1.0   0 306|   0     0 |           | 11    4    0   13    0
Jun 12 05:28:19 ubuntu dstat.sh[65424]: 12-06 05:28:19| 32  16  52   0   0|1141M 1243M  164M 5206M|5284B 1621B|   0     0 |   0     0 |5122  5209 |1.43 1.05 0.59|2.0   0 198|   0     0 |           | 11    5    0   13    0
Jun 12 05:28:20 ubuntu dstat.sh[65424]: 12-06 05:28:20| 46   5  49   0   0|1205M 1178M  164M 5206M|5405B 1622B|   0  8584k|   0  47.0 |2692  1263 |1.43 1.05 0.59|2.0   0   0|   0     0 |           | 11    5    0   11    0
Jun 12 05:28:21 ubuntu dstat.sh[65424]: 12-06 05:28:21| 42   9  48   0   0|1240M 1142M  164M 5207M|3627B  809B|   0  1311k|   0  39.0 |2922  1939 |1.43 1.05 0.59|3.0   0 1.0|   0     0 |           | 11    5    0   11    0
Jun 12 05:28:22 ubuntu dstat.sh[65424]: 12-06 05:28:22| 18  12  68   0   0|1263M 1117M  164M 5209M|4198B  647B|   0  1062k|   0  32.9 |3955  5521 |1.40 1.05 0.59|  0   0 118|   0     0 |           | 11    4    0   11    0
Jun 12 05:28:23 ubuntu dstat.sh[65424]: 12-06 05:28:23| 12   4  84   0   0|1304M 1076M  164M 5209M|5226B 1715B|   0    56k|   0  5.00 |1628  1514 |1.40 1.05 0.59|1.0   0  22|   0     0 |           | 11    4    0   11    0
Jun 12 05:28:24 ubuntu dstat.sh[65424]: 12-06 05:28:24| 23   3  73   0   0|1354M 1026M  164M 5209M|4654B 1460B|   0  2571k|   0   113 |1844  1311 |1.40 1.05 0.59|2.0   0   0|   0     0 |           | 11    4    0   11    0
Jun 12 05:28:25 ubuntu dstat.sh[65424]: 12-06 05:28:25| 23   3  72   1   0|1372M 1008M  164M 5209M|4685B 1622B|   0  2398k|   0   220 |3536  4583 |1.40 1.05 0.59|2.0   0 1.0|   0     0 |           | 11   10    0   11    0
Jun 12 05:28:26 ubuntu dstat.sh[65424]: 12-06 05:28:26| 21   5  73   0   0|1294M 1086M  164M 5209M|4149B 1455B|   0  1481k|   0  96.8 |2665  2372 |1.40 1.05 0.59|1.0   0  42|   0     0 |           | 11    4    0   13    0
Jun 12 05:28:27 ubuntu dstat.sh[65424]: 12-06 05:28:27| 23   2  73   0   0|1348M 1032M  164M 5209M|5116B 1620B|   0     0 |   0     0 |1687   999 |1.37 1.05 0.59|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 12 05:28:28 ubuntu dstat.sh[65424]: 12-06 05:28:28| 19   2  78   1   0|1353M 1026M  164M 5209M|9407B 6321B| 269k 4791k|66.1  57.1 |2554  2624 |1.37 1.05 0.59|1.0   0 1.0|   0     0 |           | 11   25    0   12    0
Jun 12 05:28:29 ubuntu dstat.sh[65424]: 12-06 05:28:29| 19   6  74   0   0|1350M 1029M  164M 5209M|8455B 5323B|   0  1370k|   0  12.0 |2702  2217 |1.37 1.05 0.59|1.0   0  45|   0     0 |           | 11   28    0   13    0
Jun 12 05:28:30 ubuntu dstat.sh[65424]: 12-06 05:28:30| 19   3  77   0   0|1412M  966M  164M 5209M|6463B 3583B|   0     0 |   0     0 |1789  1315 |1.37 1.05 0.59|  0   0   0|   0     0 |           | 11   29    0   13    0
Jun 12 05:28:31 ubuntu dstat.sh[65424]: 12-06 05:28:31| 19   6  75   0   0|1382M  997M  164M 5209M|  10k 6353B|   0   192k|   0  8.01 |2934  2245 |1.37 1.05 0.59|2.0   0  71|   0     0 |           | 11   28    0   14    0
Jun 12 05:28:32 ubuntu dstat.sh[65424]: 12-06 05:28:32| 41  12  46   0   0|1456M  923M  164M 5211M|5960B 1621B|   0    84k|   0  6.00 |3720  5124 |1.42 1.06 0.60|5.0   0 120|   0     0 |           | 11   28    0   14    0
Jun 12 05:28:33 ubuntu dstat.sh[65424]: 12-06 05:28:33| 34   6  58   0   0|1489M  890M  164M 5209M|  19k   15k|   0   192k|   0  16.0 |4760    14k|1.42 1.06 0.60|3.0   0 2.0|   0     0 |           | 11   30    0   13    0
Jun 12 05:28:34 ubuntu dstat.sh[65424]: 12-06 05:28:34| 40  22  37   0   0|1418M  960M  164M 5210M|  11k 6866B|   0   124k|   0  23.0 |6486  6961 |1.42 1.06 0.60|6.0   0 391|   0     0 |           | 11   28    0   14    0
Jun 12 05:28:35 ubuntu dstat.sh[65424]: 12-06 05:28:35| 80  19   0   0   0|1613M  766M  164M 5210M|6412B 3630B|   0    16k|   0  4.00 |5239  3348 |1.42 1.06 0.60|5.0   0 187|   0     0 |           | 11   29    0   14    0
Jun 12 05:28:36 ubuntu dstat.sh[65424]: 12-06 05:28:36| 86  12   1   0   0|1782M  596M  164M 5210M|  26k   24k|   0   235k|   0  9.94 |5961  6216 |1.42 1.06 0.60|2.0   0   0|   0     0 |           | 11   34    0   14    0
Jun 12 05:28:37 ubuntu dstat.sh[65424]: 12-06 05:28:37| 72  14  15   0   0|1647M  731M  164M 5210M|  28k   21k|   0   752k|   0  69.4 |8996    12k|1.79 1.15 0.63|3.0   0 201|   0     0 |           | 11   28    0   20    0
Jun 12 05:28:38 ubuntu dstat.sh[65424]: 12-06 05:28:38| 24   9  65   0   0|1522M  856M  164M 5210M|4695B 1521B|   0   415k|   0  11.0 |2930  2193 |1.79 1.15 0.63|2.0   0 110|   0     0 |           | 11   28    0   20    0
Jun 12 05:28:39 ubuntu dstat.sh[65424]: 12-06 05:28:39| 18   2  79   0   0|1515M  863M  164M 5210M|  10k 7539B|   0   544k|   0  28.0 |2412  2492 |1.79 1.15 0.63|  0   0   0|   0     0 |           | 11   29    0   20    0
Jun 12 05:28:40 ubuntu dstat.sh[65424]: 12-06 05:28:40| 18   8  73   0   0|1471M  907M  164M 5210M|6428B 2479B|   0    92k|   0  12.0 |3310  2881 |1.79 1.15 0.63|1.0   0  68|   0     0 |           | 11   28    0   21    0
Jun 12 05:28:41 ubuntu dstat.sh[65424]: 12-06 05:28:41| 20   3  76   0   0|1493M  885M  164M 5210M|7370B 3973B|   0  4358k|   0   353 |2068  1625 |1.79 1.15 0.63|1.0   0 1.0|   0     0 |           | 11   29    0   21    0
Jun 12 05:28:42 ubuntu dstat.sh[65424]: 12-06 05:28:42| 19   3  77   0   0|1442M  936M  164M 5210M|9665B 6072B|   0   368k|   0  26.0 |2769  2906 |1.64 1.13 0.63|1.0   0 8.0|   0     0 |           | 11   28    0   22    0
Jun 12 05:28:43 ubuntu dstat.sh[65424]: 12-06 05:28:43|  8  23  68   0   0|1429M  949M  164M 5210M|4415B 1460B|   0   192k|   0  10.0 |5280  3383 |1.64 1.13 0.63|2.0   0 332|   0     0 |           | 11   28    0   22    0
Jun 12 05:28:44 ubuntu dstat.sh[65424]: 12-06 05:28:44| 20  32  47   0   0|1416M  962M  164M 5210M|4681B 1620B|   0   828k|   0  51.0 |5833  4608 |1.64 1.13 0.63|5.0 1.0 583|   0     0 |           | 11   28    0   22    0
Jun 12 05:28:45 ubuntu dstat.sh[65424]: 12-06 05:28:45| 82  18   0   0   0|1595M  783M  164M 5210M|4154B 1456B|   0  1850k|   0   105 |5018  2762 |1.64 1.13 0.63|5.0   0 115|   0     0 |           | 11   28    0   22    0
Jun 12 05:28:46 ubuntu dstat.sh[65424]: 12-06 05:28:46| 78  10  12   0   0|1708M  670M  164M 5210M|  32k   30k|   0    16k|   0  1.00 |6492  7816 |1.64 1.13 0.63|5.0   0   0|   0     0 |           | 11   33    0   22    0
Jun 12 05:28:47 ubuntu dstat.sh[65424]: 12-06 05:28:47| 70  11  17   0   0|1614M  764M  164M 5210M|  27k   21k|   0   680k|   0  75.0 |8999    13k|1.83 1.18 0.65|7.0   0 132|   0     0 |           | 11   28    0   23    0
Jun 12 05:28:48 ubuntu dstat.sh[65424]: 12-06 05:28:48| 79  20   0   0   0|1590M  788M  164M 5210M|4499B 1620B|   0   220k|   0  19.0 |5097  3387 |1.83 1.18 0.65|6.0   0 178|   0     0 |           | 11   28    0   23    0
Jun 12 05:28:49 ubuntu dstat.sh[65424]: 12-06 05:28:49| 83  10   6   0   0|1785M  593M  164M 5211M|  25k   22k|   0   280k|   0  14.0 |5851  4772 |1.83 1.18 0.65|5.0 2.0   0|   0     0 |           | 11   34    0   23    0
Jun 12 05:28:50 ubuntu dstat.sh[65424]: 12-06 05:28:50| 75   9  15   0   0|1772M  605M  164M 5211M|  45k   39k|   0   802k|   0  42.1 |  11k   17k|1.83 1.18 0.65|3.0   0  50|   0     0 |           | 11   30    0   27    0
Jun 12 05:28:51 ubuntu dstat.sh[65424]: 12-06 05:28:51| 56  15  28   0   0|1416M  961M  164M 5211M|9898B 4755B|   0  1891k|   0   125 |5049  4576 |1.83 1.18 0.65|2.0   0 248|   0     0 |           | 11   28    0   28    0
Jun 12 05:28:52 ubuntu dstat.sh[65424]: 12-06 05:28:52| 38   5  55   0   0|1447M  930M  164M 5211M|  13k 9438B|   0     0 |   0     0 |3160  2277 |1.93 1.21 0.66|2.0   0   0|   0     0 |           | 11   30    0   28    0
Jun 12 05:28:53 ubuntu dstat.sh[65424]: 12-06 05:28:53| 33  15  51   0   0|1404M  973M  164M 5211M|  16k   12k|   0   365k|   0  25.1 |6547  7456 |1.93 1.21 0.66|4.0 1.0 303|   0     0 |           | 11   28    0   27    0
Jun 12 05:28:54 ubuntu dstat.sh[65424]: 12-06 05:28:54| 61  14  25   0   0|1554M  823M  164M 5211M|5976B 3082B|   0   200k|   0  12.0 |4103  2041 |1.93 1.21 0.66|2.0   0  76|   0     0 |           | 11   29    0   27    0
Jun 12 05:28:55 ubuntu dstat.sh[65424]: 12-06 05:28:55| 49   6  44   0   0|1572M  805M  164M 5211M|  26k   21k|   0   563k|   0  25.0 |6154  7348 |1.93 1.21 0.66|4.0   0   0|   0     0 |           | 11   31    0   27    0
Jun 12 05:28:56 ubuntu dstat.sh[65424]: 12-06 05:28:56| 61  17  22   0   0|1467M  910M  164M 5211M|  12k 7976B|   0  4717k|   0   233 |6859  7364 |1.93 1.21 0.66|4.0   0 258|   0     0 |           | 11   28    0   28    0
Jun 12 05:28:57 ubuntu dstat.sh[65424]: 12-06 05:28:57| 77   9  13   0   0|1617M  760M  164M 5211M|  14k   12k|   0   227k|   0  17.0 |4897  2808 |2.01 1.24 0.67|2.0   0   0|   0     0 |           | 11   32    0   25    0
Jun 12 05:28:58 ubuntu dstat.sh[65424]: 12-06 05:28:58| 62   8  29   0   0|1593M  783M  164M 5211M|  36k   30k|   0   305k|   0  22.0 |9420    14k|2.01 1.24 0.67|4.0   0  50|   0     0 |           | 11   29    0   28    0
Jun 12 05:28:59 ubuntu dstat.sh[65424]: 12-06 05:28:59| 56  20  24   0   0|1521M  855M  164M 5212M|5036B 1916B|   0   283k|   0  23.9 |4771  3372 |2.01 1.24 0.67|3.0   0 273|   0     0 |           | 11   28    0   28    0
Jun 12 05:29:00 ubuntu dstat.sh[65424]: 12-06 05:29:00| 55   7  37   0   0|1586M  790M  164M 5212M|  17k   14k|   0     0 |   0     0 |4212  2841 |2.01 1.24 0.67|5.0   0   0|   0     0 |           | 11   31    0   28    0
Jun 12 05:29:01 ubuntu dstat.sh[65424]: 12-06 05:29:01| 51  17  31   0   0|1448M  928M  164M 5212M|  21k   17k|   0   575k|   0  35.9 |8745    11k|2.01 1.24 0.67|4.0 1.0 299|   0     0 |           | 11   28    0   30    0
Jun 12 05:29:02 ubuntu dstat.sh[65424]: 12-06 05:29:02| 64   9  27   0   0|1559M  817M  164M 5212M|7502B 4199B|   0   176k|   0  13.0 |3608  1447 |2.09 1.27 0.68|1.0   0   0|   0     0 |           | 11   30    0   30    0
Jun 12 05:29:03 ubuntu dstat.sh[65424]: 12-06 05:29:03| 49   6  46   0   0|1569M  807M  164M 5212M|  30k   25k|   0   453k|   0  29.0 |7025  9308 |2.09 1.27 0.68|4.0   0   0|   0     0 |           | 11   29    0   32    0
Jun 12 05:29:04 ubuntu dstat.sh[65424]: 12-06 05:29:04| 57  18  24   0   0|1494M  882M  164M 5212M|6659B 2841B|   0   586k|   0  40.9 |4867  3362 |2.09 1.27 0.68|3.0   0 286|   0     0 |           | 11   28    0   33    0
