Jun 17 11:49:17 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 11:49:17 ubuntu dstat.sh[64898]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 11:49:17 ubuntu dstat.sh[64898]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 11:49:17 ubuntu dstat.sh[64898]: 17-06 11:49:17|                   | 968M 1393M  163M 5101M|           |           |           |           |1.46 1.02 0.58|1.0   0    |           |           | 10    5    0   17    0
Jun 17 11:49:18 ubuntu dstat.sh[64898]: 17-06 11:49:18| 18  21  58   0   0| 973M 1388M  163M 5101M|  43k   15k|   0  1960k|   0  65.0 |5422  4057 |1.46 1.02 0.58|1.0   0 347|   0     0 |           | 10    6    0   17    0
Jun 17 11:49:19 ubuntu dstat.sh[64898]: 17-06 11:49:19| 22  22  55   1   0| 975M 1385M  163M 5101M|  35k   13k|   0  1716k|   0  58.0 |5474  3979 |1.46 1.02 0.58|1.0   0 344|   0     0 |           | 10    6    0   17    0
Jun 17 11:49:20 ubuntu dstat.sh[64898]: 17-06 11:49:20| 28  19  52   1   0| 974M 1386M  163M 5102M|  29k   14k|   0  1984k|   0  59.0 |5594  5632 |1.46 1.02 0.58|1.0   0 301|   0     0 |           | 10    5    0   17    1
Jun 17 11:49:21 ubuntu dstat.sh[64898]: 17-06 11:49:21| 33  16  48   0   0|1099M 1238M  163M 5246M| 172k 8433B|   0    14M|   0   460 |6771  8198 |1.46 1.02 0.58|2.0   0 149|   0     0 |           | 11    4    0   17    2
Jun 17 11:49:22 ubuntu dstat.sh[64898]: 17-06 11:49:22| 26   6  66   0   0|1099M 1221M  164M 5259M|4391B 1624B|   0  2085k|   0  64.2 |2971  2477 |1.43 1.02 0.58|2.0 1.0  70|   0     0 |           | 11    6    0   17    2
Jun 17 11:49:23 ubuntu dstat.sh[64898]: 17-06 11:49:23| 37  14  47   1   0|1122M 1180M  165M 5274M|4194B 1618B|   0  1222k|   0  49.9 |4487  2961 |1.43 1.02 0.58|2.0   0 175|   0     0 |           | 11    8    0   17    2
Jun 17 11:49:24 ubuntu dstat.sh[64898]: 17-06 11:49:24| 40   9  49   1   0|1172M 1104M  166M 5297M|4176B 1129B|  40k 4289k|3.98   140 |3681  2838 |1.43 1.02 0.58|3.0   0  35|   0     0 |           | 11    6    0   19    2
Jun 17 11:49:25 ubuntu dstat.sh[64898]: 17-06 11:49:25| 43   6  49   1   0|1211M 1034M  167M 5323M|2525B  324B|   0  3842k|   0  85.0 |3064  2013 |1.43 1.02 0.58|4.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 17 11:49:26 ubuntu dstat.sh[64898]: 17-06 11:49:26| 36   7  46   9   0|1248M  997M  168M 5320M|4925B 2110B|   0    32M|   0  2211 |  11k   19k|1.43 1.02 0.58|2.0 1.0  41|   0     0 |           | 11    6    0   19    0
