Jun 05 04:43:36 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 05 04:43:36 ubuntu dstat.sh[66045]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 05 04:43:36 ubuntu dstat.sh[66045]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 05 04:43:36 ubuntu dstat.sh[66045]: 05-06 04:43:36|                   |1035M 1273M  165M 5151M|           |           |           |           |1.29 0.91 0.52|3.0   0    |           |           | 10    5    0   17    0
Jun 05 04:43:37 ubuntu dstat.sh[66045]: 05-06 04:43:37| 19  22  58   1   0|1027M 1280M  165M 5151M|  42k   14k|   0  2762k|   0   107 |6598  5678 |1.29 0.91 0.52|3.0   0 505|   0     0 |           | 10    6    0   17    0
Jun 05 04:43:38 ubuntu dstat.sh[66045]: 05-06 04:43:38| 27  21  50   0   0|1008M 1299M  165M 5152M|  22k   12k|   0  5237k|   0  93.8 |6410  5648 |1.29 0.91 0.52|3.0   0 419|   0     0 |           | 10    6    0   17    0
Jun 05 04:43:39 ubuntu dstat.sh[66045]: 05-06 04:43:39| 27  19  53   1   0|1002M 1303M  165M 5152M|  41k   13k|   0  1714k|   0  55.2 |5773  5199 |1.29 0.91 0.52|3.0   0 234|   0     0 |           | 10    6    0   17    0
Jun 05 04:43:40 ubuntu dstat.sh[66045]: 05-06 04:43:40| 22   9  66   0   0|1092M 1196M  166M 5290M| 181k   15k|   0  1761k|   0  47.8 |4451  4927 |1.34 0.93 0.53|3.0   0  71|   0     0 |           | 11    5    0   17    1
Jun 05 04:43:41 ubuntu dstat.sh[66045]: 05-06 04:43:41| 32   9  58   1   0|1107M 1165M  166M 5302M|4331B 1590B|   0  1476k|   0  70.0 |3589  2664 |1.34 0.93 0.53|3.0   0  86|   0     0 |           | 11    6    0   17    2
Jun 05 04:43:42 ubuntu dstat.sh[66045]: 05-06 04:43:42| 37  14  48   1   0|1093M 1162M  167M 5318M|4824B 1628B|   0  1930k|   0  52.3 |4803  3316 |1.34 0.93 0.53|4.0   0 196|   0     0 |           | 11    6    0   19    2
Jun 05 04:43:43 ubuntu dstat.sh[66045]: 05-06 04:43:43| 42   7  48   1   0|1158M 1070M  168M 5341M|4848B 1613B|  32k   15M|1.99   601 |3514  2446 |1.34 0.93 0.53|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 05 04:43:44 ubuntu dstat.sh[66045]: 05-06 04:43:44| 45   5  49   1   0|1190M 1007M  169M 5367M|4554B 1618B|   0  3192k|   0  84.9 |3183  1977 |1.34 0.93 0.53|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 05 04:43:45 ubuntu dstat.sh[66045]: 05-06 04:43:45| 33   9  45  11   0|1222M  975M  171M 5365M|5515B 2112B|   0    36M|   0  2682 |  12k   23k|1.40 0.95 0.54|7.0   0  57|   0     0 |           | 11    6    0   19    0
Jun 05 04:43:46 ubuntu dstat.sh[66045]: 05-06 04:43:46| 35  10  49   5   0|1220M  975M  171M 5367M|  11k 4330B|   0    32M|   0  2308 |9676    17k|1.40 0.95 0.54|4.0   0 136|   0     0 |           | 11    5    0   19    0
Jun 05 04:43:47 ubuntu dstat.sh[66045]: 05-06 04:43:47| 44   8  45   1   0|1212M  975M  171M 5374M|4988B 1782B|   0    13M|   0   530 |7073    11k|1.40 0.95 0.54|3.0   0 7.9|   0     0 |           | 11    4    0   19    0
Jun 05 04:43:48 ubuntu dstat.sh[66045]: 05-06 04:43:48| 45   8  45   1   0|1216M  969M  171M 5375M|4332B 1624B|   0  1420k|   0  29.1 |9982    16k|1.40 0.95 0.54|3.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 05 04:43:49 ubuntu dstat.sh[66045]: 05-06 04:43:49| 43  11  46   1   0|1229M  965M  171M 5368M|4264B 1622B|   0  8332k|   0   374 |8227    13k|1.40 0.95 0.54|2.0   0  25|   0     0 |           | 11    4    0   19    0
Jun 05 04:43:50 ubuntu dstat.sh[66045]: 05-06 04:43:50| 45   5  48   0   0|1251M  942M  171M 5368M|3875B 1464B|   0   422k|   0  11.0 |3032  1557 |1.44 0.97 0.55|4.0   0  26|   0     0 |           | 11    4    0   19    0
Jun 05 04:43:51 ubuntu dstat.sh[66045]: 05-06 04:43:51| 15  19  64   0   0|1195M  999M  171M 5368M|4507B 1616B|   0  1796k|   0   216 |5010  3348 |1.44 0.97 0.55|3.0   0 290|   0     0 |           | 11    4    0   19    0
Jun 05 04:43:52 ubuntu dstat.sh[66045]: 05-06 04:43:52|  9  22  68   0   0|1135M 1058M  171M 5368M|4339B 1458B|   0    28k|   0  7.00 |5409  3700 |1.44 0.97 0.55|2.0   0 307|   0     0 |           | 11    4    0   19    0
Jun 05 04:43:53 ubuntu dstat.sh[66045]: 05-06 04:43:53| 16  19  64   0   0|1095M 1099M  171M 5368M|4738B 1619B|   0    20k|   0  5.00 |6098  7759 |1.44 0.97 0.55|2.0   0 252|   0     0 |           | 11    4    0   19    0
Jun 05 04:43:54 ubuntu dstat.sh[66045]: 05-06 04:43:54| 38  14  47   0   0|1187M 1006M  171M 5368M|5147B 1616B|   0    11M|   0  70.8 |4027  2950 |1.44 0.97 0.55|3.0   0 131|   0     0 |           | 11    5    0   19    0
Jun 05 04:43:55 ubuntu dstat.sh[66045]: 05-06 04:43:55| 47   5  48   0   0|1255M  938M  171M 5369M|5190B 1461B|   0   886k|   0  44.1 |2772  1276 |1.49 0.98 0.55|3.0   0   0|   0     0 |           | 11    5    0   13    0
Jun 05 04:43:56 ubuntu dstat.sh[66045]: 05-06 04:43:56| 44   9  47   0   0|1260M  931M  171M 5370M|5891B 1660B|   0  1319k|   0  91.9 |3882  4315 |1.49 0.98 0.55|2.0   0 1.0|   0     0 |           | 11    5    0   13    0
Jun 05 04:43:57 ubuntu dstat.sh[66045]: 05-06 04:43:57| 10   7  81   0   0|1253M  937M  171M 5371M|4990B 1456B|   0  1234k|   0  46.9 |3038  3171 |1.49 0.98 0.55|  0   0 118|   0     0 |           | 11    4    0   13    0
Jun 05 04:43:58 ubuntu dstat.sh[66045]: 05-06 04:43:58| 19   5  76   0   0|1298M  892M  171M 5371M|5175B 1625B|   0     0 |   0     0 |1945  1556 |1.49 0.98 0.55|2.0   0  22|   0     0 |           | 11    4    0   13    0
Jun 05 04:43:59 ubuntu dstat.sh[66045]: 05-06 04:43:59| 23   4  73   0   0|1334M  856M  171M 5371M|4689B 1455B|   0    13M|   0  74.9 |1926  1387 |1.49 0.98 0.55|2.0   0   0|   0     0 |           | 11    4    0   13    0
Jun 05 04:44:00 ubuntu dstat.sh[66045]: 05-06 04:44:00| 23   2  73   1   0|1354M  836M  171M 5371M|4495B 1618B|   0  1994k|   0   182 |3343  4430 |1.45 0.98 0.56|2.0   0 1.0|   0     0 |           | 11   10    0   13    0
Jun 05 04:44:01 ubuntu dstat.sh[66045]: 05-06 04:44:01| 21   6  72   1   0|1304M  886M  171M 5371M|5118B 1620B| 144k 2953k|7.00   149 |2549  2238 |1.45 0.98 0.56|2.0   0  42|   0     0 |           | 11    4    0   15    0
Jun 05 04:44:02 ubuntu dstat.sh[66045]: 05-06 04:44:02| 21   2  77   0   0|1321M  869M  171M 5372M|7187B 4020B|   0   622k|   0  7.03 |1946  1558 |1.45 0.98 0.56|4.0   0 1.0|   0     0 |           | 11   11    0   15    0
Jun 05 04:44:03 ubuntu dstat.sh[66045]: 05-06 04:44:03| 21   3  75   0   0|1331M  858M  171M 5372M|  11k 7651B| 268k  903k|65.9  33.0 |2754  2772 |1.45 0.98 0.56|1.0   0 2.0|   0     0 |           | 11   28    0   16    0
Jun 05 04:44:04 ubuntu dstat.sh[66045]: 05-06 04:44:04| 21   7  73   0   0|1317M  872M  171M 5372M|5260B 1620B|   0    33M|   0   230 |2510  2157 |1.45 0.98 0.56|2.0   0  43|   0     0 |           | 11   28    0   16    0
Jun 05 04:44:05 ubuntu dstat.sh[66045]: 05-06 04:44:05| 18   3  77   0   0|1333M  856M  171M 5372M|  12k 8349B|   0  3766k|   0  21.0 |2123  1690 |1.41 0.98 0.56|5.0   0 6.0|   0     0 |           | 11   28    0   17    0
Jun 05 04:44:06 ubuntu dstat.sh[66045]: 05-06 04:44:06| 34  13  54   0   0|1428M  761M  171M 5372M|5255B 1626B|   0  2657k|   0   120 |3771  2453 |1.41 0.98 0.56|2.0   0 159|   0     0 |           | 11   28    0   17    0
Jun 05 04:44:07 ubuntu dstat.sh[66045]: 05-06 04:44:07| 34   5  60   0   0|1456M  733M  171M 5372M|  13k   10k|   0     0 |   0     0 |2908  2091 |1.41 0.98 0.56|4.0   0   0|   0     0 |           | 11   30    0   16    0
Jun 05 04:44:08 ubuntu dstat.sh[66045]: 05-06 04:44:08| 40  17  42   0   0|1409M  780M  171M 5372M|  15k   11k|   0   404k|   0  37.0 |7271  9376 |1.41 0.98 0.56|8.0   0 388|   0     0 |           | 11   28    0   17    0
Jun 05 04:44:09 ubuntu dstat.sh[66045]: 05-06 04:44:09| 83  17   0   0   0|1582M  606M  171M 5372M|4502B 1621B|   0   396k|   0  15.0 |5242  3533 |1.41 0.98 0.56|6.0   0 190|   0     0 |           | 11   28    0   17    0
Jun 05 04:44:10 ubuntu dstat.sh[66045]: 05-06 04:44:10| 86  12   1   0   0|1742M  447M  171M 5372M|  27k   26k|   0   228k|   0  15.0 |5911  5728 |1.78 1.07 0.59|3.0   0   0|   0     0 |           | 11   34    0   17    0
Jun 05 04:44:11 ubuntu dstat.sh[66045]: 05-06 04:44:11| 70  14  15   0   0|1607M  581M  172M 5372M|  27k   22k|   0   672k|   0  72.0 |8702    13k|1.78 1.07 0.59|3.0   0 250|   0     0 |           | 11   28    0   22    0
Jun 05 04:44:12 ubuntu dstat.sh[66045]: 05-06 04:44:12| 19   8  73   0   0|1498M  691M  172M 5372M|3891B 1490B|   0   151k|   0  7.95 |2621  1929 |1.78 1.07 0.59|2.0   0  60|   0     0 |           | 11   28    0   22    0
Jun 05 04:44:13 ubuntu dstat.sh[66045]: 05-06 04:44:13| 20   3  77   0   0|1494M  694M  172M 5372M|9043B 6228B|   0   152k|   0  10.0 |2345  2210 |1.78 1.07 0.59|5.0   0   0|   0     0 |           | 11   29    0   22    0
Jun 05 04:44:14 ubuntu dstat.sh[66045]: 05-06 04:44:14| 17   8  73   0   0|1462M  727M  172M 5372M|7412B 3923B|   0    80M|   0   874 |3807  3808 |1.78 1.07 0.59|3.0   0  68|   0     0 |           | 11   28    0   23    0
Jun 05 04:44:15 ubuntu dstat.sh[66045]: 05-06 04:44:15| 18   3  78   0   0|1455M  733M  172M 5372M|8695B 3831B|   0  1275k|   0  10.1 |1955  1612 |1.72 1.07 0.59|3.0   0   0|   0     0 |           | 11   29    0   23    0
Jun 05 04:44:16 ubuntu dstat.sh[66045]: 05-06 04:44:16| 18   6  75   1   0|1402M  786M  172M 5372M|  10k 6206B|   0   522k|   0  39.8 |3468  3833 |1.72 1.07 0.59|2.0   0  51|   0     0 |           | 11   28    0   24    0
Jun 05 04:44:17 ubuntu dstat.sh[66045]: 05-06 04:44:17|  8  24  66   0   0|1391M  797M  172M 5373M|4875B 1517B|   0   217k|   0  11.0 |5451  3617 |1.72 1.07 0.59|4.0   0 386|   0     0 |           | 11   28    0   24    0
Jun 05 04:44:18 ubuntu dstat.sh[66045]: 05-06 04:44:18| 48  34  17   0   0|1428M  760M  172M 5373M|5500B 1557B|   0   231k|   0  20.9 |6475    12k|1.72 1.07 0.59|7.0   0 635|   0     0 |           | 11   28    0   25    0
Jun 05 04:44:19 ubuntu dstat.sh[66045]: 05-06 04:44:19| 84  13   3   0   0|1629M  559M  172M 5373M|  15k   12k|   0    12M|   0   140 |5508  3602 |1.72 1.07 0.59|4.0   0   0|   0     0 |           | 11   31    0   24    0
Jun 05 04:44:20 ubuntu dstat.sh[66045]: 05-06 04:44:20| 76  10  13   0   0|1673M  515M  172M 5373M|  39k   34k|   0   730k|   0  52.2 |9243    14k|1.82 1.10 0.60|8.0   0  30|   0     0 |           | 11   31    0   24    0
