Jun 21 06:29:12 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 21 06:29:12 ubuntu dstat.sh[67169]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 21 06:29:12 ubuntu dstat.sh[67169]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 21 06:29:12 ubuntu dstat.sh[67169]: 21-06 06:29:12|                   | 985M 1354M  166M 5118M|           |           |           |           |1.09 0.88 0.47|1.0   0    |           |           | 10    6    0   17    0
Jun 21 06:29:13 ubuntu dstat.sh[67169]: 21-06 06:29:13| 22  21  56   1   0|1004M 1335M  166M 5118M|  45k   14k|   0  3136k|   0   115 |6936  6308 |1.09 0.88 0.47|2.5   0 590|   0     0 |           | 10    6    0   17    0
Jun 21 06:29:14 ubuntu dstat.sh[67169]: 21-06 06:29:14| 32  19  47   0   0|1012M 1304M  167M 5140M| 175k 9411B|   0  1747k|   0  85.5 |6633  6096 |1.16 0.90 0.48|2.0   0 470|   0     0 |           | 10    5    0   17    1
Jun 21 06:29:15 ubuntu dstat.sh[67169]: 21-06 06:29:15| 39  16  44   0   0|1131M 1170M  167M 5273M|4739B 1474B|   0  1336k|   0  55.7 |7000  8855 |1.16 0.90 0.48|4.0   0 188|   0     0 |           | 11    6    0   17    2
Jun 21 06:29:16 ubuntu dstat.sh[67169]: 21-06 06:29:16| 39  12  48   0   0|1134M 1149M  168M 5289M|5134B 1576B|   0  5522k|   0  59.4 |4217  2711 |1.16 0.90 0.48|2.0   0 133|   0     0 |           | 11    6    0   17    2
Jun 21 06:29:17 ubuntu dstat.sh[67169]: 21-06 06:29:17| 39  11  48   2   0|1178M 1076M  169M 5313M|5329B 1617B|  32k 5009k|2.00   159 |4573  3696 |1.16 0.90 0.48|4.0   0 146|   0     0 |           | 11    6    0   19    2
Jun 21 06:29:18 ubuntu dstat.sh[67169]: 21-06 06:29:18| 45   5  48   1   0|1228M  997M  170M 5338M|5037B 1619B|   0  5480k|   0   144 |3199  2067 |1.16 0.90 0.48|2.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 21 06:29:19 ubuntu dstat.sh[67169]: 21-06 06:29:19| 38   6  47   8   0|1245M  978M  172M 5337M|5787B 2101B|   0    29M|   0  2242 |  11k   20k|1.31 0.94 0.50|1.0 1.0  43|   0     0 |           | 11    6    0   19    0
Jun 21 06:29:20 ubuntu dstat.sh[67169]: 21-06 06:29:20| 37   9  45   7   0|1174M 1046M  172M 5340M|6015B 2700B|   0    42M|   0  3374 |  12k   23k|1.31 0.94 0.50|2.0   0 149|   0     0 |           | 11    5    0   19    0
Jun 21 06:29:21 ubuntu dstat.sh[67169]: 21-06 06:29:21| 40   6  53   0   0|1220M  993M  172M 5346M|  11k 3486B|   0  2145k|   0  73.8 |2909  1806 |1.31 0.94 0.50|4.0   0 3.0|   0     0 |           | 11    4    0   19    0
Jun 21 06:29:22 ubuntu dstat.sh[67169]: 21-06 06:29:22| 46   8  45   1   0|1247M  964M  172M 5347M|4958B 1514B|   0  8149k|   0   442 |  11k   19k|1.31 0.94 0.50|3.0   0  14|   0     0 |           | 11    4    0   19    0
Jun 21 06:29:23 ubuntu dstat.sh[67169]: 21-06 06:29:23| 48  12  39   0   0|1284M  927M  172M 5347M|4848B 1567B|   0  2101k|   0  66.0 |  10k   25k|1.31 0.94 0.50|4.0   0  63|   0     0 |           | 11    4    0   20    0
Jun 21 06:29:24 ubuntu dstat.sh[67169]: 21-06 06:29:24| 44   7  49   0   0|1260M  959M  172M 5340M|4649B 1461B|   0   850k|   0  52.1 |3110  1879 |1.44 0.97 0.51|3.0   0  13|   0     0 |           | 11    4    0   19    0
Jun 21 06:29:25 ubuntu dstat.sh[67169]: 21-06 06:29:25| 30  19  50   0   0|1154M 1064M  172M 5340M|4364B 1565B|   0   180k|   0  13.0 |5922  4957 |1.44 0.97 0.51|3.0   0 493|   0     0 |           | 11    4    0   19    0
Jun 21 06:29:26 ubuntu dstat.sh[67169]: 21-06 06:29:26| 14  18  67   0   0|1138M 1081M  172M 5340M|4741B 1513B|   0    32k|   0  8.00 |6128  6180 |1.44 0.97 0.51|1.0   0 319|   0     0 |           | 11    4    0   19    0
Jun 21 06:29:27 ubuntu dstat.sh[67169]: 21-06 06:29:27| 37  12  50   0   0|1164M 1055M  172M 5341M|4872B 1506B|   0     0 |   0     0 |5002  5266 |1.44 0.97 0.51|3.0   0 185|   0     0 |           | 11    5    0   19    0
Jun 21 06:29:28 ubuntu dstat.sh[67169]: 21-06 06:29:28| 46   4  49   0   0|1224M  994M  172M 5341M|3898B  918B|   0   320k|   0  21.0 |2761  1249 |1.44 0.97 0.51|3.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 21 06:29:29 ubuntu dstat.sh[67169]: 21-06 06:29:29| 43   8  47   0   0|1256M  961M  172M 5343M|4627B 1188B|   0   708k|   0  52.0 |3353  3187 |1.49 0.99 0.52|2.0   0   0|   0     0 |           | 11    5    0   19    0
Jun 21 06:29:30 ubuntu dstat.sh[67169]: 21-06 06:29:30| 14   7  79   0   0|1266M  949M  172M 5344M|4416B 1461B|   0  2280k|   0   128 |3081  3362 |1.49 0.99 0.52|  0   0 118|   0     0 |           | 11    4    0   20    0
Jun 21 06:29:31 ubuntu dstat.sh[67169]: 21-06 06:29:31| 20   5  74   0   0|1323M  893M  172M 5344M|5349B 1618B|   0    16M|   0   237 |2314  1903 |1.49 0.99 0.52|1.0   0  23|   0     0 |           | 11    4    0   20    0
Jun 21 06:29:32 ubuntu dstat.sh[67169]: 21-06 06:29:32| 23   3  73   0   0|1351M  864M  172M 5344M|4728B 1567B|   0     0 |   0     0 |1760  1172 |1.49 0.99 0.52|2.0   0 1.0|   0     0 |           | 11    4    0   20    0
Jun 21 06:29:33 ubuntu dstat.sh[67169]: 21-06 06:29:33| 23   2  72   1   0|1362M  854M  172M 5344M|4787B 1517B|   0  5586k|   0   371 |3689  4920 |1.49 0.99 0.52|1.0   0 1.0|   0     0 |           | 11    4    0   22    0
Jun 21 06:29:34 ubuntu dstat.sh[67169]: 21-06 06:29:34| 20   7  72   0   0|1336M  879M  172M 5344M|4708B 1616B|   0     0 |   0     0 |2341  1563 |1.45 0.99 0.52|2.0   0  48|   0     0 |           | 11    4    0   22    0
Jun 21 06:29:35 ubuntu dstat.sh[67169]: 21-06 06:29:35| 20   3  77   0   0|1350M  865M  172M 5344M|8821B 5705B|   0  1269k|   0  80.1 |2377  2307 |1.45 0.99 0.52|1.0   0 1.0|   0     0 |           | 11   17    0   22    0
Jun 21 06:29:36 ubuntu dstat.sh[67169]: 21-06 06:29:36| 20   4  72   1   0|1323M  892M  172M 5344M|9631B 6028B| 268k   48M|65.9   762 |3477  3209 |1.45 0.99 0.52|1.0   0  13|   0     0 |           | 11   28    0   23    0
Jun 21 06:29:37 ubuntu dstat.sh[67169]: 21-06 06:29:37| 21   5  73   0   0|1389M  826M  172M 5344M|4972B 1618B|   0     0 |   0     0 |2034  1484 |1.45 0.99 0.52|1.0   0  32|   0     0 |           | 11   28    0   17    0
Jun 21 06:29:38 ubuntu dstat.sh[67169]: 21-06 06:29:38| 18   3  78   0   0|1382M  833M  172M 5344M|  12k 8505B|   0  1032k|   0  12.0 |2236  1989 |1.45 0.99 0.52|1.0   0 7.0|   0     0 |           | 11   28    0   18    0
Jun 21 06:29:39 ubuntu dstat.sh[67169]: 21-06 06:29:39| 36  11  52   0   0|1458M  756M  172M 5345M|5272B 1618B|   0    12k|   0  3.00 |3755  2414 |1.49 1.01 0.53|2.0   0 149|   0     0 |           | 11   28    0   18    0
Jun 21 06:29:40 ubuntu dstat.sh[67169]: 21-06 06:29:40| 35   4  61   0   0|1489M  725M  172M 5345M|  15k   12k|   0   140k|   0  2.00 |3991  3845 |1.49 1.01 0.53|3.0   0   0|   0     0 |           | 11   30    0   18    0
Jun 21 06:29:41 ubuntu dstat.sh[67169]: 21-06 06:29:41| 45  19  36   0   0|1409M  805M  172M 5345M|  14k 9648B|   0  7198k|   0  77.2 |7304  8810 |1.49 1.01 0.53|5.0   0 440|   0     0 |           | 11   28    0   19    0
Jun 21 06:29:42 ubuntu dstat.sh[67169]: 21-06 06:29:42| 84  16   0   0   0|1600M  615M  172M 5345M|4748B 1455B|   0    16k|   0  3.99 |5161  3167 |1.49 1.01 0.53|6.0   0 140|   0     0 |           | 11   28    0   19    0
Jun 21 06:29:43 ubuntu dstat.sh[67169]: 21-06 06:29:43| 86  11   3   0   0|1762M  452M  172M 5345M|  25k   24k|   0   525k|   0  22.0 |6567  5568 |1.49 1.01 0.53|3.0   0   0|   0     0 |           | 11   34    0   19    0
Jun 21 06:29:44 ubuntu dstat.sh[67169]: 21-06 06:29:44| 72  11  16   0   0|1558M  657M  172M 5345M|  29k   23k|   0   696k|   0  66.0 |  10k   14k|1.61 1.04 0.54|4.0   0 227|   0     0 |           | 11   28    0   25    0
Jun 21 06:29:45 ubuntu dstat.sh[67169]: 21-06 06:29:45| 21   6  72   0   0|1532M  682M  172M 5345M|4731B 1722B|   0   183k|   0  11.0 |2738  2135 |1.61 1.04 0.54|1.0   0  83|   0     0 |           | 11   28    0   24    0
Jun 21 06:29:46 ubuntu dstat.sh[67169]: 21-06 06:29:46| 20   3  77   0   0|1518M  696M  172M 5345M|  10k 6784B|   0   108k|   0  8.01 |2306  2208 |1.61 1.04 0.54|1.0   0   0|   0     0 |           | 11   29    0   24    0
Jun 21 06:29:47 ubuntu dstat.sh[67169]: 21-06 06:29:47| 16   6  75   0   0|1472M  742M  172M 5345M|6344B 3306B|   0    33M|   0   309 |3662  3741 |1.61 1.04 0.54|1.0   0  68|   0     0 |           | 11   28    0   25    0
Jun 21 06:29:48 ubuntu dstat.sh[67169]: 21-06 06:29:48| 18   3  79   0   0|1473M  741M  172M 5345M|8437B 5420B|   0   112k|   0  9.02 |1886  1637 |1.61 1.04 0.54|1.0   0   0|   0     0 |           | 11   29    0   25    0
