Jun 30 08:13:55 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 30 08:13:55 ubuntu dstat.sh[65021]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 30 08:13:55 ubuntu dstat.sh[65021]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 30 08:13:55 ubuntu dstat.sh[65021]: 30-06 08:13:55|                   | 983M 1375M  164M 5103M|           |           |           |           |1.15 0.84 0.47|1.0   0    |           |           | 10    5    0   17    0
Jun 30 08:13:56 ubuntu dstat.sh[65021]: 30-06 08:13:56| 15  20  63   0   0| 986M 1372M  164M 5103M|  13k 6140B|   0  1788k|   0  73.9 |6638  5761 |1.15 0.84 0.47|1.0   0 529|   0     0 |           | 10    5    0   17    0
Jun 30 08:13:57 ubuntu dstat.sh[65021]: 30-06 08:13:57| 17  19  63   0   0| 980M 1378M  164M 5103M|  22k 5333B|   0   790k|   0  53.5 |6236  5608 |1.14 0.84 0.47|2.0   0 446|   0     0 |           | 10    6    0   17    0
Jun 30 08:13:58 ubuntu dstat.sh[65021]: 30-06 08:13:58| 21  15  63   0   0| 987M 1371M  164M 5103M|  22k 7744B|   0   864k|   0  27.0 |6145  6802 |1.14 0.84 0.47|1.0   0 238|   0     0 |           | 10    6    0   17    0
Jun 30 08:13:59 ubuntu dstat.sh[65021]: 30-06 08:13:59| 13   7  78   0   0|1099M 1258M  164M 5225M|  20k   11k|   0  2625k|   0  48.9 |3376  3531 |1.14 0.84 0.47|2.0   0  84|   0     0 |           | 11    7    0   17    1
Jun 30 08:14:00 ubuntu dstat.sh[65021]: 30-06 08:14:00| 27  10  63   0   0|1112M 1245M  164M 5226M|  14k 8519B|   0  1022k|   0  44.1 |4178  3073 |1.14 0.84 0.47|1.0   0 185|   0     0 |           | 11    6    0   19    2
Jun 30 08:14:01 ubuntu dstat.sh[65021]: 30-06 08:14:01| 35   6  58   0   0|1175M 1180M  165M 5226M|  44k   15k|  32k 3541k|2.00  72.9 |2875  2125 |1.14 0.84 0.47|1.0   0  21|   0     0 |           | 11    6    0   19    2
Jun 30 08:14:02 ubuntu dstat.sh[65021]: 30-06 08:14:02| 40   5  53   1   0|1209M 1122M  165M 5249M| 175k   10k|   0  4184k|   0   109 |2913  1866 |1.21 0.86 0.48|2.0   0 1.0|   0     0 |           | 11    6    0   19    2
Jun 30 08:14:03 ubuntu dstat.sh[65021]: 30-06 08:14:03| 35   7  46  11   0|1233M 1073M  167M 5269M|5525B 1621B|   0    44M|   0  3132 |  14k   26k|1.21 0.86 0.48|6.0   0  55|   0     0 |           | 11    8    0   19    2
Jun 30 08:14:04 ubuntu dstat.sh[65021]: 30-06 08:14:04| 39   8  44   7   0|1172M 1115M  168M 5285M|5622B 1565B|   0    45M|   0  2950 |  12k   19k|1.21 0.86 0.48|3.0   0 102|   0     0 |           | 11    6    0   19    2
Jun 30 08:14:05 ubuntu dstat.sh[65021]: 30-06 08:14:05| 43   6  48   2   0|1239M 1020M  169M 5309M|5578B 1619B|   0  5486k|   0   323 |3585  2806 |1.21 0.86 0.48|3.0   0   0|   0     0 |           | 11    6    0   19    2
Jun 30 08:14:06 ubuntu dstat.sh[65021]: 30-06 08:14:06| 45   5  48   1   0|1226M 1005M  170M 5333M|6193B 1623B|   0    10M|   0   661 |4133  3828 |1.21 0.86 0.48|1.0 1.0  10|   0     0 |           | 11    6    0   19    2
Jun 30 08:14:07 ubuntu dstat.sh[65021]: 30-06 08:14:07| 44   5  49   1   0|1241M  994M  171M 5327M|5986B 1934B|   0  3125k|   0   282 |3358  2283 |1.27 0.88 0.49|2.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 30 08:14:08 ubuntu dstat.sh[65021]: 30-06 08:14:08| 43   5  52   0   0|1259M  976M  171M 5327M|9053B 2247B|   0   613k|   0  51.1 |3008  1539 |1.27 0.88 0.49|1.0   0  35|   0     0 |           | 11    5    0   19    0
Jun 30 08:14:09 ubuntu dstat.sh[65021]: 30-06 08:14:09| 31  22  47   0   0|1238M  991M  171M 5333M|6739B 2427B|   0  1834k|   0   115 |6316  5279 |1.27 0.88 0.49|3.0   0 484|   0     0 |           | 11    4    0   19    0
Jun 30 08:14:10 ubuntu dstat.sh[65021]: 30-06 08:14:10| 39  20  41   0   0|1195M 1032M  171M 5334M|5169B 1512B|   0   108k|   0  6.00 |  14k   24k|1.27 0.88 0.49|1.0   0 334|   0     0 |           | 11    4    0   19    0
Jun 30 08:14:11 ubuntu dstat.sh[65021]: 30-06 08:14:11| 61  16  21   0   0|1282M  944M  171M 5335M|5099B 1562B|   0   180k|   0  2.99 |9520    17k|1.27 0.88 0.49|4.0   0 150|   0     0 |           | 11    5    0   19    0
Jun 30 08:14:12 ubuntu dstat.sh[65021]: 30-06 08:14:12| 69   7  24   0   0|1281M  953M  171M 5328M|4794B 1406B|   0  3573k|   0   277 |4102  1830 |1.41 0.91 0.50|4.0   0  26|   0     0 |           | 11    5    0   19    0
Jun 30 08:14:13 ubuntu dstat.sh[65021]: 30-06 08:14:13| 50  12  38   0   0|1301M  930M  171M 5330M|4319B 1070B|   0   954k|   0  82.1 |4619  4774 |1.41 0.91 0.50|2.0   0  74|   0     0 |           | 11    4    0   19    0
Jun 30 08:14:14 ubuntu dstat.sh[65021]: 30-06 08:14:14| 17  10  71   1   0|1351M  880M  171M 5330M|4401B 1185B|   0    17M|   0   184 |3453  3223 |1.41 0.91 0.50|4.0   0 117|   0     0 |           | 11    4    0   19    0
Jun 30 08:14:15 ubuntu dstat.sh[65021]: 30-06 08:14:15| 23   3  74   0   0|1387M  844M  171M 5330M|4998B 1458B|   0   420k|   0  11.0 |1823  1307 |1.41 0.91 0.50|3.0   0   0|   0     0 |           | 11    4    0   19    0
Jun 30 08:14:16 ubuntu dstat.sh[65021]: 30-06 08:14:16| 24   2  72   1   0|1407M  824M  171M 5331M|5168B 1623B|   0  1446k|   0   196 |3542  4468 |1.41 0.91 0.50|2.0   0 1.0|   0     0 |           | 11   10    0   19    0
Jun 30 08:14:17 ubuntu dstat.sh[65021]: 30-06 08:14:17| 21   5  73   0   0|1347M  885M  171M 5331M|5847B 1456B|   0  3475k|   0   274 |2584  2265 |1.38 0.91 0.51|1.0   0  42|   0     0 |           | 11    4    0   21    0
Jun 30 08:14:18 ubuntu dstat.sh[65021]: 30-06 08:14:18| 19   2  78   0   0|1383M  848M  171M 5331M|7450B 3517B|   0   600k|   0  15.0 |1717  1285 |1.38 0.91 0.51|1.0   0   0|   0     0 |           | 11    9    0   21    0
Jun 30 08:14:19 ubuntu dstat.sh[65021]: 30-06 08:14:19| 21   4  73   1   0|1380M  850M  171M 5331M|  10k 5165B| 269k   18M|66.1   409 |3170  3212 |1.38 0.91 0.51|1.0   0 3.0|   0     0 |           | 11   29    0   21    0
Jun 30 08:14:20 ubuntu dstat.sh[65021]: 30-06 08:14:20| 21   5  74   0   0|1345M  886M  171M 5331M|8685B 4249B|   0  1293k|   0  14.0 |2417  2164 |1.38 0.91 0.51|1.0   0  44|   0     0 |           | 11   28    0   22    0
Jun 30 08:14:21 ubuntu dstat.sh[65021]: 30-06 08:14:21| 19   2  79   0   0|1372M  859M  171M 5331M|  11k 6883B|   0    72k|   0  4.00 |1842  1472 |1.38 0.91 0.51|1.0   0   0|   0     0 |           | 11   29    0   22    0
Jun 30 08:14:22 ubuntu dstat.sh[65021]: 30-06 08:14:22| 30   9  59   0   0|1359M  872M  171M 5331M|6633B 3010B|   0    12k|   0  3.00 |3499  2496 |1.43 0.93 0.52|2.0   0 156|   0     0 |           | 11   28    0   17    0
Jun 30 08:14:23 ubuntu dstat.sh[65021]: 30-06 08:14:23| 37   4  57   0   0|1428M  803M  171M 5331M|  12k 9127B|   0     0 |   0     0 |3210  2324 |1.43 0.93 0.52|2.0   0   0|   0     0 |           | 11   30    0   17    0
Jun 30 08:14:24 ubuntu dstat.sh[65021]: 30-06 08:14:24| 36   9  54   0   0|1347M  883M  171M 5331M|  16k   12k|   0    31M|   0   260 |7319  9250 |1.43 0.93 0.52|3.0   0 184|   0     0 |           | 11   28    0   18    0
Jun 30 08:14:25 ubuntu dstat.sh[65021]: 30-06 08:14:25| 75  24   1   0   0|1554M  677M  171M 5331M|4773B 1512B|   0    60k|   0  12.0 |5296  4126 |1.43 0.93 0.52|6.0   0 394|   0     0 |           | 11   28    0   18    0
Jun 30 08:14:26 ubuntu dstat.sh[65021]: 30-06 08:14:26| 86  12   1   0   0|1767M  463M  171M 5331M|  20k   17k|   0     0 |   0     0 |5630  3726 |1.43 0.93 0.52|4.0   0   0|   0     0 |           | 11   33    0   18    0
Jun 30 08:14:27 ubuntu dstat.sh[65021]: 30-06 08:14:27| 82   9   9   0   0|1763M  468M  171M 5332M|  33k   28k|   0  4023k|   0   119 |9351    14k|1.71 1.00 0.54|4.0   0  55|   0     0 |           | 11   29    0   23    0
Jun 30 08:14:28 ubuntu dstat.sh[65021]: 30-06 08:14:28| 27  12  60   0   0|1536M  694M  171M 5332M|7568B 3354B|   0   363k|   0  23.9 |4049  4048 |1.71 1.00 0.54|2.0   0 254|   0     0 |           | 11   28    0   24    0
Jun 30 08:14:29 ubuntu dstat.sh[65021]: 30-06 08:14:29| 19   3  78   0   0|1536M  694M  171M 5332M|8947B 5541B|   0   568k|   0  13.0 |2071  1750 |1.71 1.00 0.54|2.0   0   0|   0     0 |           | 11   29    0   24    0
Jun 30 08:14:30 ubuntu dstat.sh[65021]: 30-06 08:14:30| 17   7  75   1   0|1474M  756M  171M 5332M|7974B 4675B|   0   796k|   0  54.0 |3469  3415 |1.71 1.00 0.54|1.0   0  75|   0     0 |           | 11   28    0   23    0
Jun 30 08:14:31 ubuntu dstat.sh[65021]: 30-06 08:14:31| 22   4  73   0   0|1506M  724M  171M 5332M|4872B 1566B|   0  4096B|   0  1.00 |1744  1202 |1.71 1.00 0.54|1.0   0   0|   0     0 |           | 11   28    0   23    0
Jun 30 08:14:32 ubuntu dstat.sh[65021]: 30-06 08:14:32| 16   2  81   0   0|1481M  749M  171M 5332M|  12k 8646B|   0   192k|   0  26.0 |2864  3335 |1.58 0.98 0.54|1.0   0   0|   0     0 |           | 11   28    0   24    0
Jun 30 08:14:33 ubuntu dstat.sh[65021]: 30-06 08:14:33| 11  23  65   0   0|1433M  797M  171M 5332M|4295B 1246B|   0  3952k|   0   221 |6730  6241 |1.58 0.98 0.54|4.0   0 667|   0     0 |           | 11   28    0   24    0
Jun 30 08:14:34 ubuntu dstat.sh[65021]: 30-06 08:14:34| 75  23   2   0   0|1545M  685M  171M 5332M|4904B 1295B|   0    16M|   0   126 |5249  3810 |1.58 0.98 0.54|5.0   0 373|   0     0 |           | 11   28    0   24    0
Jun 30 08:14:35 ubuntu dstat.sh[65021]: 30-06 08:14:35| 78   9  12   0   0|1707M  523M  171M 5332M|  27k   23k|   0    20M|   0   165 |6105  5484 |1.58 0.98 0.54|3.0   0   0|   0     0 |           | 11   33    0   24    0
Jun 30 08:14:36 ubuntu dstat.sh[65021]: 30-06 08:14:36| 76  11  12   0   0|1629M  600M  171M 5332M|  33k   28k|   0   697k|   0  85.1 |9580    16k|1.58 0.98 0.54|5.0   0  90|   0     0 |           | 11   28    0   25    0
Jun 30 08:14:37 ubuntu dstat.sh[65021]: 30-06 08:14:37| 83  17   0   0   0|1604M  626M  171M 5332M|5777B 1662B|   0   232k|   0  14.0 |5152  3554 |1.93 1.07 0.57|6.0   0 220|   0     0 |           | 11   28    0   25    0
Jun 30 08:14:38 ubuntu dstat.sh[65021]: 30-06 08:14:38| 87  10   2   0   0|1781M  448M  171M 5332M|  25k   22k|   0   140k|   0  7.99 |5898  5308 |1.93 1.07 0.57|5.0   0   0|   0     0 |           | 11   34    0   25    0
Jun 30 08:14:39 ubuntu dstat.sh[65021]: 30-06 08:14:39| 79  10  10   0   0|1752M  477M  171M 5333M|  43k   37k|   0   240k|   0  24.0 |9441    16k|1.93 1.07 0.57|4.0   0 113|   0     0 |           | 11   30    0   29    0
Jun 30 08:14:40 ubuntu dstat.sh[65021]: 30-06 08:14:40| 52  12  34   0   0|1547M  682M  171M 5333M|  12k 7312B|   0    59M|   0   321 |5574  5980 |1.93 1.07 0.57|2.0   0 186|   0     0 |           | 11   28    0   30    0
Jun 30 08:14:41 ubuntu dstat.sh[65021]: 30-06 08:14:41| 34   4  61   0   0|1566M  663M  171M 5333M|  16k   11k|   0   200k|   0  7.98 |3539  3077 |1.93 1.07 0.57|3.0   0   0|   0     0 |           | 11   30    0   30    0
Jun 30 08:14:42 ubuntu dstat.sh[65021]: 30-06 08:14:42| 56  18  26   0   0|1478M  751M  171M 5333M|  15k 9804B|   0   313k|   0  29.1 |6463  7157 |2.10 1.12 0.59|3.0   0 379|   0     0 |           | 11   28    0   32    0
Jun 30 08:14:43 ubuntu dstat.sh[65021]: 30-06 08:14:43| 54   7  38   0   0|1584M  645M  171M 5333M|  16k   13k|   0  2157k|   0   113 |4293  2943 |2.10 1.12 0.59|3.0   0   0|   0     0 |           | 11   31    0   32    0
Jun 30 08:14:44 ubuntu dstat.sh[65021]: 30-06 08:14:44| 52   9  36   0   0|1540M  689M  171M 5333M|  22k   18k|   0   424k|   0  48.0 |8460    11k|2.10 1.12 0.59|5.0   0 198|   0     0 |           | 11   28    0   33    0
Jun 30 08:14:45 ubuntu dstat.sh[65021]: 30-06 08:14:45| 85  15   0   0   0|1552M  677M  171M 5333M|4603B 1565B|   0   324k|   0  11.0 |4636  2120 |2.10 1.12 0.59|4.0   0  60|   0     0 |           | 11   28    0   33    0
Jun 30 08:14:46 ubuntu dstat.sh[65021]: 30-06 08:14:46| 58   7  35   0   0|1608M  620M  171M 5333M|  34k   31k|   0   252k|   0  23.0 |7751    10k|2.10 1.12 0.59|2.0   0   0|   0     0 |           | 11   32    0   29    0
Jun 30 08:14:47 ubuntu dstat.sh[65021]: 30-06 08:14:47| 68  16  15   0   0|1505M  724M  171M 5333M|  16k   11k|   0   924k|   0  41.0 |6942  7929 |2.17 1.15 0.60|3.0   0 324|   0     0 |           | 11   28    0   32    0
Jun 30 08:14:48 ubuntu dstat.sh[65021]: 30-06 08:14:48| 55   7  38   0   0|1597M  632M  171M 5333M|  16k   13k|   0   220k|   0  9.00 |4153  2867 |2.17 1.15 0.60|3.0   0   0|   0     0 |           | 11   31    0   32    0
Jun 30 08:14:49 ubuntu dstat.sh[65021]: 30-06 08:14:49| 53  12  35   0   0|1499M  729M  171M 5333M|  22k   18k|   0  1032k|   0  78.0 |8476    11k|2.17 1.15 0.60|4.0   0 249|   0     0 |           | 11   28    0   34    0
Jun 30 08:14:50 ubuntu dstat.sh[65021]: 30-06 08:14:50| 65  12  23   0   0|1553M  675M  171M 5333M|4712B 1512B|   0   572k|   0  12.0 |3965  1822 |2.17 1.15 0.60|3.0   0  51|   0     0 |           | 11   28    0   33    0
Jun 30 08:14:51 ubuntu dstat.sh[65021]: 30-06 08:14:51| 43   5  50   0   0|1583M  645M  171M 5333M|  28k   24k|   0   176k|   0  16.0 |6830  8688 |2.17 1.15 0.60|2.0   0   0|   0     0 |           | 11   31    0   33    0
Jun 30 08:14:52 ubuntu dstat.sh[65021]: 30-06 08:14:52| 63  18  18   0   0|1493M  735M  171M 5334M|9771B 6007B|   0   228k|   0  13.0 |5680    14k|2.24 1.18 0.61|3.0   0 322|   0     0 |           | 11   28    0   37    0
Jun 30 08:14:53 ubuntu dstat.sh[65021]: 30-06 08:14:53| 56   7  37   0   0|1594M  634M  171M 5334M|  16k   13k|   0   148k|   0  8.02 |4152  2938 |2.24 1.18 0.61|3.0   0   0|   0     0 |           | 11   31    0   37    0
Jun 30 08:14:54 ubuntu dstat.sh[65021]: 30-06 08:14:54| 55   9  35   0   0|1490M  737M  171M 5334M|  19k   15k|   0   631k|   0  52.9 |7369  9220 |2.24 1.18 0.61|4.0   0 112|   0     0 |           | 11   28    0   35    0
Jun 30 08:14:55 ubuntu dstat.sh[65021]: 30-06 08:14:55| 64   9  27   0   0|1572M  656M  171M 5334M|6519B 4151B|   0  3473k|   0   163 |3817  1509 |2.24 1.18 0.61|2.0   0   0|   0     0 |           | 11   30    0   35    0
Jun 30 08:14:56 ubuntu dstat.sh[65021]: 30-06 08:14:56| 48   5  45   0   0|1574M  653M  171M 5334M|  28k   24k|   0   188k|   0  29.9 |7471  9757 |2.24 1.18 0.61|3.0   0   0|   0     0 |           | 11   28    0   37    0
Jun 30 08:14:57 ubuntu dstat.sh[65021]: 30-06 08:14:57| 64  24  12   0   0|1496M  731M  171M 5334M|5562B 1692B|   0   249k|   0  24.1 |5680  4779 |2.54 1.26 0.64|8.0   0 572|   0     0 |           | 11   28    0   37    0
