Jun 18 17:02:21 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 17:02:21 ubuntu dstat.sh[65306]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 17:02:21 ubuntu dstat.sh[65306]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 17:02:21 ubuntu dstat.sh[65306]: 18-06 17:02:21|                   |1013M 1347M  163M 5101M|           |           |           |           |1.56 0.92 0.50|1.0   0    |           |           | 10    6    0   18    0
Jun 18 17:02:22 ubuntu dstat.sh[65306]: 18-06 17:02:22| 16  21  61   0   0|1014M 1346M  163M 5101M|  35k   14k|   0  2915k|   0   108 |6535  5800 |1.56 0.92 0.50|1.0   0 529|   0     0 |           | 10    6    0   18    0
Jun 18 17:02:23 ubuntu dstat.sh[65306]: 18-06 17:02:23| 27  18  54   1   0|1008M 1351M  163M 5102M|  43k   15k|   0  2856k|   0  93.4 |6394  6219 |1.56 0.92 0.50|2.0   0 456|   0     0 |           | 10    6    0   18    0
Jun 18 17:02:24 ubuntu dstat.sh[65306]: 18-06 17:02:24| 34  16  48   1   0|1071M 1282M  164M 5186M|  24k   15k|4845k 1886k|77.1  54.1 |7436  9142 |1.56 0.92 0.50|4.0   0 232|   0     0 |           | 11    5    0   17    1
Jun 18 17:02:25 ubuntu dstat.sh[65306]: 18-06 17:02:25| 27   6  65   1   0|1111M 1213M  164M 5256M| 168k 5655B|2353k 2385k|50.0  94.0 |3310  3167 |1.56 0.92 0.50|2.0   0  58|   0     0 |           | 11    6    1   17    2
Jun 18 17:02:26 ubuntu dstat.sh[65306]: 18-06 17:02:26| 38  12  49   1   0|1129M 1172M  165M 5276M|4386B 1479B|   0  2089k|   0  63.0 |4414  2974 |1.67 0.96 0.51|2.0   0 166|   0     0 |           | 11    6    1   17    2
Jun 18 17:02:27 ubuntu dstat.sh[65306]: 18-06 17:02:27| 43   7  48   1   0|1182M 1097M  166M 5295M|4480B 1638B|  32k 3116k|2.00  75.9 |3667  2693 |1.67 0.96 0.51|2.0   0  67|   0     0 |           | 11    6    1   19    2
Jun 18 17:02:28 ubuntu dstat.sh[65306]: 18-06 17:02:28| 44   5  48   1   0|1220M 1041M  167M 5309M|4410B 1585B|   0    19M|   0   624 |3757  2463 |1.67 0.96 0.51|3.0   0 1.0|   0     0 |           | 11    6    1   19    2
Jun 18 17:02:29 ubuntu dstat.sh[65306]: 18-06 17:02:29| 37   6  47   9   0|1244M  980M  169M 5341M|4266B 1697B|   0    38M|   0  2654 |  12k   22k|1.67 0.96 0.51|3.0   0  52|   0     0 |           | 11    8    1   19    2
Jun 18 17:02:30 ubuntu dstat.sh[65306]: 18-06 17:02:30| 39  10  45   6   0|1167M 1064M  170M 5332M|5040B 2013B|   0    42M|   0  2741 |  11k   20k|1.67 0.96 0.51|2.0   0 107|   0     0 |           | 11    4    1   19    0
